PathFileType,4,(X/Y/Z),/home/skhan/TracX/Projects/SHARESPACE/EXERCISES/pose-3d/online_20250326-115011_185-225.trc
DataRate,CameraRate,NumFrames,NumMarkers,Units,OrigDataRate,OrigDataStartFrame,OrigNumFrames
30,30,1200,37,m,30,0,1200
Frame#,Time,Hip,,,RHip,,,RKnee,,,RAnkle,,,RBigToe,,,RSmallToe,,,RHeel,,,LHip,,,LKnee,,,LAnkle,,,LBigToe,,,LSmallToe,,,LHeel,,,Spine_01,,,Spine_02,,,Spine_03,,,Spine_04,,,Spine_05,,,LLatissimus,,,RLatissimus,,,RClavicle,,,RShoulder,,,RElbow,,,RWrist,,,LClavicle,,,LShoulder,,,LElbow,,,LWrist,,,Neck,,,Neck_02,,,Neck_03,,,Head,,,Nose,,,LEye,,,LEar,,,REye,,,REar,,
,,X1,Y1,Z1,X2,Y2,Z2,X3,Y3,Z3,X4,Y4,Z4,X5,Y5,Z5,X6,Y6,Z6,X7,Y7,Z7,X8,Y8,Z8,X9,Y9,Z9,X10,Y10,Z10,X11,Y11,Z11,X12,Y12,Z12,X13,Y13,Z13,X14,Y14,Z14,X15,Y15,Z15,X16,Y16,Z16,X17,Y17,Z17,X18,Y18,Z18,X19,Y19,Z19,X20,Y20,Z20,X21,Y21,Z21,X22,Y22,Z22,X23,Y23,Z23,X24,Y24,Z24,X25,Y25,Z25,X26,Y26,Z26,X27,Y27,Z27,X28,Y28,Z28,X29,Y29,Z29,X30,Y30,Z30,X31,Y31,Z31,X32,Y32,Z32,X33,Y33,Z33,X34,Y34,Z34,X35,Y35,Z35,X36,Y36,Z36,X37,Y37,Z37
906,30.2,0.21492191109615363,-0.5907818595343621,0.555111341701751,0.08381211284409887,-0.551067117030825,0.5146603042549961,0.0746811181865254,-0.18294591558067777,0.31991200933532543,0.10222475358542638,-0.316447556843592,-0.1897189215469385,0.071745196468361,-0.16772402801718317,-0.33443084125326433,0.015573491929978868,-0.1982419379546386,-0.3138940910031949,0.1235745250806353,-0.39071157691075653,-0.24471861226039723,0.34019618211759106,-0.5665171258456421,0.47518879048384993,0.4183084470552661,-0.23870284879701442,0.25078144157446136,0.2716418594805801,-0.33334264371971567,-0.21871039715717178,0.3210848468284435,-0.16947179305439375,-0.3525838108689652,0.3736389757691962,-0.23441133396706954,-0.3561119862944729,0.23057177023669803,-0.3757471266262423,-0.2652261061420661,0.21562907899526898,-0.5981190377244779,0.6001923849638438,0.21756558360826064,-0.609897772998544,0.6760347757727347,0.21981668424945733,-0.6261001500731886,0.7711019859326517,0.22272679593607767,-0.6419089603730538,0.8802388294599957,0.2251194589287291,-0.6493003076529955,0.9917119176892668,0.35524404402770665,-0.640516639017948,0.7593802769336945,0.0783534954500866,-0.6240450875872977,0.7991653815440404,0.20449502033881647,-0.6552715992467547,0.9584784637208066,0.031023049940102347,-0.6363422287412006,0.9905049761699372,-0.07794478057972977,-0.5153352496038652,0.7155705721464194,0.11922027330858365,-0.3757434869289531,0.7824506465449194,0.24520347716698382,-0.6580485855371048,0.9519856478822841,0.42099975312276877,-0.6474928427001563,0.9265495917232762,0.5214148359907324,-0.5568568966094941,0.6196773225239058,0.36380048255147857,-0.4138131629894042,0.7428466693973181,0.22662093336230715,-0.6408651840485667,1.0819869326073335,0.226276561746249,-0.6375229377424516,1.1280293670216877,0.2258172362322871,-0.631644518386997,1.192338214768616,0.22439404881125577,-0.6233694167426429,1.2932722092174875,0.2329174798773166,-0.5329774797869422,1.151011279733059,0.268785015165547,-0.5583944320297941,1.1810071815103453,0.32731356828486025,-0.6294402615193482,1.1547845102737673,0.19558015692555716,-0.5497009269136265,1.1911857539961226,0.13538287011513453,-0.6100813231725994,1.1811662470843
907,30.233333333333334,0.21452446965098917,-0.5906453800489712,0.5541826573177691,0.08383942696776073,-0.5525774100155859,0.5142749397322699,0.07487983741055988,-0.18325991157059116,0.31923479089146506,0.10122739779759926,-0.31306935330169067,-0.18835854699366422,0.07161363627500099,-0.16480413506431862,-0.3335781460967577,0.015692683322363964,-0.19524591777020278,-0.31258139937526586,0.1223245360246232,-0.3882993647169453,-0.24407684053845244,0.3402459591194068,-0.5680311842268928,0.4750696476780468,0.4180059481617492,-0.23915304679855165,0.25123890356364065,0.2718245655538348,-0.33411969045661094,-0.21860140989958957,0.32123178361433863,-0.16844181014073387,-0.35171888504846655,0.3738047573307984,-0.23516392542267597,-0.355836131685542,0.23141740021145757,-0.37662245024437957,-0.266195271805362,0.2153125784423528,-0.5978402214585593,0.5993480920597339,0.21730657496927663,-0.6096988887879181,0.6752933489657587,0.2195209421809213,-0.6264206773419568,0.770732724534335,0.22252061158899342,-0.6427493474333659,0.880212828915257,0.22501995552062515,-0.6498797125767725,0.9919248466213596,0.3549665999099945,-0.6405371705374402,0.7594996670240304,0.07859441409959066,-0.624451578492789,0.7986207651352097,0.2042989760384269,-0.6562951184207217,0.9585705053967446,0.03077787088851822,-0.6357856007968408,0.9898565642929824,-0.07442355544946933,-0.5145381203089223,0.7167431994260861,0.12111039753612154,-0.367184043229814,0.7802700076002014,0.2450488801821622,-0.6589420414316727,0.9519859779954617,0.4205907279941961,-0.6476815559636604,0.9267957692795691,0.5156484601816457,-0.5578561635211592,0.6195402851916838,0.3634110715553724,-0.4071086492387097,0.7383065451948727,0.22681699286727777,-0.6410419279545754,1.082293329430703,0.22649426898793115,-0.637131051550275,1.1282631792090236,0.22617668227935328,-0.6311969958638861,1.1924648288987771,0.22488161967232112,-0.6228815867495034,1.2931063858015617,0.23271502919067902,-0.5304752264520101,1.1506761757076571,0.2684884454479463,-0.5564981212863886,1.1809039931595906,0.3272444983399536,-0.6293043489360057,1.1545254913783547,0.195572298144948,-0.5475268480054971,1.1908359608059975,0.13499418122651521,-0.6095336712456074,1.181002647440244
908,30.266666666666666,0.21295209497831513,-0.5915258528159417,0.5527530027290005,0.08352643362525124,-0.5545182193249589,0.5146590893294057,0.07527008549076457,-0.18416764807345123,0.31911787359595273,0.10152166798645815,-0.31465932332976715,-0.18897212028691873,0.07257962054309888,-0.16326910465956523,-0.3326632666661181,0.017086460496428646,-0.19483039782938943,-0.3125138061712279,0.12218030246511538,-0.38785930598673035,-0.2445439136148495,0.33963748841994756,-0.5695593155800591,0.4760891784610851,0.4181332019059736,-0.24077508357128774,0.2509228615417597,0.27205100456161274,-0.3347244718896219,-0.21894672794258394,0.3215412615814014,-0.1672229719421963,-0.3507691364636155,0.37460000799965476,-0.234646498666099,-0.35512539541179433,0.23177474770095366,-0.3763107585443226,-0.26631886922047876,0.21392329784108213,-0.5983160324185705,0.5982426782785563,0.21612700000963372,-0.6098665221618724,0.6743798883272463,0.21862663414059447,-0.626279834328938,0.7702001820907539,0.22194797467045435,-0.6422525129492651,0.88026010501747,0.22489008263995458,-0.6496497784665971,0.9920789043146273,0.35370570509589033,-0.6399844840500987,0.7593877217958247,0.07781932677198795,-0.6232240193173758,0.7987864985065755,0.20409319340092325,-0.6558001834269722,0.9586118603478307,0.03094286773656681,-0.6362087199674293,0.9894540658218264,-0.07075549914857598,-0.510086032092061,0.7177021522686036,0.12366431855477097,-0.3596090677669146,0.777981449221174,0.2441327914597055,-0.6584008694591187,0.9524327431336581,0.4204670713877188,-0.6483350228849968,0.9272061018963798,0.5101251818001026,-0.5578118197628352,0.620388863253783,0.3622751255340125,-0.40022043412375263,0.7355666262601378,0.22690451120629992,-0.6411016318146675,1.08264161353334,0.22657083899728267,-0.6375912286072727,1.128685871042677,0.22635389073699616,-0.631923391046885,1.192950212921743,0.2251070690421314,-0.6241828231326576,1.29369804338294,0.23237812042700215,-0.5307822117098008,1.150561881292717,0.26820048220180576,-0.5554095977624373,1.1807000495861593,0.32731238614568486,-0.6277722118422715,1.1545041569232404,0.1953225964546519,-0.548164870070379,1.1907793012844323,0.13475102112328602,-0.6103053286718774,1.1808151106513174
909,30.3,0.2124385072813336,-0.5915907202587528,0.5524142866534129,0.08380746730613693,-0.5553452848617083,0.5147029852839369,0.07515857366750825,-0.18636360156071555,0.31843987710491584,0.10165401683143357,-0.31332024714123974,-0.18778616521253222,0.07237957810960635,-0.162642312232663,-0.3325443581833185,0.01733681406605616,-0.1950427843770608,-0.31227417921559386,0.12274802652938899,-0.386709693459092,-0.24325961843169755,0.33966974544997036,-0.5711212906469555,0.4757387661587863,0.4182136617471402,-0.2403464504097894,0.24986473478231183,0.2724348307060777,-0.33488033784285076,-0.21897463015330487,0.3215167648262276,-0.16693324517840888,-0.34979390568605123,0.3749122041895908,-0.23486530687276563,-0.3543564197385978,0.2327606541645185,-0.3766249984879582,-0.2668286064881499,0.21352800949141074,-0.5990288105629786,0.5979744458201212,0.21591044275786153,-0.6103787139978937,0.6741766607396247,0.21866287634352763,-0.6266462646786111,0.770203502680397,0.22228996810388077,-0.6425521548979575,0.8806323181928826,0.2253295125619407,-0.649681108220228,0.9926082701288443,0.3535873619568311,-0.6406664085241097,0.7595494014782491,0.07843692555270787,-0.623505947867546,0.7991054444006904,0.20470646013225405,-0.6555164497841679,0.959446892294999,0.03092593548040071,-0.6356583835912961,0.9894249151164515,-0.06586119995721192,-0.5075548259510114,0.7189212144380112,0.1259190433016133,-0.3519792839537178,0.776266257130832,0.24447346452060342,-0.6588821106167689,0.9531679307330674,0.4204418636935121,-0.6481567707431916,0.927801420134571,0.5042744748487853,-0.5582964608612957,0.6209556712412347,0.36099099797063766,-0.393626221517968,0.7323608819246721,0.22730735811509184,-0.6416173931567333,1.0831947893437484,0.22697952786364323,-0.6380473673217816,1.129115450603045,0.22645102411012552,-0.6326928378891297,1.1932031919056445,0.22526436718214232,-0.6254511292390655,1.2938449822766636,0.2324056991316489,-0.5318428762956691,1.150433973165689,0.26822583394202837,-0.5554566098321327,1.1807881888352068,0.32752900780290567,-0.627603011408814,1.1544374701942166,0.19512219888445298,-0.5485573020749669,1.1907383180326696,0.13460770479294817,-0.6111177204075001,1.180563364913499
910,30.333333333333332,0.21157115464300658,-0.5920239511717729,0.5529768652283509,0.08406213853879188,-0.5546820595085536,0.5150478192078612,0.07520630416743232,-0.1868231869917866,0.31937015065751767,0.10195790098099906,-0.3139742090451493,-0.18765799562616026,0.0722317990165477,-0.16265671873977086,-0.3320909679232264,0.01754438818867252,-0.19577590038556286,-0.3116888223990861,0.12296243955743405,-0.3866125496091389,-0.2432875150837272,0.33930263777001474,-0.5718848089489681,0.47652888463323206,0.41756611179223607,-0.2402629498081095,0.25066568643975395,0.2722815433160288,-0.3346338712102392,-0.21833337496150634,0.32188405552917576,-0.16638758231192874,-0.3488345887859153,0.3751102159353592,-0.23559377981511137,-0.35339209240674163,0.23353064301633747,-0.3756186660511375,-0.26634833367155497,0.212545510101309,-0.5992627094434367,0.5984302133040248,0.21496082505658434,-0.6102373489326228,0.6750041346913644,0.21774299680859144,-0.6256983609400788,0.7709779221978519,0.221589096488114,-0.6412867989144835,0.881542852051385,0.22497477264650442,-0.6486080674303488,0.9932475892662347,0.3526233449519154,-0.6401657620123595,0.7601467704929731,0.07772603426532565,-0.6217278925006724,0.8003135796953422,0.20403124374896864,-0.6530931925728083,0.960289550346072,0.03046606312539102,-0.6345817687547032,0.9893836213164926,-0.06183312341317155,-0.5005758694551592,0.721123726339377,0.1297220952041402,-0.3439740634412417,0.7742415913237909,0.243979911478907,-0.6563755675298907,0.9542730153638287,0.4199932174437989,-0.6476207224979348,0.9278785827315664,0.4991587175745987,-0.5579098944191145,0.6214934445825354,0.36031273058096036,-0.3877713204295819,0.7294737129387432,0.22705106615263154,-0.6409156104431217,1.0836449395810828,0.226961987718972,-0.6373630672944253,1.1294003574726192,0.22667676474888812,-0.6320061577032656,1.1932612080531284,0.2257398003204516,-0.6248115891282826,1.2933860964425592,0.23238302361878407,-0.5316395183687052,1.150245498975547,0.2682009528860214,-0.554411247766591,1.1807753287960725,0.32761358029588455,-0.6281132353765988,1.1543012781530255,0.19491507356845894,-0.5478052845187834,1.1906026455102179,0.13444927684570812,-0.6107001994052224,1.180242032624638
911,30.366666666666667,0.2108857095259088,-0.592858682835345,0.5530825888312325,0.0837798065326003,-0.5556064780180903,0.5147705462797406,0.07494457748521427,-0.18674942371182107,0.318661864922082,0.10195850592499076,-0.3139249316312739,-0.1877215710282607,0.07258768582059634,-0.16113610110554788,-0.33128406602070026,0.01809855629043415,-0.19496861786533456,-0.3111957851261531,0.12212435646015787,-0.3856262025847141,-0.24288763797525234,0.33901963334625607,-0.5727240003631802,0.4767377178302839,0.41788332732492656,-0.2403788121225889,0.25081416139476465,0.2719166554104013,-0.3336395075133379,-0.21799700675629233,0.32171200225934005,-0.1658592488345324,-0.3483753761569612,0.37483959803866174,-0.2360387875674027,-0.3532818321398812,0.23386320097690372,-0.374061686502977,-0.2657603326973256,0.2118134580836031,-0.6000049515821655,0.5984533423464566,0.21434513408549621,-0.6108166315184279,0.6754021378398097,0.21732493650047546,-0.6259174248319281,0.7714754419750197,0.22130115966637479,-0.6409609271270238,0.8818096455827069,0.2249077803821938,-0.6478530394281624,0.9933512385777671,0.35188952603066626,-0.6396788972892484,0.760608064947626,0.07790063408014812,-0.620915783847511,0.8007914422060941,0.2038006709637895,-0.6525043608987369,0.9608591036841357,0.030833200314220936,-0.6343658016614745,0.9888182680702761,-0.056483217298089514,-0.49681983125075546,0.7225273238249691,0.13393889256289682,-0.3340499677225214,0.7723654134656428,0.24392391188235824,-0.6554970031262074,0.954698341470949,0.4196423735012089,-0.6488739712191516,0.9282181863497487,0.4941828768187924,-0.557612330316499,0.6229409504259413,0.35981844924186895,-0.3796800698360387,0.7276284355482345,0.22728910093692295,-0.6403116501573274,1.0835659290310355,0.22707607501213126,-0.6364454429074047,1.1292473324094867,0.22665635586040675,-0.6317567776608943,1.192930217643781,0.2256927613404893,-0.6248386511919545,1.2930598857093638,0.232839747986259,-0.5306061418103399,1.1500057286100445,0.2682387731157075,-0.5534412158707119,1.180765801669058,0.32773107490746656,-0.6285028664332133,1.1544845093966853,0.19475066879203495,-0.5474024876269016,1.1901715802090935,0.13462607183451228,-0.6117799955445502,1.1799266596560694
912,30.4,0.2105407054897159,-0.5944525199349846,0.552937865741326,0.0841958268645438,-0.5564551253353563,0.5149238936147883,0.07428613047964162,-0.1871081613113123,0.3183931219996883,0.10192728902661072,-0.3134787333519451,-0.1874551381108609,0.07218644158195457,-0.16042260488916682,-0.331277012496966,0.0179577848312223,-0.1946862157946262,-0.31061072439972826,0.12177749187167529,-0.38547392336418634,-0.24249082770724284,0.33878907396017227,-0.5731840203898697,0.47700885036682916,0.41874168338574813,-0.2423090462056498,0.2507549916088537,0.27229299606264823,-0.33280787255098604,-0.21802036742112635,0.32174912806259914,-0.16640906906079575,-0.34844765019495444,0.37466068013220183,-0.23755930687187782,-0.35379456677260623,0.23410708534559152,-0.3724989600929615,-0.26582326070013534,0.21149721676010896,-0.6013588528680308,0.5982731557087243,0.2142633278342503,-0.6117072702095081,0.6755390114536652,0.21725401018215237,-0.6267466133510462,0.7717028349299918,0.22147336072121798,-0.6409101888013438,0.881917665568507,0.22511407397351002,-0.6474490677920806,0.9934937914157961,0.35171309326298794,-0.6398800379483567,0.7611173867080908,0.07824699104960872,-0.6211027151551478,0.8009553552579859,0.20455087169937541,-0.6530015791458875,0.9612782615540222,0.030550095154842666,-0.6351529331383957,0.9889122938826972,-0.050410391734699876,-0.4922605420937859,0.7237127166964061,0.13774500804694412,-0.3270833667304212,0.7708309995887257,0.24401566333108712,-0.6557481867695879,0.9551065873070793,0.41970498166298587,-0.6491221988834408,0.9282467969263899,0.48918353066453557,-0.5574799914216338,0.6243091438553291,0.3586066898393662,-0.37108753813074624,0.7267148323653511,0.22743135810705384,-0.6402217870681491,1.083552581972078,0.2272815065906052,-0.6364994635412463,1.129081993164432,0.22678230643826885,-0.6320044347298913,1.192884904987018,0.2258487916753092,-0.6247044240710362,1.2927626915089483,0.23257275372814779,-0.5293360912594707,1.1499026057106447,0.26801140493565895,-0.5514860965638798,1.1807490288418248,0.3279001443308914,-0.6284777228199034,1.1542520407700578,0.19480670523035976,-0.546437402475517,1.1900744562707986,0.13461882656509488,-0.6126940216528456,1.1800247310780168
913,30.433333333333334,0.21009078736375397,-0.5973525484799422,0.5520267744154935,0.08452896325948696,-0.5574216721937424,0.5148057945896123,0.07388117687164042,-0.187185044440849,0.3196915194726031,0.10204692552978738,-0.31300583282666383,-0.18684321356917832,0.07233197719569441,-0.1606980073636941,-0.33122718802551443,0.01832666950679128,-0.1952967110661896,-0.31052475117502976,0.12119432960545236,-0.38616776077295073,-0.24210794995673598,0.33840890111859734,-0.572881472924061,0.47714605539350374,0.4181054729845126,-0.24227270999890865,0.25155992143933803,0.2719267067197746,-0.33209994006175914,-0.21753209556056485,0.32181255928977365,-0.16518739909965788,-0.34769361289343514,0.37470383069981505,-0.2370650995855355,-0.35333487175039235,0.23449537697480818,-0.37123582294881613,-0.26501308553847613,0.21141022136965215,-0.6040091472541319,0.5974907438581183,0.21416015549270345,-0.613972907616006,0.6751843567665872,0.21717820460302223,-0.6280712326142066,0.7716807734384901,0.2215561965476596,-0.6416172468377631,0.8820568210505209,0.22508019582164762,-0.6482853988190677,0.993750747852804,0.3513579868458509,-0.6412777224294919,0.7614815194954899,0.07897959754638156,-0.6206719626763963,0.8010774633913258,0.20485630501384197,-0.6529985210236406,0.9614583078840415,0.030266991659494757,-0.6359559785369633,0.9887732125883889,-0.04381895008793248,-0.48547134472260817,0.7259215192532074,0.14192656269716603,-0.3175206730726159,0.769378563249142,0.24415538015132096,-0.6565165657150432,0.9551870061380514,0.4196672794801418,-0.6485391250593291,0.9288124054166438,0.4853555306832055,-0.555985631305941,0.6260209056623047,0.35775497416231117,-0.3607684995955848,0.7259958675059055,0.22752500372692788,-0.6410467704531941,1.0840614173389844,0.22731347783215497,-0.6378613388192875,1.1294770297068415,0.2269407738574943,-0.6334969786538236,1.1933195176737053,0.22599358514801865,-0.6268294807505662,1.2932640975000202,0.2324053191646866,-0.5287310129183505,1.1497424354228887,0.267849522686132,-0.5520684799065844,1.180695650426928,0.32816885163832316,-0.6289932789650003,1.1540184904909119,0.19446266772163637,-0.5469248405006765,1.1900114804638178,0.13459146660838175,-0.6138127023046405,1.1797012734622339
914,30.466666666666665,0.2097117725998905,-0.6009836987203836,0.5511339786753516,0.08474101052433264,-0.5584079116195669,0.5141384572496192,0.07443982882393589,-0.18657114231423333,0.32024453241183237,0.10264200053117184,-0.31641779200636,-0.18707058205588406,0.07273598262720642,-0.1595984616479334,-0.32966569444451366,0.019281394059371165,-0.19545911857591367,-0.30925337030909283,0.12083483882913697,-0.3897251728147206,-0.24318709658232612,0.3378667183446652,-0.5739553706747416,0.47687586018438505,0.41786842240544747,-0.24205217581808255,0.2529467234297733,0.27213542774621957,-0.33239069694045476,-0.21738647703842368,0.32158262091710565,-0.16306544171916068,-0.34675631223125036,0.37456619376296174,-0.2356481009473089,-0.35312731988728313,0.2352423832346775,-0.37116210346263945,-0.26511237663121506,0.21112950234921904,-0.6069641805264243,0.5967646563071293,0.21390247338903412,-0.6164986889760318,0.6750527695961369,0.21695299070595864,-0.6297853264595944,0.771879003601095,0.22148727570636065,-0.6427480432408228,0.8824096607427816,0.2250211423666894,-0.6491386693538888,0.9944555602435868,0.35093786676878463,-0.6436148484587975,0.7616845634105606,0.07957672685347339,-0.6220437246689795,0.8010377307975278,0.20490976892543225,-0.6537512264190366,0.9620920403652923,0.030580563461584262,-0.6356862897223271,0.9890767511756676,-0.039498615677096026,-0.47676971133317364,0.7297866399265358,0.14596420239323804,-0.30664576207880273,0.7688617656214792,0.2441577356944156,-0.6562687240557026,0.9561573791004905,0.4191929008763408,-0.6484502261404703,0.9294436492334953,0.48093762253280564,-0.5551452961792591,0.6278861689962796,0.35532079687706547,-0.35135980323752963,0.726080356159934,0.2273111758355801,-0.6420231093474075,1.084711625763931,0.22698819798546807,-0.6385561807983888,1.1300783890621506,0.22648623097751433,-0.6348930616414498,1.1936641268171004,0.22553025902261992,-0.6288315364536851,1.2933382251646226,0.23321386226467364,-0.5282075675062837,1.150031478177398,0.2683078420743719,-0.5519155985728031,1.1807865723357942,0.32823218835304907,-0.629087130409486,1.1538474912149443,0.19508084543621887,-0.5474978914811678,1.1900371050656786,0.13437766018531005,-0.6137973863764312,1.1796492492378245
915,30.5,0.20885422605381737,-0.6038599268343621,0.5502523956616525,0.08555354523236636,-0.5586525877859316,0.5141742023777133,0.07423869495873821,-0.18700821019353753,0.3204232373829815,0.1019505061396748,-0.31409262960821016,-0.18610360109646815,0.0724313291315259,-0.15982379608373137,-0.3292574292810298,0.01959304179959466,-0.19483755045774093,-0.3084603712349845,0.12018048760894422,-0.38737714709404447,-0.24195521652531243,0.3382619221189054,-0.5746020317575365,0.4764621212964675,0.4179647505662077,-0.243043517120763,0.25253292077548517,0.2716618321113116,-0.33270745209414915,-0.21818764887803588,0.32158792572440703,-0.16168805386991383,-0.34548852249643386,0.3740334734710437,-0.23563857083212558,-0.35271195096968344,0.23571781698531716,-0.3701942708701096,-0.2649378465203843,0.2104458195666427,-0.6092832836532605,0.5957713593687801,0.21341228952342656,-0.6184687946435214,0.6741403210006873,0.21686249738370197,-0.6310188145729108,0.7713224949113204,0.22141190631355923,-0.6434739643130586,0.8820446499323239,0.225104604046276,-0.6489457167472283,0.99432207259716,0.350223654586185,-0.6442625539098069,0.7617959632594022,0.0797582883816463,-0.6227095670568574,0.8004621855264159,0.20522669785971603,-0.6539480533560393,0.9616832530976609,0.03085137559775338,-0.6378476865732974,0.9890727666539463,-0.033868509802772596,-0.4702883794870476,0.7329639133131189,0.1505473454485977,-0.2964499950606867,0.768454996093838,0.2443666203330377,-0.6556300213073455,0.956034902148502,0.41869946264199004,-0.6480554469324062,0.9294901756338949,0.47723097955614713,-0.5538376672736158,0.6310639785832073,0.3527318951733206,-0.3416038037734076,0.7273376372925034,0.22715300611608535,-0.6414699812916419,1.0846454980442204,0.22682871019833045,-0.6380060064919504,1.1299617600324607,0.22605616681847637,-0.6344329868267424,1.1934313200033293,0.2251025996259614,-0.6288377588527672,1.2930737797035705,0.23366442384582875,-0.5300276255720311,1.1498243797779462,0.26885492621817497,-0.5529485984163917,1.180673767222024,0.32838036601769205,-0.6301980975072237,1.1534645255959015,0.19552708981205802,-0.5482575363335788,1.1899252569394618,0.13455462165075993,-0.6149525186475279,1.1794989192197756
916,30.533333333333335,0.2086108042150504,-0.6049696065018138,0.5503923121651346,0.08676834797134032,-0.5585592088839412,0.5141135856610435,0.07431284194702717,-0.18718270019917882,0.3204599114050415,0.10178171323880462,-0.313524007839559,-0.186206833291009,0.07236166169996239,-0.15998325085395604,-0.32872195409935606,0.019424273140758855,-0.19519289907124293,-0.3083011022845462,0.11952099687616417,-0.3879271402706537,-0.242611015893627,0.33900240670911214,-0.5756369222201978,0.4762931679755852,0.418082605668917,-0.24324267903822488,0.2527536408389634,0.2712209018301114,-0.3322257556189828,-0.2178525560486382,0.32193828206714675,-0.16067209632144294,-0.34473576614819335,0.3740023187927819,-0.23584342093775848,-0.3527035104712585,0.23557090024402888,-0.36958657721143345,-0.26492642857639104,0.21037890846000862,-0.6103331634878926,0.5959273711507184,0.21321387908243808,-0.6189930219924585,0.6746959341578016,0.216752507390761,-0.6315376165727996,0.7718549449441723,0.22133193801381004,-0.6436451359182118,0.8824113942777003,0.2248150766080942,-0.6491276952717596,0.9945471912740591,0.350052237967404,-0.6453663989204381,0.7623643843449448,0.08016371787713508,-0.6218206255473488,0.8006722549231089,0.20540165999514476,-0.6536721135309933,0.9621325220602164,0.030926945877450714,-0.6370820027141255,0.9888606818595853,-0.027032231217692687,-0.4631754335990947,0.735069434197946,0.1558165425370549,-0.28592491725448355,0.7686492472369622,0.2440644567661623,-0.6555627172072531,0.9567418987608979,0.41806154744958846,-0.6479071914564302,0.9302677890458394,0.4732380913190072,-0.5528860654147807,0.6352101310398592,0.34988140182213934,-0.33269611315413183,0.729356020119736,0.22685408432679827,-0.6410289123683122,1.084846591560034,0.226465991126572,-0.6379389722503318,1.1302583038145309,0.22576777038318976,-0.6341678979487411,1.1934670080307432,0.224640867294236,-0.6283260595909967,1.2928840959618924,0.2335764234670285,-0.5303438263529315,1.1503249337260448,0.2684809453458759,-0.5534845935915919,1.1813383550244432,0.3281207864771198,-0.6300688829015584,1.1538607740574385,0.19575300094538037,-0.548608195078414,1.1904475938760357,0.13451060890336974,-0.6156588039923009,1.1799456933980204
917,30.566666666666666,0.20913189967624096,-0.6061254717777955,0.550345351469584,0.0879638890525696,-0.5587704506924983,0.5145095582074979,0.0739069849185097,-0.187277130233739,0.3201601056354902,0.1019260072801621,-0.31316297907852997,-0.18563080073746993,0.0720397226175092,-0.1594069133194692,-0.3280859518199785,0.01949060809630202,-0.19398365091396186,-0.30784507182400245,0.11980568965588831,-0.38561317249068705,-0.24166109615897668,0.3395306783168832,-0.5750505000555706,0.47639585398512874,0.418104941160524,-0.24393048038105292,0.2525305903574342,0.271260942262035,-0.33161731193460214,-0.21788206055333625,0.3218129064741741,-0.1595208945730356,-0.3439189976974768,0.3736175075013678,-0.23556782053666797,-0.3520233961068279,0.2354143846647055,-0.36792995959497593,-0.26450010693275994,0.21075559540773792,-0.6115620250461318,0.5957287868002785,0.213768352399724,-0.619945848433629,0.674792309740166,0.21715143523469765,-0.6327034060514019,0.7719809932903281,0.22173718028126066,-0.6440781136127314,0.8824987407015059,0.22500264631893213,-0.6487369096345343,0.994735600361298,0.3501203769768849,-0.6460401157789031,0.762851959383759,0.08139919801491577,-0.6232520377169684,0.8005781241825483,0.20611374397341028,-0.6543236648104944,0.9623840030982544,0.03151870952874416,-0.6377692771687676,0.9889212010635295,-0.021446616309955917,-0.4583657057667474,0.7397604951828711,0.16084766887659732,-0.27886348052957555,0.7691424948276792,0.24440202779614664,-0.6561836789452601,0.9568173168867941,0.41764857152886886,-0.6496596478672768,0.9301273346936593,0.46975791533194206,-0.5491867729796398,0.6395225804147193,0.3478327307451198,-0.3217027931214389,0.732206578541905,0.22681759635527676,-0.6405581165689378,1.0850875282168375,0.22637412654408715,-0.6378072787177059,1.130664965723893,0.22573444173116874,-0.633940525097646,1.1938283548801418,0.22447049299925093,-0.6280492593470897,1.293352184902728,0.2337357669126776,-0.5304548617576126,1.1507023351225767,0.2683974852074678,-0.553720777057719,1.1818487590109115,0.32849550647593845,-0.6304177713934683,1.153656587013292,0.1961631712361688,-0.5486142055272256,1.1905423599011593,0.1346389147588414,-0.6162557588976534,1.179625791060216
