EX401
Date:,2025/01/17
Time:,11:10:46
Type:,ShareSpace
Description:,""
Notes:,""

TRAJECTORIES
100.000000,Hz
Field#,HEAD_X,HEAD_Y,HEAD_Z,PELVIS_X,PELVIS_Y,PELVIS_Z
3334,-409.299164,217.919922,436.785461,96.467232,400.369263,91.565399
3335,-409.479919,218.029114,436.645752,96.384735,400.315918,91.602097
3336,-409.557892,218.143463,436.515656,96.347160,400.222229,91.576469
3337,-409.618744,218.201569,436.417877,96.248528,400.076660,91.594772
3338,-409.623871,218.252945,436.425598,96.221001,399.935852,91.692223
3339,-409.629028,218.309601,436.397614,96.198219,399.203064,92.113342
3340,-409.573975,218.344925,436.489227,96.198143,398.766876,92.449997
3341,-409.567993,218.366379,436.538879,96.134399,398.579315,92.509033
3342,-409.562958,218.389664,436.586090,96.107620,398.427216,92.621223
3343,-409.550537,218.422134,436.672821,96.109093,398.286377,92.635391
3344,-409.567963,218.421829,436.728088,96.139771,398.113098,92.712128
3345,-409.519470,218.432037,436.834839,96.134628,398.194244,92.665695
3346,-409.523163,218.460098,436.961700,96.151031,398.042267,92.744453
3347,-409.516754,218.436005,437.145081,96.193954,397.942352,92.686569
3348,-409.494232,218.422577,437.166351,96.172005,397.662354,92.801697
3349,-409.478363,218.418823,437.276855,96.118210,397.614868,92.785797
3350,-409.357391,218.442245,437.290619,96.100151,397.667175,92.721481
3351,-409.251740,218.419510,437.259064,96.016441,397.824066,92.483650
3352,-409.090057,218.398911,437.169220,95.953766,397.831665,92.415924
3353,-408.877747,218.420883,437.081390,95.915581,397.785492,92.411316
3354,-408.670563,218.433701,436.990234,95.804596,397.708893,92.393700
3355,-408.435150,218.482101,436.863190,95.766556,397.724945,92.323463
3356,-408.219238,218.533142,436.807159,95.668015,397.684082,92.298508
3357,-408.117462,218.592438,436.755615,95.660347,397.681854,92.277481
3358,-408.020630,218.618774,436.786194,95.561150,397.627411,92.291565
3359,-407.968170,218.659988,436.725769,95.514359,397.683289,92.153000
3360,-407.950867,218.660339,436.684845,95.478806,397.614014,92.074196
3361,-407.882782,218.731277,436.638458,95.388748,397.538330,91.987846
3362,-407.869659,218.780045,436.552460,95.286766,397.533203,91.827744
3363,-407.865051,218.860062,436.432465,95.292709,397.465759,91.767532
3364,-407.870667,218.939606,436.340668,95.262871,397.340210,91.674156
3365,-407.914154,219.074203,436.237518,95.260040,397.357880,91.560135
3366,-407.927582,219.110031,436.196930,95.264336,397.374146,91.463081
3367,-407.964661,219.204422,436.132080,95.168602,397.241333,91.469521
3368,-407.994812,219.282242,436.112396,95.195854,397.207367,91.477913
3369,-408.023712,219.270294,436.129486,95.382965,396.483154,92.183868
3370,-408.051483,219.315277,436.168976,95.345490,396.309540,92.343613
3371,-408.068756,219.368149,436.148193,95.301285,396.274811,92.362305
3372,-408.113525,219.392593,436.180664,95.305496,396.249603,92.327827
3373,-408.122284,219.394180,436.214874,95.246643,396.185883,92.395279
3374,-408.137085,219.436554,436.240295,95.142197,396.198242,92.398354
3375,-408.159821,219.462326,436.246552,95.085632,396.148132,92.497528
3376,-408.169739,219.500259,436.231354,95.020317,396.047943,92.568123
3377,-408.179352,219.538910,436.277679,95.010826,396.063354,92.567047
3378,-408.185883,219.568176,436.308350,94.928581,396.110870,92.521866
3379,-408.193695,219.570267,436.328796,94.897980,396.075134,92.594276
3380,-408.188965,219.583084,436.351715,94.906395,396.035095,92.640823
3381,-408.175507,219.642944,436.321136,94.898354,396.060699,92.609489
3382,-408.211823,219.654846,436.384583,94.944229,396.096283,92.589706
3383,-408.211578,219.684250,436.406830,94.922455,396.139862,92.529427
3384,-408.230713,219.691605,436.474182,94.949081,396.113922,92.498055
3385,-408.248932,219.717682,436.493561,94.987106,396.166412,92.454933
3386,-408.262054,219.775040,436.484222,94.928085,396.609924,92.148331
3387,-408.285675,219.780792,436.568146,94.988205,396.750244,92.030106
3388,-408.301331,219.769119,436.595062,95.037064,396.771729,92.017235
3389,-408.280182,219.767532,436.640961,95.108566,396.852997,91.975487
3390,-408.290497,219.782333,436.638336,95.236946,396.912170,92.164978
3391,-408.279907,219.768082,436.640900,95.319313,396.967987,92.155746
3392,-408.252808,219.753433,436.591034,95.104042,397.259308,91.603981
3393,-408.246429,219.754105,436.609161,95.385262,397.129425,92.159775
3394,-408.193481,219.743591,436.537689,95.387878,397.083557,92.244301
3395,-408.111511,219.743439,436.492737,95.417938,397.129181,92.310349
3396,-408.091187,219.725723,436.449768,95.228508,397.470154,91.711464
3397,-408.019043,219.730225,436.405518,95.214439,397.577148,91.692368
3398,-407.968323,219.701309,436.373566,95.199295,397.558197,91.778725
3399,-407.893585,219.731979,436.326569,95.254448,397.611420,91.805840
3400,-407.773132,219.790695,436.294159,95.315399,397.692505,91.832520
3401,-407.654480,219.851166,436.231232,95.353172,397.797272,91.859299
3402,-407.527527,219.914230,436.209137,95.374176,397.833618,91.917786
3403,-407.420593,219.930695,436.222473,95.427185,397.930939,91.912582
3404,-407.288300,219.982590,436.264526,95.476166,397.955353,91.970078
3405,-407.127533,220.056488,436.309113,95.483879,398.028076,92.017998
3406,-407.001709,220.033997,436.358490,95.535110,398.080048,91.999863
3407,-406.914154,220.088531,436.402496,95.525238,398.142609,91.943535
3408,-406.794037,220.133484,436.442108,95.542404,398.166656,92.010384
3409,-406.673859,220.131958,436.558685,95.582092,398.227661,91.977570
3410,-406.612488,220.210464,436.607361,95.589752,398.312897,91.989754
3411,-406.507019,220.228012,436.642639,95.601112,398.351959,92.009590
3412,-406.423340,220.295258,436.685303,95.636368,398.438110,91.991364
3413,-406.363739,220.333588,436.775421,95.634483,398.485016,91.958252
3414,-406.274261,220.395905,436.806488,95.631981,398.611450,91.903648
3415,-406.212524,220.427338,436.874756,95.651733,398.633392,91.951942
3416,-406.151398,220.464676,436.918182,95.693230,398.675140,91.942680
3417,-406.091095,220.502670,436.981567,95.794121,398.767456,91.931641
3418,-406.060333,220.515747,437.049316,95.850220,398.819946,91.912254
3419,-405.990906,220.518219,437.117645,95.928726,398.919464,91.831612
3420,-406.021515,220.498215,437.155701,96.026558,398.961182,91.809677
3421,-406.000916,220.502930,437.237762,96.067612,399.009491,91.771141
3422,-405.973328,220.512131,437.306488,96.092171,398.989075,91.853539
3423,-405.976624,220.508774,437.335571,96.114670,399.078888,91.839386
3424,-405.917328,220.531219,437.385803,96.177467,399.038147,91.884964
3425,-405.913177,220.471100,437.444305,96.178261,399.029938,91.892563
3426,-405.876343,220.443298,437.486053,96.225517,399.053314,91.861603
3427,-405.827942,220.386047,437.550903,96.230659,399.056000,91.879562
3428,-405.797272,220.372726,437.554657,96.230568,399.057587,91.884178
3429,-405.765991,220.345261,437.589783,96.276680,399.000122,91.911774
3430,-405.726990,220.261154,437.640625,96.315178,399.048584,91.856087
3431,-405.720642,220.205475,437.665558,96.361320,399.039124,91.869148
3432,-405.619507,220.220154,437.649933,96.388458,399.009338,91.844940
3433,-405.584808,220.192749,437.706818,96.388756,399.009003,91.843613
3434,-405.557068,220.134613,437.744110,96.389282,399.013306,91.845375
3435,-405.517426,220.083374,437.813416,96.382858,398.993561,91.812149
3436,-405.505890,220.004211,437.885376,96.353607,398.919159,91.859756
3437,-405.463440,219.955963,437.950378,96.342300,398.876648,91.872063
3438,-405.402679,219.972305,437.987915,96.341461,398.872833,91.869827
3439,-405.383881,219.900574,438.019989,96.345535,398.814423,91.908249
3440,-405.362732,219.873932,438.015442,96.371727,398.782593,91.885612
3441,-405.348083,219.829224,438.075073,96.384659,398.725189,91.933731
3442,-405.341431,219.793564,438.095215,96.327843,398.649933,91.908714
3443,-405.401276,219.755417,438.054077,96.367638,398.636566,91.908104
3444,-405.415161,219.676666,438.046478,96.370514,398.638397,91.907112
3445,-405.428406,219.653244,437.987579,96.333824,398.557678,91.937309
3446,-405.437103,219.606934,437.894318,96.326370,398.526703,91.948044
3447,-405.422455,219.547363,437.828644,96.326958,398.527649,91.947159
3448,-405.432831,219.512878,437.736572,96.311981,398.536346,91.900063
3449,-405.440125,219.470001,437.595947,96.314178,398.533813,91.917084
3450,-405.414063,219.407242,437.531036,96.321030,398.506714,91.907349
3451,-405.430328,219.340576,437.440887,96.311584,398.532288,91.896919
3452,-405.441498,219.290985,437.408478,96.363335,398.497101,91.905205
3453,-405.457367,219.216461,437.340118,96.401543,398.522827,91.860878
3454,-405.448120,219.212265,437.291718,96.423477,398.549744,91.827621
3455,-405.463196,219.185730,437.224640,96.436615,398.528076,91.871010
3456,-405.456512,219.078888,437.235291,96.430923,398.528625,91.855957
3457,-405.482452,219.050323,437.219055,96.438278,398.542511,91.852615
3458,-405.479004,219.034164,437.146393,96.449814,398.527191,91.900719
3459,-405.512329,219.019592,437.105896,96.475021,398.573303,91.841835
3460,-405.543213,218.977554,437.054688,96.490387,398.578491,91.857903
3461,-405.539520,218.973114,436.986877,96.489777,398.575256,91.862137
3462,-405.569214,218.935013,436.978271,96.468521,398.594940,91.814041
3463,-405.594299,218.911682,436.946411,96.465736,398.600281,91.786285
3464,-405.585022,218.908798,436.897125,96.487045,398.580200,91.834969
3465,-405.581360,218.923996,436.808197,96.430870,398.572388,91.845406
3466,-405.577026,218.909912,436.760712,96.429489,398.528168,91.850655
3467,-405.582581,218.860916,436.759766,96.422707,398.546600,91.830620
3468,-405.541779,218.859665,436.712708,96.425797,398.549988,91.827927
3469,-405.542542,218.849960,436.682129,96.431252,398.532104,91.851624
3470,-405.535400,218.807175,436.623749,96.386627,398.466187,91.861328
3471,-405.553436,218.802597,436.601196,96.375801,398.476349,91.838181
3472,-405.579285,218.832764,436.562500,96.375664,398.427094,91.862541
3473,-405.535065,218.799118,436.531006,96.332855,398.433746,91.867043
3474,-405.533569,218.798035,436.530914,96.323463,398.453674,91.842056
3475,-405.528778,218.788254,436.527069,96.327347,398.396851,91.878204
3476,-405.532257,218.785492,436.582336,96.373703,398.419647,91.869766
3477,-405.542328,218.786621,436.605560,96.379059,398.422974,91.887886
3478,-405.524261,218.790802,436.626892,96.379929,398.435211,91.866501
3479,-405.534973,218.806580,436.623932,96.427963,398.470184,91.851112
3480,-405.553711,218.803070,436.601837,96.411537,398.492798,91.800453
3481,-405.593353,218.850571,436.614410,96.457123,398.524231,91.782257
3482,-405.568909,218.821930,436.653534,96.454277,398.541870,91.781219
3483,-405.568054,218.820038,436.655182,96.531418,398.510864,91.769936
3484,-405.593475,218.850327,436.615662,96.578461,398.573547,91.763023
3485,-405.590393,218.791931,436.658936,96.568192,398.638000,91.708023
3486,-405.590912,218.775955,436.658081,96.614540,398.672180,91.687874
3487,-405.596619,218.782288,436.649780,96.629646,398.669983,91.712898
3488,-405.619263,218.731781,436.665009,96.667343,398.714600,91.677788
3489,-405.620178,218.729767,436.666565,96.710983,398.766022,91.655563
3490,-405.659790,218.634506,436.666229,96.742554,398.771423,91.693611
3491,-405.608978,218.629913,436.658844,96.793594,398.852905,91.710762
3492,-405.581360,218.578476,436.669281,96.847466,398.904114,91.692757
3493,-405.563721,218.521591,436.677856,96.866516,398.983154,91.695328
3494,-405.603943,218.495056,436.672913,96.866585,398.986359,91.693932
3495,-405.618774,218.417358,436.648193,96.953064,398.996063,91.766441
3496,-405.628967,218.411942,436.531891,96.948006,399.012085,91.747116
3497,-405.654572,218.357300,436.519104,96.985161,399.061981,91.704041
3498,-405.713196,218.258469,436.414001,97.006310,399.032288,91.800354
3499,-405.774750,218.250870,436.301636,97.021881,399.028473,91.825447
3500,-405.818390,218.249908,436.195862,97.087189,399.103882,91.866829
3501,-405.936554,218.223511,436.128113,97.100449,399.044678,91.895172
3502,-406.024048,218.202759,436.034698,97.168777,399.146271,91.824852
3503,-406.061554,218.124390,436.009125,97.175926,399.149750,91.799934
3504,-406.152313,218.092453,435.995239,97.186707,399.146393,91.857239
3505,-406.215546,218.063309,435.907288,97.228638,399.132263,91.861717
3506,-406.286957,218.036407,435.865295,97.264206,399.154724,91.826492
3507,-406.391052,218.027145,435.829956,97.270149,399.182922,91.817276
3508,-406.453918,217.987701,435.791107,97.265205,399.159302,91.822189
3509,-406.571136,217.952667,435.796173,97.274628,399.136932,91.871239
3510,-406.689392,217.953918,435.765289,97.274384,399.134277,91.875092
3511,-406.793671,217.939117,435.713989,97.264267,399.154938,91.826660
3512,-406.867554,217.892792,435.707489,97.275047,399.139374,91.868546
3513,-406.896362,217.888504,435.668793,97.279747,399.152496,91.905991
3514,-406.895874,217.889603,435.667267,97.326759,399.097717,91.884430
3515,-406.960785,217.853897,435.667450,97.285759,399.106293,91.884651
3516,-406.998840,217.861893,435.710236,97.283356,399.107635,91.884811
3517,-407.021667,217.823151,435.782867,97.314323,399.113556,91.951675
3518,-407.058411,217.830292,435.827637,97.328178,399.108734,91.982124
3519,-407.085571,217.811356,435.885254,97.340530,399.039581,92.020752
3520,-407.104004,217.795563,435.963470,97.382370,399.023346,92.024109
3521,-407.097412,217.818451,435.973328,97.440132,399.072876,91.946754
3522,-407.100616,217.822754,436.014252,97.502586,398.990326,92.023354
3523,-407.070740,217.832932,436.016052,97.501236,398.978363,92.036194
3524,-407.090302,217.819931,435.992615,97.603661,399.015350,92.013741
3525,-407.096985,217.819382,435.971863,97.612984,398.950043,92.053955
3526,-407.139709,217.806488,435.954926,97.609642,398.941559,92.062027
3527,-407.145203,217.829330,435.922668,97.651878,398.933502,92.058594
3528,-407.207703,217.837006,435.860413,97.653755,398.934021,92.057587
3529,-407.269348,217.854263,435.821777,97.718903,398.953979,91.993126
3530,-407.324860,217.852097,435.807098,97.677483,399.018677,92.010742
3531,-407.429810,217.854782,435.790741,97.671188,399.061462,91.985077
3532,-407.428162,217.851242,435.724396,97.711060,399.109863,91.943733
3533,-407.473724,217.868713,435.685272,97.713486,399.113403,91.939857
3534,-407.553802,217.915039,435.630188,97.728943,399.106506,91.991837
3535,-407.569061,217.908630,435.580841,97.753555,399.152557,91.931389
3536,-407.565521,217.902206,435.585480,97.803711,399.177338,91.917053
3537,-407.570557,217.901184,435.567169,97.821457,399.171448,91.959854
3538,-407.639801,217.872391,435.559479,97.816895,399.160553,91.983948
3539,-407.631897,217.833466,435.582153,97.821800,399.155060,91.992546
3540,-407.688568,217.837646,435.623718,97.867859,399.176361,91.980560
3541,-407.691498,217.786179,435.603516,97.873238,399.176788,92.001823
3542,-407.713409,217.762604,435.618652,97.861717,399.118896,92.063530
3543,-407.786682,217.777710,435.545837,97.860168,399.129700,92.114532
3544,-407.799927,217.796341,435.539001,97.860497,399.131622,92.114326
3545,-407.847107,217.807632,435.489929,97.818672,399.170685,92.098465
3546,-407.864899,217.798828,435.528198,97.774254,399.028778,92.226166
3547,-407.890228,217.821991,435.580170,97.775833,399.020538,92.188744
3548,-407.941620,217.816513,435.595581,97.732056,398.954834,92.264137
3549,-407.995667,217.795425,435.681030,97.688232,398.895905,92.309677
3550,-408.011597,217.784531,435.668518,97.642807,398.887634,92.318123
3551,-408.102570,217.769608,435.689850,97.594070,398.813599,92.439636
3552,-408.166992,217.770248,435.633484,97.556862,398.776215,92.519493
3553,-408.289734,217.772873,435.552612,97.540802,398.776001,92.635559
3554,-408.407684,217.771057,435.447083,97.507095,398.853119,92.646896
3555,-408.528992,217.830063,435.288147,97.532448,398.804565,92.763191
3556,-408.657257,217.870193,435.141937,97.543671,398.852234,92.913399
3557,-408.835663,217.886383,435.047668,97.565254,398.864868,92.998367
3558,-409.008362,217.863785,434.982513,97.617622,398.862366,93.056923
3559,-409.278168,217.868347,434.894257,97.614166,398.884277,93.268036
3560,-409.603455,217.837189,434.759949,97.567207,398.901489,93.388046
3561,-409.999786,217.773239,434.667694,97.599693,398.874542,93.393608
3562,-410.336182,217.657562,434.675385,97.605972,398.841888,93.531624
3563,-410.554169,217.634735,434.614349,97.651863,398.784637,93.700890
3564,-410.734009,217.620758,434.570862,97.748535,398.592743,94.098579
3565,-410.886993,217.664108,434.509003,97.911354,398.403229,94.608963
3566,-411.111145,217.654984,434.481476,98.014809,398.330902,94.935448
3567,-411.361084,217.582214,434.567932,98.040924,398.185883,95.445396
3568,-411.598236,217.536621,434.556152,98.022125,397.768494,96.062187
3569,-411.765747,217.513931,434.549347,98.072418,397.650513,96.769913
3570,-412.186371,217.445831,434.548645,98.078651,397.706146,96.953690
3571,-412.596771,217.328186,434.598663,98.319099,397.462097,97.756546
3572,-412.920105,217.226700,434.578186,98.385986,397.608612,98.241516
3573,-413.194550,217.141968,434.608917,98.505913,397.500336,98.885468
3574,-413.491516,217.036636,434.629089,98.516304,397.409943,99.564308
3575,-413.811218,216.924622,434.658081,98.355911,397.400269,100.436043
3576,-414.159027,216.761627,434.725403,98.252800,397.451080,101.091736
3577,-414.527222,216.552216,434.708160,98.480560,397.569336,101.920601
3578,-415.022675,216.487747,434.584106,98.710243,397.387726,103.006897
3579,-415.648651,216.458939,434.460236,98.890251,397.403412,103.666046
3580,-416.375092,216.282547,434.236420,98.777069,397.485382,104.517967
3581,-416.769501,216.170151,434.202301,98.851097,397.609222,105.578934
3582,-417.202545,216.009140,434.333893,99.281387,397.425385,107.018425
3583,-417.711853,215.757721,434.329742,99.538544,397.475037,107.865944
3584,-418.437531,215.754181,434.133148,99.594925,397.625366,109.437256
3585,-419.049927,215.870895,433.811493,99.797226,397.687347,110.938560
3586,-419.675964,215.803955,433.632507,100.175850,397.495361,112.132973
3587,-420.025543,215.674957,433.492615,100.372726,397.544586,113.898064
3588,-420.538605,215.475037,433.341278,100.523003,397.807587,114.939117
3589,-421.470764,215.294754,433.278595,100.792000,397.539246,116.416481
3590,-422.300232,215.151138,433.070496,101.277534,397.750702,117.996658
3591,-422.630157,215.269379,432.811462,101.308334,397.982056,119.131035
3592,-423.088440,215.349457,432.580597,101.739326,398.057709,120.726021
3593,-423.671692,215.393311,432.540131,101.975052,398.259583,122.135826
3594,-424.531982,215.416275,432.354797,102.439247,398.386444,123.351753
3595,-425.311584,215.564423,432.152313,103.025223,398.771667,124.636162
3596,-425.820190,215.488922,432.025116,103.205238,398.715057,126.210968
3597,-426.399017,215.528061,431.775848,103.643219,398.755280,127.744072
3598,-427.070282,215.549347,431.637665,103.984886,398.882843,129.112152
3599,-427.842896,215.665466,431.260071,104.296577,398.769592,130.853302
3600,-428.432983,215.798248,431.000153,104.690086,398.783539,132.382690
3601,-428.869202,215.960510,430.858490,105.127914,398.940002,133.986237
3602,-429.562561,216.235626,430.723663,105.325150,399.091064,135.395111
3603,-430.230469,216.601944,430.418732,106.150879,398.844879,136.925140
3604,-430.626190,216.887253,430.299042,106.729897,399.080292,138.039795
3605,-431.323700,217.378571,430.153137,107.001244,399.383698,139.278183
3606,-432.222260,217.793137,429.939606,107.433624,399.299469,140.648743
3607,-432.873810,218.277191,429.619293,107.684769,399.397308,141.400604
3608,-433.533447,218.423523,429.814514,108.102028,399.372681,142.473587
3609,-434.120972,218.715012,429.966034,108.082397,399.177582,144.218613
3610,-434.763336,219.164108,430.038452,108.296059,399.107117,145.263214
3611,-435.372650,219.799088,429.906708,108.779648,399.226044,146.327957
3612,-435.722565,220.151855,430.137146,109.183052,399.058228,147.544342
3613,-436.092743,220.408447,430.318573,109.415794,398.862823,149.118225
3614,-436.712097,220.786469,430.510315,109.818542,398.797607,150.509186
3615,-437.384460,221.363907,430.717102,110.214653,398.603668,151.744202
3616,-437.780212,221.833710,430.730927,110.608902,398.409363,152.872055
3617,-438.077728,222.117859,430.943817,110.837181,398.201355,154.484268
3618,-438.679016,222.322205,431.239838,111.174240,398.123474,155.418533
3619,-439.159851,222.685638,431.291351,111.346008,398.298004,156.350510
3620,-439.393433,223.093521,431.498199,111.776031,398.135864,157.729630
3621,-439.842834,223.794754,431.487579,112.036758,398.123474,158.908020
3622,-440.159302,224.301254,431.704681,112.523064,398.230957,159.671265
3623,-440.449524,224.762222,431.598267,113.070313,398.072723,160.760101
3624,-440.850037,225.062546,431.594086,113.256790,397.936249,161.689651
3625,-441.732361,225.559998,431.584961,113.548759,397.693115,162.862930
3626,-442.287567,225.840500,431.678131,113.618210,397.414398,163.844681
3627,-442.710022,226.177811,431.553040,113.916725,397.192810,164.645340
3628,-443.192657,226.857544,431.255096,114.089157,397.060913,165.269272
3629,-443.810577,227.398056,431.148346,114.402260,396.990326,166.116959
3630,-444.348511,227.912598,431.061401,114.678246,396.949646,166.961670
3631,-444.656281,228.247253,431.153992,114.802414,396.632813,168.113617
3632,-445.368683,229.041412,431.142029,114.962158,396.360962,168.888229
3633,-446.278839,229.245377,431.464264,115.117081,396.279297,169.445221
3634,-446.938049,229.618866,431.615814,115.281876,396.225677,170.102966
3635,-447.336639,230.195068,431.615265,115.373444,395.934845,170.880081
3636,-447.867249,230.693146,431.534271,115.598076,395.576141,171.873291
3637,-448.692017,231.076675,431.661316,115.607162,395.469940,172.620163
3638,-449.455872,231.472717,431.978241,115.739220,395.258301,173.487396
3639,-449.836243,231.813126,432.017395,116.067123,395.048248,174.392761
3640,-450.283722,232.046341,432.248260,116.356125,394.850708,175.571136
3641,-451.166504,232.383575,432.485565,116.468620,394.462372,176.419968
3642,-451.795441,232.651840,432.616089,116.531128,394.069000,177.236572
3643,-452.255859,233.215775,432.780640,116.487175,393.569305,178.291565
3644,-452.630066,233.474091,432.984009,116.405098,393.139343,179.385483
3645,-453.107086,233.986801,433.293121,116.500961,392.694519,180.540665
3646,-453.680023,234.311157,433.583160,116.623711,392.553375,181.266403
3647,-454.212463,234.551743,433.853516,116.739464,392.131348,182.280472
3648,-454.458679,234.980087,433.837250,116.805756,391.944092,183.014465
3649,-454.688965,235.384537,433.726257,117.016594,391.586853,183.764267
3650,-455.365448,235.852081,433.858002,117.067566,391.174194,184.737045
3651,-456.198425,236.185898,434.137848,117.073517,390.902466,185.439590
3652,-456.562378,236.461563,434.149292,116.950485,390.663239,186.017883
3653,-457.015594,236.848877,434.336212,117.018547,390.447296,186.459641
3654,-457.633972,237.230057,434.392731,117.304359,389.906799,187.227142
3655,-458.302429,237.591461,434.551880,117.418495,389.348724,188.044342
3656,-458.850494,237.941376,434.769897,117.477158,388.935638,188.885895
3657,-459.261627,238.318024,434.858734,117.377594,388.561279,189.536697
3658,-459.652008,238.646683,434.777863,117.232613,388.275421,190.116196
3659,-460.480560,238.861221,434.814575,117.090645,387.972717,190.674591
3660,-461.262238,239.227478,434.811890,116.985268,387.691284,191.181412
3661,-461.965790,239.589813,434.877625,116.906540,387.399872,191.578079
3662,-462.336792,239.716721,435.025543,117.018669,386.905548,192.221481
3663,-462.926605,239.910873,434.986389,117.060448,386.478821,192.681915
3664,-463.386047,240.216553,434.896729,117.214073,386.225983,193.050644
3665,-463.857758,240.499878,434.908386,117.298470,385.957520,193.375153
3666,-464.169281,240.716919,434.848572,117.339752,385.795654,193.695572
3667,-464.471252,240.904999,434.789825,117.387215,385.522614,194.101120
3668,-464.970917,240.993607,434.804047,117.490677,385.221588,194.466812
3669,-465.530548,241.087509,434.789154,117.554153,384.885437,194.749405
3670,-466.064789,241.204971,434.832062,117.554855,384.362183,195.067245
3671,-466.555023,241.353607,434.780670,117.555565,384.110504,195.337799
3672,-466.825165,241.443100,434.749603,117.517372,383.643341,195.693085
3673,-466.914398,241.486588,434.725677,117.531418,383.267426,196.027679
3674,-467.015686,241.571655,434.685272,117.443466,382.929077,196.289230
3675,-467.102966,241.743866,434.621521,117.379913,382.693939,196.474976
3676,-467.297424,241.922226,434.484467,117.309586,382.265259,196.720917
3677,-467.607635,242.204910,434.255920,117.258392,381.928802,196.928940
3678,-467.912567,242.507233,434.043793,117.247459,381.620972,197.105377
3679,-468.240784,242.656265,433.974182,117.218117,381.177002,197.459976
3680,-468.580963,242.711166,434.067688,117.267715,380.737183,197.813370
3681,-468.900146,242.839600,434.082001,117.450752,380.332275,198.128571
3682,-469.234131,243.000443,434.063080,117.611099,380.077972,198.326874
3683,-469.397156,243.134171,434.062103,117.810501,379.919067,198.513916
3684,-469.600555,243.265900,434.038727,117.905945,379.694092,198.719971
3685,-469.750000,243.399689,433.934601,118.021606,379.294983,198.922577
3686,-469.924042,243.487869,433.815491,118.106842,379.019714,199.109741
3687,-470.112610,243.461029,433.724884,118.253548,378.646362,199.403107
3688,-470.415924,243.425537,433.732483,118.364449,378.209381,199.718872
3689,-470.689758,243.325378,433.799927,118.408661,377.823669,199.935272
3690,-470.858551,243.226395,433.868500,118.394073,377.390564,200.070709
3691,-470.887756,243.190903,433.966278,118.345642,376.914642,200.225922
3692,-470.950073,243.134766,434.086945,118.272133,376.662964,200.233337
3693,-471.053436,242.976715,434.273590,118.145653,376.260376,200.407867
3694,-471.167114,242.830032,434.436615,118.085777,375.890656,200.658752
3695,-471.249054,242.710602,434.624176,118.164268,375.364624,201.127625
3696,-471.299957,242.480957,434.883331,118.218758,375.055023,201.345047
3697,-471.308929,242.270935,435.123260,118.288651,374.651642,201.529617
3698,-471.275452,241.997894,435.421082,118.289635,374.363739,201.581299
3699,-471.118042,241.773590,435.727814,118.354836,374.146606,201.593170
3700,-471.004425,241.621017,435.919495,118.429146,373.992950,201.643723
3701,-470.857330,241.405472,436.212708,118.514351,373.834015,201.708084
3702,-470.739624,241.260712,436.407135,118.561897,373.573608,201.807632
3703,-470.710175,241.164581,436.518860,118.575233,372.943695,202.166412
3704,-470.681030,241.093735,436.533569,118.527588,372.843201,202.117325
3705,-470.673309,241.056473,436.578674,118.589149,372.406433,202.351334
3706,-470.607513,240.934906,436.701111,118.620506,372.194855,202.508911
3707,-470.557709,240.899918,436.740417,118.620293,371.878235,202.737762
3708,-470.459320,240.812057,436.813385,118.594910,371.647675,202.890976
3709,-470.318115,240.647049,436.965271,118.602501,371.372742,203.210907
3710,-470.258423,240.505234,437.086182,118.674026,371.118286,203.641617
3711,-470.219086,240.389511,437.199585,118.679962,370.810699,204.023193
3712,-470.249664,240.300247,437.300812,118.733757,370.544861,204.365768
3713,-470.317841,240.133057,437.392395,118.748787,370.262512,204.587540
3714,-470.329987,240.006180,437.473236,118.786125,369.824951,204.878052
3715,-470.329895,239.894928,437.478638,118.909256,369.527863,205.059341
3716,-470.225769,239.842392,437.459229,119.001228,369.228516,205.405212
3717,-470.137207,239.804520,437.354919,119.194313,368.854156,205.902481
3718,-470.030396,239.839813,437.274323,119.321037,368.666473,206.323990
3719,-469.992554,239.913544,437.170410,119.484421,368.550690,206.580795
3720,-470.050995,239.942108,437.111145,119.639534,368.510193,206.771027
3721,-470.259308,240.009857,436.937042,119.752457,368.527527,206.845825
3722,-470.626434,240.011063,436.803101,119.779892,368.476379,206.904709
3723,-470.955475,239.956299,436.629150,119.770142,368.405426,206.938995
3724,-471.281708,239.917923,436.495209,119.714485,368.336395,206.910797
3725,-471.552887,239.850632,436.347198,119.667892,368.209534,206.926193
3726,-471.766510,239.843323,436.148956,119.647552,368.137268,206.891953
3727,-471.965027,239.865860,435.927124,119.596931,367.987823,206.927322
3728,-472.081573,239.890579,435.716095,119.524780,367.830841,206.921005
3729,-472.201721,239.927063,435.557068,119.521294,367.788757,206.890320
3730,-472.338959,239.858017,435.489197,119.497345,367.845642,206.798874
3731,-472.466034,239.792770,435.415283,119.501526,367.830688,206.694016
3732,-472.640961,239.689819,435.364960,119.504776,367.831207,206.580368
3733,-472.889832,239.559769,435.251190,119.455017,367.882416,206.429428
3734,-473.066406,239.592651,435.033081,119.431862,367.821869,206.286972
3735,-473.078003,239.494690,434.892029,119.481110,367.877411,206.081451
3736,-473.088074,239.427643,434.797668,119.521736,367.964722,205.914169
3737,-473.094543,239.454056,434.622742,119.535416,368.017700,205.818970
3738,-473.042603,239.328735,434.627808,119.497047,368.037872,205.723770
3739,-473.034424,239.211380,434.572571,119.477554,368.238190,205.616364
3740,-473.054688,239.052597,434.585297,119.417427,368.319550,205.496552
3741,-473.087311,238.943817,434.527985,119.433784,368.319641,205.456192
