EX302
Date:,2025/01/17
Time:,11:36:53
Type:,ShareSpace
Description:,""
Notes:,""

TRAJECTORIES
100.000000,Hz
Field#,HIP_R_X,HIP_R_Y,HIP_R_Z,KNE_R_X,KNE_R_Y,KNE_R_Z,HIP_L_X,HIP_L_Y,HIP_L_Z,KNE_L_X,KNE_L_Y,KNE_L_Z
5586,86.408257,590.074646,80.302162,-149.235291,596.666565,385.883514,102.065819,205.021454,56.030464,-144.653915,168.604050,373.906067
5587,86.376694,590.032654,80.292976,-149.257996,596.572754,385.914307,102.055397,204.982300,56.018791,-144.588913,168.610062,373.894653
5588,86.389641,590.042480,80.322037,-149.304245,596.509094,385.919128,102.067017,204.976364,55.997307,-144.567581,168.702209,373.904724
5589,86.334496,590.079895,80.364594,-149.325150,596.449707,385.938263,102.076637,204.970261,56.000053,-144.483627,168.736450,373.945526
5590,86.332245,590.052124,80.354179,-149.473938,596.392151,386.006958,102.094902,204.940552,56.043976,-144.483810,168.774246,373.959351
5591,86.304382,590.034973,80.346924,-149.436172,596.293457,385.926147,102.100861,204.941254,56.064568,-144.469238,168.848434,373.967316
5592,86.265717,590.034485,80.348824,-149.467392,596.270752,385.955750,102.089851,204.948303,56.089523,-144.495621,168.968643,373.966339
5593,86.276955,590.025696,80.380936,-149.493103,596.179077,385.992493,102.107033,204.950775,56.113873,-144.519455,169.076324,374.035797
5594,86.282379,590.051636,80.387634,-149.501022,596.150024,385.989899,102.093422,204.966782,56.098396,-144.553452,169.120407,374.099762
5595,86.282379,590.028259,80.382233,-149.506027,596.116516,385.976593,102.104538,204.951843,56.109322,-144.588455,169.303589,374.119812
5596,86.253105,590.045349,80.377747,-149.513046,596.102173,385.979706,102.075470,204.952896,56.127026,-144.637680,169.432510,374.176880
5597,86.258537,590.042725,80.362465,-149.531509,596.095703,386.001862,102.011017,204.954926,56.179764,-144.671753,169.570480,374.162659
5598,86.280632,590.030396,80.385582,-149.492676,596.083191,385.972534,101.957512,205.026505,56.202221,-144.704437,169.708313,374.214081
5599,86.290298,590.056458,80.390221,-149.477631,596.064514,385.986176,101.977753,205.021454,56.198765,-144.730820,169.819305,374.236298
5600,86.299141,590.089966,80.376030,-149.488495,596.083496,385.968048,101.959778,205.014618,56.280571,-144.775986,169.965164,374.233276
5601,86.264389,590.081665,80.334969,-149.469772,596.095032,385.994934,101.921799,205.039261,56.346718,-144.785110,170.127380,374.213989
5602,86.274429,590.133240,80.319435,-149.472336,596.141724,385.990204,101.927933,205.039490,56.366943,-144.788055,170.258774,374.246002
5603,86.296577,590.123901,80.345131,-149.406631,596.164734,385.957672,101.921669,205.071213,56.386147,-144.851746,170.310165,374.271271
5604,86.456665,590.202209,80.366302,-149.420715,596.276001,385.984680,101.892860,205.121002,56.333187,-144.842361,170.417038,374.266998
5605,86.414459,590.235596,80.332344,-149.325363,596.392700,385.955627,101.869385,205.117767,56.403671,-144.846237,170.467316,374.248444
5606,86.470940,590.257202,80.286224,-149.285858,596.486633,385.952667,101.872528,205.114166,56.416916,-144.892883,170.550888,374.244751
5607,86.523232,590.229919,80.324860,-149.238754,596.604187,385.953918,101.898064,205.143387,56.444756,-144.864868,170.589722,374.284332
5608,86.548744,590.290405,80.276978,-149.151917,596.764709,385.948425,101.896652,205.140427,56.352184,-144.859467,170.627365,374.330383
5609,86.509399,590.312805,80.192703,-149.086609,596.926147,385.857849,101.886391,205.178833,56.474815,-144.835144,170.710220,374.320251
5610,86.568863,590.325439,80.135460,-148.991684,597.101929,385.796570,101.903358,205.180252,56.505260,-144.815140,170.754929,374.341034
5611,86.546898,590.198914,80.014832,-148.950119,597.218994,385.771027,101.960442,205.270523,56.526611,-144.777893,170.825150,374.350647
5612,86.564018,590.242126,79.986168,-148.909851,597.421143,385.726349,101.947426,205.260468,56.562878,-144.755585,170.861649,374.357361
5613,86.569771,590.247620,79.931175,-148.923935,597.580078,385.731812,101.989685,205.219528,56.518867,-144.728531,170.938965,374.343445
5614,86.572906,590.267334,79.860443,-148.906845,597.769592,385.704010,102.011826,205.298828,56.613075,-144.725616,171.002045,374.374847
5615,86.642097,590.281616,79.812866,-149.204391,598.216492,385.688354,102.007492,205.302673,56.607731,-144.701508,171.042068,374.369049
5616,86.671883,590.293335,79.768272,-148.929764,598.072693,385.703033,102.021584,205.334106,56.620583,-144.672989,171.088333,374.372559
5617,86.675827,590.389038,79.747719,-148.903717,598.242615,385.667816,102.027153,205.379532,56.671642,-144.693726,171.093994,374.369507
5618,86.760780,590.415344,79.599564,-148.869446,598.494446,385.712280,102.034042,205.398041,56.690819,-144.723434,171.141388,374.409729
5619,86.823944,590.464172,79.601257,-149.029373,598.740051,385.560852,102.042152,205.458466,56.677853,-144.714767,171.195755,374.391663
5620,86.984619,590.489441,79.480698,-148.778397,598.912048,385.698151,102.060440,205.492447,56.692383,-144.742599,171.209595,374.367310
5621,86.981041,590.596558,79.499008,-148.677109,599.100098,385.670105,102.029823,205.500732,56.757835,-144.792984,171.299438,374.379211
5622,87.001625,590.618286,79.444046,-148.608047,599.353577,385.673004,102.076050,205.526886,56.784100,-144.791733,171.319870,374.406647
5623,87.042061,590.676086,79.386307,-148.477844,599.484619,385.616638,102.065674,205.534866,56.829956,-144.812500,171.356903,374.411835
5624,87.098038,590.725037,79.350899,-148.422134,599.648071,385.607178,102.070793,205.561768,56.839138,-144.842117,171.373260,374.435211
5625,87.162910,590.771057,79.348938,-148.258698,599.789063,385.580811,102.053772,205.600677,56.843513,-144.841995,171.421860,374.438171
5626,87.174812,590.828979,79.307167,-148.140335,599.929993,385.508881,102.051201,205.618271,56.863495,-144.885696,171.488678,374.428894
5627,87.201439,590.861023,79.216682,-148.070114,600.097534,385.457977,102.028755,205.655792,56.938850,-144.953430,171.501587,374.458344
5628,87.229797,590.881409,79.224487,-147.943100,600.232727,385.411804,102.009857,205.702942,56.917248,-144.990494,171.557907,374.456970
5629,87.335693,590.932373,79.201759,-147.870789,600.339844,385.330933,102.008652,205.712341,56.964489,-145.047012,171.635880,374.522095
5630,87.338455,590.932922,79.158134,-147.805801,600.444031,385.280762,101.988541,205.767288,56.992901,-145.119324,171.689117,374.557983
5631,87.318092,590.989380,79.136681,-147.797775,600.544983,385.187103,101.976425,205.792618,57.036743,-145.181686,171.764572,374.593292
5632,87.357887,591.014343,79.131424,-147.748505,600.677185,385.178680,101.964874,205.844818,57.079590,-145.228943,171.888672,374.664124
5633,87.364235,591.067627,79.082634,-147.687210,600.758423,385.078949,101.967827,205.846664,57.083996,-145.293716,171.975159,374.757843
5634,87.351524,591.087036,79.033516,-147.671814,600.872620,385.072601,101.910934,205.894180,57.161987,-145.332779,172.098740,374.815063
5635,87.385773,591.106262,79.020973,-147.656570,600.935974,385.041107,101.923309,205.939407,57.188663,-145.441452,172.280396,374.853363
5636,87.418243,591.071777,78.970207,-147.635315,601.007080,385.011627,101.904518,205.965164,57.223850,-145.522614,172.421722,374.939545
5637,87.432709,591.082764,78.939476,-147.590607,601.086426,384.977753,101.899857,205.980042,57.299011,-145.552216,172.578339,374.985474
5638,87.436546,591.154541,78.907333,-147.604599,601.166199,384.974396,101.916679,206.011871,57.326797,-145.621994,172.689026,375.082642
5639,87.436325,591.156372,78.907341,-147.612045,601.232239,384.971436,101.894623,206.079300,57.394135,-145.645325,172.915741,375.122650
5640,87.446007,591.190857,78.836700,-147.605637,601.273987,384.959564,101.916992,206.100647,57.441296,-145.709122,173.058624,375.187897
5641,87.479790,591.226501,78.818382,-147.571198,601.339783,384.929108,101.896210,206.138000,57.526390,-145.783524,173.209610,375.236908
5642,87.441605,591.292480,78.814491,-147.583664,601.377563,384.934601,101.911919,206.190552,57.589542,-145.830826,173.394653,375.283936
5643,87.438560,591.319092,78.822235,-147.550720,601.436340,384.923126,101.862000,206.228165,57.613434,-145.891159,173.571762,375.291229
5644,87.437805,591.343872,78.772598,-147.509537,601.464905,384.898956,101.895554,206.259644,57.685482,-145.956451,173.611755,375.345795
5645,87.463287,591.380493,78.766319,-147.480530,601.504578,384.885498,101.856445,206.283432,57.721489,-146.018753,173.721268,375.377289
5646,87.477997,591.389404,78.739700,-147.453598,601.537598,384.868622,101.856651,206.294922,57.842564,-146.029755,173.802567,375.437164
5647,87.446083,591.437317,78.748039,-147.388474,601.601318,384.846222,101.865044,206.335266,57.855434,-146.076645,173.866165,375.474915
5648,87.466606,591.479126,78.742188,-147.387054,601.602295,384.845886,101.828011,206.369720,57.896542,-146.096878,173.984802,375.498199
5649,87.538124,591.461914,78.691139,-147.345047,601.627380,384.824036,101.805794,206.356186,57.923050,-146.082199,174.042282,375.670135
5650,87.508308,591.508118,78.699387,-147.338654,601.661194,384.829773,101.854095,206.376083,58.004295,-146.089401,174.151901,375.671539
5651,87.537178,591.505676,78.699921,-147.299698,601.673462,384.810150,101.857010,206.373535,58.003017,-146.134140,174.216888,375.718292
5652,87.582771,591.490295,78.669685,-147.268539,601.712463,384.835632,101.809746,206.429123,58.026699,-146.167053,174.289444,375.763580
5653,87.562653,591.481750,78.692581,-147.280075,601.741455,384.819580,101.822395,206.412277,58.058750,-146.199188,174.342773,375.787109
5654,87.604340,591.441589,78.670555,-147.261154,601.752686,384.813141,101.829460,206.427155,58.086487,-146.232635,174.431320,375.771973
5655,87.611076,591.417542,78.650002,-147.230331,601.782227,384.819183,101.786896,206.438889,58.106621,-146.258301,174.500000,375.805267
5656,87.612144,591.419128,78.707260,-147.202774,601.798462,384.815826,101.802567,206.440567,58.130081,-146.321182,174.513977,375.828583
5657,87.637016,591.438293,78.633606,-147.214005,601.789429,384.794342,101.784332,206.428925,58.160057,-146.335632,174.559875,375.828644
5658,87.625725,591.450684,78.671082,-147.214600,601.788940,384.793793,101.755394,206.433334,58.163189,-146.347565,174.597931,375.815125
5659,87.649101,591.461670,78.666656,-147.216049,601.788086,384.796936,101.782257,206.452011,58.212086,-146.427582,174.685074,375.654602
5660,87.646683,591.426636,78.730644,-147.214539,601.789124,384.794159,101.764091,206.440628,58.243080,-146.427155,174.712738,375.670166
5661,87.617737,591.470947,78.747841,-147.228470,601.783447,384.816254,101.729843,206.446442,58.241596,-146.451477,174.736343,375.673462
5662,87.646912,591.471680,78.693764,-147.235046,601.767578,384.812653,101.724716,206.470016,58.292408,-146.452087,174.738708,375.676666
5663,87.675163,591.462219,78.716377,-147.226440,601.753235,384.825256,101.725006,206.470016,58.294209,-146.471741,174.800323,375.648315
5664,87.661880,591.454224,78.746574,-147.233047,601.675598,384.826935,101.725563,206.497681,58.279087,-146.471939,174.802017,375.647003
5665,87.668381,591.476135,78.787270,-147.286957,601.681458,384.830902,101.753227,206.539810,58.338512,-146.463348,174.799255,375.666931
5666,87.669418,591.475037,78.787407,-147.292465,601.632996,384.842010,101.778679,206.542068,58.384018,-146.478577,174.857895,375.646362
5667,87.680992,591.392029,78.844376,-147.351196,601.547668,384.834229,101.786507,206.554993,58.407948,-146.483505,174.893875,375.692963
5668,87.709641,591.395020,78.916298,-147.354492,601.477905,384.854431,101.794617,206.618225,58.408646,-146.528305,174.937088,375.701935
5669,87.697556,591.362732,78.940125,-147.408051,601.388855,384.881805,101.834106,206.636047,58.368843,-146.541565,174.952881,375.698273
5670,87.732841,591.296570,78.918747,-147.467560,601.308105,384.892822,101.864807,206.643204,58.467812,-146.543396,175.037079,375.673340
5671,87.749405,591.301453,79.004883,-147.501572,601.239319,384.902130,101.863083,206.639297,58.475887,-146.560669,175.125793,375.697021
5672,87.780128,591.246582,79.071411,-147.466690,601.112061,384.955322,101.920189,206.676224,58.511471,-146.611511,175.168198,375.686188
5673,87.768211,591.223083,79.143509,-147.503113,600.986023,384.984772,101.971344,206.722519,58.590206,-146.639984,175.296371,375.655487
5674,87.762238,591.236267,79.164383,-147.539337,600.897644,385.026764,102.007729,206.732162,58.608612,-146.675644,175.382645,375.716187
5675,87.813484,591.182495,79.232712,-147.577652,600.742126,385.096802,102.025383,206.754135,58.674591,-146.686813,175.452759,375.726898
5676,87.666580,591.316162,79.701477,-147.577271,600.580688,385.134827,102.062462,206.819641,58.684814,-146.754501,175.561752,375.763458
5677,87.698730,591.289795,79.826965,-147.621216,600.461060,385.227020,102.127495,206.862671,58.733654,-146.790878,175.693893,375.792908
5678,87.690857,591.253906,79.889572,-147.715454,600.311523,385.278534,102.161865,206.916672,58.784645,-146.821045,175.836319,375.808502
5679,87.708267,591.254028,79.967430,-147.762421,600.204346,385.354431,102.243912,206.956070,58.865013,-146.890686,175.984421,375.890930
5680,87.791275,591.190552,80.096458,-147.710037,600.075073,385.437317,102.329758,206.992996,58.966873,-147.005066,176.129623,375.936676
5681,87.977264,590.987244,79.938171,-147.848358,599.882629,385.520172,102.481834,207.033188,59.078163,-147.154388,176.328735,375.990631
5682,88.045586,590.922913,79.978607,-147.940216,599.768555,385.574982,102.600029,207.025421,59.227821,-147.293732,176.516556,376.125061
5683,87.943726,590.990173,80.275703,-148.060410,599.644897,385.634979,102.763733,207.020203,59.452728,-147.405182,176.687378,376.170166
5684,87.973579,590.989624,80.341614,-148.107513,599.527344,385.626434,102.944847,207.074341,59.715572,-147.489456,176.861786,376.225555
5685,88.039063,590.910156,80.427475,-148.165253,599.448608,385.680115,103.096275,207.132568,59.990704,-147.593536,176.966400,376.300751
5686,88.081398,590.924744,80.493950,-148.192337,599.376587,385.713837,103.174820,207.171844,60.197708,-147.713425,177.034164,376.381714
5687,88.281677,590.828857,80.430580,-148.268906,599.340088,385.715454,103.257210,207.270920,60.436138,-147.857040,177.142624,376.458099
5688,88.443619,590.776428,80.447121,-148.328354,599.335632,385.725922,103.401321,207.401474,60.687012,-147.995392,177.207169,376.550018
5689,88.564812,590.736450,80.626221,-148.357422,599.360413,385.747223,103.522476,207.473648,60.910706,-148.145493,177.264297,376.616516
5690,88.703262,590.696167,80.870033,-148.438599,599.387146,385.795593,103.679047,207.608307,61.137318,-148.272720,177.332275,376.610504
5691,88.904900,590.715698,81.132950,-148.527969,599.532410,385.764069,103.788055,207.711105,61.266834,-148.387436,177.404846,376.660797
5692,89.149147,590.683777,81.414375,-148.587204,599.656433,385.794586,103.820030,207.786987,61.363762,-148.540649,177.477295,376.715210
5693,89.462517,590.691650,81.665108,-148.627457,599.759033,385.791962,103.925713,207.850845,61.642597,-148.648895,177.537491,376.691498
5694,89.706413,590.693665,81.866554,-148.765121,599.858337,385.703766,104.170929,207.987320,62.008595,-148.736511,177.602417,376.688232
5695,90.108574,590.775818,82.203827,-148.809113,600.048950,385.673309,104.460495,208.055527,62.354771,-148.858917,177.623749,376.631256
5696,90.411270,590.802795,82.403862,-148.543945,600.503784,385.517212,104.677513,208.199860,62.658482,-148.913040,177.630402,376.606842
5697,90.551605,590.776306,82.554565,-148.593063,600.905884,385.510773,105.077835,208.520660,63.145332,-149.035263,177.602432,376.600739
5698,90.853004,590.861816,82.801468,-148.794327,601.263306,385.614319,105.432121,208.720383,63.475822,-149.052078,177.567978,376.571869
5699,91.061745,590.995178,83.080833,-148.884720,601.682861,385.572052,105.826553,208.914612,63.724434,-149.142212,177.443207,376.557281
5700,91.237183,591.145325,83.281631,-148.919540,602.031982,385.502258,106.144325,208.981155,64.139793,-149.275238,177.260818,376.529724
5701,91.523682,591.395325,83.553444,-148.881424,602.554688,385.405029,106.588257,209.097641,64.452682,-149.482712,176.985168,376.426514
5702,91.910240,591.713501,83.983757,-148.903030,603.067017,385.300385,106.890358,209.300003,64.819771,-149.787369,176.571564,376.314331
5703,92.219490,592.033447,84.368385,-149.028656,603.641174,385.253387,107.170753,209.388153,65.164467,-150.120605,176.292618,376.210236
5704,92.577698,592.237549,84.659401,-149.170593,604.217712,385.209412,107.532059,209.519226,65.678528,-150.387665,176.027786,376.221405
5705,93.038887,592.306885,84.916107,-149.163635,604.677917,385.157928,107.777184,209.558548,66.113022,-150.555008,175.804443,376.271332
5706,93.500618,592.175171,85.090881,-149.277237,605.172119,385.150177,108.104546,209.640625,66.603790,-150.873611,175.647781,376.296082
5707,93.716461,592.038635,85.396461,-149.081360,605.793457,385.002289,108.513023,209.753647,67.063423,-151.222351,175.430038,376.281311
5708,93.750763,591.722656,85.576576,-149.475708,606.230408,384.924683,108.760353,209.976715,67.310776,-151.547012,175.188690,376.234711
5709,94.573387,592.086731,86.330994,-149.834702,606.885620,384.952789,109.020241,210.070206,67.582909,-151.925980,174.995972,376.105530
5710,95.077087,592.253357,86.918228,-150.266327,607.383850,384.857880,109.282585,210.137787,68.125778,-152.354797,174.719666,376.017761
5711,95.479614,592.195496,87.462982,-150.563797,607.633179,384.810486,109.598083,210.199951,68.876160,-152.933380,174.418884,376.049744
5712,95.651993,591.889709,88.000732,-151.015961,607.947205,384.808319,109.961891,210.427048,69.681808,-153.709503,174.153763,376.124756
5713,96.128914,592.130127,89.057411,-151.715485,608.319580,384.943512,110.260025,210.602417,70.648407,-154.420547,173.771317,376.112427
5714,96.440002,592.066956,90.144417,-152.533173,608.816956,385.271637,110.678116,210.764862,71.945976,-155.430054,173.315109,376.222565
5715,96.525589,591.730652,91.202026,-153.441849,609.185425,385.590057,111.035912,210.968613,73.318382,-156.674164,173.012787,376.379547
5716,96.812775,591.748169,92.504944,-154.546234,609.415222,385.918152,111.425140,211.300217,75.026466,-157.746246,172.836746,376.468231
5717,97.406334,591.544556,94.148766,-155.827515,609.466858,386.262146,112.082268,211.587723,76.375572,-158.857712,172.212463,376.799286
5718,97.579681,591.381409,95.457542,-156.986740,609.764832,386.529388,112.478668,211.886627,78.413567,-160.188492,171.841339,377.020081
5719,98.042160,591.211914,97.319237,-158.443771,609.925598,386.786743,113.029427,211.856888,80.114532,-161.558960,171.388351,377.393372
5720,98.289963,591.048462,98.805649,-159.936249,609.808716,386.772949,113.573883,212.408997,82.219559,-163.107361,171.214157,377.800140
5721,98.583755,591.090820,100.710464,-161.525360,610.069092,387.343933,113.960396,212.319519,84.182594,-164.377213,170.909958,378.140259
5722,98.761841,591.034607,102.532486,-163.170807,610.236755,387.728790,114.605049,212.697357,86.444275,-165.902344,170.515579,378.534546
5723,99.125061,590.825012,104.201920,-164.260590,610.377258,387.984589,115.081490,212.998489,88.540054,-166.998489,170.337418,378.576233
5724,99.264343,590.815979,106.325279,-166.308701,610.367615,388.781647,115.564522,213.121979,90.688744,-168.702942,170.010040,379.124359
5725,99.475861,590.682983,108.012527,-167.665375,610.287292,388.763733,116.348366,213.449692,92.865044,-170.157898,170.001755,379.611969
5726,99.752594,590.490601,110.069382,-168.973282,610.417603,389.360565,116.765129,213.605179,95.593521,-171.384109,169.845016,380.021332
5727,99.905167,590.352722,111.702980,-170.678238,610.336914,389.834534,117.457069,213.750229,97.413910,-172.854309,169.735886,380.339081
5728,100.162445,590.372986,113.784668,-171.877106,610.134827,389.941498,117.786591,213.911682,99.851967,-173.799530,169.671432,380.464111
5729,100.264954,590.144531,115.353004,-173.112076,610.051697,390.233490,118.417633,214.228775,102.163506,-175.031372,169.303070,380.789429
5730,100.709442,590.181946,117.209976,-174.691223,609.885559,390.739136,118.863762,214.198639,104.111794,-176.002075,169.152908,381.266968
5731,100.766327,590.151855,118.881393,-175.573547,609.754944,391.020813,119.567902,214.561737,106.453201,-177.214554,169.117035,381.664581
5732,101.265221,590.337097,120.587860,-176.795792,609.204041,391.280945,120.133690,214.645233,108.250786,-178.265656,168.971619,381.748047
5733,101.707855,590.336304,122.199631,-177.737793,609.114624,391.663452,120.626976,214.810928,110.356926,-179.251877,168.731201,382.071533
5734,102.042458,590.331299,123.877388,-178.995300,608.723511,392.030304,121.303322,215.007065,112.475311,-180.007050,168.804031,382.278442
5735,102.632736,590.349670,125.703415,-179.830017,608.262024,392.366333,121.538353,215.021423,114.137962,-180.963455,168.779114,382.456726
5736,103.003662,590.130249,127.233688,-180.796097,607.828735,392.674988,122.082611,215.293777,115.999542,-181.567841,168.828156,382.627594
5737,103.506813,589.992676,128.931442,-181.900925,607.251465,393.165497,122.655159,215.346909,117.379318,-182.437332,168.823608,383.041107
5738,103.927696,589.856873,130.681473,-182.573364,606.758606,393.487396,123.102493,215.639084,119.179665,-183.056641,168.941711,383.196167
5739,104.768906,589.782837,132.510361,-183.276047,605.959351,393.531036,123.737572,215.768906,120.587967,-183.790909,169.045334,383.508606
5740,105.671219,589.966858,134.334885,-184.023438,605.292358,393.879608,124.371689,216.037247,121.965729,-184.095886,169.269608,383.673431
5741,106.253693,589.842712,136.244858,-184.931076,604.579163,394.337555,124.803947,216.170044,123.286255,-184.360779,169.527176,383.743500
5742,106.913673,589.759216,137.825577,-185.523193,603.854431,394.693481,125.082115,216.331436,124.564262,-184.824890,169.685516,384.024323
5743,107.751419,589.728577,139.571274,-186.027390,603.053467,394.849854,125.726189,216.366211,126.125603,-185.274628,169.923950,384.223938
5744,108.610664,589.765076,141.554886,-186.865204,602.159973,395.175171,126.236221,216.576370,127.232719,-185.745010,170.318924,384.431763
5745,109.412094,589.864319,143.340759,-187.470840,601.523193,395.463928,127.004173,216.948990,128.493469,-186.210876,170.645523,384.622742
5746,109.928101,589.753845,144.820068,-188.070175,600.576355,395.714996,127.680595,217.076111,129.972015,-186.416733,170.845459,384.765228
5747,110.411682,589.669373,146.546921,-188.503281,599.691711,396.124420,128.140106,217.205292,131.064362,-186.669296,170.976074,384.814026
5748,111.074158,589.904602,148.126587,-189.105408,598.838013,396.353760,128.794113,217.239227,132.563477,-187.012512,171.302734,385.025391
5749,111.829155,590.003113,149.600800,-189.635117,597.800598,396.501709,129.303528,217.271866,133.777802,-187.428726,171.622726,385.315155
5750,112.255188,589.840942,150.701172,-189.844299,597.158508,396.590057,129.933319,217.542313,135.121414,-187.668915,171.882111,385.453217
5751,112.671036,589.725342,151.943802,-190.421875,596.252258,396.807495,130.524231,217.634033,136.415054,-187.912720,172.151123,385.596924
5752,112.896767,589.838989,153.233109,-190.976181,595.216187,397.041443,131.194931,217.725281,137.678558,-188.319992,172.615387,385.868103
5753,113.218109,589.870850,154.321655,-191.381302,594.567993,397.361816,131.748306,217.939255,138.952209,-188.569595,172.970779,386.038971
5754,113.396019,589.740173,155.229385,-191.937698,593.824768,397.696228,132.212738,217.778534,140.052261,-188.801056,173.280746,386.238434
5755,113.857452,589.757507,156.435440,-192.216309,592.929382,397.861237,132.640839,218.116257,141.351425,-188.883041,173.555756,386.326416
5756,114.254501,589.882324,157.434875,-192.510773,592.174866,398.005219,133.155472,218.082458,142.812683,-189.067245,173.860779,386.491028
5757,114.492241,589.955200,158.284348,-192.932251,591.292542,398.110931,133.521179,218.156143,143.589645,-189.336884,174.247406,386.642426
5758,114.847000,589.883606,159.191956,-193.137146,590.707153,398.137451,134.109329,218.344727,145.029434,-189.674988,174.635910,386.801147
5759,115.290260,589.768616,160.216003,-193.373535,590.056641,398.376099,134.563782,218.436676,146.001877,-189.912506,175.102966,386.906647
5760,115.617783,589.733643,161.179550,-193.727234,589.404419,398.573608,134.853394,218.528168,146.863129,-190.161926,175.600922,387.151520
5761,115.896606,589.747070,161.773132,-194.179153,588.764465,398.748657,135.421036,218.691177,148.105469,-190.300674,176.114716,387.319641
5762,116.142143,589.868164,162.702393,-194.460831,588.218933,398.837799,135.984451,218.520569,149.083130,-190.480240,176.416763,387.497070
5763,116.557503,589.880676,163.900208,-194.517303,587.754395,398.879730,136.128616,218.761139,149.680420,-190.599213,176.652817,387.505371
5764,116.920082,589.785950,164.748550,-194.591461,587.426025,399.048981,136.440002,218.783249,150.382156,-190.676605,176.973099,387.559021
5765,117.387825,589.709290,165.423615,-194.672974,587.055908,399.146698,136.847885,218.896194,151.521988,-190.844437,177.278397,387.620789
5766,118.025391,589.813171,166.265717,-194.722672,586.709229,399.269409,137.073120,218.929077,152.331039,-191.018555,177.498734,387.705902
5767,118.589676,589.880981,167.017960,-194.794540,586.445129,399.399536,137.257141,218.994766,152.994202,-191.253616,177.676254,387.718048
5768,118.972397,589.903259,167.674850,-194.813416,586.249695,399.436096,137.367065,219.110214,153.501312,-191.456192,177.852005,387.755341
5769,119.207237,589.825928,168.042419,-194.816666,586.134399,399.437775,137.663361,219.161560,154.092804,-191.638626,177.997055,387.818939
5770,119.610542,589.886841,168.657928,-194.850357,586.134583,399.484558,138.063126,219.303070,154.705246,-191.813797,178.099243,387.874969
5771,119.970459,589.957031,169.274734,-194.862930,586.179138,399.496002,138.487030,219.361343,155.390289,-191.917374,178.179764,387.930084
5772,120.314163,590.032532,169.757202,-194.861954,586.318970,399.554016,138.656052,219.534027,155.845322,-191.999313,178.262955,388.012207
5773,120.772064,590.192566,170.262177,-194.845886,586.486816,399.538483,138.780457,219.694550,156.108505,-192.070374,178.288712,388.057892
5774,121.147697,590.289490,170.661728,-194.819397,586.739380,399.558655,139.025894,219.809326,156.579239,-192.147873,178.329895,388.081299
5775,121.362961,590.396912,170.974121,-194.780136,587.032288,399.503601,139.159439,219.917419,157.065979,-192.244980,178.327606,388.139526
5776,121.528046,590.443787,171.222366,-194.743530,587.364014,399.425110,139.314331,219.968384,157.684769,-192.383698,178.357452,388.185333
5777,121.762589,590.510193,171.543213,-194.706329,587.724487,399.368896,139.487411,220.028137,158.227783,-192.416122,178.365036,388.185211
5778,121.985596,590.496155,171.705307,-194.662415,588.161987,399.328766,139.700302,220.163635,158.707306,-192.495575,178.371109,388.235352
5779,122.235779,590.517761,171.863190,-194.695175,588.573486,399.379364,139.789825,220.322021,158.963608,-192.602158,178.357025,388.306610
5780,122.443375,590.494934,171.986694,-194.629654,588.985046,399.376556,139.966141,220.358841,159.510574,-192.679123,178.394714,388.353516
5781,122.672234,590.548340,172.130325,-194.335464,589.488647,399.316589,140.156403,220.366638,159.912415,-192.718018,178.446793,388.378967
5782,122.902130,590.637390,172.295853,-194.189178,590.016235,399.202881,140.390228,220.493683,160.376801,-192.774261,178.544281,388.464569
5783,123.213074,590.799377,172.562027,-194.115707,590.594055,399.053925,140.593674,220.602707,160.850800,-192.835663,178.641418,388.536346
5784,123.579147,590.978760,172.876999,-193.994431,591.124817,398.922607,140.641541,220.760788,161.183472,-192.848724,178.766129,388.583405
5785,123.874489,591.154846,173.178024,-194.008881,591.630554,398.829468,140.721436,220.901993,161.478378,-192.902069,178.882690,388.684784
5786,124.094055,591.268005,173.415634,-194.051788,591.947083,398.818878,140.874298,221.065521,161.931229,-193.001144,179.025299,388.702606
5787,124.176369,591.323181,173.576645,-194.003891,592.182983,398.812134,141.096924,221.253540,162.438828,-192.981552,179.305023,388.760742
5788,124.427055,591.404907,173.760132,-193.855896,592.511658,398.793579,141.235870,221.504166,162.758820,-193.020523,179.489014,388.799133
5789,124.660721,591.510437,174.079788,-193.669037,592.971191,398.764465,141.413040,221.716461,163.456543,-193.080551,179.742981,388.744385
5790,124.982986,591.720398,174.435684,-193.489212,593.411621,398.739990,141.603180,221.821274,163.879044,-193.174591,180.057358,388.734039
5791,125.352165,592.055542,174.935242,-193.421417,593.712097,398.675415,141.813080,221.929428,164.151260,-193.253998,180.296188,388.756836
5792,125.649300,592.265991,175.278564,-193.347412,594.013733,398.685730,141.818634,222.095291,164.437073,-193.390121,180.576019,388.797699
5793,125.995384,592.496155,175.697495,-193.351929,594.249573,398.710815,141.793076,222.313995,164.698288,-193.576706,180.764404,388.832947
5794,126.277328,592.673584,176.052505,-193.333298,594.514648,398.692169,141.819519,222.494431,165.085709,-193.705856,181.004089,388.920898
5795,126.465736,592.832153,176.330414,-193.344360,594.763306,398.646545,141.967545,222.746185,165.628799,-193.892822,181.331192,389.074768
5796,126.585739,592.981262,176.553925,-193.376984,595.031860,398.584869,142.078400,222.938507,166.093231,-194.037598,181.658264,389.202057
5797,126.777580,593.211914,176.817184,-193.357300,595.233276,398.539001,142.193451,223.103638,166.444107,-194.037872,181.994568,389.211914
