EX301
Date:,2000/01/01
Time:,00:00:00
Type:,ShareSpace
Description:,""
Notes:,""

TRAJECTORIES
100.000000,Hz
Field#,HIP_R_X,HIP_R_Y,HIP_R_Z,KNE_R_X,KNE_R_Y,KNE_R_Z,HIP_L_X,HIP_L_Y,HIP_L_Z,KNE_L_X,KNE_L_Y,KNE_L_Z
7715,85.380493,580.149719,238.970963,-267.608124,592.582581,397.022400,90.948326,210.219513,217.970398,-271.178406,164.524902,389.636322
7716,85.335838,580.212097,239.022873,-267.704346,592.509277,397.091187,90.964394,210.241608,217.939896,-271.260437,164.391083,389.534210
7717,85.325752,580.217590,239.024261,-267.804871,592.396729,397.089081,91.010864,210.280167,217.940643,-271.234558,164.289063,389.486328
7718,85.259979,580.245422,238.975815,-267.878815,592.324585,397.151184,90.994698,210.286850,217.928314,-271.174194,164.216934,389.514526
7719,85.259529,580.216492,238.961151,-267.857880,592.196777,397.111755,91.020302,210.305420,217.869492,-271.192627,164.137360,389.499786
7720,85.260651,580.215271,238.960938,-267.900146,592.078735,397.188721,90.891052,210.059311,218.190918,-271.158142,164.100266,389.491730
7721,85.243507,580.211426,238.993134,-267.928131,591.983154,397.245728,90.886589,210.047012,218.224045,-271.124268,164.022156,389.518372
7722,85.218567,580.244263,238.970947,-267.960052,591.849548,397.244568,90.881592,210.036255,218.217773,-271.114441,164.015839,389.498871
7723,85.233124,580.214661,238.992310,-267.966644,591.703979,397.236877,91.119133,210.273682,217.870682,-271.120361,163.997864,389.500793
7724,85.267952,580.210022,239.049881,-267.932556,591.498291,397.269745,90.942719,210.026398,218.239639,-271.148163,163.982224,389.513977
7725,85.261230,580.184082,239.038773,-267.908173,591.367554,397.311554,90.967621,209.922806,218.300873,-271.113831,164.017685,389.498138
7726,85.244797,580.148804,239.056107,-267.950806,591.225525,397.290375,90.964012,209.903992,218.298477,-271.168182,164.000732,389.507172
7727,85.276642,580.122681,239.047546,-267.932159,591.049805,397.267792,90.959946,209.848480,218.343353,-271.062683,164.046921,389.673248
7728,85.320923,580.031860,239.100708,-267.910126,590.876160,397.296722,90.927536,209.811661,218.371964,-271.095093,164.018600,389.687958
7729,85.303650,580.012939,239.118011,-267.911926,590.705078,397.357971,91.085289,210.046707,218.046112,-271.164978,163.988449,389.693512
7730,85.277695,579.982605,239.136414,-267.968903,590.543701,397.331055,91.029243,210.064468,218.074585,-271.200745,164.013321,389.724213
7731,85.291954,579.989746,239.223816,-267.989990,590.339172,397.306824,90.995033,210.009888,218.113632,-271.227783,164.045837,389.695679
7732,85.287292,579.870178,239.239594,-267.980774,590.116638,397.275238,90.950165,209.999435,218.142014,-271.320740,164.086655,389.710571
7733,85.307625,579.825073,239.251740,-268.028809,589.907898,397.316956,90.934853,209.981522,218.170197,-271.334381,164.192490,389.718170
7734,85.199760,579.806580,239.238724,-268.073486,589.732544,397.281891,90.930359,209.900970,218.246002,-271.370575,164.229034,389.729004
7735,85.181625,579.720276,239.174042,-268.160706,589.568237,397.276825,90.958267,209.894089,218.302277,-271.407867,164.282959,389.667114
7736,85.162292,579.653992,239.173264,-268.175201,589.431763,397.291351,90.994751,209.822098,218.331833,-271.367920,164.366852,389.702026
7737,85.107498,579.539673,239.212738,-268.227203,589.294434,397.292511,91.017738,209.793701,218.363922,-271.462799,164.372635,389.739380
7738,85.039078,579.517273,239.143341,-268.280548,589.145569,397.295502,91.073799,209.745804,218.482254,-271.479034,164.409210,389.723541
7739,84.991020,579.458679,239.141464,-268.357574,588.998413,397.332153,91.129097,209.735382,218.515900,-271.463409,164.445755,389.691650
7740,84.984566,579.400879,239.116653,-268.343323,588.929626,397.426300,91.186996,209.640549,218.580093,-271.427094,164.419235,389.688660
7741,84.970581,579.367615,239.191269,-268.383881,588.809265,397.426270,91.239441,209.622482,218.625320,-271.419098,164.384842,389.684692
7742,84.919029,579.324158,239.143616,-268.440277,588.676819,397.413696,91.282341,209.608368,218.689423,-271.375214,164.355118,389.755707
7743,84.928604,579.257019,239.202225,-268.441742,588.608948,397.400330,91.304764,209.561050,218.700989,-271.334045,164.280579,389.717316
7744,84.980957,579.221130,239.222992,-268.399109,588.520264,397.388977,91.366226,209.541092,218.660614,-271.261932,164.202621,389.738953
7745,85.018311,579.151245,239.259552,-268.371735,588.482300,397.400269,91.390862,209.518127,218.654617,-271.217987,164.158325,389.736115
7746,85.075134,579.128357,239.282440,-268.384369,588.533691,397.414886,91.391258,209.497482,218.604721,-271.210846,164.050537,389.712891
7747,85.122314,579.114990,239.422729,-268.368134,588.599670,397.427307,91.399986,209.518509,218.549805,-271.227051,163.938309,389.748840
7748,85.191368,579.073792,239.592316,-268.322510,588.630798,397.449585,91.427376,209.477905,218.491348,-271.293152,163.842682,389.594238
7749,85.305084,578.966003,239.707886,-268.260681,588.756470,397.441345,91.428055,209.453995,218.503525,-271.154510,163.792572,389.734589
7750,85.329041,578.999512,239.814972,-268.242950,588.849976,397.435486,91.442558,209.463806,218.480789,-271.120728,163.678970,389.703705
7751,85.355751,578.942261,239.850220,-268.187897,588.894348,397.363373,91.505898,209.439560,218.443680,-271.102112,163.550949,389.705536
7752,85.525452,578.887329,239.895950,-268.116943,588.966858,397.407745,91.539833,209.452530,218.457474,-271.118866,163.389465,389.681396
7753,85.595680,578.886902,239.957169,-268.022827,589.050781,397.389954,91.619537,209.412247,218.587509,-271.128998,163.256546,389.681732
7754,85.604759,578.887085,239.961411,-268.015045,589.104431,397.371979,91.656075,209.393890,218.704712,-271.132599,163.116745,389.679657
7755,85.609695,578.892517,239.932114,-267.964294,589.186401,397.420410,91.702591,209.340347,218.780991,-271.162170,162.989502,389.699951
7756,85.703392,578.906921,239.912628,-267.965912,589.125610,397.344574,91.735611,209.323685,218.854477,-271.162598,162.918839,389.713593
7757,85.809158,578.884094,239.912064,-267.921661,589.194702,397.346710,91.778000,209.248856,218.936676,-271.099487,162.874496,389.724762
7758,85.719559,578.866943,239.868652,-267.934784,589.231873,397.363068,91.787262,209.286743,218.894791,-271.086334,162.860321,389.726501
7759,85.690193,578.917419,239.832153,-267.915466,589.259766,397.338654,91.823677,209.282715,218.894714,-271.039764,162.844711,389.740784
7760,85.741592,578.868103,239.780838,-267.902405,589.252319,397.358734,91.842598,209.235382,218.934738,-271.022675,162.851120,389.733490
7761,85.769600,578.825378,239.763809,-267.874207,589.233643,397.369324,91.832443,209.220551,218.813019,-271.007477,162.878845,389.699890
7762,85.719360,578.858887,239.689102,-267.891846,589.243408,397.327271,91.817741,209.298462,218.723633,-271.013123,162.913254,389.691376
7763,85.650551,578.888428,239.638702,-267.913300,589.263672,397.336945,91.738770,209.345413,218.690247,-271.025635,163.005295,389.702972
7764,85.682686,578.861389,239.567459,-267.541901,589.079529,397.544556,91.694000,209.329895,218.562134,-271.047638,163.066635,389.701324
7765,85.721436,578.852600,239.502930,-267.851135,589.114624,397.340790,91.630608,209.365906,218.450592,-271.077393,163.153763,389.689972
7766,85.673309,578.884705,239.364288,-267.878845,589.114197,397.363281,91.634850,209.391327,218.326126,-271.036804,163.279419,389.699066
7767,85.571808,578.886902,239.241882,-267.882599,589.060303,397.380280,91.583725,209.385620,218.297653,-271.024628,163.405762,389.678131
7768,85.605865,578.878357,239.177643,-267.943268,589.013855,397.379028,91.545006,209.377457,218.232956,-271.039215,163.465424,389.698181
7769,85.554535,578.893433,239.151337,-267.898071,588.953308,397.331360,91.470985,209.389679,218.155518,-271.072052,163.589188,389.706787
7770,85.450157,578.914307,239.030853,-267.976624,588.916626,397.362396,91.367523,209.402908,218.190109,-271.111267,163.676163,389.732483
7771,85.391762,578.905640,239.055130,-268.014923,588.848450,397.383575,91.352318,209.436874,218.156128,-271.173706,163.763153,389.706879
7772,85.341812,578.956177,239.047073,-268.061737,588.820923,397.408234,91.249779,209.466125,218.198624,-271.213562,163.867416,389.689606
7773,85.303413,578.980652,239.050934,-268.100525,588.769714,397.405426,91.101669,209.477203,218.178009,-271.256409,163.982498,389.711060
7774,85.242203,579.054321,239.014267,-268.174194,588.716431,397.385223,91.056915,209.519958,218.205078,-271.333557,164.079697,389.720001
7775,85.208855,579.080688,239.022934,-268.251282,588.687500,397.396484,90.973511,209.582108,218.247208,-271.376770,164.214478,389.708679
7776,85.175102,579.136169,239.044815,-268.319550,588.657227,397.426910,90.867973,209.565826,218.338196,-271.476135,164.279129,389.750275
7777,85.091362,579.163757,239.087479,-268.352051,588.641235,397.432037,90.806763,209.617386,218.330582,-271.509552,164.373367,389.757874
7778,85.085419,579.208618,239.042831,-268.415222,588.620850,397.368042,90.736099,209.672211,218.347061,-271.623627,164.486420,389.730621
7779,85.033730,579.274048,239.034836,-268.487854,588.616943,397.406769,90.712761,209.679092,218.423874,-271.716339,164.612259,389.775848
7780,85.006187,579.357849,239.070572,-268.471741,588.620789,397.383789,90.665039,209.777420,218.403961,-271.754395,164.727173,389.771240
7781,84.985130,579.401306,239.116287,-268.471802,588.658325,397.411957,90.667870,209.773163,218.447922,-271.817230,164.805832,389.777344
7782,85.004745,579.492920,239.128754,-268.559692,588.704590,397.397064,90.652847,209.801285,218.505371,-271.850708,164.902328,389.797760
7783,85.019890,579.580750,239.193359,-268.548004,588.744019,397.356598,90.608574,209.867401,218.476944,-271.876862,165.007797,389.751862
7784,85.026146,579.639771,239.222015,-268.501190,588.853271,397.366425,90.603302,209.885880,218.476807,-271.860992,165.084625,389.748260
7785,85.059029,579.664307,239.234985,-268.504913,588.888977,397.361298,90.624878,209.958878,218.437485,-271.858276,165.169098,389.825012
7786,85.080925,579.778748,239.309937,-268.471008,589.016602,397.335052,90.626289,209.983200,218.422455,-271.859711,165.235779,389.826691
7787,85.119316,579.848450,239.282074,-268.462250,589.124878,397.311523,90.625938,209.982635,218.422913,-271.862793,165.292389,389.835693
7788,85.151665,579.902222,239.305069,-268.410461,589.227844,397.317902,90.645805,210.093536,218.313263,-271.882599,165.386642,389.839142
7789,85.183907,579.957458,239.332184,-268.370148,589.350952,397.291748,90.630371,210.119461,218.269379,-271.848785,165.475967,389.835052
7790,85.143150,580.019165,239.267120,-268.342438,589.416321,397.273071,90.588234,210.165344,218.264664,-271.871155,165.542648,389.830200
7791,85.172142,580.057983,239.218597,-268.348236,589.489807,397.270508,90.559952,210.229095,218.158722,-271.838989,165.581619,389.924438
7792,85.198891,580.103088,239.212952,-268.277679,589.558350,397.222748,90.546638,210.274292,218.094162,-271.837158,165.664642,389.915710
7793,85.200005,580.130493,239.107346,-268.263580,589.655029,397.230682,90.193367,210.105530,218.493851,-271.786865,165.715973,389.970459
7794,85.141068,580.186462,239.126251,-268.268829,589.703552,397.219269,90.506073,210.481873,217.918030,-271.833862,165.926010,389.770081
7795,85.096191,580.279236,239.075989,-268.307312,589.777466,397.224213,90.462715,210.596481,217.862976,-271.795746,165.867981,390.056152
7796,85.066078,580.302185,239.023193,-268.317688,589.801758,397.251953,90.406837,210.675888,217.896759,-271.825287,165.959457,390.125092
7797,85.006828,580.359253,238.986069,-268.324097,589.844971,397.219543,90.326935,210.794037,217.910049,-271.824982,166.080688,390.215546
7798,84.955956,580.392395,238.907349,-268.385162,589.882507,397.190247,90.286842,210.969635,217.936905,-271.825012,166.207886,390.295135
7799,84.891853,580.492065,238.824265,-268.431244,589.850708,397.189758,90.241692,211.039413,217.983551,-271.833740,166.376892,390.377533
7800,84.788651,580.518616,238.822601,-268.449951,589.834839,397.217377,90.132866,211.161652,218.030014,-271.896484,166.569824,390.452332
7801,84.750900,580.520386,238.768372,-268.537476,589.845520,397.206879,90.098213,211.256927,218.107315,-271.970032,166.900925,390.495331
7802,84.718704,580.561096,238.715302,-268.571167,589.829834,397.210510,90.084938,211.414444,218.131195,-272.206787,167.259750,390.487335
7803,84.718208,580.562012,238.714783,-268.628601,589.824829,397.216064,90.108162,211.465454,218.202576,-272.358276,167.611664,390.456665
7804,84.710953,580.606689,238.826569,-268.666016,589.866150,397.240570,90.119377,211.541962,218.264374,-272.457733,167.793533,390.413147
7805,84.717628,580.634216,238.845581,-268.684631,589.904358,397.245605,90.094719,211.585159,218.328842,-272.529419,167.965302,390.409393
7806,84.683899,580.661072,238.914368,-268.746552,589.958740,397.221710,90.088676,211.577896,218.436707,-272.566071,168.125778,390.444214
7807,84.696556,580.651428,238.938858,-268.758820,590.063293,397.228180,90.044449,211.669662,218.428329,-272.623138,168.316605,390.437958
7808,84.733688,580.682007,239.075562,-268.735413,590.209778,397.266357,89.989784,211.718613,218.512726,-272.624023,168.460144,390.475769
7809,84.761604,580.702332,239.121552,-268.731201,590.328735,397.295288,89.952293,211.734009,218.524445,-272.688446,168.590897,390.527496
7810,84.706604,580.719299,239.156036,-268.768250,590.441406,397.241119,89.914604,211.770920,218.543579,-272.727203,168.686646,390.569794
7811,84.752037,580.750305,239.199722,-268.757263,590.648926,397.246216,89.880722,211.822723,218.561432,-272.742035,168.761765,390.553497
7812,84.787170,580.777954,239.327591,-268.727875,590.802551,397.301849,89.827049,211.854111,218.540466,-272.717316,168.808960,390.630188
7813,84.795883,580.807617,239.345917,-268.717346,590.964172,397.266113,89.828842,211.903809,218.518158,-272.757568,168.804520,390.577057
7814,84.743271,580.872681,239.340027,-268.828735,591.127319,397.227570,89.838852,211.982788,218.542343,-272.752655,168.787323,390.536133
7815,84.733871,580.930420,239.273712,-268.860962,591.276123,397.179474,89.875999,212.053528,218.482437,-272.725830,168.757980,390.523468
7816,84.749771,580.962524,239.194412,-268.859406,591.403259,397.182220,89.914001,212.117111,218.475815,-272.626587,168.708847,390.493866
7817,84.717178,581.013550,239.091888,-268.876709,591.528320,397.218140,89.942673,212.169174,218.481552,-272.538971,168.624405,390.472137
7818,84.655807,581.085144,238.997040,-268.983215,591.703674,397.169281,89.980072,212.236130,218.467606,-272.483337,168.596695,390.424896
7819,84.565117,581.220398,238.952362,-269.027802,591.807251,397.178375,90.055626,212.293777,218.474380,-272.444763,168.496170,390.385284
7820,84.490372,581.244202,238.833939,-268.978485,591.842285,397.152832,90.077690,212.349915,218.430176,-272.372498,168.454849,390.401978
7821,84.404083,581.315857,238.825409,-268.986389,591.884155,397.160919,90.105888,212.389206,218.457520,-272.299683,168.455841,390.386902
7822,84.316696,581.460449,238.792618,-269.061493,591.925598,397.188965,90.179749,212.441437,218.459900,-272.223633,168.460770,390.355804
7823,84.277298,581.533691,238.761475,-269.074493,591.937866,397.169464,90.201088,212.451157,218.512894,-272.218353,168.478104,390.333740
7824,84.275940,581.564087,238.772461,-269.092194,591.860229,397.152039,90.209709,212.507431,218.530441,-272.191650,168.543884,390.346191
7825,84.275162,581.593933,238.785965,-269.065765,591.796631,397.153503,90.228981,212.516678,218.567612,-272.171112,168.632233,390.364075
7826,84.232925,581.655701,238.785065,-269.126709,591.735718,397.181335,90.234665,212.614655,218.558746,-272.185455,168.697647,390.335052
7827,84.233665,581.642639,238.844635,-269.198425,591.643738,397.192657,90.234932,212.617493,218.611572,-272.189728,168.838486,390.387024
7828,84.195717,581.695496,238.978241,-269.154907,591.523743,397.199280,90.175400,212.625916,218.631104,-272.222992,168.896240,390.415924
7829,84.228500,581.696350,239.098099,-269.189423,591.403137,397.218903,90.169205,212.662491,218.623322,-272.287292,169.034195,390.496307
7830,84.194351,581.703308,239.162415,-269.265778,591.343140,397.225189,90.096382,212.661331,218.632416,-272.267975,169.140869,390.539124
7831,84.091835,581.713013,239.279083,-269.331696,591.260742,397.284180,90.086952,212.716431,218.600662,-272.346161,169.235123,390.628632
7832,84.140503,581.702576,239.429901,-269.340118,591.151428,397.288910,90.039742,212.733383,218.622131,-272.375488,169.347473,390.607117
7833,84.176086,581.678223,239.482132,-269.364044,591.056580,397.330933,90.016411,212.746552,218.610413,-272.467804,169.384094,390.647919
7834,84.068199,581.659424,239.526505,-269.418152,591.039795,397.342041,89.981819,212.758316,218.606659,-272.466003,169.404968,390.672150
7835,84.046265,581.691589,239.565979,-269.426636,591.021240,397.337982,89.968483,212.765640,218.577072,-272.472534,169.434128,390.658325
7836,84.015007,581.683044,239.626694,-269.486298,590.989441,397.344788,89.968956,212.787964,218.563431,-272.473602,169.390411,390.633728
7837,84.045097,581.672791,239.617950,-269.494202,590.994934,397.321014,89.965813,212.764816,218.561890,-272.465820,169.360184,390.647400
7838,83.957558,581.729431,239.601563,-269.535706,591.046997,397.335785,90.012970,212.767166,218.582443,-272.426697,169.320190,390.622375
7839,83.939789,581.695557,239.558487,-269.534943,591.049866,397.340546,90.016083,212.769714,218.583313,-272.404846,169.256210,390.615234
7840,83.957733,581.710144,239.480103,-269.487518,591.077087,397.317963,90.058121,212.715714,218.603226,-272.334259,169.152603,390.540710
7841,83.962692,581.678162,239.346481,-269.489502,591.107788,397.300751,90.095543,212.682465,218.620529,-272.319733,168.988724,390.440552
7842,83.962090,581.674377,239.283844,-269.459015,591.226013,397.341248,90.160698,212.640610,218.677444,-272.223999,168.909363,390.418060
7843,83.980804,581.663452,239.253510,-269.493439,591.254578,397.248260,90.249863,212.631943,218.663040,-272.171356,168.769058,390.348602
7844,83.980026,581.660767,239.254639,-269.449707,591.298706,397.270355,90.295822,212.590073,218.684189,-272.158234,168.617477,390.367645
7845,83.983086,581.635193,239.299911,-269.406372,591.304260,397.289093,90.349144,212.559219,218.653519,-272.135284,168.472900,390.314545
7846,83.996788,581.620667,239.322632,-269.447845,591.299500,397.272339,90.357506,212.525513,218.672272,-272.107269,168.427094,390.333923
7847,83.997200,581.620605,239.322617,-269.415314,591.229919,397.289246,90.394653,212.478439,218.696732,-272.070984,168.293701,390.271362
7848,84.024261,581.559937,239.353912,-269.399323,591.230042,397.269867,90.418091,212.454132,218.693420,-272.001709,168.214569,390.205231
7849,84.063042,581.536865,239.350983,-269.377197,591.111023,397.284363,90.459686,212.429764,218.686295,-271.944122,168.124100,390.197723
7850,84.081078,581.478149,239.360214,-269.398712,590.967834,397.296112,90.475433,212.417419,218.674469,-271.894470,168.020721,390.179932
7851,84.081070,581.476746,239.359955,-269.409698,590.824097,397.266357,90.457474,212.416870,218.594620,-271.844360,167.911804,390.216553
7852,84.047356,581.452332,239.347229,-269.459137,590.635437,397.296661,90.446487,212.416626,218.558105,-271.809113,167.879135,390.174683
7853,84.048096,581.423096,239.391754,-269.473816,590.442383,397.338379,90.456436,212.390930,218.567352,-271.797729,167.845032,390.183960
7854,84.031639,581.405457,239.411896,-269.499725,590.183899,397.323700,90.446617,212.329834,218.553024,-271.823059,167.829498,390.156006
7855,83.922539,581.335754,239.378174,-269.583862,589.995605,397.402344,90.425659,212.334015,218.492661,-271.822876,167.845627,390.136932
7856,83.933792,581.339478,239.405075,-269.671478,589.803711,397.422089,90.410347,212.330124,218.469666,-271.848694,167.844803,390.171753
7857,83.927383,581.258545,239.291595,-269.676544,589.662109,397.461578,90.407944,212.274796,218.414932,-271.860413,167.879318,390.161865
7858,83.919174,581.226746,239.271729,-269.717468,589.487305,397.501923,90.423286,212.284592,218.389084,-271.896027,167.943771,390.174835
7859,83.818893,581.156677,239.297287,-269.763855,589.343384,397.524445,90.432693,212.229492,218.398346,-271.935883,168.009384,390.163208
7860,83.724892,581.140503,239.255341,-269.792542,589.192810,397.630554,90.375969,212.166336,218.411118,-271.960236,168.069427,390.186798
7861,83.671822,581.127258,239.270630,-269.825409,589.022766,397.680481,90.371964,212.152618,218.390930,-272.014862,168.054825,390.221771
7862,83.582169,581.047852,239.265701,-269.823090,588.846069,397.681030,90.375534,212.087723,218.336090,-272.079590,168.140671,390.205261
7863,83.547066,581.020691,239.251099,-269.831726,588.685608,397.664734,90.322472,212.044083,218.279160,-272.095581,168.135452,390.226196
7864,83.423332,580.945313,239.186142,-269.843201,588.534119,397.697937,90.280479,212.012192,218.219833,-272.130249,168.134979,390.232086
7865,83.397552,580.879395,239.126251,-269.881256,588.371155,397.692078,90.238525,211.938553,218.134415,-272.124237,168.172821,390.195953
7866,83.367386,580.824402,239.099243,-269.877930,588.240356,397.688049,90.192039,211.905746,218.110504,-272.143494,168.160736,390.182220
7867,83.331093,580.753906,239.073044,-269.931244,588.144104,397.653442,90.153587,211.827347,218.063522,-272.136353,168.131165,390.196655
7868,83.260544,580.735291,239.060791,-269.934082,588.091309,397.674805,90.081551,211.802063,218.008469,-272.167480,168.075943,390.195892
7869,83.200462,580.694946,239.067902,-270.000885,588.080139,397.708069,90.082001,211.754578,217.936646,-272.190826,168.060715,390.181335
7870,83.217850,580.633667,239.073029,-270.006744,587.963806,397.681030,90.079323,211.705673,217.864243,-272.184631,167.989273,390.230194
7871,83.229904,580.544739,239.064362,-269.976410,587.950745,397.697052,90.062454,211.664963,217.794342,-272.154694,167.915039,390.252258
7872,83.212753,580.537842,239.095642,-269.979279,587.943909,397.699982,90.089302,211.620895,217.728577,-272.124756,167.848633,390.274200
7873,83.158569,580.467773,239.098801,-269.995575,587.948181,397.721863,90.093178,211.579834,217.625656,-272.091095,167.808197,390.234070
7874,83.171249,580.421875,239.105301,-269.981018,587.902527,397.692230,90.144783,211.445740,217.670227,-272.064697,167.687149,390.265289
7875,83.223763,580.385681,239.123123,-269.951233,587.914063,397.690063,90.170372,211.380142,217.611023,-272.024323,167.620422,390.263489
7876,83.249413,580.332336,239.102081,-269.952057,587.891541,397.707397,90.181343,211.378860,217.508240,-271.966919,167.502319,390.291199
7877,83.249405,580.330688,239.100266,-269.943817,587.906006,397.663818,90.151138,211.286484,217.453201,-271.916748,167.379745,390.307495
7878,83.199554,580.303345,239.118484,-269.881989,587.894531,397.666473,90.176071,211.215866,217.466064,-271.882172,167.294540,390.287354
7879,83.278076,580.231628,239.063049,-269.909119,587.879089,397.672760,90.247665,211.178284,217.440063,-271.799347,167.159790,390.310974
7880,83.181229,580.234802,238.998383,-269.910034,587.863220,397.669373,90.266006,211.177353,217.380585,-271.748901,167.057068,390.337097
7881,83.188629,580.195801,238.954865,-269.880280,587.833557,397.636841,90.288658,211.081787,217.391510,-271.684265,166.921783,390.323883
7882,83.189819,580.144958,238.871521,-269.886627,587.792358,397.628113,90.311607,211.056030,217.388489,-271.640869,166.847137,390.351013
7883,83.245758,580.124023,238.778046,-269.832611,587.737000,397.583862,90.295059,211.034256,217.298584,-271.639404,166.739410,390.360107
7884,83.180626,580.101807,238.649521,-269.865814,587.688599,397.601349,90.361710,210.990997,217.294724,-271.614594,166.698532,390.337372
7885,83.129974,580.105469,238.552567,-269.894714,587.626099,397.618744,90.363853,210.989471,217.296829,-271.594086,166.642212,390.340088
7886,83.127701,580.104858,238.490234,-269.919220,587.529358,397.620667,90.410713,210.976242,217.274307,-271.592041,166.643158,390.339996
7887,83.072220,580.064575,238.498596,-269.932648,587.408325,397.638885,90.420052,210.967407,217.222305,-271.574249,166.609360,390.335632
7888,83.071426,580.034180,238.488480,-270.024628,587.288574,397.621490,90.425179,210.912918,217.179779,-271.569946,166.610336,390.350189
7889,83.064774,580.006348,238.473175,-270.074188,587.144531,397.643890,90.387192,210.878967,217.185104,-271.571899,166.610794,390.335052
7890,83.014755,579.978577,238.548767,-270.088684,587.029541,397.669159,90.393250,210.873566,217.079163,-271.574066,166.609085,390.335449
7891,83.065910,579.929077,238.628845,-270.136322,586.859924,397.663208,90.335609,210.909943,217.032379,-271.574127,166.608963,390.335693
7892,83.099823,579.877808,238.785446,-270.129181,586.711182,397.672668,90.273689,210.901535,217.002014,-271.590271,166.605347,390.317078
7893,83.056061,579.857727,238.838501,-270.187805,586.562134,397.760742,90.213455,210.935165,216.959534,-271.648804,166.589386,390.334839
7894,83.066032,579.893677,238.936905,-270.249664,586.418518,397.829620,90.173904,210.897522,216.934952,-271.664124,166.582169,390.355988
7895,83.025253,579.847229,239.033310,-270.241577,586.270081,397.960419,90.067566,210.907135,216.941681,-271.676422,166.594360,390.357391
7896,83.022804,579.846619,239.093018,-270.285919,586.065002,398.103821,89.991890,210.980072,216.900162,-271.689941,166.588577,390.376434
7897,82.955330,579.830444,239.141647,-270.274658,585.822205,398.106812,89.989326,210.981323,216.938309,-271.748779,166.571976,390.395660
7898,82.954048,579.802490,239.128632,-270.272552,585.573425,398.115234,89.946907,211.020813,216.918930,-271.730286,166.592575,390.345245
7899,82.973381,579.790955,239.155243,-270.313385,585.339355,398.085144,89.954491,211.046600,216.888138,-271.728882,166.632538,390.366028
7900,82.958412,579.785889,239.187820,-270.310883,585.185059,398.108826,89.962181,211.007813,216.893402,-271.720978,166.665298,390.321198
7901,82.879005,579.805481,239.189285,-270.378113,585.037354,398.168854,90.008347,210.991211,216.915253,-271.739746,166.689148,390.343048
7902,82.842346,579.784485,239.236908,-270.427429,584.850037,398.151367,90.041908,210.981705,216.969025,-271.705963,166.672043,390.359741
7903,82.808846,579.760986,239.226257,-270.502441,584.709839,398.172028,90.085922,210.959229,216.976151,-271.726257,166.694214,390.365692
7904,82.767662,579.708801,239.198624,-270.487885,584.531067,398.198792,90.105110,210.960953,217.001083,-271.651733,166.675232,390.371521
7905,82.718239,579.726685,239.238968,-270.573944,584.430481,398.260406,90.209496,210.933578,216.948792,-271.663605,166.641586,390.335419
7906,82.606964,579.726318,239.169006,-270.629211,584.274170,398.210968,90.251137,210.927780,216.960663,-271.628265,166.560471,390.358307
7907,82.622246,579.647461,239.102875,-270.680603,584.156189,398.227905,90.290886,210.891647,216.927216,-271.607452,166.489517,390.284973
7908,82.621300,579.674561,239.051651,-270.682861,584.075623,398.191895,90.306030,210.879929,216.877426,-271.598663,166.449692,390.258972
7909,82.521339,579.666687,238.920670,-270.733032,584.007263,398.182800,90.329109,210.879486,216.865234,-271.546173,166.372223,390.265472
7910,82.448990,579.710510,238.871750,-270.811005,583.974976,398.212280,90.307671,210.799530,216.897507,-271.549957,166.272278,390.263245
7911,82.411270,579.627563,238.775421,-270.789978,583.937561,398.173462,90.325714,210.784348,216.890427,-271.564148,166.191711,390.256714
7912,82.475845,579.573364,238.750504,-270.742584,583.886047,398.239410,90.331818,210.719345,216.908691,-271.548553,166.091522,390.213470
7913,82.403870,579.519775,238.727234,-270.702362,583.865967,398.253754,90.310341,210.660812,216.944214,-271.559906,166.027756,390.160187
7914,82.416016,579.434998,238.669113,-270.715973,583.887878,398.222443,90.310127,210.587708,216.911163,-271.566833,165.944000,390.103088
7915,82.489235,579.342896,238.685791,-270.660034,583.855591,398.160126,90.242645,210.498825,216.931198,-271.656494,165.979843,389.805267
7916,82.611542,579.297241,238.761246,-270.596130,583.841064,398.164520,90.081108,210.324951,216.958084,-271.634857,165.797363,389.984222
7917,82.642616,579.201538,238.787933,-270.522614,583.877197,398.115051,90.020851,210.253036,216.895935,-271.674561,165.728958,389.954742
7918,82.662117,579.159241,238.801208,-270.502014,583.915833,398.142059,89.870697,210.176743,216.844162,-271.735229,165.680405,389.938690
7919,82.692863,579.104004,238.842850,-270.456146,583.931580,398.132813,89.748581,210.079254,216.722000,-271.769043,165.674149,389.903900
7920,82.760094,579.046143,238.874725,-270.403931,583.889343,398.115814,89.644264,210.018967,216.606400,-271.841980,165.653076,389.875336
7921,82.777855,578.979797,238.872620,-270.316376,584.192627,398.436951,89.561165,209.905197,216.530243,-271.863617,165.626297,389.903259
7922,82.814911,578.955750,238.809784,-270.301727,584.169067,398.374664,89.630058,210.091904,216.191162,-271.820007,165.665726,389.889709
7923,82.811455,578.883240,238.782425,-270.356628,583.724976,398.010498,89.568199,210.061111,216.095673,-271.848145,165.685562,389.933838
7924,82.829796,578.871155,238.808990,-270.343140,583.634399,397.976990,89.462494,209.907394,216.208755,-271.865936,165.718399,389.939972
7925,82.830505,578.872559,238.811127,-270.420105,583.549927,397.928864,89.413292,209.822647,216.253235,-271.852509,165.728394,389.991089
7926,82.828186,578.887085,238.751923,-270.489838,583.410522,397.860931,89.425369,209.828110,216.275635,-271.847748,165.759689,390.057983
