EX201
Date:,2025/01/17
Time:,10:52:17
Type:,ShareSpace
Description:,""
Notes:,""

TRAJECTORIES
100.000000,Hz
Field#,ANK_R_X,ANK_R_Y,ANK_R_Z,HIP_R_X,HIP_R_Y,HIP_R_Z,ANK_L_X,ANK_L_Y,ANK_L_Z,HIP_L_X,HIP_L_Y,HIP_L_Z,HEA_R_X,HEA_R_Y,HEA_R_Z,HAN_R_X,HAN_R_Y,HAN_R_Z,HEA_L_X,HEA_L_Y,HEA_L_Z,HAN_L_X,HAN_L_Y,HAN_L_Z
5045,604.831055,587.581970,-9.326637,161.971619,667.504089,319.183655,956.230591,516.762695,824.433594,275.689423,321.055298,462.875183,-464.067902,479.632263,558.921326,-865.730713,604.317566,428.860809,-444.796356,336.690582,544.075806,-366.112122,254.911667,-40.729412
5046,604.831665,587.580811,-9.329054,162.063309,667.562683,319.211853,956.317749,516.300598,824.255676,275.726685,321.001526,462.750061,-464.018372,479.557678,558.969177,-865.675964,604.239258,428.938721,-444.711212,336.598450,544.162842,-366.129028,254.931061,-40.734058
5047,604.816772,587.569702,-9.294767,162.146942,667.629395,319.234924,956.470276,515.915405,824.068237,275.746185,320.954224,462.652374,-463.964417,479.482635,559.079224,-865.588257,604.118225,429.018188,-444.534210,336.507019,544.219971,-366.122864,254.927811,-40.712101
5048,604.834229,587.565918,-9.266108,162.194321,667.642029,319.281250,956.626038,515.595215,823.883911,275.748566,320.871948,462.562988,-463.822540,479.389984,559.080505,-865.487915,603.986755,429.106293,-444.463806,336.476593,544.308594,-366.110352,254.916641,-40.681206
5049,604.835144,587.566223,-9.265306,162.266052,667.662170,319.271729,956.794312,515.253479,823.640808,275.817780,320.823151,462.498840,-463.782684,479.340088,559.139221,-865.432434,603.879089,429.182037,-444.362030,336.448334,544.319641,-366.097992,254.936279,-40.706173
5050,604.869934,587.509644,-9.281553,162.363480,667.664612,319.212677,957.018250,514.932434,823.427856,275.845520,320.764374,462.451538,-463.700439,479.308441,559.134888,-865.353577,603.777100,429.301880,-444.295197,336.333527,544.386780,-366.108917,254.931839,-40.694927
5051,604.830566,587.504028,-9.293915,162.417465,667.691467,319.263092,957.286804,514.594238,823.199585,275.863495,320.735535,462.379913,-463.675110,479.289948,559.173340,-865.309692,603.680176,429.403473,-444.195679,336.371826,544.345886,-366.099792,254.904800,-40.716179
5052,604.812683,587.495544,-9.263806,162.462494,667.656311,319.271088,957.560974,514.237732,822.972168,275.844360,320.682129,462.357666,-463.601440,479.265839,559.129395,-865.231140,603.577454,429.504517,-444.067657,336.327972,544.381409,-366.094513,254.890701,-40.698914
5053,604.865845,587.471130,-9.234323,162.560898,667.618347,319.290192,957.864502,513.955383,822.725952,275.865387,320.661224,462.338684,-463.489563,479.238495,559.111511,-865.131897,603.461731,429.587646,-443.977936,336.378815,544.391846,-366.090271,254.914322,-40.703709
5054,604.882507,587.477234,-9.204806,162.604156,667.615662,319.279694,958.194763,513.647949,822.430420,275.879242,320.615479,462.313202,-463.479950,479.241882,559.091003,-865.067505,603.404236,429.694122,-443.917725,336.319733,544.402771,-366.097717,254.932861,-40.680256
5055,604.866699,587.433899,-9.188993,162.704147,667.583862,319.236237,958.407837,513.381836,822.040039,275.928955,320.590698,462.275879,-463.460175,479.227875,559.101624,-865.016541,603.280029,429.807068,-443.862640,336.325043,544.359070,-366.085175,254.916718,-40.723602
5056,604.918152,587.425781,-9.101891,162.789108,667.525146,319.280273,958.835571,513.045044,821.457092,275.931458,320.501038,462.243805,-463.389893,479.251434,559.112488,-864.932739,603.195801,429.873108,-443.816040,336.374146,544.382568,-366.088898,254.919479,-40.684399
5057,604.876526,587.394287,-9.029581,162.887650,667.484314,319.297668,959.062073,512.768066,821.039795,275.914856,320.376373,462.173553,-463.340485,479.254242,559.090454,-864.902893,603.081421,429.951660,-443.770782,336.379578,544.388733,-366.080902,254.914291,-40.681038
5058,604.937439,587.363831,-9.023404,162.951630,667.421814,319.293060,959.356995,512.583313,820.674377,275.879761,320.289063,462.137238,-463.295654,479.284637,559.098145,-864.857605,602.973572,430.003113,-443.778564,336.394104,544.438538,-366.048828,254.936188,-40.678288
5059,604.896667,587.349670,-9.074584,163.053162,667.437012,319.261566,959.721924,512.278503,820.215942,275.922546,320.174988,462.041412,-463.262634,479.269318,559.120117,-864.840149,602.918640,430.030212,-443.741608,336.395630,544.424744,-366.081238,254.972549,-40.694645
5060,604.893799,587.348694,-9.077868,163.117813,667.376160,319.256958,960.212708,511.996124,819.755737,275.963715,320.090027,462.014587,-463.202118,479.280792,559.077087,-864.775574,602.854858,430.059875,-443.719696,336.391022,544.475037,-366.060272,254.939804,-40.672359
5061,604.896606,587.346924,-9.080201,163.167374,667.339355,319.280670,960.697571,511.684631,819.252075,275.998322,319.984589,461.987640,-463.139160,479.302460,559.079651,-864.719482,602.761414,430.105072,-443.702789,336.394165,544.503174,-366.072693,254.932266,-40.689468
5062,604.880188,587.377686,-9.089647,163.219559,667.257446,319.384796,961.067017,511.394409,818.703430,276.017303,319.909424,461.991638,-463.107300,479.271057,559.061401,-864.671936,602.684082,430.156464,-443.659729,336.402161,544.483582,-366.060883,254.988083,-40.685562
5063,604.880920,587.428711,-9.036318,163.184921,667.153992,319.451935,961.389282,511.129120,818.237976,276.057404,319.827972,461.968414,-463.137543,479.301025,559.078796,-864.631104,602.633179,430.172485,-443.658020,336.403564,544.481384,-366.082275,254.987488,-40.690838
5064,604.875122,587.395630,-9.028467,163.235092,666.949585,319.543213,961.770508,510.932098,817.789978,276.089020,319.748230,461.924805,-463.101135,479.231628,559.074646,-864.619324,602.558289,430.233154,-443.659760,336.359100,544.539185,-366.073151,254.933090,-40.690010
5065,604.875549,587.380554,-8.966144,163.212555,666.841614,319.577087,962.035828,510.694794,817.334778,276.104919,319.601105,461.898346,-463.136658,479.290558,559.121582,-864.559509,602.469543,430.279663,-443.661194,336.355988,544.542847,-366.064148,254.955536,-40.696400
5066,604.904358,587.338623,-8.975611,163.249039,666.719482,319.551422,962.371643,510.501801,816.928406,276.166870,319.492462,461.845856,-463.100250,479.254272,559.135437,-864.541626,602.470642,430.289215,-443.696411,336.272339,544.644531,-366.069794,254.958786,-40.672134
5067,604.910461,587.283020,-8.937751,163.236588,666.614563,319.552979,962.797913,510.138702,816.332336,276.207916,319.308624,461.816925,-463.150330,479.240021,559.205383,-864.539734,602.490906,430.344849,-443.700043,336.265747,544.651367,-366.076324,254.956039,-40.686420
5068,604.858032,587.295776,-8.905087,163.252731,666.584106,319.541168,963.214417,509.838470,815.746277,276.219940,319.151642,461.772522,-463.131378,479.227722,559.265381,-864.476318,602.497681,430.340607,-443.695374,336.218842,544.675598,-366.084534,254.988678,-40.696888
5069,604.897827,587.248779,-8.867203,163.238235,666.454895,319.554352,963.536926,509.656372,815.370239,276.230042,319.032440,461.758270,-463.001221,479.027222,559.245117,-864.453125,602.518677,430.377838,-443.692871,336.166687,544.704529,-366.077789,254.973694,-40.673096
5070,604.921997,587.201782,-8.914656,163.292603,666.365601,319.540405,963.865173,509.447784,814.960388,276.260773,318.879028,461.748993,-463.014679,478.949158,559.292175,-864.426147,602.551208,430.414001,-443.700531,336.089294,544.783691,-366.095490,254.981323,-40.706303
5071,604.882568,587.237061,-8.839912,163.264847,666.301392,319.612030,964.111572,509.322968,814.619141,276.253967,318.785522,461.683228,-462.918701,478.571625,559.054932,-864.368042,602.564880,430.411102,-443.645142,336.025421,544.796021,-366.089600,254.967453,-40.688313
5072,604.867126,587.234314,-8.862825,163.331131,666.200684,319.589752,964.173096,509.133392,814.220337,276.303925,318.687775,461.634155,-462.959198,478.902588,559.513428,-864.360291,602.598755,430.425720,-443.601074,335.981812,544.802307,-366.111877,254.986298,-40.721886
5073,604.882874,587.241516,-8.896599,163.393158,666.154053,319.634705,964.496643,508.821381,813.532227,276.302338,318.561432,461.564606,-462.989014,478.828400,559.620605,-864.351929,602.561340,430.439850,-443.538269,335.951324,544.865601,-366.108612,254.992706,-40.705036
5074,604.903870,587.210876,-9.006176,163.429153,666.002563,319.599792,964.816345,508.585205,813.002441,276.368347,318.394073,461.499146,-462.902771,478.391602,559.276306,-864.345581,602.523804,430.468933,-443.544342,335.797516,544.976563,-366.085449,254.969772,-40.709023
5075,604.903687,587.208008,-9.011561,163.473053,665.945496,319.661926,965.042847,508.342957,812.580566,276.414459,318.298309,461.412323,-462.907562,478.521454,559.657776,-864.328064,602.495422,430.537781,-443.565033,335.713287,544.983826,-366.087097,254.990540,-40.706688
5076,604.851379,587.222473,-8.977796,163.567322,665.925842,319.716431,965.256592,508.050781,812.303467,276.525696,318.154785,461.354584,-462.885498,478.435364,559.753662,-864.279480,602.407104,430.610809,-443.564117,335.629395,544.963257,-366.098053,254.980728,-40.706673
5077,604.850891,587.223022,-8.976060,163.688156,665.810425,319.701904,965.729431,507.643005,811.904846,276.601593,318.000916,461.255402,-462.921661,478.062866,559.540344,-864.203247,602.345337,430.700134,-443.515472,335.414673,544.976868,-366.099152,254.978577,-40.710915
5078,604.886719,587.200867,-8.977106,163.769211,665.732483,319.733276,966.088135,507.252747,811.505737,276.640930,317.907013,461.182587,-462.875488,477.904724,559.579834,-864.109009,602.264465,430.787354,-443.483124,335.275360,544.989258,-366.111328,254.970261,-40.705807
5079,604.924683,587.163574,-8.917446,163.828629,665.668213,319.728790,966.270447,506.971893,811.268738,276.701050,317.795074,461.077362,-462.747559,477.867371,559.861328,-864.033142,602.156372,430.877319,-443.360016,335.078064,544.981873,-366.100311,254.956406,-40.703125
5080,604.879333,587.090942,-8.996282,163.880188,665.547302,319.761810,966.452820,506.651428,810.899170,276.787506,317.669128,460.991486,-462.707886,477.741394,559.969360,-863.953857,602.029175,430.949493,-443.272736,334.997131,544.916992,-366.086884,254.943085,-40.677128
5081,604.911438,587.065308,-9.003671,163.946838,665.481262,319.774048,966.740662,506.370209,810.507385,276.887695,317.567932,460.850952,-462.693420,477.619904,559.998535,-863.945557,601.872009,431.004822,-443.225159,334.820374,544.926392,-366.121307,254.943939,-40.680145
5082,604.912415,587.067078,-9.001489,164.010498,665.400574,319.784302,967.139954,506.074158,810.164673,276.996155,317.412415,460.754059,-462.599487,477.488617,560.008972,-863.865662,601.736938,431.007446,-443.125214,334.649414,544.929626,-366.109741,254.931641,-40.694046
5083,604.910156,587.082642,-9.061280,164.061340,665.327209,319.812836,967.372803,505.740234,809.838440,277.167877,317.212799,460.607330,-462.492218,477.330505,560.014526,-863.855774,601.597534,431.021088,-443.069305,334.549377,544.888855,-366.104248,254.917755,-40.676487
5084,604.890381,587.091858,-9.156823,164.071701,665.205200,319.884064,967.603638,505.329559,809.613403,277.333435,317.022095,460.419159,-462.467072,477.164459,560.031128,-863.805725,601.491272,431.048096,-442.981567,334.386719,544.823120,-366.092773,254.924744,-40.659340
5085,604.876465,587.167053,-9.328667,164.132950,665.153198,319.918915,967.890015,504.928772,809.317078,277.422943,316.825409,460.316711,-462.403595,477.057922,560.003723,-863.794983,601.347473,431.108673,-442.916962,334.099426,544.868042,-366.098541,254.860687,-40.673969
5086,604.835449,587.302612,-9.462703,164.217468,665.080261,319.983765,968.185852,504.520264,808.898499,277.481567,316.702637,460.273193,-462.303192,476.937653,559.971863,-863.750061,601.242310,431.126007,-442.845367,333.806641,544.906250,-366.065491,254.811691,-40.694721
5087,604.909119,587.369019,-9.517210,164.307663,665.040222,320.094482,968.365845,504.232147,808.591614,277.481537,316.645020,460.199768,-462.293457,476.700775,559.822083,-863.707581,601.130981,431.199249,-442.731384,333.630127,544.905151,-366.051422,254.806824,-40.710018
5088,604.939941,587.418945,-9.579948,164.418793,664.937256,320.120544,968.604065,503.958344,808.314941,277.527679,316.514221,460.119843,-462.107697,476.558319,559.869202,-863.629028,600.957458,431.331299,-442.645660,333.537476,544.869019,-366.046326,254.767487,-40.664051
5089,604.941528,587.417908,-9.581965,164.433823,664.880554,320.212311,968.869019,503.624023,808.023254,277.635315,316.409241,460.018921,-462.032166,476.463409,559.883972,-863.523743,600.830139,431.461029,-442.487915,333.419647,544.815674,-366.080994,254.764618,-40.660397
5090,604.941162,587.417542,-9.580991,164.503540,664.773315,320.253113,969.097107,503.366272,807.837219,277.710571,316.282318,459.907166,-462.030212,476.384796,559.857483,-863.482849,600.654907,431.550293,-442.362488,333.305695,544.705261,-366.063507,254.787231,-40.647945
5091,605.013062,587.357056,-9.599359,164.655029,664.742310,320.222717,969.336182,503.162384,807.663635,277.797333,316.125763,459.888428,-461.957001,476.225037,559.801392,-863.436646,600.502502,431.607513,-442.274292,333.194733,544.690308,-366.063110,254.812271,-40.677624
5092,605.062378,587.304321,-9.584658,164.736404,664.619568,320.274994,969.528931,502.850494,807.449036,277.807709,316.005585,459.924805,-461.884491,476.067657,559.744568,-863.416565,600.308105,431.717712,-442.200714,333.030060,544.683167,-366.062744,254.786697,-40.650734
5093,605.080139,587.263428,-9.569359,164.781479,664.611023,320.291565,969.737244,502.428162,807.204041,277.867004,315.917542,459.897949,-461.866608,475.926117,559.754028,-863.415771,600.139893,431.755951,-442.083801,332.935944,544.625183,-366.081024,254.763672,-40.662189
5094,605.054626,587.207214,-9.646481,164.829315,664.587280,320.297699,969.963318,502.141968,806.940063,277.880646,315.812683,459.935577,-461.835449,475.818604,559.732178,-863.428772,599.922607,431.826630,-442.021454,332.897369,544.604370,-366.063568,254.811600,-40.677921
5095,605.035522,587.150757,-9.655893,164.877792,664.506531,320.285522,970.211670,501.906342,806.754272,277.917755,315.685883,459.954590,-461.844086,475.728058,559.704956,-863.397461,599.738342,431.816620,-441.856323,332.792511,544.603333,-366.079071,254.793304,-40.684910
5096,605.104187,587.094177,-9.611398,164.940125,664.420715,320.292877,970.468811,501.673828,806.524963,277.938477,315.579498,459.995056,-461.836395,475.607513,559.647888,-863.355896,599.536682,431.809937,-441.752258,332.723145,544.569885,-366.068420,254.754257,-40.663887
5097,605.109009,587.093262,-9.609272,164.911682,664.324768,320.367096,970.701599,501.446320,806.320801,278.000244,315.466309,460.005005,-461.875885,475.506561,559.631592,-863.326233,599.306641,431.848724,-441.695099,332.645294,544.531616,-366.048889,254.737503,-40.650963
5098,605.096069,587.082825,-9.701697,164.852982,664.309570,320.463196,970.848572,501.237823,806.161438,278.014313,315.336182,460.037781,-461.943237,475.457672,559.601135,-863.322205,599.071594,431.846191,-441.638885,332.556915,544.491211,-366.060669,254.735992,-40.643108
5099,605.073425,587.051697,-9.749393,164.786255,664.283020,320.505829,971.019653,501.026184,805.997986,278.036041,315.248871,460.047150,-461.987640,475.400085,559.566895,-863.328247,598.831787,431.810242,-441.682007,332.474945,544.493713,-366.060425,254.704453,-40.639282
5100,605.073914,587.023926,-9.768741,164.663193,664.321655,320.641449,971.131042,500.841614,805.831055,278.018188,315.172852,460.061615,-462.011169,475.265350,559.434326,-863.315857,598.527588,431.789612,-441.707275,332.384796,544.427185,-366.037140,254.698166,-40.623516
5101,605.107666,586.974915,-9.667577,164.500809,664.420105,320.757294,971.183411,500.679749,805.674500,278.023529,315.094971,460.061035,-462.052551,475.182404,559.369263,-863.323853,598.207764,431.722076,-441.732544,332.292328,544.451050,-366.048157,254.701508,-40.607044
5102,605.095520,586.965942,-9.632761,164.338623,664.504517,320.982391,971.264954,500.522430,805.489258,278.013275,314.997742,460.072235,-462.030731,475.108337,559.306519,-863.308533,597.907349,431.524811,-441.753479,332.178131,544.409546,-366.056335,254.733017,-40.624958
5103,605.084167,586.931091,-9.565303,164.199860,664.500610,321.181854,971.270447,500.412720,805.345703,278.023621,314.896942,460.078278,-462.103607,475.054382,559.231689,-863.371582,597.637695,431.219055,-441.860321,332.090363,544.402405,-366.054443,254.754913,-40.632599
5104,605.108032,586.889221,-9.454557,164.158005,664.386963,321.269928,971.331238,500.320740,805.239441,277.997406,314.837158,459.996796,-462.089600,474.881714,559.071106,-863.423462,597.409363,430.956207,-441.923950,331.905090,544.413696,-366.023926,254.754059,-40.637596
5105,605.163330,586.829346,-9.437202,164.174255,664.281982,321.344849,971.367310,500.299835,805.130554,277.971619,314.720764,459.972992,-462.128845,474.748840,558.996521,-863.509888,597.227234,430.689636,-442.026245,331.767059,544.435425,-366.062347,254.711472,-40.626064
5106,605.125488,586.823303,-9.448706,164.095993,664.219238,321.379730,971.378113,500.242310,805.007690,278.001984,314.598541,459.867218,-462.194000,474.657135,558.898071,-863.638733,597.052124,430.512360,-442.078766,331.630219,544.446533,-366.068939,254.709549,-40.663124
5107,605.043762,586.789917,-9.502626,164.077530,664.208679,321.351654,971.407898,500.230011,804.833862,277.991821,314.519836,459.795013,-462.308319,474.534698,558.819153,-863.740356,596.843323,430.235779,-442.184692,331.519257,544.442444,-366.073151,254.714050,-40.680019
5108,605.049133,586.812683,-9.552680,164.086227,664.155090,321.329254,971.504883,500.219788,804.661377,278.053009,314.464996,459.720459,-462.427765,474.423126,558.751526,-863.813660,596.593201,429.950470,-442.243683,331.381104,544.417419,-366.060822,254.678894,-40.659161
5109,605.074890,586.889832,-9.576476,164.075653,664.128662,321.299133,971.617737,500.204407,804.394958,278.042297,314.387482,459.600372,-462.459930,474.342804,558.702332,-863.877991,596.278625,429.643982,-442.326416,331.225555,544.464478,-366.043274,254.663254,-40.645214
5110,604.998474,586.961975,-9.713210,164.009460,664.131958,321.315887,971.695129,500.176483,804.149841,278.040039,314.374725,459.542938,-462.548828,474.241669,558.628906,-863.860657,595.958374,429.223969,-442.360840,331.113129,544.417175,-366.044647,254.660278,-40.640476
5111,605.003357,586.993042,-9.724957,163.932388,664.067322,321.341248,971.716675,500.165405,803.841919,278.070435,314.363068,459.481750,-462.656952,474.193237,558.596191,-863.925049,595.622314,428.889313,-442.410187,331.057068,544.338257,-366.044403,254.681366,-40.626240
5112,604.971436,587.052307,-9.765890,163.863892,664.035400,321.359436,971.847046,500.135590,803.435669,277.989197,314.291504,459.426941,-462.660400,474.106781,558.515625,-863.976135,595.397095,428.602234,-442.413239,330.981720,544.258545,-366.056030,254.649902,-40.652168
5113,604.978455,587.074829,-9.754602,163.864761,663.928772,321.410461,972.058655,500.121521,802.995422,277.986511,314.289917,459.427002,-462.711029,474.070465,558.407104,-864.022949,595.234253,428.384277,-442.385223,330.917603,544.161438,-366.022369,254.641006,-40.684525
5114,604.988281,587.107300,-9.761455,163.878754,663.800537,321.364838,972.303772,500.035919,802.595886,277.962128,314.282104,459.374573,-462.772675,473.973816,558.338074,-864.073120,595.085144,428.164886,-442.409546,330.825897,544.184998,-366.033142,254.633621,-40.662514
5115,605.003296,587.114380,-9.732023,163.880203,663.797424,321.360809,972.530518,500.024384,802.237000,277.926331,314.288391,459.370911,-462.857330,473.885101,558.283630,-864.099487,594.877563,427.934631,-442.401276,330.789398,544.168762,-365.998077,254.632431,-40.652191
5116,604.988342,587.059998,-9.734874,163.931122,663.746094,321.333008,972.765503,499.992737,801.959656,277.967804,314.301453,459.378418,-462.887573,473.850433,558.189209,-864.070801,594.656311,427.621674,-442.356659,330.751221,544.150818,-365.993042,254.581940,-40.669678
5117,605.023804,586.987305,-9.695776,164.039642,663.687256,321.277710,973.058777,499.785034,801.601379,277.948700,314.332428,459.378937,-462.974640,473.784271,558.037231,-864.048401,594.482239,427.387939,-442.321442,330.743408,544.056396,-365.981689,254.588135,-40.653713
5118,604.974304,586.969299,-9.622898,164.076035,663.674133,321.179565,973.449585,499.641571,801.132996,277.955017,314.372284,459.363983,-462.986877,473.720642,558.024048,-863.993713,594.297974,427.166779,-442.306976,330.726105,544.056946,-366.005676,254.592194,-40.667011
5119,604.968994,586.911438,-9.652971,164.170288,663.673218,321.118286,973.751770,499.569031,800.749146,277.989197,314.401794,459.374542,-462.964691,473.686676,557.963013,-863.929443,594.105713,426.980133,-442.286011,330.749329,543.981079,-366.002228,254.612671,-40.629623
5120,604.951355,586.939026,-9.666673,164.269348,663.679138,321.061279,974.069763,499.454773,800.309448,278.053314,314.456573,459.351013,-462.978027,473.631378,557.929993,-863.886536,593.958069,426.856445,-442.241150,330.743591,543.934631,-365.992371,254.617111,-40.649994
5121,604.950867,586.940979,-9.665705,164.302155,663.696838,321.057800,974.399963,499.307007,799.860413,278.074768,314.491638,459.315826,-463.028656,473.706482,557.877258,-863.871582,593.831909,426.732574,-442.229248,330.769623,543.883667,-365.958893,254.605301,-40.646282
5122,604.925781,586.983398,-9.774019,164.351624,663.723999,320.958832,974.755493,499.121826,799.406372,278.113403,314.570862,459.310730,-462.938110,473.638885,557.918274,-863.838928,593.674805,426.627319,-442.153320,330.854767,543.788696,-365.984283,254.591705,-40.626755
5123,604.952271,587.021790,-9.815102,164.356842,663.789917,320.977417,974.900513,498.985352,799.114563,278.134277,314.606354,459.276276,-462.965790,473.714752,557.828674,-863.839417,593.525635,426.592804,-442.168091,330.843658,543.732300,-365.996521,254.597641,-40.685940
5124,604.958252,587.081116,-9.785336,164.439972,663.808472,320.902924,975.163635,498.796967,798.685730,278.239899,314.699402,459.195343,-462.876892,473.695160,557.875732,-863.786804,593.432800,426.548065,-442.066498,330.813599,543.746704,-365.991577,254.586166,-40.673618
5125,605.003784,587.114746,-9.791907,164.492050,663.849609,320.953094,975.553528,498.545685,798.207764,278.314789,314.725006,459.157654,-462.819092,473.723694,557.872375,-863.756531,593.343079,426.489655,-441.965179,330.859589,543.700256,-365.979126,254.604355,-40.634430
5126,605.011536,587.174194,-9.764130,164.553284,663.894897,320.899475,975.940491,498.386322,797.835327,278.377411,314.790192,459.076874,-462.822418,473.719788,557.765015,-863.683594,593.273865,426.411011,-441.869934,330.868317,543.729065,-365.993683,254.615555,-40.628414
5127,605.007202,587.189331,-9.761534,164.531479,663.983276,320.925049,976.212402,498.283020,797.467468,278.401093,314.858704,458.985016,-462.798523,473.776764,557.744995,-863.624939,593.199585,426.290527,-441.847839,330.944489,543.626770,-366.003967,254.610062,-40.612564
5128,605.034241,587.131226,-9.731809,164.609741,664.048645,320.810486,976.555237,498.052521,797.066589,278.450562,314.858612,458.962738,-462.812347,473.809296,557.701416,-863.544373,593.236877,426.159912,-441.804108,330.982086,543.567322,-365.980713,254.639191,-40.621296
5129,605.072937,587.092651,-9.671809,164.740356,664.140930,320.798492,976.916138,497.821106,796.539368,278.502502,314.927551,458.889160,-462.807129,473.856110,557.716492,-863.449036,593.244507,425.982086,-441.785828,330.986755,543.591125,-365.968811,254.626068,-40.619850
5130,605.091187,587.087402,-9.639716,164.774612,664.225464,320.788452,977.140442,497.640808,796.022034,278.599274,315.005341,458.794312,-462.773285,473.901886,557.650574,-863.395996,593.320190,425.788879,-441.744690,331.017578,543.540710,-365.966095,254.610458,-40.600449
5131,604.999878,587.067078,-9.660001,164.773209,664.336792,320.739899,977.401611,497.590607,795.561523,278.658508,315.104950,458.698578,-462.763733,473.971100,557.613281,-863.327698,593.338562,425.591400,-441.696625,331.150574,543.452820,-365.993744,254.627701,-40.601444
5132,605.053528,587.086731,-9.701393,164.828354,664.422058,320.627289,977.751526,497.587219,795.090942,278.691986,315.235718,458.588501,-462.735687,474.096985,557.577332,-863.241455,593.385681,425.416321,-441.660583,331.136780,543.361206,-365.969574,254.625778,-40.619251
5133,605.053955,587.102905,-9.761330,164.861099,664.447327,320.566925,978.027283,497.502899,794.479004,278.768707,315.365204,458.501221,-462.670898,474.204681,557.511597,-863.091431,593.443787,425.128693,-441.571472,331.297150,543.297363,-365.982574,254.615860,-40.637333
5134,605.042297,587.189026,-9.765541,164.891251,664.626526,320.583069,978.330383,497.357025,793.794556,278.828857,315.442383,458.349609,-462.623993,474.230713,557.436951,-862.827820,593.584351,424.761292,-441.524323,331.407623,543.264282,-365.971344,254.624222,-40.619125
5135,605.015869,587.280396,-9.755967,164.893143,664.662964,320.598602,978.875977,497.286835,792.967712,278.911407,315.504669,458.221130,-462.689972,474.379486,557.416016,-862.611328,593.706543,424.287964,-441.471436,331.519043,543.185608,-365.982269,254.638214,-40.620579
5136,605.021545,587.339661,-9.726267,164.861282,664.751099,320.549286,979.303406,497.292145,792.206665,278.964844,315.594696,458.126648,-462.715424,474.527863,557.319824,-862.494934,593.845825,423.743378,-441.429169,331.652893,543.098267,-365.985291,254.653320,-40.639751
5137,605.016113,587.413025,-9.709034,164.905594,664.827393,320.524689,979.875366,496.998260,791.314026,279.020172,315.649689,458.023682,-462.735657,474.658661,557.250000,-862.450439,593.942078,423.028320,-441.433411,331.866516,543.036682,-365.989410,254.657440,-40.605694
5138,605.081909,587.527222,-9.577641,164.919128,664.848145,320.557556,980.302185,497.115723,790.289917,279.141144,315.725922,457.919250,-462.740814,474.794952,557.156677,-862.350159,593.939575,422.256989,-441.423309,332.012451,543.006409,-365.974304,254.638168,-40.638802
5139,605.056946,587.611023,-9.541037,164.941956,664.850708,320.496277,980.872620,496.936157,789.049988,279.193359,315.790314,457.780334,-462.762054,474.931000,557.091553,-862.188416,593.996582,421.499329,-441.480591,332.190369,543.014282,-365.955200,254.630249,-40.646400
5140,604.952637,587.693115,-9.509661,164.868744,664.849548,320.517456,981.539246,497.045410,787.837769,279.244751,315.789154,457.648529,-462.837921,475.107330,557.022827,-861.973267,594.159241,420.670715,-441.498688,332.372742,543.064392,-365.972443,254.656204,-40.660236
5141,604.972473,587.760193,-9.508937,164.919388,664.843201,320.441650,981.975342,496.775177,786.382263,279.304413,315.768219,457.449860,-462.885223,475.328613,556.987976,-861.528015,594.502808,419.561279,-441.486969,332.561768,543.113647,-366.005554,254.639008,-40.629433
5142,605.008362,587.849548,-9.618848,164.849243,664.830200,320.424469,982.791443,496.697815,784.780640,279.396179,315.715424,457.209717,-462.931641,475.456879,556.971436,-861.120667,594.566162,418.222412,-441.556030,332.801575,543.225403,-365.995789,254.632172,-40.653698
5143,605.006287,587.965027,-9.719699,164.830368,664.857971,320.437195,983.843994,496.487122,782.973206,279.459198,315.639435,456.956726,-462.974304,475.690338,557.022949,-860.824158,594.625610,416.931091,-441.574951,333.015442,543.269836,-365.977692,254.608185,-40.617683
5144,604.908508,588.152222,-9.823626,164.765930,664.894592,320.478241,984.763550,496.347015,781.108032,279.583282,315.603485,456.628571,-463.110168,475.948029,557.108154,-860.562439,594.885193,415.710602,-441.628845,333.142334,543.276123,-365.988770,254.622818,-40.616661
5145,604.842407,588.343811,-9.907247,164.787399,664.975037,320.466827,985.568115,496.305695,778.938660,279.696106,315.566742,456.234863,-463.272400,476.219330,557.090088,-859.950134,594.980835,414.051849,-441.713409,333.202240,543.312805,-366.000580,254.614807,-40.635353
5146,604.813477,588.421204,-9.993699,164.773453,665.057800,320.461792,986.594238,496.097229,776.668335,279.796875,315.455750,455.842438,-463.212189,476.451996,557.201782,-859.674622,595.251587,412.376404,-441.843536,333.321014,543.340149,-365.969330,254.625458,-40.619957
5147,604.809692,588.573425,-9.990605,164.805115,665.109741,320.472321,987.996765,495.825287,774.252319,279.883026,315.417236,455.495941,-463.256805,476.684448,557.280151,-859.015381,595.353882,410.656830,-442.020386,333.379211,543.462036,-365.968719,254.625732,-40.619518
5148,604.724854,588.696960,-10.046109,164.831375,665.178345,320.516907,989.097412,495.660248,771.500854,279.964905,315.382874,455.163971,-463.337708,476.957703,557.339844,-858.509583,595.642456,408.683014,-442.245758,333.578613,543.552856,-365.972717,254.640854,-40.641922
5149,604.714966,588.851318,-10.046496,164.870819,665.272705,320.536987,990.295959,495.404022,768.755066,280.029144,315.318146,454.898438,-463.381226,477.119202,557.342163,-858.141357,595.734802,406.897552,-442.517303,333.916809,543.646362,-365.962952,254.650238,-40.630268
5150,604.713196,588.943970,-10.128347,165.007919,665.283020,320.492065,991.892212,494.985657,765.696289,280.150177,315.098877,454.505585,-463.443573,477.214478,557.335083,-857.355164,596.098083,404.568726,-442.759918,334.129974,543.699768,-365.942291,254.660599,-40.655506
