EX104
Date:,2025/01/17
Time:,12:08:01
Type:,ShareSpace
Description:,""
Notes:,""

TRAJECTORIES
100.000000,Hz
Field#,HIP_R_X,HIP_R_Y,HIP_R_Z,ILIAC_R_X,ILIAC_R_Y,ILIAC_R_Z,ILIAC_L_X,ILIAC_L_Y,ILIAC_L_Z,HIP_L_X,HIP_L_Y,HIP_L_Z
5225,-175.098450,468.876862,415.271362,-173.553345,388.652557,502.029205,-172.228485,146.807098,500.525757,-156.515381,70.187111,413.768311
5226,-174.966797,468.899017,415.315186,-173.374329,388.653961,502.067963,-171.937653,146.850296,500.522278,-156.342300,70.148354,413.760101
5227,-174.850571,468.940369,415.313354,-173.205444,388.645020,502.067352,-171.682434,146.898819,500.559723,-156.137009,70.167885,413.725800
5228,-174.792618,468.920624,415.257721,-173.083923,388.621582,502.149445,-171.433411,146.863464,500.561310,-155.949036,70.209526,413.671326
5229,-174.706985,468.919800,415.284119,-172.969498,388.577667,502.183075,-171.286774,146.889969,500.576599,-155.772720,70.212540,413.650970
5230,-174.655609,468.913025,415.240936,-172.854004,388.566528,502.212250,-171.078537,146.922470,500.631744,-155.625854,70.233780,413.561279
5231,-174.509949,468.889160,415.121094,-172.653091,388.608459,502.216522,-170.884537,147.017380,500.615509,-155.482697,70.292206,413.487366
5232,-174.477188,468.924347,415.061859,-172.490738,388.630798,502.216705,-170.635361,147.047867,500.659882,-155.373688,70.328270,413.487030
5233,-174.372681,468.891327,414.986450,-172.232147,388.678192,502.168213,-170.502975,147.044022,500.762787,-155.274994,70.342400,413.475586
5234,-174.306992,468.855072,414.949341,-172.072998,388.770813,502.188568,-170.321426,147.142212,500.838348,-155.227036,70.277481,413.527954
5235,-174.215576,468.886108,414.868713,-171.906616,388.797913,502.205414,-170.188171,147.144928,500.886139,-155.173141,70.323456,413.593201
5236,-174.109848,468.866333,414.770355,-171.755127,388.826538,502.189697,-170.054214,147.179398,500.938934,-155.129166,70.337204,413.609039
5237,-174.007996,468.849854,414.728607,-171.905777,389.098206,502.666107,-169.895218,147.139847,500.960815,-155.061340,70.270073,413.715546
5238,-173.948730,468.865295,414.767792,-171.801483,389.098206,502.753387,-169.790329,147.100922,501.051147,-154.998245,70.263863,413.752655
5239,-173.867294,468.874878,414.771332,-171.621979,389.122772,502.721619,-169.647339,147.090439,501.067566,-154.953690,70.234871,413.795319
5240,-173.818985,468.910675,414.792542,-171.541306,389.105774,502.736145,-169.541855,147.052368,501.035461,-154.895630,70.183731,413.842773
5241,-173.715530,468.896332,414.781860,-171.232315,388.928741,502.454041,-169.466156,146.970993,501.049469,-154.841965,70.167419,413.817017
5242,-173.595566,468.917145,414.775055,-171.181564,388.888184,502.418060,-169.388107,146.936554,501.047272,-154.822601,70.160629,413.812347
5243,-173.508636,468.918091,414.803070,-171.160645,388.891266,502.424255,-169.298569,146.854660,501.011139,-154.763794,70.165977,413.806732
5244,-173.370926,468.914246,414.696533,-171.079544,388.886230,502.375702,-169.267807,146.825150,501.003296,-154.693405,70.193420,413.704224
5245,-173.300629,468.937103,414.669678,-171.073318,388.883240,502.392090,-169.217133,146.825806,500.951965,-154.646179,70.195122,413.632751
5246,-173.173004,468.933746,414.598663,-171.024796,388.857483,502.346710,-169.199997,146.780350,500.922516,-154.636261,70.174332,413.621216
5247,-173.099915,468.941040,414.572723,-171.012436,388.877960,502.385895,-169.156219,146.762146,500.927551,-154.431854,70.453598,413.341919
5248,-173.070114,468.955200,414.542938,-170.990921,388.901306,502.454407,-169.150299,146.751602,500.878113,-154.518845,70.179604,413.467560
5249,-173.021133,468.999023,414.561707,-170.946579,388.927216,502.453339,-169.159927,146.725952,500.903748,-154.511002,70.163780,413.454224
5250,-172.954147,468.998016,414.540039,-170.993790,388.925690,502.488831,-169.175110,146.660385,500.844788,-154.510178,70.159195,413.460022
5251,-172.904800,469.005768,414.578613,-170.946945,388.941956,502.508728,-169.169479,146.623489,500.840668,-154.494476,70.150795,413.399170
5252,-172.896622,469.011139,414.550873,-170.895645,388.930115,502.495209,-169.174423,146.534348,500.830963,-154.455063,70.077217,413.334534
5253,-172.897766,469.017395,414.663635,-170.907745,388.920868,502.578552,-169.202606,146.512558,500.761169,-154.438004,70.127312,413.271088
5254,-172.908493,469.031006,414.646698,-170.882751,388.924896,502.583221,-169.220749,146.506134,500.719635,-154.427536,70.104240,413.219666
5255,-172.898972,469.018372,414.666077,-170.853836,388.885620,502.582245,-169.257278,146.445847,500.716217,-154.414230,70.040298,413.192108
5256,-172.849045,468.976898,414.643219,-170.845764,388.829895,502.585632,-169.296310,146.395538,500.683746,-154.426590,70.059319,413.125977
5257,-172.870773,468.973022,414.675262,-170.835831,388.855438,502.626984,-169.333221,146.367615,500.594513,-154.455658,70.081383,413.009644
5258,-172.862640,468.955109,414.640839,-170.739014,388.748322,502.468475,-169.360977,146.288345,500.567200,-154.448181,70.011566,412.979126
5259,-172.797989,468.849884,414.558533,-170.730438,388.744171,502.457611,-169.398331,146.242981,500.539398,-154.524063,69.973030,412.945587
5260,-172.830688,468.828644,414.562622,-170.797577,388.705841,502.488861,-169.392014,146.159958,500.553650,-154.513367,69.910896,412.918396
5261,-172.816360,468.798401,414.554169,-170.782013,388.674805,502.481323,-169.400620,146.156876,500.455811,-154.502548,69.938271,412.877197
5262,-172.881271,468.799805,414.575775,-170.777618,388.667328,502.429565,-169.427277,146.085770,500.429108,-154.492950,69.907700,412.778107
5263,-172.827667,468.780701,414.522430,-170.798141,388.638794,502.456940,-169.469238,146.028931,500.403534,-154.558578,69.854988,412.827026
5264,-172.831223,468.757477,414.512939,-170.765976,388.669769,502.571625,-169.461792,146.000183,500.407715,-154.534988,69.861115,412.818573
5265,-172.814301,468.725952,414.500763,-170.741806,388.625854,502.589722,-169.480377,145.918961,500.428528,-154.519806,69.801979,412.787903
5266,-172.849579,468.741119,414.574829,-170.650604,388.614014,502.600098,-169.481415,145.917206,500.429657,-154.574524,69.697617,412.832672
5267,-172.822235,468.730072,414.595093,-170.647202,388.601929,502.636627,-169.506058,145.675430,500.142456,-154.560867,69.761147,412.800262
5268,-172.815445,468.732941,414.617126,-170.679749,388.523804,502.694885,-169.492752,145.625061,500.125488,-154.546173,69.795372,412.771118
5269,-172.785370,468.710236,414.600067,-170.648254,388.526947,502.697998,-169.514725,145.597260,500.122406,-154.608170,69.666824,412.855103
5270,-172.820724,468.735382,414.707031,-170.616470,388.499390,502.712372,-169.514572,145.591232,500.103180,-154.608002,69.747673,412.781372
5271,-172.859726,468.719788,414.720947,-170.578506,388.484009,502.743042,-169.522644,145.584335,500.083923,-154.616333,69.753441,412.755859
5272,-172.824036,468.736511,414.710999,-170.623077,388.470703,502.753052,-169.578018,145.784500,500.356415,-154.722366,69.733299,412.766449
5273,-172.868683,468.700867,414.687225,-170.646774,388.480988,502.780731,-169.643051,145.757034,500.383759,-154.725876,69.731354,412.768951
5274,-172.860641,468.717407,414.719574,-170.692398,388.429535,502.814941,-169.667038,145.729691,500.358887,-154.728638,69.717316,412.741119
5275,-172.922775,468.668060,414.756836,-170.691406,388.428375,502.817261,-169.699661,145.692673,500.399567,-154.771393,69.722191,412.726379
5276,-172.932343,468.644867,414.752289,-170.689011,388.412201,502.844971,-169.710052,145.690689,500.367218,-154.774017,69.723259,412.666931
5277,-172.997589,468.649872,414.777435,-170.694626,388.429901,502.790070,-169.741287,145.684692,500.373474,-154.828033,69.711403,412.723267
5278,-173.011688,468.632111,414.750031,-170.743851,388.412994,502.839630,-169.741257,145.679657,500.356934,-154.836090,69.690453,412.703979
5279,-173.051514,468.616882,414.845612,-170.759796,388.375671,502.847809,-169.753189,145.628082,500.332367,-154.820313,69.723320,412.679199
5280,-173.054993,468.617493,414.852051,-170.755905,388.374298,502.850037,-169.752747,145.662064,500.346649,-154.840363,69.735817,412.651428
5281,-173.084976,468.593048,414.878723,-170.867004,388.411835,502.847076,-169.795059,145.643127,500.328339,-154.838989,69.739990,412.648468
5282,-173.121902,468.574890,414.888153,-170.847809,388.381378,502.840942,-169.804977,145.652115,500.283722,-154.857590,69.738319,412.621857
5283,-173.134338,468.556183,414.858917,-170.817551,388.346039,502.847595,-169.792542,145.622513,500.292053,-154.886017,69.702400,412.656586
5284,-173.189835,468.531647,414.925385,-170.836166,388.376404,502.890259,-169.793655,145.626251,500.274200,-154.848801,69.751503,412.559021
5285,-173.248596,468.552246,414.984436,-170.813461,388.347717,502.913208,-169.783707,145.614456,500.262115,-154.876831,69.724419,412.579071
5286,-173.259796,468.535675,414.953491,-170.794189,388.331848,502.870300,-169.815613,145.596542,500.280243,-154.890884,69.646851,412.633179
5287,-173.194061,468.501556,414.974213,-170.785736,388.299744,502.972534,-169.784790,145.613708,500.263245,-154.883286,69.626549,412.634033
5288,-173.244888,468.468170,415.042786,-170.749786,388.280121,503.012878,-169.816864,145.534149,500.315277,-154.879318,69.718994,412.585205
5289,-173.255585,468.514954,415.086884,-170.721619,388.233551,503.025848,-169.795090,145.536163,500.265137,-154.853561,69.659767,412.576874
5290,-173.237259,468.485382,415.074615,-170.620789,388.183929,503.036102,-169.747696,145.526184,500.203705,-154.855133,69.661163,412.554138
5291,-173.220078,468.505371,415.126831,-170.651611,388.184845,503.125397,-169.777252,145.503815,500.239166,-154.873993,69.642921,412.507385
5292,-173.201874,468.512695,415.184174,-170.655228,388.158813,503.199615,-169.767914,145.455536,500.277893,-154.876144,69.639160,412.508667
5293,-173.201935,468.512909,415.185242,-170.688080,388.144867,503.251251,-169.768723,145.459335,500.259552,-154.871490,69.598289,412.520538
5294,-173.183807,468.481110,415.171082,-170.630722,388.142944,503.279205,-169.767380,145.441315,500.226654,-154.874924,69.601067,412.512054
5295,-173.182953,468.480042,415.169952,-170.630661,388.149017,503.326172,-169.753998,145.394943,500.201721,-154.843689,69.634209,412.483917
5296,-173.178146,468.456451,415.178955,-170.575943,388.157471,503.333679,-169.721649,145.427979,500.158478,-154.827591,69.619080,412.446899
5297,-173.148590,468.420837,415.205811,-170.555420,388.098907,503.374268,-169.704895,145.356796,500.170013,-154.827560,69.618401,412.446472
5298,-173.132370,468.415802,415.254486,-170.445694,388.100189,503.398071,-169.711288,145.313736,500.153931,-154.831238,69.619865,412.424225
5299,-173.163284,468.439575,415.273743,-170.459778,388.095490,503.416840,-169.703293,145.286255,500.156311,-154.829529,69.617416,412.371979
5300,-173.103745,468.460724,415.229980,-170.611618,388.145844,503.614258,-169.712204,145.277588,500.138672,-154.834412,69.600281,412.345459
5301,-173.070190,468.437256,415.209229,-170.574631,388.154297,503.649994,-169.704315,145.250214,500.141205,-154.791611,69.609650,412.326080
5302,-173.091400,468.456726,415.233948,-170.552597,388.163208,503.692749,-169.731827,145.197876,500.157928,-154.752472,69.609711,412.293427
5303,-173.057236,468.434631,415.223816,-170.366180,388.027100,503.514679,-169.693787,145.190033,500.126740,-154.799957,69.596977,412.317535
5304,-173.067398,468.430481,415.205841,-170.351151,388.050690,503.498108,-169.731949,145.161285,500.141754,-154.790680,69.573364,412.327454
5305,-173.055038,468.472961,415.253510,-170.345306,388.043213,503.520050,-169.695847,145.155258,500.126007,-154.831314,69.557587,412.372406
5306,-173.048340,468.434784,415.247192,-170.336243,388.018982,503.565979,-169.732132,145.160843,500.142059,-154.846634,69.554398,412.354095
5307,-173.000992,468.515961,415.292511,-170.324615,388.014832,503.557922,-169.711533,145.154404,500.156891,-154.832535,69.557365,412.372772
5308,-173.006073,468.489349,415.242859,-170.320618,388.007996,503.535156,-169.728149,145.153610,500.131927,-154.836182,69.586517,412.307526
5309,-173.005981,468.487518,415.254944,-170.316376,388.011139,503.538849,-169.760544,145.136490,500.149536,-154.850601,69.589897,412.334534
5310,-173.005478,468.506165,415.182098,-170.314804,388.008911,503.563843,-169.734329,145.119293,500.111176,-154.837875,69.614723,412.263153
5311,-173.002487,468.508942,415.198395,-170.319672,388.019714,503.553101,-169.772064,145.085526,500.121521,-154.851593,69.587761,412.335052
5312,-173.053772,468.580688,415.233032,-170.326340,388.009186,503.602356,-169.785980,145.115646,500.113586,-154.881531,69.611099,412.268951
5313,-173.063690,468.580627,415.210083,-170.335190,388.025726,503.570282,-169.777374,145.088531,500.116791,-154.891968,69.570366,412.269470
5314,-173.039276,468.641083,415.140778,-170.334244,388.026184,503.568085,-169.794998,145.140152,500.101959,-154.892502,69.567787,412.272034
5315,-173.109970,468.640991,415.195374,-170.337326,388.032806,503.589539,-169.827026,145.107468,500.145264,-154.876907,69.595459,412.272614
5316,-173.062332,468.732117,415.186249,-170.367615,388.033783,503.582825,-169.828552,145.122894,500.121918,-154.892868,69.614449,412.242432
5317,-173.108017,468.789978,415.264771,-170.416092,388.097260,503.555969,-169.866074,145.112595,500.127899,-154.885101,69.579803,412.307129
5318,-173.075211,468.883667,415.217560,-170.467743,388.078033,503.604797,-169.880020,145.164001,500.110382,-154.905258,69.626930,412.303955
5319,-173.047806,468.958496,415.227692,-170.479492,388.134979,503.559845,-169.887527,145.210754,500.079926,-154.932968,69.642380,412.309753
5320,-173.047379,468.962189,415.232513,-170.487274,388.112335,503.588470,-169.923981,145.242767,500.129791,-154.926224,69.622932,412.309326
5321,-173.070358,469.033783,415.207306,-170.509323,388.143372,503.574249,-169.973572,145.281219,500.127380,-154.961548,69.622986,412.330231
5322,-173.097046,469.079041,415.196716,-170.558182,388.144135,503.568695,-169.982224,145.310181,500.122803,-154.947266,69.651077,412.330566
5323,-173.105392,469.091644,415.173462,-170.633835,388.141205,503.606995,-170.023819,145.291367,500.122406,-154.959930,69.650848,412.307404
5324,-173.131226,469.152832,415.140472,-170.679108,388.138153,503.558197,-170.115616,145.321564,500.162231,-155.005493,69.621811,412.363617
5325,-173.157791,469.151123,415.178162,-170.775879,388.136047,503.574005,-170.183243,145.292343,500.172272,-155.040344,69.665001,412.310913
5326,-173.193130,469.170532,415.172119,-170.867950,388.164001,503.561951,-170.285690,145.318832,500.171753,-155.067322,69.668152,412.300354
5327,-173.244232,469.257355,415.183350,-171.048080,388.150452,503.609131,-170.444290,145.337265,500.192322,-155.124786,69.654518,412.299866
5328,-173.312576,469.217133,415.222107,-171.172592,388.168701,503.597198,-170.535858,145.365128,500.180359,-155.181641,69.647377,412.331299
5329,-173.391006,469.202759,415.218323,-171.380386,388.149506,503.663818,-170.753250,145.372742,500.244446,-155.242599,69.690544,412.290039
5330,-173.495758,469.218140,415.230713,-171.592224,388.092346,503.738159,-171.021393,145.394928,500.372437,-155.338989,69.727402,412.330811
5331,-173.621384,469.254089,415.197571,-171.787033,388.124878,503.749237,-171.279968,145.477341,500.457397,-155.462952,69.695618,412.309814
5332,-173.769531,469.308624,415.183319,-172.082687,388.164307,503.864502,-171.586426,145.590775,500.589355,-155.544556,69.735077,412.328278
5333,-173.875519,469.306732,415.104401,-172.357056,388.161041,504.006348,-171.882141,145.574112,500.732330,-155.716003,69.682236,412.407837
5334,-174.028778,469.371124,415.146942,-172.539154,388.207428,504.065735,-172.085709,145.659790,500.861176,-155.938400,69.644600,412.459503
5335,-174.168961,469.390900,415.066162,-172.705002,388.238678,504.176392,-172.260986,145.681702,500.933228,-156.089371,69.708130,412.514099
5336,-174.281448,469.469879,415.009308,-172.903152,388.213287,504.195099,-172.466965,145.742203,501.027893,-156.309692,69.637604,412.575867
5337,-174.369003,469.515350,414.910278,-173.127518,388.256653,504.208435,-172.610596,145.746368,501.072723,-156.395264,69.689201,412.590576
5338,-174.434402,469.547394,414.884338,-173.292862,388.201691,504.242523,-172.838638,145.769287,501.249298,-156.493774,69.625755,412.648315
5339,-174.617386,469.626984,414.913452,-173.465134,388.136383,504.237030,-173.104538,145.814240,501.406403,-156.719955,69.646896,412.711182
5340,-174.719101,469.683929,414.912994,-173.684418,388.115997,504.289856,-173.468414,145.881195,501.547516,-156.951508,69.674507,412.771820
5341,-174.754730,469.692352,414.900635,-174.051743,388.116455,504.457855,-173.857239,145.925827,501.711761,-157.180237,69.652924,412.900330
5342,-174.869217,469.785095,414.939453,-174.436813,388.122803,504.698853,-174.220428,145.878876,501.841064,-157.380066,69.685982,412.989075
5343,-174.951035,469.764862,415.018768,-174.746384,388.046753,504.931061,-174.524200,145.844086,501.958527,-157.554993,69.649452,413.081512
5344,-175.144989,469.808044,415.071503,-174.876373,388.034210,505.033325,-174.798187,145.816238,502.200073,-157.678070,69.638184,413.185577
5345,-175.259857,469.890442,415.103058,-175.095779,387.989105,505.105316,-175.074371,145.816788,502.399323,-157.719727,69.615768,413.298676
5346,-175.378616,469.896759,415.058929,-175.323639,387.952332,505.190826,-175.265533,145.788086,502.620026,-157.716476,69.628487,413.328918
5347,-175.513901,469.858002,415.121429,-175.605896,387.903564,505.400543,-175.590240,145.692413,503.056061,-157.764191,69.669022,413.355072
5348,-175.636841,469.857056,415.136139,-175.869904,387.851440,505.728546,-175.824539,145.700668,503.459076,-157.763641,69.669312,413.358856
5349,-175.880554,469.818665,415.156097,-176.160294,387.795593,506.010681,-176.068405,145.762466,503.763397,-157.811508,69.707954,413.387604
5350,-176.084488,469.754669,415.154449,-176.600388,387.718536,506.271210,-176.397812,145.733902,504.050476,-157.831650,69.825287,413.433502
5351,-176.285309,469.711426,415.210449,-177.032364,387.704315,506.546844,-176.782028,145.713165,504.375519,-157.824387,69.856781,413.487152
5352,-176.431152,469.640747,415.247955,-177.190369,387.722717,506.729645,-177.225098,145.781006,504.714539,-157.829453,69.891457,413.524902
5353,-176.634079,469.722107,415.338959,-177.505234,387.805420,506.899963,-177.471725,145.814865,504.937256,-157.913284,69.943581,413.607849
5354,-176.854141,469.753815,415.450104,-178.000381,387.929504,507.203674,-177.708908,145.824921,505.144073,-158.056229,69.929680,413.747437
5355,-176.935257,469.778381,415.518280,-178.411026,387.918793,507.494171,-177.932541,145.860703,505.268066,-158.281082,69.887886,413.970093
5356,-177.057861,469.801056,415.655731,-178.784500,387.858856,507.727081,-178.306763,145.815430,505.568756,-158.471268,69.857964,414.136475
5357,-177.234116,469.798645,415.717346,-179.357452,387.776276,507.999115,-178.777267,145.916702,505.804413,-158.660156,69.858170,414.263977
5358,-177.421371,469.849487,415.795319,-179.777527,387.689972,508.159821,-179.405106,145.940765,506.088867,-158.805847,69.854248,414.326904
5359,-177.655777,469.858032,415.850281,-180.154068,387.741547,508.398468,-179.822250,145.928375,506.250977,-158.984558,69.904915,414.430237
5360,-177.861588,469.869781,415.894501,-180.533081,387.741638,508.708588,-180.212891,145.880478,506.429047,-159.211441,69.948418,414.530731
5361,-178.041306,469.877075,415.990601,-180.993805,387.701263,508.908722,-180.566772,146.002472,506.681335,-159.472290,69.975464,414.614563
5362,-178.391830,469.871582,416.112915,-181.547256,387.682434,509.056213,-180.930023,146.051071,506.876831,-159.674255,69.991623,414.800842
5363,-178.661911,469.802521,416.104187,-182.328781,387.676208,509.386322,-181.464554,146.116028,507.128571,-159.893250,69.908646,415.029510
5364,-179.052719,469.736450,416.217407,-182.960785,387.807861,509.736389,-182.082596,146.176437,507.397705,-160.082901,69.818199,415.224121
5365,-179.393860,469.669800,416.467804,-183.421371,387.864014,509.860809,-182.565567,146.261505,507.609528,-160.230331,69.771248,415.374603
5366,-179.698410,469.644501,416.570984,-183.902191,387.900330,509.874878,-183.057968,146.253967,507.796143,-160.399734,69.656456,415.533356
5367,-180.082565,469.606049,416.749207,-184.776932,387.915314,510.345581,-183.557175,146.229553,508.048828,-160.577911,69.530991,415.741669
5368,-180.322922,469.575104,416.824860,-185.524750,387.786194,510.770569,-183.997513,146.281235,508.307648,-160.693253,69.514870,415.864624
5369,-180.562988,469.565826,416.873077,-186.032532,387.816681,510.952332,-184.662842,146.286591,508.610229,-160.790146,69.506020,415.950897
5370,-180.836960,469.603607,416.922058,-186.516754,387.836731,511.028687,-185.205124,146.187790,508.846375,-160.838272,69.439056,416.035889
5371,-181.152435,469.642548,417.073090,-187.308609,387.829712,511.392029,-185.735016,146.182755,509.029175,-160.935547,69.448959,416.023468
5372,-181.588531,469.662750,417.291748,-188.320419,387.713562,511.769226,-186.311371,146.176300,509.165497,-161.032089,69.522011,416.002991
5373,-181.957672,469.666565,417.425690,-188.920364,387.731232,511.783722,-186.926392,146.166855,509.304321,-161.245377,69.591812,416.053589
5374,-182.254181,469.724152,417.579071,-189.342545,387.731323,511.825165,-187.928177,146.057556,509.607910,-161.490723,69.577164,416.258881
5375,-182.597458,469.758972,417.680206,-190.134125,387.691528,512.152100,-188.656830,146.031204,509.845245,-161.869217,69.439766,416.651520
5376,-182.935806,469.814728,417.786774,-191.255325,387.655396,512.522766,-189.374496,145.994400,509.870758,-162.182037,69.337456,416.926819
5377,-183.313843,469.887390,417.906891,-191.795135,387.704346,512.653564,-190.286377,146.024017,510.033173,-162.430695,69.263809,417.069092
5378,-183.713058,470.015198,418.018311,-192.307831,387.762817,512.755127,-191.052963,146.082458,510.103516,-162.700958,69.093201,417.266602
5379,-183.937714,470.111176,418.152954,-193.397720,387.710236,513.119080,-191.768631,146.068420,510.221375,-162.969360,68.973267,417.448120
5380,-184.084518,470.144592,418.243896,-194.270325,387.776550,513.317627,-192.391617,146.048981,510.256073,-163.163635,68.907349,417.607269
5381,-184.400299,470.140900,418.384125,-194.850815,387.648163,513.233093,-193.382385,146.042847,510.413696,-163.405075,68.846420,417.741547
5382,-184.703979,470.147522,418.523712,-195.770813,387.604187,513.309448,-194.310547,146.045319,510.605499,-163.739441,68.747086,417.853302
5383,-185.042099,470.142212,418.613403,-196.813416,387.559082,513.637390,-195.017502,146.063095,510.631134,-164.132767,68.619652,417.955658
5384,-185.443024,470.179962,418.736023,-197.551224,387.632965,513.548523,-195.996231,146.046432,510.649078,-164.497818,68.593285,417.989838
5385,-185.922211,470.224426,418.889191,-198.305817,387.735046,513.730103,-196.936646,145.971024,510.539734,-164.932419,68.491173,418.007446
5386,-186.337830,470.268158,419.024994,-199.759384,387.652435,514.088806,-197.647537,145.951660,510.454590,-165.401550,68.209633,418.204987
5387,-186.643509,470.243866,419.128113,-200.447525,387.537842,514.058960,-198.553574,146.041733,510.354492,-165.753540,68.042068,418.330719
5388,-186.915024,470.205078,419.184937,-201.117523,387.396118,513.997131,-199.358307,146.060684,510.360352,-166.202850,67.812782,418.512054
5389,-187.295685,470.156982,419.296539,-202.463654,387.221985,514.318054,-200.200470,146.081543,510.347382,-166.584106,67.669434,418.544556
5390,-187.735535,470.114502,419.438293,-203.185791,387.182312,514.336121,-201.325226,145.973511,510.409332,-166.748840,67.625168,418.476257
5391,-188.197815,470.074799,419.586182,-204.142197,387.098419,514.256836,-202.161255,145.957611,510.471710,-166.986084,67.545174,418.507385
5392,-188.642197,470.058014,419.741364,-205.288605,387.052826,514.186584,-202.952194,145.917221,510.495392,-167.413635,67.363396,418.680481
5393,-189.060196,470.170380,419.887299,-206.030991,387.177673,514.022095,-204.090164,146.046051,510.456116,-167.983414,67.054962,419.038666
5394,-189.507736,470.220886,419.987640,-206.901062,387.212982,514.102905,-204.989288,146.000732,510.465759,-168.639023,66.760750,419.336334
5395,-189.908188,470.378693,420.093842,-208.232849,387.069092,514.369568,-205.935532,146.002701,510.363068,-169.071671,66.644485,419.193268
5396,-190.265823,470.518951,420.157501,-208.688446,387.064575,514.504089,-206.865646,146.053360,510.343842,-169.327072,66.691948,419.032501
5397,-190.614197,470.572510,420.217407,-209.406097,386.964600,514.521973,-207.931686,145.994720,510.333282,-169.478607,66.679451,418.825195
5398,-190.910751,470.569916,420.322540,-210.631775,386.965057,514.731018,-208.773727,145.868073,510.243927,-169.758240,66.670609,418.811066
5399,-191.288849,470.612122,420.449524,-211.351395,387.000305,514.782410,-209.699448,145.910126,510.118103,-170.351791,66.483757,418.993195
5400,-191.528244,470.623077,420.512054,-211.897202,387.054169,514.722595,-210.546066,146.058121,509.950165,-170.895065,66.276192,419.117126
5401,-191.803238,470.677063,420.651794,-212.879837,386.957794,514.897400,-211.662170,146.144287,510.156494,-171.526917,65.970985,419.221069
5402,-192.110519,470.697052,420.716370,-214.020004,387.065216,515.088501,-212.688736,146.167450,510.223969,-171.942856,65.678352,419.498413
5403,-192.454880,470.754211,420.880920,-214.447311,387.208008,515.043274,-213.341415,146.196075,510.268188,-172.207642,65.456444,419.795074
5404,-192.748993,470.883606,421.051422,-215.054611,387.177277,515.204590,-214.291763,146.224045,510.321198,-172.514801,65.229927,420.069641
5405,-192.935440,470.937134,421.130432,-216.219803,387.136444,515.326172,-215.112091,146.251694,510.347198,-172.949158,65.074280,420.330383
5406,-193.145203,470.990570,421.216492,-216.921478,387.153076,515.481201,-215.752350,146.161575,510.398621,-173.470612,64.963104,420.503479
5407,-193.351410,471.082062,421.342896,-217.452087,387.180756,515.432007,-216.400940,146.082825,510.414459,-173.943115,64.794304,420.579376
5408,-193.609863,471.222961,421.557831,-218.232895,387.244873,515.349426,-217.220154,146.197357,510.400848,-174.248352,64.725471,420.606720
5409,-193.865952,471.299377,421.615051,-219.188522,387.248993,515.472900,-217.998489,146.291687,510.290283,-174.543701,64.661163,420.593689
5410,-194.188248,471.399017,421.753876,-219.884308,387.365936,515.456421,-218.608032,146.342834,510.116180,-174.842667,64.614082,420.579865
5411,-194.388306,471.472961,421.875366,-220.383606,387.478638,515.310547,-219.280731,146.306412,509.957153,-175.036057,64.533791,420.660248
5412,-194.572632,471.517487,421.928833,-220.902802,387.467102,515.185547,-220.141510,146.176529,509.970581,-175.256195,64.447929,420.734131
5413,-194.816437,471.533112,421.961578,-222.103088,387.430542,515.308960,-220.671188,146.140381,509.946381,-175.482910,64.392998,420.738190
5414,-195.005463,471.550476,421.975739,-222.701767,387.399841,515.308105,-221.232468,146.198608,509.760254,-175.667816,64.355911,420.775848
5415,-195.231720,471.580994,422.037933,-223.138153,387.341736,515.223816,-221.786194,146.232498,509.656158,-175.833588,64.367569,420.785156
5416,-195.503296,471.670258,422.158752,-223.545685,387.359283,515.133972,-222.345825,146.187622,509.634033,-176.040695,64.395546,420.744537
5417,-195.759521,471.761475,422.309937,-224.258560,387.307770,515.219238,-223.132538,146.154327,509.706696,-176.295929,64.378014,420.810059
5418,-196.033798,471.847076,422.409058,-224.932129,387.321716,515.386597,-223.843353,146.124908,509.694489,-176.691986,64.194710,421.010529
5419,-196.250565,471.948944,422.515198,-225.661224,387.379578,515.334106,-224.332886,146.156525,509.679901,-177.105820,63.959675,421.270966
5420,-196.433563,472.012115,422.600220,-226.056152,387.536194,515.323975,-224.874527,146.193329,509.789642,-177.483185,63.761944,421.524384
5421,-196.671265,472.068604,422.733032,-226.607651,387.531128,515.367493,-225.617935,146.244568,509.747833,-177.800674,63.650742,421.683594
5422,-196.898849,472.053131,422.837402,-227.756546,387.443817,515.480530,-226.250336,146.192642,509.693481,-178.017410,63.489555,421.683258
5423,-197.172913,472.084625,422.886597,-228.406876,387.358063,515.422607,-226.657837,146.192673,509.481293,-178.217896,63.390217,421.669617
5424,-197.387787,472.062256,423.012695,-228.812958,387.401367,515.330078,-227.335464,146.153488,509.354401,-178.303375,63.313660,421.600433
5425,-197.730850,472.064941,423.196106,-229.461548,387.414001,515.122314,-228.063736,146.125565,509.389038,-178.404205,63.254475,421.580719
5426,-198.001022,472.103241,423.330505,-230.399384,387.231995,514.927063,-228.738785,146.090530,509.374817,-178.685349,63.145351,421.654877
5427,-198.299362,472.113007,423.493713,-231.176254,387.115723,514.868713,-229.335022,146.004120,509.186707,-179.074707,62.968174,421.758911
5428,-198.556229,472.128510,423.593109,-231.615402,387.140381,514.611816,-229.901123,145.973434,508.858185,-179.440750,62.807999,421.843933
5429,-198.819382,472.154572,423.746857,-232.345428,387.115570,514.765381,-230.383301,145.806046,508.692780,-179.729736,62.668228,421.846222
5430,-199.057327,472.219727,423.850586,-233.461899,386.986237,514.833862,-231.144363,145.653275,508.630341,-180.170502,62.590729,421.814575
