EX202
Date:,2025/01/17
Time:,11:00:53
Type:,ShareSpace
Description:,""
Notes:,""

TRAJECTORIES
100.000000,Hz
Field#,ANK_R_X,ANK_R_Y,ANK_R_Z,HIP_R_X,HIP_R_Y,HIP_R_Z,ANK_L_X,ANK_L_Y,ANK_L_Z,HIP_L_X,HIP_L_Y,HIP_L_Z,HEA_R_X,HEA_R_Y,HEA_R_Z,HAN_R_X,HAN_R_Y,HAN_R_Z,HEA_L_X,HEA_L_Y,HEA_L_Z,HAN_L_X,HAN_L_Y,HAN_L_Z
4712,570.649475,551.187744,-6.527131,154.471786,657.508423,325.027618,941.970764,468.696411,639.801880,250.475571,293.623230,442.166077,-499.430511,496.018890,529.029785,-838.990540,603.092529,276.124817,-479.696014,353.672974,520.483521,-350.481384,272.930450,-43.286514
4713,570.694458,551.315735,-6.443259,154.119492,657.351013,324.882935,944.754578,468.873871,645.650269,250.277206,293.792480,443.603973,-499.439178,495.773438,529.272278,-841.166809,603.143127,279.758392,-479.557068,353.576141,520.544373,-350.474426,272.936798,-43.272282
4714,570.744385,551.404663,-6.374154,153.764603,656.989380,324.523315,947.319763,468.985321,651.075073,250.248260,294.119568,445.350830,-499.381866,495.597504,529.443481,-843.515930,603.119568,283.319824,-479.783142,353.900146,520.055664,-350.429138,272.897797,-43.333557
4715,570.741577,551.550232,-6.387967,153.355927,656.646912,324.152313,949.987854,468.793579,656.660278,250.013550,294.600677,446.305542,-499.347260,495.391205,529.614929,-845.790710,603.068604,286.669006,-479.467468,353.106964,520.803955,-350.448883,272.891449,-43.331215
4716,570.691833,551.717102,-6.420407,152.935684,656.460815,324.005493,952.144287,468.776337,661.835632,249.844345,295.133636,447.738312,-499.318970,495.290527,529.765015,-848.046692,602.812378,289.928925,-479.473877,352.907471,520.940125,-350.428589,272.887970,-43.285767
4717,570.698914,551.957092,-6.338085,152.623184,656.317200,323.904999,954.314880,468.720093,666.946594,249.530670,295.401062,449.238678,-499.272491,495.133606,529.879578,-850.132019,602.922058,293.360870,-479.430817,352.761505,520.984253,-350.415649,272.877991,-43.288933
4718,570.690186,552.171631,-6.311021,152.357391,656.297729,323.842194,956.196106,468.843567,672.164124,249.265717,296.015533,450.227112,-499.216919,495.048187,530.053040,-852.192810,602.912659,296.523071,-479.408936,352.633026,521.048523,-350.403534,272.847382,-43.307068
4719,570.553589,552.336975,-6.301543,151.978760,656.294922,323.845245,958.045166,468.515594,677.037109,248.687241,296.389130,451.451660,-499.172119,494.919952,530.210449,-854.139038,602.922974,299.738373,-479.373535,352.462463,521.124695,-350.413422,272.852722,-43.286793
4720,570.492188,552.582825,-6.269744,151.522110,656.264526,323.751221,959.729126,468.393738,681.932495,248.585205,297.024597,452.488525,-499.075531,494.755615,530.323120,-855.860229,602.858276,302.844208,-479.279663,352.307220,521.226746,-350.385925,272.887299,-43.260056
4721,570.433899,552.741150,-6.299764,151.144897,656.168518,323.771790,961.240051,468.200928,686.578613,248.355606,297.493042,453.499603,-498.999969,494.588867,530.414307,-857.536865,603.000061,305.995514,-479.225830,352.202271,521.252136,-350.395569,272.905518,-43.264683
4722,570.450745,552.838074,-6.364750,150.811218,656.033630,323.771667,962.488342,467.721039,691.169678,247.902298,297.761078,454.595734,-498.938568,494.443268,530.642029,-858.948120,603.113098,309.188416,-479.157379,352.035339,521.316650,-350.397064,272.901794,-43.260571
4723,570.360962,553.107849,-6.333342,150.407806,655.845764,323.718292,963.802307,467.445953,695.716187,247.754242,298.217804,455.425049,-498.918182,494.176300,530.891968,-860.350830,603.085693,311.902924,-479.125732,351.826843,521.512695,-350.401855,272.911621,-43.283386
4724,570.390503,553.441467,-6.303117,149.915085,655.585205,323.531250,964.831238,467.081390,700.115356,247.580627,298.372955,456.725128,-498.880219,493.965118,531.145325,-861.708130,603.153137,315.089172,-479.058228,351.644806,521.655334,-350.398529,272.942627,-43.241009
4725,570.435974,553.724915,-6.277276,149.560318,655.231018,323.301544,965.755371,466.553345,704.282471,247.069748,298.626801,457.768402,-498.784851,493.608521,531.271362,-863.112000,603.311584,317.813202,-479.018738,351.454376,521.829651,-350.350891,272.962830,-43.241817
4726,570.393127,554.031433,-6.274713,149.195480,654.855042,323.200104,966.447083,466.011993,708.312866,246.730515,299.095825,458.677063,-498.797394,493.384521,531.407043,-864.126404,603.370483,320.900696,-478.967224,351.206940,522.071228,-350.356079,272.965942,-43.220947
4727,570.176758,554.502380,-6.183863,148.809738,654.612305,323.239716,967.110168,465.507446,712.327881,246.428360,299.433929,459.776154,-498.747894,493.165405,531.463684,-865.684692,603.492065,323.550720,-478.811981,350.849854,522.365051,-350.385223,273.015961,-43.252182
4728,569.984924,554.903564,-6.249852,148.471176,654.407227,323.258209,967.672668,465.083679,716.030518,245.965286,299.447205,460.975159,-498.684326,492.935547,531.452148,-866.822510,603.679321,326.422028,-478.751648,350.580109,522.635559,-350.379608,273.010986,-43.235168
4729,569.935913,555.135498,-6.431778,148.142273,654.134583,323.295959,968.176758,464.640778,719.725891,245.915848,299.636505,461.864380,-498.661865,492.725372,531.460449,-867.986450,603.933105,328.953033,-478.695465,350.306213,522.868896,-350.363708,273.022858,-43.259296
4730,569.863831,555.306396,-6.548745,147.907913,653.921692,323.354614,968.711609,464.191315,723.189453,245.808304,299.998901,463.021667,-498.650604,492.546539,531.511169,-869.075317,604.211060,331.227661,-478.660339,350.131897,523.039795,-350.342407,273.014191,-43.242718
4731,569.833618,555.377930,-6.703449,147.624802,653.649109,323.418091,969.070740,463.838318,726.433960,245.605927,300.048737,463.717865,-498.690643,492.339386,531.611389,-870.166626,604.415588,333.811646,-478.606140,350.034424,523.066284,-350.339081,273.218353,-43.483162
4732,569.744263,555.407166,-6.892177,147.345505,653.338013,323.376953,969.421692,463.432648,729.542725,245.375656,300.130096,464.402924,-498.680084,492.171906,531.609558,-871.124817,604.811646,336.104919,-478.503174,349.941925,523.053223,-350.334442,273.294617,-43.575977
4733,569.799438,555.328308,-7.142493,147.177261,653.014465,323.292816,969.741394,463.101074,732.477783,245.295746,300.440002,465.127258,-498.651428,492.025696,531.657166,-872.194031,604.956543,338.390747,-478.514679,349.666443,523.129211,-350.323914,273.190582,-43.484943
4734,569.833435,555.112793,-7.308021,147.080032,652.745667,323.265289,970.025269,462.621338,735.159058,245.138702,300.585022,466.028992,-498.575043,491.844238,531.697632,-873.094177,605.350586,340.836609,-478.483002,349.505371,523.057922,-350.332123,273.077576,-43.350101
4735,569.793762,554.905457,-7.347912,147.010056,652.557922,323.224396,970.332764,462.138916,737.846497,245.117996,300.576874,466.631195,-498.491699,491.740601,531.743713,-874.195557,605.443665,343.108612,-478.434967,349.366272,523.000793,-350.351624,272.984528,-43.219097
4736,569.818542,554.623718,-7.298171,147.039444,652.401001,323.164886,970.406311,461.715118,740.352295,244.979263,300.568909,467.255493,-498.425049,491.624756,531.767273,-874.855408,605.724243,345.366699,-478.347137,349.161774,522.924133,-350.407104,272.955658,-43.182068
4737,569.879150,554.261780,-7.151709,147.232544,652.296326,323.160736,970.490906,461.250183,742.621948,244.948654,300.689026,467.643646,-498.298492,491.439850,531.748108,-875.933716,605.980591,347.685425,-478.277252,348.986603,522.860535,-350.381134,272.914795,-43.133209
4738,570.083557,553.751648,-6.937170,147.550018,652.310791,323.166534,970.651184,460.604675,744.818848,244.825668,300.861816,468.029419,-498.173492,491.244476,531.737183,-876.554138,606.070251,349.596405,-478.175934,348.772308,522.737488,-350.400177,272.830658,-43.098545
4739,570.229248,553.459045,-6.667177,147.820541,652.298096,323.254761,970.783997,460.177216,746.924866,244.838882,300.920837,468.432648,-498.047089,491.053070,531.770752,-877.121704,606.244263,351.724091,-478.115692,348.493774,522.781982,-350.396790,272.796356,-43.123627
4740,570.196716,553.062988,-6.645881,148.180771,652.309937,323.219086,970.703125,459.793335,748.790649,244.830139,300.961853,468.802612,-497.948364,490.889832,531.738159,-877.958923,606.287231,353.607544,-478.047638,348.264984,522.797363,-350.441376,272.801514,-43.102291
4741,570.113464,552.777649,-6.637327,148.467270,652.263123,323.232208,970.534790,459.398407,750.651184,244.871002,300.982666,469.156921,-497.909851,490.670105,531.651794,-878.391052,606.295227,355.631409,-478.050140,348.223633,522.765930,-350.451111,272.821289,-43.100338
4742,570.161438,552.619446,-6.535908,148.757156,652.217102,323.150513,970.329956,459.052979,752.508057,244.884811,301.008148,469.468079,-497.751923,490.445923,531.538513,-878.727173,606.284729,357.176392,-478.030090,348.166382,522.727905,-350.422363,272.825409,-43.121307
4743,570.146667,552.557373,-6.452046,148.957977,652.180420,323.107330,970.094238,458.671295,754.158752,244.926895,301.048737,469.651154,-497.592621,490.223328,531.541809,-879.153442,606.143311,359.171234,-477.991669,347.938385,522.744202,-350.394226,272.783569,-43.093208
4744,570.061768,552.506958,-6.392848,148.932343,652.126160,323.122314,969.846008,458.464417,756.044739,244.861572,300.987762,469.914124,-497.534576,489.980621,531.488464,-879.460571,606.124329,360.570465,-477.952881,347.678802,522.761047,-350.406464,272.797272,-43.066154
4745,570.003357,552.535278,-6.424708,148.856964,652.072266,323.107788,969.460266,458.232605,757.670593,244.869614,300.910217,470.137360,-497.496460,489.884521,531.522766,-879.753052,606.099365,361.946960,-477.845734,347.404205,522.738525,-350.406860,272.786377,-43.088646
4746,570.027771,552.497375,-6.475166,148.835632,651.955322,322.987183,969.081299,458.075836,759.335510,244.831360,300.866913,470.314758,-497.440125,489.667572,531.524963,-879.737976,606.143250,363.349976,-477.721741,347.171936,522.661865,-350.436218,272.712616,-43.070183
4747,570.002197,552.481262,-6.583713,148.704788,651.841003,322.927765,968.631714,458.036987,761.163086,244.789551,300.865356,470.481354,-497.336761,489.307587,531.470947,-880.038635,606.124878,364.453064,-477.545715,346.847534,522.679321,-350.352814,272.690063,-43.058308
4748,569.976135,552.440552,-6.608843,148.470795,651.751343,322.944183,968.159607,458.090607,762.535339,244.841614,300.911621,470.648926,-497.253235,489.105774,531.558838,-880.219666,605.975342,365.266418,-477.450043,346.511993,522.744141,-350.357635,272.643005,-43.057461
4749,569.953979,552.410339,-6.650603,148.233475,651.629700,322.831146,967.651672,458.096222,764.134705,244.906616,300.989014,470.782593,-497.223572,488.824005,531.671753,-880.362000,605.881226,366.185913,-477.239502,346.207489,522.958557,-350.350647,272.627136,-43.034714
4750,570.008667,552.232239,-6.769830,148.051682,651.563843,322.745728,967.082886,458.162537,765.708679,244.985016,301.059113,470.864319,-497.129211,488.592804,531.786133,-880.422607,605.936157,367.121582,-477.169464,345.983673,522.915710,-350.340027,272.597687,-43.049801
4751,570.070618,551.955322,-6.889924,147.848312,651.468445,322.687714,966.644409,458.313721,766.928772,245.075897,301.162231,470.985168,-497.030640,488.353577,531.961670,-880.512573,605.953613,367.717316,-477.147369,345.877075,522.872559,-350.334839,272.574585,-43.055267
4752,570.149719,551.729431,-6.905194,147.715439,651.453491,322.718719,966.031494,458.478546,768.199951,245.096054,301.251526,471.073181,-496.938019,488.033600,532.183960,-880.562317,605.898010,368.257568,-477.065430,345.740234,522.731995,-350.330444,272.558014,-43.033325
4753,570.164490,551.450317,-6.842550,147.569733,651.498962,322.688507,965.637451,458.563995,769.200073,245.159454,301.348969,471.097626,-496.898041,487.781982,532.311584,-880.621338,605.857300,368.676971,-477.020172,345.537964,522.569397,-350.326416,272.512085,-43.023895
4754,570.177551,551.158020,-6.802293,147.489578,651.577026,322.626740,965.275269,458.974182,770.410767,245.159485,301.463440,471.183990,-496.832123,487.574799,532.399353,-880.681396,605.765991,369.081146,-476.930573,345.272858,522.480164,-350.317474,272.503448,-43.042957
4755,570.171265,550.878296,-6.825714,147.405197,651.645020,322.642181,964.805664,459.241547,771.310181,245.246124,301.649963,471.248627,-496.778198,487.262024,532.381165,-880.741150,605.629761,369.362885,-476.929199,345.007965,522.367065,-350.335541,272.466217,-43.072041
4756,570.153015,550.692200,-6.796275,147.392029,651.738037,322.563354,964.500793,459.530396,771.951355,245.285400,301.860840,471.271759,-496.733368,487.002533,532.414612,-880.902954,605.427673,369.773560,-476.852692,344.736023,522.350952,-350.319305,272.393158,-43.027859
4757,570.135742,550.554688,-6.745557,147.284134,651.880432,322.571228,964.335327,459.909088,772.496643,245.329453,302.070068,471.310028,-496.687592,486.818390,532.450073,-881.070313,605.217651,370.078674,-476.769409,344.532928,522.285095,-350.349640,272.380859,-43.039833
4758,570.094543,550.448669,-6.825611,147.081985,652.082031,322.583069,964.208496,460.212799,772.874695,245.415436,302.278198,471.351746,-496.711914,486.538391,532.383301,-881.266907,605.048401,370.216644,-476.688934,344.275330,522.159546,-350.343872,272.388489,-43.060638
4759,570.068542,550.310181,-6.883126,146.976013,652.188538,322.488770,964.087097,460.513428,773.190430,245.451828,302.446838,471.442810,-496.765320,486.297516,532.330688,-881.384338,604.941284,370.316864,-476.757965,344.002197,522.032227,-350.362549,272.370667,-43.092022
4760,570.116211,550.262939,-6.866591,146.904495,652.322205,322.451294,964.011719,460.775208,773.327820,245.403656,302.606812,471.510773,-496.794617,485.895996,532.296875,-881.495544,604.792480,370.419250,-476.833313,343.763489,521.907288,-350.343506,272.342529,-43.108337
4761,570.053345,550.227234,-6.836314,146.718811,652.414001,322.475098,963.999390,461.045471,773.405396,245.414261,302.664185,471.580383,-496.843140,485.547791,532.328979,-881.567993,604.704712,370.442780,-476.875305,343.572632,521.954224,-350.358551,272.327240,-43.049370
4762,570.064026,550.282104,-6.766889,146.549774,652.520203,322.443390,964.043091,461.385254,773.359131,245.366592,302.766052,471.591492,-496.968506,485.270264,532.297668,-881.655701,604.601257,370.382172,-476.831024,343.185364,522.136292,-350.363403,272.330139,-43.063877
4763,570.090576,550.307678,-6.846862,146.403488,652.632568,322.428040,964.134949,461.688202,773.156555,245.325256,302.846405,471.585358,-497.094635,485.049103,532.235168,-881.748840,604.532104,370.309082,-476.754974,343.039429,522.243530,-350.368225,272.344208,-43.083447
4764,570.154114,550.240356,-6.818015,146.329117,652.663208,322.294403,964.236023,461.913635,772.924072,245.226959,302.929138,471.542572,-497.150177,484.792175,532.171387,-881.825867,604.438110,370.221985,-476.717529,342.780457,522.300171,-350.356628,272.296661,-43.061924
4765,570.163574,550.194336,-6.719554,146.175552,652.765808,322.229980,964.435974,462.103546,772.623230,245.133041,303.073334,471.492737,-497.286499,484.671234,532.281250,-881.867615,604.359802,370.176880,-476.690796,342.587891,522.324402,-350.311615,272.239166,-43.015034
4766,570.163391,550.195374,-6.715444,146.025467,652.895569,322.178680,964.589050,462.280090,772.345581,245.051651,303.186859,471.401733,-497.395142,484.508972,532.338623,-881.931396,604.253235,370.068146,-476.714081,342.376831,522.443359,-350.311859,272.146759,-42.981350
4767,570.165222,550.167480,-6.730349,145.895050,653.023560,322.098114,964.734253,462.467957,772.117737,244.961578,303.344849,471.391388,-497.579803,484.428223,532.352600,-881.903503,604.166931,369.930847,-476.731781,342.194397,522.491455,-350.310455,272.171814,-43.035339
4768,570.143433,550.178284,-6.697026,145.796219,653.134827,321.992218,964.898193,462.715790,771.826782,244.863022,303.453522,471.359589,-497.651947,484.284607,532.332214,-881.857727,604.030273,369.793915,-476.939911,342.053040,522.363098,-350.291931,272.148407,-43.021469
4769,570.189087,550.236938,-6.570392,145.680511,653.236511,321.944031,965.049072,462.955505,771.570496,244.767624,303.519104,471.361694,-497.685791,484.067780,532.345947,-881.772522,603.909668,369.599792,-476.986969,341.931549,522.361389,-350.277313,272.159119,-43.027836
4770,570.239380,550.329346,-6.489062,145.515442,653.393799,321.930115,965.135071,463.161530,771.337097,244.709885,303.679504,471.325470,-497.865662,483.965393,532.417847,-881.713257,603.797607,369.390320,-477.071259,341.799622,522.387573,-350.281525,272.196686,-42.996502
4771,570.227722,550.458618,-6.505375,145.338547,653.438049,321.942963,965.105652,463.283173,771.132385,244.673340,303.822906,471.311035,-498.009460,483.930817,532.479858,-881.714172,603.714783,369.066162,-477.124390,341.708771,522.414429,-350.278717,272.216064,-42.979641
4772,570.313782,550.634766,-6.434999,145.210739,653.451782,321.867615,965.113708,463.487213,770.893799,244.636749,303.931244,471.335144,-498.162537,483.829376,532.519165,-881.771118,603.591492,368.624359,-477.199280,341.644379,522.433105,-350.282440,272.209106,-42.998524
4773,570.340332,550.774414,-6.465083,145.064728,653.464539,321.853943,965.091675,463.724548,770.631958,244.555908,303.997650,471.305542,-498.344666,483.690399,532.504395,-881.895630,603.493896,368.178802,-477.318848,341.608063,522.468079,-350.248749,272.212982,-43.008331
4774,570.355591,550.937866,-6.445732,144.880722,653.518738,321.866150,965.014404,463.972382,770.382385,244.506546,304.101929,471.315979,-498.560913,483.679230,532.585327,-882.030090,603.438843,367.864227,-477.401184,341.553070,522.476501,-350.280182,272.225525,-43.018230
4775,570.377686,551.060059,-6.500091,144.595703,653.577087,321.931915,964.914490,464.213318,770.153442,244.460968,304.142365,471.314697,-498.855347,483.677338,532.648560,-882.099548,603.424133,367.578827,-477.589325,341.480225,522.519470,-350.291046,272.253052,-43.002342
4776,570.366333,551.154785,-6.546645,144.371567,653.624329,321.984955,964.861145,464.454376,770.060242,244.389954,304.285980,471.291290,-499.046295,483.634979,532.659302,-882.114990,603.417664,367.308716,-477.823364,341.414307,522.580627,-350.288422,272.224335,-43.021404
4777,570.382874,551.322021,-6.501277,144.082413,653.783997,322.033661,964.695679,464.777313,769.858704,244.292877,304.443573,471.346832,-499.178497,483.567352,532.605408,-882.094299,603.381348,367.072906,-477.998932,341.362610,522.598999,-350.269623,272.246246,-43.008827
4778,570.267395,551.587402,-6.493163,143.874008,653.402283,321.527435,964.531921,465.010590,769.755005,244.235580,304.629028,471.345947,-499.357147,483.552185,532.558167,-882.030579,603.364929,366.858124,-478.199432,341.142029,522.701721,-350.300537,272.272308,-43.040058
4779,570.155457,551.849731,-6.478005,143.530670,654.051331,321.906128,964.353149,465.294830,769.587219,244.151611,304.843231,471.333374,-499.519318,483.579559,532.451599,-881.950989,603.355957,366.673370,-478.345734,341.143982,522.633606,-350.321136,272.271027,-43.036083
4780,570.179932,552.065857,-6.408018,143.295166,654.225464,321.938293,964.241028,465.575165,769.451111,244.076828,305.076447,471.298309,-499.582794,483.473511,532.288147,-881.846863,603.299194,366.531952,-478.451874,341.178284,522.536743,-350.301758,272.268372,-43.056293
4781,570.230530,552.193176,-6.351618,143.116852,654.355286,321.796204,964.112061,465.791595,769.295044,243.924316,305.302490,471.147217,-499.650146,483.508881,532.151184,-881.779724,603.323425,366.385437,-478.645996,341.199066,522.411011,-350.297028,272.298004,-43.042431
4782,570.170105,552.271057,-6.379284,142.903503,654.467529,321.682861,963.901184,465.983551,769.067810,243.742645,305.438568,470.972443,-499.807098,483.599457,532.092590,-881.763916,603.318176,366.261566,-478.766541,341.216766,522.333496,-350.341583,272.297150,-43.064522
4783,570.145630,552.287231,-6.417274,142.769836,654.641174,321.596130,963.723511,466.126709,768.833557,243.491669,305.575012,470.817719,-500.000397,483.617859,532.046082,-881.765991,603.269775,366.144379,-478.959381,341.170837,522.292786,-350.334869,272.354126,-43.083332
4784,570.162415,552.257385,-6.388803,142.682617,654.754211,321.513336,963.572815,466.181183,768.629883,243.278198,305.683777,470.666138,-500.058441,483.567963,531.965942,-881.787231,603.245239,365.957397,-479.120697,341.161530,522.214722,-350.327515,272.343750,-43.024773
4785,570.192261,552.249146,-6.333580,142.705582,654.952637,321.453644,963.434265,466.240479,768.442993,243.048447,305.801300,470.511566,-500.209015,483.572510,531.881226,-881.795166,603.181763,365.729401,-479.258820,341.159790,522.199463,-350.321686,272.357269,-43.025967
4786,570.101990,552.253174,-6.238137,142.593536,655.167603,321.377228,963.278931,466.247101,768.251160,242.838226,305.954010,470.382324,-500.415497,483.633057,531.897034,-881.899597,603.185791,365.481415,-479.424408,341.207703,522.125916,-350.345551,272.411041,-43.025768
4787,570.065002,552.298706,-6.206813,142.519196,655.388672,321.292480,963.218628,466.222778,767.942383,242.748123,306.072662,470.292450,-500.587616,483.689270,531.929138,-881.995056,603.202881,365.215485,-479.535553,341.341675,522.008850,-350.351990,272.423096,-43.040489
4788,570.083557,552.345032,-6.219861,142.523514,655.500916,321.260193,963.217041,466.167816,767.619202,242.746902,306.222961,470.187378,-500.754547,483.671570,531.939453,-882.060120,603.221436,364.921570,-479.683044,341.355591,521.855286,-350.319824,272.419800,-43.036503
4789,570.082947,552.412781,-6.188308,142.442551,655.576050,321.191223,963.309204,466.105377,767.361938,242.638046,306.328125,470.144989,-500.870667,483.676239,532.007507,-882.091370,603.263733,364.634308,-479.757477,341.399506,521.806580,-350.305115,272.386169,-43.018867
4790,570.063293,552.565369,-6.210236,142.322891,655.724731,321.126526,963.350891,466.035217,767.029053,242.648056,306.376068,470.042480,-501.039642,483.663818,532.047668,-882.124329,603.297974,364.382294,-479.786407,341.446198,521.750244,-350.337067,272.428070,-43.012592
4791,569.980286,552.761719,-6.278581,142.109665,655.789978,321.095520,963.382202,465.983124,766.738403,242.592804,306.419342,470.010101,-501.181396,483.626129,532.099976,-882.120972,603.378906,364.141449,-479.858704,341.490509,521.700562,-350.342163,272.445465,-43.034286
4792,569.975769,553.028748,-6.288305,141.948746,655.862427,320.983856,963.460022,465.877380,766.388672,242.522781,306.535583,469.906219,-501.392212,483.581848,532.149353,-882.080322,603.398926,363.849976,-479.867645,341.498779,521.685852,-350.324677,272.466522,-43.056625
4793,570.110779,553.513489,-6.279001,141.760880,655.930237,320.883942,963.560181,465.799591,766.007568,242.439804,306.666595,469.826141,-501.505341,483.507294,532.092285,-882.007874,603.401794,363.581726,-479.918365,341.531250,521.681763,-350.303833,272.481293,-43.069202
4794,570.012573,554.261169,-6.259660,141.429886,655.985413,320.917786,963.693115,465.692993,765.552124,242.409210,306.818420,469.764618,-501.683563,483.496826,532.092896,-881.963928,603.412415,363.272736,-479.983002,341.584473,521.664307,-350.323944,272.466888,-43.057198
4795,569.804810,555.012695,-6.351209,141.082809,656.073975,320.901611,963.830872,465.598572,765.100464,242.346451,306.934845,469.688812,-501.787842,483.526794,532.064514,-881.941589,603.401550,362.960602,-480.012848,341.643707,521.601074,-350.337036,272.491425,-43.034721
4796,569.808716,555.454163,-6.604964,140.766312,656.125244,320.843140,964.071167,465.501953,764.496948,242.294327,307.108032,469.597717,-501.839081,483.569305,532.018311,-881.886414,603.426392,362.573212,-480.027191,341.681885,521.540710,-350.331726,272.512146,-43.061810
4797,569.858582,555.747498,-6.555502,140.573669,656.074829,320.709900,964.256775,465.500763,763.897522,242.278137,307.189484,469.573181,-501.889954,483.617310,531.998535,-881.819153,603.470703,362.196167,-480.088104,341.713409,521.533447,-350.328949,272.494995,-43.056339
4798,569.878235,556.208069,-6.665303,140.369995,656.121216,320.724884,964.570251,465.604767,763.174377,242.314880,307.269104,469.506531,-501.942474,483.660858,531.954590,-881.667419,603.446960,361.692352,-480.067627,341.868713,521.534058,-350.325043,272.502411,-43.107399
4799,569.858887,556.591309,-6.677164,140.257034,656.157959,320.604279,964.749023,465.506012,762.281372,242.328293,307.288757,469.460510,-502.025269,483.676910,531.968750,-881.545288,603.460571,361.132080,-480.108521,342.090912,521.381531,-350.354706,272.493042,-43.085129
4800,569.811707,556.734314,-6.752240,140.136063,656.202148,320.563477,965.149658,465.558746,761.419250,242.311111,307.301636,469.394775,-502.069733,483.728790,531.891235,-881.435425,603.427795,360.549347,-480.144684,342.120026,521.394897,-350.350800,272.490326,-43.102493
4801,569.800964,556.863892,-6.824733,140.231400,656.245239,320.452576,965.603699,465.667755,760.492432,242.340485,307.295929,469.283752,-502.165527,483.752228,531.851501,-881.275391,603.373840,360.081848,-480.106934,342.161926,521.404724,-350.341705,272.473083,-43.093334
4802,569.881348,556.759949,-6.924688,140.377014,656.294434,320.419647,965.858398,465.717834,759.163879,242.405899,307.275574,469.121979,-502.182892,483.768219,531.767822,-881.127075,603.241394,359.632233,-480.146851,342.178650,521.402954,-350.316620,272.469055,-43.077869
4803,569.870789,556.590149,-6.904228,140.518143,656.374390,320.341553,966.301331,465.666534,757.737732,242.381454,307.247101,468.921234,-502.215210,483.845123,531.714233,-880.852539,603.052795,358.995178,-480.148132,342.199677,521.400391,-350.314117,272.454834,-43.059326
4804,569.823059,556.341187,-6.853612,140.774231,656.478149,320.323669,966.893188,465.737732,756.503174,242.462845,307.176483,468.634033,-502.309265,483.951691,531.617737,-880.676208,602.795898,358.208923,-480.157776,342.239471,521.348328,-350.304901,272.478210,-43.065060
4805,569.860779,555.985840,-6.797667,141.097824,656.567444,320.224854,967.423279,465.624573,754.761658,242.510132,307.042572,468.260956,-502.316376,484.092926,531.517334,-880.585144,602.495117,357.505920,-480.184601,342.294067,521.288208,-350.328522,272.470367,-43.071381
4806,569.862732,555.709595,-6.658604,141.554199,656.671814,320.203033,968.213074,465.462646,752.886292,242.600845,306.891876,468.003479,-502.276459,484.213104,531.406738,-880.233154,602.256226,356.742889,-480.191986,342.297913,521.254150,-350.299988,272.441040,-43.078266
4807,569.867859,555.555054,-6.538471,141.827042,656.806335,320.301147,969.173218,465.236908,750.845276,242.729874,306.720062,467.618073,-502.285858,484.273590,531.269592,-879.662537,602.045410,355.565887,-480.168762,342.378479,521.152100,-350.274811,272.420105,-43.089409
4808,569.872437,555.405273,-6.423062,142.067780,656.950562,320.422272,970.052063,465.115570,748.524902,242.992050,306.567230,467.127686,-502.288055,484.399323,531.224915,-879.167908,601.722717,354.313049,-480.174866,342.406647,521.102905,-350.290497,272.366852,-43.074074
4809,569.885803,555.270203,-6.353753,142.419083,657.062561,320.463654,970.946716,464.911469,746.070923,243.236130,306.407593,466.651337,-502.359344,484.515900,531.137268,-878.776917,601.598999,353.263916,-480.110504,342.454529,521.017578,-350.295258,272.359558,-43.072399
4810,569.896484,555.203735,-6.296432,142.846085,657.330566,320.515991,971.993896,464.775604,743.181946,243.505859,306.219849,466.397797,-502.352539,484.626251,531.019287,-878.076172,601.283691,351.716248,-480.045319,342.565186,520.876648,-350.278168,272.355377,-43.076084
4811,569.865723,555.181335,-6.251952,143.222366,657.594543,320.551636,973.367310,464.587524,740.085754,243.745819,306.130646,466.016052,-502.350037,484.792969,530.985229,-877.354431,601.084473,350.084045,-480.006592,342.711212,520.748901,-350.277771,272.355377,-43.076321
4812,569.863770,555.176697,-6.298688,143.535034,657.856079,320.589508,974.649963,464.326721,736.661560,243.957138,306.138641,465.302704,-502.337830,484.982269,530.909363,-876.581360,600.910400,348.556183,-479.870850,342.877563,520.654480,-350.277924,272.355408,-43.076233
4813,569.865906,555.249573,-6.220272,143.717545,658.106750,320.588165,975.885254,464.221741,733.126404,244.122116,306.062805,464.666229,-502.330383,485.190552,530.816528,-875.834412,600.698730,346.791626,-479.825439,343.237640,520.313721,-350.294220,272.349731,-43.068886
4814,569.866028,555.394287,-6.265949,143.908081,658.219360,320.568726,977.527649,463.854401,729.350647,244.384323,305.830963,464.008881,-502.297089,485.388275,530.747864,-874.781006,600.585693,344.618286,-479.818817,343.359680,520.267517,-350.293762,272.352081,-43.071953
4815,569.902649,555.473389,-6.291921,144.037476,658.313171,320.519989,979.166748,463.596283,725.165039,244.467300,305.656311,463.614136,-502.228058,485.495575,530.623718,-873.992371,600.311340,342.831512,-479.833923,343.413330,520.357422,-350.281494,272.315460,-43.086979
4816,569.925903,555.604004,-6.375897,144.136978,658.433594,320.551361,980.686951,463.300323,720.648376,244.754700,305.499084,463.055847,-502.283539,485.723846,530.611389,-872.942993,600.339661,340.431793,-479.900848,343.493347,520.362610,-350.312897,272.282257,-43.058487
4817,569.901550,555.725769,-6.469324,144.138931,658.489868,320.538239,982.527039,462.733948,715.773376,245.244720,305.205109,462.230591,-502.431610,485.890167,530.491455,-871.807129,600.183960,337.895905,-480.019470,343.503265,520.436951,-350.267487,272.272522,-43.065044
