EX105
Date:,2025/01/17
Time:,12:13:37
Type:,ShareSpace
Description:,""
Notes:,""

TRAJECTORIES
100.000000,Hz
Field#,HIP_R_X,HIP_R_Y,HIP_R_Z,ILIAC_R_X,ILIAC_R_Y,ILIAC_R_Z,ILIAC_L_X,ILIAC_L_Y,ILIAC_L_Z,HIP_L_X,HIP_L_Y,HIP_L_Z
4844,-182.236038,485.162018,416.389648,-197.702820,401.034454,509.321411,-197.385056,159.447189,499.451111,-160.886124,78.683510,417.148834
4845,-182.340469,485.239197,416.466400,-197.873245,401.005829,509.283417,-198.004120,159.434235,499.532898,-160.958984,78.755608,417.069672
4846,-182.486130,485.298645,416.521973,-198.276398,400.896851,509.421692,-198.444778,159.513031,499.562195,-161.024994,78.737946,417.071625
4847,-182.533371,485.386383,416.548523,-198.913223,400.841339,509.637970,-198.956024,159.302261,499.550812,-161.028763,78.778732,417.047424
4848,-182.641190,485.383362,416.639648,-199.575577,400.769714,509.803619,-199.346649,159.172287,499.570862,-161.083023,78.809181,417.020935
4849,-182.773422,485.425446,416.648193,-200.089752,400.748749,509.897552,-199.711853,159.198563,499.618622,-161.140900,78.752777,417.045715
4850,-182.869492,485.445221,416.622925,-200.424774,400.803894,509.880554,-200.074142,159.240845,499.657928,-161.305862,78.673073,417.167969
4851,-183.006912,485.452179,416.688995,-200.763062,400.914490,509.955170,-200.605438,159.261642,499.720520,-161.579376,78.523743,417.270172
4852,-183.139587,485.455536,416.779327,-201.149078,400.970245,510.079498,-201.146667,159.249786,499.872711,-161.865997,78.398407,417.415405
4853,-183.314896,485.450104,416.856323,-201.590485,400.938385,510.208618,-201.574310,159.293518,499.931915,-162.138992,78.269249,417.568481
4854,-183.587524,485.885864,417.198517,-202.604004,400.861237,510.641632,-201.942200,159.378052,499.916473,-162.280243,78.090820,417.829987
4855,-183.746338,485.566315,417.072113,-203.053375,400.823578,510.647461,-202.308670,159.335983,499.820313,-162.343216,77.803665,418.169647
4856,-183.880402,485.911163,417.409149,-203.511444,400.811218,510.657104,-202.702393,159.258636,499.678162,-162.525833,77.604050,418.379852
4857,-183.994904,485.931244,417.517395,-203.855743,400.834137,510.684875,-203.288589,159.143845,499.545959,-162.747406,77.408386,418.487152
4858,-184.145737,485.927399,417.582001,-204.138443,400.884003,510.509308,-203.898605,159.275116,499.557861,-162.992157,77.175102,418.690918
4859,-184.377319,485.914063,417.663361,-204.523621,400.787842,510.472595,-204.215057,159.316650,499.516388,-163.143753,77.117142,418.713776
4860,-184.567230,485.598877,417.491272,-205.009872,400.591156,510.501587,-204.558563,159.335449,499.570770,-163.252304,77.124062,418.703979
4861,-184.716476,485.555908,417.542572,-205.625473,400.452179,510.684601,-204.900284,159.292572,499.597504,-163.367477,77.131470,418.700989
4862,-184.946655,485.541718,417.654663,-206.100601,400.399384,510.725891,-205.254517,159.198425,499.568787,-163.521362,77.007156,418.817200
4863,-185.074554,485.506165,417.662750,-206.352264,400.426239,510.693878,-205.704758,159.133896,499.536377,-163.746964,76.868584,418.956696
4864,-185.186935,485.508026,417.724945,-206.559509,400.472687,510.771942,-205.883911,159.103851,499.229919,-164.002716,76.717514,419.061188
4865,-185.336502,485.456940,417.743042,-206.810242,400.435211,510.845428,-207.001312,158.953812,499.881561,-164.255783,76.549667,419.149872
4866,-185.454681,485.434906,417.823975,-207.288727,400.344757,510.859589,-207.143692,158.875259,499.521637,-164.568832,76.472511,419.121521
4867,-185.556229,485.421448,417.816895,-207.863388,400.167755,510.874817,-207.471313,158.773941,499.441528,-164.959686,76.312431,419.136444
4868,-185.712692,485.417755,417.855682,-208.390915,400.065918,510.934326,-207.899307,158.656265,499.434692,-165.324493,76.152222,419.194672
4869,-185.809357,485.402374,417.805573,-208.908463,400.009277,511.055328,-208.227509,158.584427,499.392578,-165.605835,76.020828,419.212860
4870,-185.942825,485.358490,417.880310,-209.109329,399.942413,511.008057,-208.591263,158.563889,499.437103,-165.867096,75.957245,419.197388
4871,-186.078934,485.312958,417.921692,-209.389572,400.026642,511.002258,-209.070526,158.479294,499.615295,-166.060196,75.845108,419.288818
4872,-186.260941,485.366180,417.966400,-209.783920,399.976044,510.944641,-209.550552,158.599625,499.769867,-166.297058,75.816902,419.283722
4873,-186.369827,485.352478,418.000580,-210.330109,399.956909,510.870667,-210.205505,158.393723,499.912506,-166.474228,75.786568,419.278625
4874,-186.482056,485.405029,418.038605,-210.814072,399.920685,510.913788,-210.319565,158.405167,499.693878,-166.665085,75.708771,419.383392
4875,-186.562759,485.475616,418.092743,-211.164398,399.918793,510.962036,-210.639328,158.414383,499.589386,-166.863571,75.654037,419.447479
4876,-186.761047,485.515045,418.154236,-211.673355,400.024628,511.055939,-210.997925,158.410522,499.479645,-167.074982,75.584030,419.475647
4877,-186.925415,485.614777,418.221375,-211.993942,400.121735,511.068512,-211.514664,158.444733,499.395660,-167.251892,75.581596,419.471863
4878,-187.029099,485.683136,418.287903,-212.386734,400.176300,511.009796,-212.054047,158.483597,499.323669,-167.425598,75.582901,419.514923
4879,-187.189011,485.760742,418.446320,-212.770767,400.059998,510.980896,-212.523300,158.460510,499.364136,-167.525314,75.524734,419.617950
4880,-187.342163,485.874023,418.526764,-213.242447,399.932068,510.972870,-212.877060,158.473557,499.389069,-167.720901,75.508698,419.626740
4881,-187.452362,486.001617,418.728424,-213.756012,399.907196,510.961365,-213.160522,158.493027,499.353058,-167.936218,75.450027,419.675568
4882,-187.680023,486.153870,418.803589,-214.278976,399.886108,511.089508,-213.625793,158.482819,499.384247,-168.167618,75.388641,419.745056
4883,-187.812103,486.231628,418.928314,-214.628250,399.934998,511.228516,-214.036026,158.479874,499.380676,-168.357330,75.311142,419.833801
4884,-187.947296,486.321228,419.059204,-215.012970,399.931580,511.266479,-214.550476,158.500748,499.362152,-168.570419,75.180710,419.905579
4885,-188.095001,486.393158,419.143799,-215.294846,399.973328,511.154236,-215.125595,158.552872,499.345978,-168.764923,75.175179,419.917328
4886,-188.271881,486.401642,419.196014,-215.741119,400.030670,511.134369,-215.440491,158.555618,499.230774,-169.039810,75.109825,419.980225
4887,-188.411865,486.448120,419.185486,-216.178070,400.018585,511.145172,-215.784546,158.484482,499.147675,-169.359024,75.074623,420.063110
4888,-188.459412,486.460846,419.238708,-216.561081,400.078857,511.134277,-216.178558,158.337784,499.138580,-169.685425,75.003601,420.204163
4889,-188.629089,486.467529,419.221466,-217.011688,400.102905,511.006622,-216.556320,158.277618,499.020264,-169.979141,74.754066,420.382935
4890,-188.677994,486.469818,419.229462,-217.456741,400.079254,510.781128,-217.016647,158.265579,498.913208,-169.992279,74.991394,420.230865
4891,-188.774139,486.442474,419.220428,-217.888794,400.177826,510.636322,-217.514053,158.245453,498.919281,-169.850586,75.143677,420.169373
4892,-188.884857,486.455048,419.239288,-218.223969,400.281616,510.619202,-217.894653,158.221451,498.907532,-169.695801,75.207352,420.099854
4893,-188.992004,486.457886,419.215057,-218.529572,400.292206,510.560760,-218.201904,158.183136,498.950867,-169.624329,75.252983,420.032623
4894,-189.143112,486.456207,419.193390,-218.916290,400.252563,510.598480,-218.551163,158.135971,498.872620,-169.757446,75.293709,419.895660
4895,-189.293411,486.456940,419.190247,-219.337769,400.133331,510.544098,-218.875015,158.116486,498.775269,-169.933456,75.279915,419.859833
4896,-189.433609,486.468933,419.195526,-219.762787,399.997314,510.562500,-219.184845,158.062119,498.674164,-170.158524,75.232910,419.918304
4897,-189.601242,486.488007,419.205841,-220.126022,399.968414,510.712677,-219.522751,158.047043,498.718750,-170.459030,75.046814,420.079041
4898,-189.771591,486.501526,419.257202,-220.424393,399.972107,510.784363,-219.946564,158.039612,498.691162,-170.768051,75.008781,420.190186
4899,-189.897797,486.491699,419.350372,-220.605545,399.973145,510.777252,-220.408722,157.952133,498.745209,-171.077560,74.863701,420.334991
4900,-189.963013,486.507050,419.364838,-220.744904,400.009766,510.740936,-220.780960,157.933502,498.705872,-171.368332,74.637314,420.639984
4901,-190.085037,486.563690,419.394684,-220.850021,400.049713,510.624603,-221.106674,157.939682,498.679718,-171.616013,74.541100,420.716553
4902,-190.132935,486.663971,419.448517,-221.047165,400.081879,510.564453,-221.286011,157.949219,498.579132,-171.698334,74.725975,420.542297
4903,-190.151276,486.681091,419.483185,-221.311340,400.130035,510.583893,-221.489594,157.953781,498.476593,-171.821793,74.711998,420.530884
4904,-190.173508,486.761963,419.529602,-221.591461,400.099976,510.468781,-221.711533,157.950287,498.464355,-171.944427,74.693184,420.534119
4905,-190.216354,486.839081,419.505768,-221.938934,400.138580,510.362915,-221.958344,157.989975,498.429932,-171.987579,74.698517,420.537628
4906,-190.270844,486.851959,419.535187,-222.224167,400.133759,510.376526,-222.264893,158.041489,498.383362,-172.030579,74.694824,420.551239
4907,-190.257568,486.891907,419.638519,-222.424561,400.108185,510.389191,-222.538940,158.049240,498.306030,-172.086105,74.694885,420.539856
4908,-190.253769,486.932861,419.742310,-222.588806,400.076721,510.371643,-222.863922,158.067902,498.214233,-172.126404,74.697380,420.549377
4909,-190.371155,486.965851,419.814636,-222.865601,400.125916,510.387115,-223.195343,158.074722,498.203125,-172.162231,74.702324,420.563660
4910,-190.507050,487.007446,419.887207,-223.252075,400.157562,510.405060,-223.463333,158.061768,498.123108,-172.252014,74.669525,420.633209
4911,-190.551819,487.015472,419.990356,-223.494888,400.235626,510.428589,-223.598328,158.041504,498.087463,-172.328491,74.634438,420.750305
4912,-190.674377,487.010498,420.149384,-223.660950,400.289246,510.390625,-223.731384,158.005875,498.070099,-172.431732,74.558006,420.863434
4913,-190.884888,487.088409,420.247162,-223.814072,400.316254,510.340851,-223.919159,158.010025,497.995972,-172.537399,74.482048,420.948334
4914,-191.063049,487.139618,420.303223,-224.035065,400.318420,510.251343,-224.109879,158.011032,497.885193,-172.689255,74.417068,421.052765
4915,-191.194580,487.151794,420.392303,-224.242218,400.279694,510.233917,-224.304916,158.006378,497.835602,-172.820450,74.337090,421.131134
4916,-191.307312,486.924438,420.325531,-224.504181,400.281067,510.323853,-224.547775,158.114990,497.941162,-172.866241,74.329353,421.140991
4917,-191.518356,487.154510,420.582642,-224.850754,400.207520,510.360901,-225.190369,157.800949,498.092438,-172.972565,74.232025,421.212738
4918,-191.698013,487.234039,420.591888,-225.308258,400.128937,510.357971,-225.199890,157.745041,497.680450,-173.063568,74.197060,421.186249
4919,-191.830582,487.268188,420.610809,-225.709106,400.127350,510.314728,-225.555527,157.674683,497.586700,-173.132019,74.124886,421.242004
4920,-191.928574,487.260437,420.630096,-226.109894,400.080933,510.317841,-225.996445,157.604340,497.566833,-173.261139,74.066093,421.257446
4921,-192.060913,487.260132,420.650726,-226.575073,400.086121,510.161774,-226.376328,157.523209,497.443817,-173.410477,73.921234,421.381958
4922,-192.225601,487.256439,420.628418,-227.089386,400.054779,509.877502,-226.712219,157.555908,497.223907,-173.671570,73.808823,421.496979
4923,-192.336273,487.299683,420.622528,-227.349472,400.107605,509.654877,-227.018753,157.644180,496.980133,-173.889343,73.673149,421.551239
4924,-192.435318,487.322571,420.618439,-227.641205,399.998444,509.655884,-227.311630,157.679535,496.876648,-174.168533,73.549179,421.614288
4925,-192.553848,487.408600,420.657166,-227.991287,399.970917,509.685028,-227.568756,157.748856,496.751862,-174.326141,73.488937,421.668091
4926,-192.812347,487.513275,420.723877,-228.555954,399.955383,509.639771,-228.023712,157.725098,496.698975,-174.473145,73.479713,421.721710
4927,-193.046371,487.603424,420.824768,-229.183273,399.954803,509.703735,-228.667084,157.749863,496.715546,-174.684296,73.477806,421.807556
4928,-193.283066,487.672455,420.923157,-229.445221,399.897247,509.432098,-229.146973,157.699417,496.702057,-174.960236,73.415482,421.890778
4929,-193.442886,487.729218,420.964111,-229.672073,399.927704,509.310791,-229.535904,157.769089,496.651550,-175.251602,73.349571,422.027130
4930,-193.673569,487.804810,421.002838,-230.155045,399.930237,509.261322,-229.911743,157.852356,496.572510,-175.453125,73.309082,422.109619
4931,-193.849457,487.877197,421.048798,-230.836929,399.863739,509.239166,-230.210175,157.926559,496.320068,-175.554459,73.225212,422.153381
4932,-194.035950,487.943848,421.090820,-231.164169,400.025208,509.257935,-230.466583,157.966858,496.178711,-175.627716,73.210205,422.147064
4933,-194.216354,487.971069,421.127869,-231.453583,399.995667,509.170654,-230.839096,157.930374,496.039886,-175.816330,72.928780,422.461609
4934,-194.390625,488.006561,421.209869,-232.321915,399.949402,509.127380,-231.326477,157.916580,495.894287,-175.911407,72.882324,422.496460
4935,-194.660431,488.047150,421.300537,-232.606003,399.964264,508.960052,-231.727951,157.867477,495.753235,-175.985474,72.812729,422.422241
4936,-194.831207,488.021362,421.431183,-232.983307,399.937592,508.794464,-232.215378,157.808990,495.716156,-176.157150,72.696404,422.510193
4937,-195.002670,488.043335,421.549744,-233.414902,399.852264,508.631226,-232.624435,157.714310,495.659912,-176.267883,72.651962,422.520935
4938,-195.197159,488.044708,421.584137,-233.971283,399.729126,508.540558,-233.010147,157.649628,495.544006,-176.400208,72.593727,422.515747
4939,-195.334473,488.045807,421.654663,-234.078003,399.362610,508.125702,-233.276093,157.629990,495.396912,-176.525696,72.508804,422.579712
4940,-195.439651,488.066223,421.723145,-234.675034,399.458801,508.440430,-233.646255,157.530151,495.230316,-176.733292,72.595428,422.423096
4941,-195.536133,488.130127,421.805481,-234.936310,399.384552,508.348389,-234.130478,157.407104,495.089417,-176.961731,72.557709,422.451477
4942,-195.606033,488.154205,421.839630,-235.330597,399.377960,508.152039,-234.563477,157.373779,495.002899,-177.165161,72.427551,422.468079
4943,-195.676834,488.235626,421.915497,-235.721512,399.349976,508.012482,-234.986786,157.341232,494.967926,-177.377869,72.262772,422.529907
4944,-195.790390,488.267853,422.036102,-236.291626,399.296478,507.949066,-235.289063,157.375397,494.829498,-177.577972,72.137802,422.540710
4945,-195.820663,488.306885,422.098175,-236.700226,399.143311,507.876099,-235.574539,157.412216,494.585510,-177.709885,71.993889,422.543365
4946,-195.901535,488.330353,422.159241,-236.843216,399.106293,507.635590,-235.887726,157.367477,494.353241,-177.862427,71.959656,422.494965
4947,-195.999527,488.371155,422.253448,-237.121552,399.107452,507.422241,-236.259918,157.277206,494.136780,-177.882645,71.911827,422.479614
4948,-196.033218,488.388611,422.314331,-237.891144,399.098450,507.419556,-236.625992,157.202652,493.922821,-177.971436,71.820480,422.476685
4949,-196.089279,488.367645,422.389313,-238.169739,399.137115,507.430542,-237.038193,157.107681,493.826691,-178.058823,71.774719,422.509949
4950,-196.172165,488.367767,422.407562,-238.635971,399.178986,507.604004,-237.442535,157.023865,493.750763,-178.088623,71.720566,422.516907
4951,-196.237183,488.369568,422.462616,-239.124786,399.109650,507.588531,-237.834808,156.948090,493.681122,-178.169525,71.678108,422.523865
4952,-196.329117,488.328552,422.538177,-239.446976,398.992828,507.423767,-238.160553,156.861572,493.561096,-178.210159,71.640381,422.539337
4953,-196.358749,488.358734,422.575867,-240.005646,398.840179,507.166351,-238.482620,156.885757,493.336456,-178.261337,71.662918,422.504181
4954,-196.471191,488.365875,422.595215,-240.171890,398.855591,506.950623,-238.782761,157.020142,493.046783,-178.333405,71.635216,422.464661
4955,-196.565552,488.392700,422.633331,-240.466446,398.881378,506.604614,-238.988983,157.088989,492.814972,-178.468185,71.555695,422.461304
4956,-196.605316,488.421906,422.673615,-240.354370,398.894836,505.923248,-239.359863,157.068863,492.754639,-178.591400,71.440445,422.489441
4957,-196.685730,488.439484,422.732330,-240.722458,398.788055,505.841949,-239.804642,156.978714,492.764343,-178.704269,71.289108,422.578888
4958,-196.765488,488.454590,422.755859,-241.116043,398.688507,505.794800,-240.413437,156.953598,492.747711,-178.853180,71.172325,422.579468
4959,-196.939499,488.472229,422.831726,-241.527771,398.555969,505.630707,-240.820526,156.905823,492.686554,-179.034988,71.103813,422.546875
4960,-197.004913,488.525513,422.873535,-242.043884,398.574982,505.688477,-241.005707,156.915222,492.538330,-179.149750,71.016258,422.589752
4961,-197.042801,488.497070,422.922394,-242.274353,398.516510,505.629883,-241.259506,156.811783,492.264862,-179.262192,70.920776,422.663544
4962,-197.128204,488.510895,422.936829,-242.427032,398.533264,505.451965,-241.495544,156.758163,492.008942,-179.392822,70.840370,422.651337
4963,-197.286179,488.476440,422.994141,-242.498337,398.552948,505.241058,-241.775101,156.744995,491.713440,-179.547775,70.774796,422.751221
4964,-197.435806,488.447418,423.078552,-242.947205,398.504761,505.187408,-242.037796,156.741043,491.578766,-179.723251,70.701744,422.793610
4965,-197.489670,488.457581,423.131836,-243.209625,398.420166,505.168488,-242.355713,156.649551,491.471466,-179.907333,70.674088,422.852936
4966,-197.573471,488.444061,423.157196,-243.540985,398.237335,504.941742,-242.750351,156.606873,491.450653,-180.098969,70.636879,422.897125
4967,-197.719788,488.423309,423.228149,-243.857849,398.211121,504.802094,-243.169586,156.585663,491.390717,-180.205429,70.657776,422.892120
4968,-197.814850,488.440857,423.269287,-244.175385,398.223724,504.788391,-243.518890,156.540527,491.396820,-180.320358,70.629326,422.880035
4969,-197.887039,488.459320,423.307648,-244.269760,398.220917,504.560089,-243.844360,156.484344,491.376587,-180.400192,70.639336,422.844940
4970,-197.943619,488.490723,423.387817,-244.483856,398.262543,504.482239,-244.111710,156.487259,491.309998,-180.456161,70.617706,422.864594
4971,-198.026474,488.520630,423.405304,-244.745819,398.264221,504.173981,-244.278549,156.516739,491.202026,-180.513092,70.584854,422.861298
4972,-198.063171,488.574280,423.444672,-244.932327,398.342346,503.953094,-244.426178,156.546890,491.052643,-180.566071,70.523476,422.903442
4973,-198.102951,488.647827,423.535675,-244.902908,398.452179,503.828308,-244.557800,156.559906,490.898651,-180.675705,70.390060,422.856049
4974,-198.104599,488.743500,423.564117,-245.080399,398.451630,503.763855,-244.791519,156.572327,490.734863,-180.636673,70.405327,422.916992
4975,-198.155609,488.803284,423.622375,-245.097855,398.367706,503.380646,-244.965500,156.633408,490.608917,-180.646622,70.407196,422.899109
4976,-198.160370,488.918762,423.695557,-245.300934,398.316803,503.295868,-245.176071,156.656387,490.482147,-180.685104,70.379517,422.915131
4977,-198.188995,488.946503,423.736633,-245.669830,398.312042,503.329437,-245.393799,156.669174,490.441895,-180.746704,70.385574,422.928192
4978,-198.258560,489.006744,423.756653,-246.317764,398.282166,503.488281,-245.704330,156.632828,490.431274,-180.788116,70.388626,422.938721
4979,-198.313904,489.096313,423.807587,-246.683746,398.317932,503.567505,-246.004395,156.678116,490.376007,-180.827011,70.392128,422.951569
4980,-198.306076,489.135956,423.820435,-246.871185,398.277039,503.475983,-246.294037,156.628281,490.395691,-180.874039,70.374207,422.981934
4981,-198.304489,489.197784,423.857880,-247.009903,398.294037,503.361633,-246.529297,156.627731,490.350555,-180.916595,70.350204,423.032867
4982,-198.332428,489.228577,423.869293,-247.219345,398.331329,503.292938,-246.724762,156.617584,490.140015,-181.081955,70.276306,423.017670
4983,-198.371765,489.317383,423.874786,-247.309601,398.392548,502.976715,-246.997131,156.626053,489.897156,-181.121643,70.278374,423.157562
4984,-198.394989,489.341034,423.861816,-247.413376,398.376770,502.829742,-247.233368,156.541687,489.703339,-181.195297,70.188156,423.199585
4985,-198.424225,489.419342,423.888184,-247.600113,398.394958,502.701019,-247.395721,156.499390,489.543671,-181.369019,70.194458,423.250671
4986,-198.480804,489.474548,423.914429,-247.804611,398.409119,502.550537,-247.550385,156.464630,489.463165,-181.531357,70.074097,423.298676
4987,-198.551987,489.518951,423.938019,-247.933838,398.447845,502.381866,-247.653198,156.437164,489.390381,-181.734894,70.003967,423.332458
4988,-198.622910,489.591187,423.985687,-248.008926,398.455414,502.327576,-247.804138,156.405624,489.386078,-181.865677,69.959496,423.401917
4989,-198.646866,489.615387,424.039673,-248.097382,398.418579,502.242859,-247.973038,156.402222,489.391968,-182.024185,69.905609,423.481995
4990,-198.725266,489.655731,424.089172,-248.288315,398.412659,502.216309,-248.221436,156.318512,489.356232,-182.158112,69.854698,423.525146
4991,-198.751434,489.672821,424.099548,-248.656586,398.396240,502.230774,-248.563004,156.212204,489.284454,-182.258987,69.730469,423.569092
4992,-198.782791,489.701965,424.129761,-249.088150,398.289001,502.135223,-248.920090,156.178558,489.209930,-182.391998,69.736076,423.567352
4993,-198.798721,489.745514,424.141785,-249.355515,398.242157,502.115601,-249.228256,156.198059,489.190155,-182.443909,69.644173,423.554962
4994,-198.864334,489.775116,424.185791,-249.557968,398.169891,501.986267,-249.464264,156.154938,489.167145,-182.508408,69.602936,423.538971
4995,-198.946152,489.785461,424.246216,-249.726837,398.170319,501.893768,-249.662003,156.163727,489.075165,-182.626007,69.638512,423.490875
4996,-198.948669,489.804016,424.251740,-249.921478,398.218567,501.837860,-249.889389,156.216919,489.018494,-182.672531,69.629494,423.505981
4997,-198.994827,489.856689,424.248718,-249.920395,398.257599,501.728790,-250.064743,156.294403,488.911407,-182.776749,69.632118,423.430145
4998,-199.013519,489.862244,424.272797,-250.142807,398.304871,501.698425,-250.154770,156.356781,488.784729,-182.961792,69.644646,423.446014
4999,-199.070587,489.898773,424.312073,-250.316711,398.381653,501.628784,-250.293625,156.402512,488.696991,-183.034317,69.647675,423.466003
5000,-199.114441,489.939087,424.350372,-250.556976,398.482086,501.492432,-250.420486,156.454529,488.609863,-183.092438,69.686249,423.434540
5001,-199.125320,489.950256,424.330627,-250.658768,398.505981,501.289734,-250.540573,156.482162,488.549744,-183.195084,69.670929,423.497742
5002,-199.173813,490.032562,424.377777,-250.905334,398.572571,501.261139,-250.707916,156.508148,488.537750,-183.281967,69.646629,423.563110
5003,-199.254166,490.051361,424.401611,-251.037567,398.658234,501.239044,-250.881180,156.538712,488.477386,-183.421127,69.638420,423.639374
5004,-199.225845,490.084991,424.402985,-250.808578,398.574524,500.907135,-251.136292,156.555008,488.415222,-183.522446,69.618515,423.729919
5005,-199.266159,490.128082,424.410095,-250.932007,398.606171,500.849915,-251.372894,156.583939,488.334198,-183.611206,69.573166,423.761627
5006,-199.295547,490.192322,424.407776,-251.132004,398.630035,500.808289,-251.634155,156.465714,488.131012,-183.652618,69.597679,423.856659
5007,-199.344040,490.199707,424.487061,-251.311157,398.640503,500.764038,-251.901932,156.457687,488.108887,-183.762436,69.593491,423.895660
5008,-199.359589,490.224457,424.496307,-251.539215,398.616760,500.752319,-252.083389,156.473663,488.135620,-183.833328,69.568672,423.929932
5009,-199.360275,490.243256,424.499634,-252.088333,398.656891,500.937195,-252.235016,156.477066,488.087585,-183.933228,69.612686,423.958282
5010,-199.381927,490.276520,424.505127,-251.979004,398.586792,500.636871,-252.376083,156.559845,488.152618,-184.016418,69.606972,424.043854
5011,-199.371658,490.292145,424.465485,-252.161804,398.551361,500.556122,-252.531937,156.529449,488.130096,-184.053665,69.570969,424.078796
5012,-199.360260,490.281067,424.484894,-252.294052,398.597168,500.593292,-252.662018,156.537827,488.043671,-184.165161,69.620445,424.079956
5013,-199.377747,490.277405,424.511292,-252.431351,398.606079,500.581818,-252.801102,156.504959,487.970581,-184.188400,69.660629,424.083832
5014,-199.425705,490.315033,424.478821,-252.641647,398.665710,500.552185,-252.889267,156.514328,487.886780,-184.266907,69.684509,424.098969
5015,-199.423203,490.343689,424.459412,-252.726486,398.760254,500.521515,-252.959885,156.538681,487.853149,-184.371841,69.702400,424.167358
5016,-199.462082,490.371338,424.470428,-252.868164,398.788239,500.526703,-253.062637,156.569000,487.821533,-184.433319,69.743851,424.188354
5017,-199.442764,490.433746,424.509766,-252.992294,398.843323,500.556152,-253.129745,156.604050,487.799866,-184.501892,69.802956,424.208466
5018,-199.490601,490.467316,424.503601,-253.086975,398.925018,500.534027,-253.208908,156.613297,487.677612,-184.587494,69.809288,424.253876
5019,-199.509171,490.497742,424.465973,-253.112778,398.942108,500.396881,-253.308411,156.652390,487.600281,-184.629318,69.818985,424.347778
5020,-199.463455,490.530945,424.464813,-253.132263,399.013092,500.287170,-253.397491,156.690292,487.520874,-184.644272,69.815979,424.329498
5021,-199.463150,490.549957,424.469299,-253.229202,399.063049,500.281921,-253.447144,156.680756,487.405701,-184.727020,69.798462,424.399902
5022,-199.457169,490.556213,424.424744,-253.234848,399.060913,500.133392,-253.532684,156.729431,487.348145,-184.729813,69.794395,424.393463
5023,-199.459900,490.585022,424.406860,-253.335510,399.109009,500.102203,-253.582550,156.739014,487.294861,-184.769440,69.791023,424.422241
5024,-199.442429,490.575073,424.425232,-253.456635,399.131104,500.064575,-253.646988,156.775757,487.266907,-184.823227,69.806244,424.474426
5025,-199.417633,490.598480,424.424255,-253.455460,399.184021,499.972900,-253.671860,156.781265,487.278198,-184.825058,69.809059,424.487335
5026,-199.456467,490.643829,424.375977,-253.614304,399.211670,500.007172,-253.717972,156.802979,487.234253,-184.835358,69.810806,424.521637
5027,-199.478546,490.652985,424.333435,-253.619766,399.234131,499.957275,-253.794693,156.828018,487.220245,-184.863220,69.798782,424.570709
5028,-199.470337,490.654633,424.352509,-253.681900,399.260376,499.915283,-253.841248,156.856369,487.210266,-184.875885,69.815453,424.567535
5029,-199.482162,490.679718,424.361481,-253.614166,399.263184,499.819763,-253.873077,156.857742,487.239349,-184.875458,69.816566,424.566162
5030,-199.508255,490.696167,424.370270,-253.527771,399.218536,499.683472,-253.911194,156.862167,487.216125,-184.894531,69.829163,424.589355
5031,-199.546570,490.678345,424.354431,-253.598572,399.199646,499.619873,-253.931641,156.862671,487.209625,-184.925049,69.803337,424.614746
5032,-199.507507,490.695770,424.370789,-253.626328,399.248749,499.594147,-253.991577,156.859711,487.170319,-184.925949,69.802048,424.615967
5033,-199.480682,490.681305,424.364258,-253.620895,399.250671,499.578003,-254.047897,156.896286,487.168152,-184.992966,69.779015,424.648163
5034,-199.472870,490.699036,424.368042,-253.611267,399.269928,499.553925,-254.061600,156.867218,487.116699,-185.009720,69.775558,424.629456
5035,-199.496796,490.715637,424.377869,-253.626282,399.269653,499.548157,-254.104355,156.848099,487.136383,-185.037918,69.749908,424.650818
5036,-199.441574,490.735016,424.421936,-253.615189,399.253754,499.513916,-254.149841,156.823868,487.084808,-185.042007,69.733368,424.627533
5037,-199.431854,490.704529,424.385651,-253.623611,399.239716,499.492493,-254.186417,156.824753,487.078644,-185.070526,69.707191,424.649170
5038,-199.431412,490.687042,424.398895,-253.619888,399.238770,499.488647,-254.173752,156.819199,487.062103,-185.081558,69.653130,424.625183
5039,-199.448807,490.646362,424.395660,-253.585907,399.185089,499.489197,-254.180344,156.801971,487.066925,-185.095734,69.670662,424.601898
5040,-199.432312,490.615295,424.432312,-253.578400,399.180115,499.485046,-254.189499,156.778030,487.091125,-185.124603,69.645653,424.623871
5041,-199.406906,490.579712,424.447235,-253.574249,399.166718,499.510406,-254.183197,156.750397,487.057617,-185.125732,69.644028,424.625854
5042,-199.433334,490.576508,424.445557,-253.557983,399.162140,499.522858,-254.207352,156.735886,487.068604,-185.154449,69.617142,424.647797
5043,-199.416962,490.580109,424.420227,-253.539581,399.161407,499.480499,-254.218048,156.720215,487.078369,-185.171707,69.600227,424.604492
5044,-199.406494,490.579468,424.446136,-253.528122,399.121460,499.477112,-254.205368,156.722641,487.062775,-185.159195,69.582642,424.605774
5045,-199.392685,490.593781,424.472595,-253.558319,399.134827,499.473145,-254.144196,156.731506,487.039642,-185.172119,69.552788,424.601654
5046,-199.406479,490.580048,424.447662,-253.563217,399.138916,499.395691,-254.164978,156.678238,487.020081,-185.145782,69.564613,424.555420
5047,-199.433762,490.576630,424.445160,-253.560379,399.123383,499.387878,-254.116959,156.644409,486.986603,-185.144241,69.566231,424.553040
5048,-199.418121,490.598572,424.424347,-253.546280,399.075256,499.368347,-254.089218,156.659561,486.975037,-185.144821,69.565742,424.553986
5049,-199.472534,490.629639,424.469849,-253.552750,399.070984,499.352997,-254.100983,156.648178,486.935089,-185.128906,69.581284,424.598602
