EX402
Date:,2025/01/17
Time:,11:16:56
Type:,ShareSpace
Description:,""
Notes:,""

TRAJECTORIES
100.000000,Hz
Field#,HEAD_X,HEAD_Y,HEAD_Z,PELVIS_X,PELVIS_Y,PELVIS_Z
4291,-458.247833,181.554977,431.480957,74.703987,318.358643,103.919861
4292,-458.821838,181.718658,431.942657,74.773262,317.938873,105.247971
4293,-459.638733,181.793625,432.640839,74.915588,317.631226,106.799171
4294,-460.189697,181.955612,433.283173,74.652512,317.373322,109.032684
4295,-460.826935,181.963242,434.277527,74.801201,316.991272,110.999672
4296,-461.557373,181.896622,434.981995,74.523026,316.495758,113.597107
4297,-462.620880,181.928543,436.058136,74.615135,316.343842,116.072563
4298,-462.927551,182.234192,436.604980,74.726067,315.945129,118.516487
4299,-463.665283,182.507355,437.849823,74.857468,315.658173,121.284897
4300,-464.504791,182.751587,438.575439,74.767570,315.191559,123.749199
4301,-465.508545,182.796799,439.255157,74.813660,314.988708,126.996513
4302,-466.665741,183.057053,440.372131,74.752464,314.565002,129.923111
4303,-467.699188,183.638489,441.180603,74.601601,313.743622,132.776428
4304,-468.858948,183.677719,442.184296,74.393944,312.947327,136.239639
4305,-470.242340,183.830795,443.091766,74.140717,312.792175,138.722855
4306,-471.745270,184.299042,443.480133,74.041794,312.268890,141.637726
4307,-472.904236,184.358734,444.569153,73.333717,311.071686,145.163773
4308,-474.792389,184.849380,444.967987,72.963211,310.481750,147.626114
4309,-475.955505,185.375305,445.185242,72.767136,310.090302,150.150314
4310,-477.489716,185.717606,445.528320,71.935173,309.048889,152.953201
4311,-479.146698,185.962952,446.065155,71.580559,307.937012,155.915146
4312,-480.626526,186.446762,446.139038,71.022995,307.474701,158.085403
4313,-482.272095,186.946442,446.104370,70.496117,306.631073,160.036148
4314,-483.537720,187.213272,446.118713,70.032455,305.666840,162.868027
4315,-485.294281,187.747971,446.273224,69.679474,304.826202,164.417084
4316,-486.693878,188.147690,446.351379,68.627350,303.872620,166.266357
4317,-488.149628,188.640091,446.276428,68.223045,303.339996,167.871567
4318,-489.721649,188.899475,446.662323,67.923851,302.524445,169.517731
4319,-490.971436,189.364929,446.464630,67.007767,301.437317,171.205048
4320,-492.656982,189.941620,446.653412,66.432602,300.923370,172.168289
4321,-493.427856,190.274948,446.545380,65.861336,300.094025,173.247879
4322,-494.995209,190.964890,446.456879,65.267830,298.940186,174.290466
4323,-496.204041,191.245560,446.500458,64.921074,298.004364,175.196701
4324,-497.377441,191.784714,446.314117,64.846176,297.545868,175.835281
4325,-498.480499,192.364410,446.415314,64.321144,296.855774,176.741837
4326,-499.551514,192.992706,446.520386,63.766323,295.769409,178.014862
4327,-500.305176,193.675095,446.535950,63.498093,294.871460,179.117966
4328,-501.323181,194.254974,446.924530,63.100460,294.235016,179.900070
4329,-502.377655,194.722214,447.400177,62.794758,293.454529,180.750870
4330,-503.223389,195.257477,447.496948,62.615192,292.444611,181.787155
4331,-504.325317,195.630905,447.828552,62.460045,291.741943,182.594757
4332,-505.404449,195.904617,447.923340,62.461430,291.414673,182.990677
4333,-506.120605,196.166901,447.824921,62.490452,290.686707,183.522812
4334,-507.055542,196.382599,448.186798,62.378792,289.764679,184.105896
4335,-507.906830,196.547379,448.279053,62.199738,288.716583,184.810013
4336,-508.527191,196.752640,448.267120,62.012508,288.150085,185.159409
4337,-509.338531,196.823074,448.804260,61.992622,287.653442,185.482620
4338,-509.988403,197.057465,448.782867,61.946144,287.025909,185.899536
4339,-510.413849,197.263306,448.652374,62.039917,286.559814,186.161606
4340,-510.614471,197.303528,448.531647,62.071735,285.948944,186.541504
4341,-510.982239,197.266708,448.432098,62.114941,285.461426,186.627319
4342,-511.351776,197.181213,448.431396,62.060806,284.527435,186.878525
4343,-511.582214,197.098663,448.440094,61.895096,283.558502,187.159073
4344,-511.779572,197.057846,448.432678,62.010059,282.930756,186.771927
4345,-511.867432,197.004150,448.452148,62.219662,282.540314,186.660126
4346,-511.900055,196.968521,448.366058,62.220451,282.089264,186.421860
4347,-511.838470,196.895554,448.296722,62.362789,281.565552,186.145874
4348,-511.800964,196.806854,448.245300,62.471596,281.283875,186.005264
4349,-511.805420,196.705063,448.177551,62.569637,280.937836,185.944504
4350,-511.856079,196.477402,448.098633,62.562447,280.314880,185.881851
4351,-511.913788,196.220276,448.057861,62.720112,279.577454,185.417084
4352,-511.944977,195.793381,448.053406,62.913853,279.164734,184.939133
4353,-511.884796,195.472488,448.064850,63.108509,279.191956,184.558624
4354,-511.636719,195.285919,448.122314,63.167950,279.147095,184.379593
4355,-511.345673,195.054916,448.141632,63.321289,278.943756,184.085968
4356,-510.979340,194.975006,447.930237,63.423344,278.594482,183.777008
4357,-510.925873,194.423294,448.223145,63.410633,278.310669,183.392944
4358,-510.766449,194.020203,448.332825,63.417828,278.100677,182.911819
4359,-510.485901,193.625427,448.472504,63.585999,278.043884,182.425583
4360,-510.234253,193.196320,448.605591,63.822845,278.040924,181.987396
4361,-509.870209,192.715912,448.677277,63.971951,278.026764,181.693497
4362,-509.511932,192.476852,448.687286,64.075050,278.004791,181.422409
4363,-509.215363,192.114410,448.892914,64.148254,277.924469,181.313477
4364,-508.816467,191.646225,449.196838,64.180000,277.933197,181.139130
4365,-508.484528,191.363586,449.318237,64.175545,277.842194,180.984085
4366,-508.294434,191.118271,449.488953,64.112030,277.882721,180.806763
4367,-507.939087,190.718246,449.555084,64.011284,277.861298,180.681641
4368,-507.635803,190.440613,449.572998,63.924805,277.822723,180.262222
4369,-507.253021,190.083939,449.575836,63.852657,277.814270,179.663513
4370,-506.982361,189.687393,449.682556,63.661320,277.902893,179.009567
4371,-507.073486,189.103210,450.279449,63.558983,277.988068,178.653946
4372,-506.708527,189.273041,449.788208,63.504192,278.094513,178.263794
4373,-506.701050,188.986343,449.896484,63.388130,278.153717,177.920532
4374,-506.679260,188.788132,449.765747,63.252789,278.183228,177.638870
4375,-506.634766,188.640518,449.492035,63.079414,278.288422,177.373993
4376,-506.614685,188.682617,449.207825,62.911842,278.425964,177.099548
4377,-506.598938,188.633484,449.089325,62.819885,278.528748,176.837891
4378,-506.569611,188.588211,449.022156,62.606514,278.617981,176.339844
4379,-506.538330,188.557510,448.934601,62.257305,278.622894,175.667358
4380,-506.562286,188.521957,448.898651,61.993610,278.693665,175.044510
4381,-506.539398,188.535843,448.873993,61.835602,278.886444,174.531143
4382,-506.515839,188.355682,448.928833,61.678856,279.017334,174.167618
4383,-506.484711,188.341995,448.863892,61.451927,279.213501,173.655075
4384,-506.463501,188.342422,448.727905,60.976833,279.272583,172.952606
4385,-506.465088,188.535675,448.509155,60.664089,279.439392,172.301453
4386,-506.391602,188.454544,448.465759,60.373119,279.411560,171.459854
4387,-506.343506,188.480835,448.424561,60.166500,279.564331,170.454269
4388,-506.277100,188.561249,448.396942,59.792431,279.856140,169.597580
4389,-506.104248,188.644409,448.351959,59.580601,280.349457,168.717285
4390,-505.894226,188.771469,448.305542,59.501411,280.832306,167.486252
4391,-505.694458,188.914917,448.280762,59.526798,281.231842,165.987686
4392,-505.502380,189.027756,448.339172,59.403961,281.500122,164.801788
4393,-505.249390,189.122513,448.356934,59.262665,281.924622,163.529846
4394,-504.988861,189.246979,448.423523,59.063305,282.294769,162.304062
4395,-504.726532,189.280975,448.465302,58.893982,282.871002,160.273819
4396,-504.320740,189.237289,448.545349,58.570831,283.423340,158.942947
4397,-503.938049,189.270584,448.542328,58.628448,284.128387,157.517303
4398,-503.764343,189.378204,448.531616,58.678623,284.792511,155.352570
4399,-503.432251,189.359360,448.502045,58.974087,285.478363,153.589355
4400,-502.780334,189.445328,448.263458,59.167469,286.178253,152.363876
4401,-502.154236,189.497009,447.866425,59.625153,287.024384,150.685745
4402,-501.448456,189.511612,447.354645,59.994370,288.098846,148.838501
4403,-501.000763,189.129501,447.091064,60.437534,289.032166,147.118668
4404,-500.651672,188.875122,446.625092,60.802837,290.087982,145.378510
4405,-500.203278,188.570541,446.303802,60.947750,291.040894,143.493134
4406,-499.832520,188.383194,445.858978,61.414383,291.865570,141.662460
4407,-499.267975,188.205292,445.237000,61.555687,292.509796,139.822464
4408,-498.713654,187.932419,444.338867,61.538895,293.220398,138.193954
4409,-498.093750,187.370483,444.000061,61.402336,294.070129,136.688568
4410,-496.968292,187.044464,443.569061,61.509827,294.989410,135.305374
4411,-496.182190,187.195953,442.828644,61.998539,296.093140,133.313141
4412,-495.073853,187.069412,442.204315,61.950054,296.882172,131.209579
4413,-494.230896,186.734680,442.029175,61.963715,297.427948,129.896851
4414,-493.517853,186.270157,441.731689,62.372864,298.805511,128.074921
4415,-492.404999,185.953400,441.355743,62.891155,299.787079,125.589790
4416,-491.523407,185.862030,440.842499,62.937260,300.322205,123.675034
4417,-490.740051,185.546036,440.543945,63.117348,301.199341,122.008369
4418,-489.328857,185.199081,440.272949,63.685429,302.226379,119.481102
4419,-488.583801,184.940384,440.170654,63.987774,302.697968,117.539856
4420,-487.041321,184.788467,439.697784,64.125069,303.062683,116.442017
4421,-485.752075,184.849564,439.393524,64.508812,303.820587,114.870888
4422,-483.774475,184.669952,439.316132,65.121605,304.899750,112.851616
4423,-482.197906,184.842529,439.167175,65.600052,305.218323,111.151642
4424,-480.470306,184.763947,439.365845,65.939774,305.606018,110.093102
4425,-478.428375,185.081161,439.537048,66.191978,305.795044,108.772041
4426,-476.506012,184.863678,439.851776,66.452866,306.112854,106.929001
4427,-474.695404,185.333603,439.571686,66.605042,306.376068,105.456810
4428,-472.559998,185.401291,440.321838,66.829430,306.789093,103.971352
4429,-470.424774,185.758957,440.893066,66.887436,307.384796,102.096870
4430,-468.362396,185.691803,441.281891,66.816277,307.449738,100.988037
4431,-466.244568,186.252274,442.059357,66.969391,307.591949,99.992821
4432,-464.343628,186.516022,442.561615,67.063927,307.645477,99.030502
4433,-462.198059,186.845657,443.293396,66.781761,307.700348,98.064690
4434,-460.618958,187.089157,443.888336,66.714195,307.661743,97.452614
4435,-458.668976,187.328522,444.432404,66.734291,307.783478,96.856522
4436,-457.326904,187.651932,445.237183,66.730515,307.906067,96.561928
4437,-456.007385,188.008499,445.915710,66.784912,308.045227,96.480919
4438,-454.777008,188.271317,446.311340,66.891548,308.309387,96.611107
4439,-453.441772,188.489014,447.021942,66.936867,308.676392,97.010147
4440,-452.696564,188.678665,447.436890,66.926437,308.999359,97.430847
4441,-451.610443,188.827545,447.823425,66.972961,309.345825,97.847595
4442,-450.806396,189.177567,448.077484,67.025116,309.769012,98.203667
4443,-450.273773,189.409531,448.614929,67.004044,310.226196,98.432838
4444,-449.796814,189.667847,449.106995,67.001205,310.619080,98.422668
4445,-449.545471,189.868149,449.355408,66.942787,310.916504,98.411446
4446,-449.269989,190.175278,449.574585,67.023972,311.249969,98.467384
4447,-449.146088,190.457962,449.653778,67.022369,311.552917,98.543053
4448,-449.152374,190.644958,449.682465,67.025208,312.076294,98.371368
4449,-449.122040,190.856567,449.638489,66.985291,312.605164,98.134422
4450,-449.126770,191.135986,449.533722,66.909782,312.942505,98.070930
4451,-449.163635,191.384308,449.500641,66.813118,313.200684,98.090836
4452,-449.269379,191.625488,449.384949,66.748894,313.430328,98.039948
4453,-449.351440,191.822830,449.302155,66.629868,313.694611,97.954491
4454,-449.460449,192.014526,449.278961,66.598801,313.861420,97.863228
4455,-449.498138,192.232025,449.235901,66.542641,314.045410,97.804245
4456,-449.438904,192.457138,449.070496,66.495003,314.206299,97.756569
4457,-449.450714,192.772995,448.886902,66.419785,314.298340,97.764946
4458,-449.478699,192.990219,448.771759,66.405273,314.458313,97.755188
4459,-449.514008,193.189926,448.677734,66.348801,314.589233,97.756058
4460,-449.544495,193.226807,448.748718,66.303513,314.860107,97.623276
4461,-449.581970,193.462585,448.659637,66.245689,314.994934,97.613747
4462,-449.491821,193.634308,448.764069,66.191124,315.149780,97.589165
4463,-449.396332,193.967987,448.809723,66.140907,315.235840,97.676529
4464,-449.371094,194.178604,448.877014,66.112389,315.303314,97.714767
4465,-449.365479,194.362854,448.968018,66.044365,315.332855,97.748604
4466,-449.344269,194.585648,448.972473,66.027863,315.346710,97.816254
4467,-449.355988,194.896103,449.003021,65.984978,315.399963,97.792358
4468,-449.333191,195.091568,449.088440,65.986320,315.419006,97.881546
4469,-449.416748,195.426086,449.090210,65.988503,315.413330,97.910942
4470,-449.545135,195.650085,449.257904,65.970490,315.414185,97.947586
4471,-449.668365,195.980743,449.386444,65.973389,315.427460,97.977661
4472,-449.771942,196.307068,449.491730,65.957993,315.429810,98.011269
4473,-449.945007,196.486588,449.751465,66.015068,315.422363,98.057701
4474,-450.028656,196.828674,449.979462,66.051147,315.468079,98.009567
4475,-450.085266,197.213211,450.076691,66.110123,315.456818,98.057976
4476,-450.058990,197.388306,450.169708,66.174568,315.470795,98.043190
4477,-450.064972,197.570679,450.215912,66.263496,315.486053,98.003395
4478,-450.026337,197.799179,450.254028,66.284348,315.486938,97.963623
4479,-450.015930,197.888672,450.350037,66.377235,315.522156,97.950485
4480,-449.957336,198.164246,450.319244,66.423882,315.534210,97.970436
4481,-449.907867,198.339096,450.325317,66.535408,315.559570,97.932144
4482,-449.831512,198.535797,450.364899,66.621735,315.613922,97.977264
4483,-449.657257,198.726563,450.515533,66.724991,315.659760,98.023956
4484,-449.483612,198.849762,450.693359,66.853607,315.829895,97.995232
4485,-449.241058,198.985489,450.954193,66.992165,315.976746,98.023773
4486,-449.012573,199.183838,451.181610,67.168404,316.171600,98.034050
4487,-448.842743,199.321442,451.432709,67.285995,316.272308,98.045891
4488,-448.737762,199.428101,451.535553,67.392197,316.396790,98.111053
4489,-448.684235,199.450562,451.618256,67.478165,316.461792,98.197693
4490,-448.607971,199.495651,451.762360,67.563316,316.641510,98.259430
4491,-448.463593,199.590103,451.774933,67.598244,316.725342,98.306740
4492,-448.406982,199.610672,451.844208,67.713333,316.862335,98.297600
4493,-448.351379,199.599060,451.902557,67.771027,316.958099,98.270576
4494,-448.299744,199.576462,451.898804,67.848923,317.103027,98.196747
4495,-448.218872,199.587723,451.920624,67.903206,317.200287,98.149574
4496,-448.221954,199.542175,451.894165,67.943954,317.330841,98.126343
4497,-448.240967,199.483810,451.858704,67.986763,317.371582,98.096642
4498,-448.219269,199.314468,451.921814,68.044304,317.429108,98.116531
4499,-448.191711,199.187195,451.853729,68.061310,317.473602,98.142128
4500,-448.261292,199.001022,451.852844,68.094276,317.521820,98.089607
4501,-448.288940,198.834518,451.787048,68.159348,317.530853,98.145248
4502,-448.270966,198.667831,451.768921,68.148254,317.593781,98.120720
4503,-448.267731,198.487671,451.700104,68.161835,317.581909,98.119926
4504,-448.297760,198.259811,451.554993,68.199112,317.575806,98.110092
4505,-448.311981,198.049805,451.417786,68.270584,317.546844,98.093277
4506,-448.307739,197.880936,451.270416,68.327759,317.543213,98.107407
4507,-448.343384,197.612122,451.162415,68.367455,317.538422,98.116425
4508,-448.360077,197.360077,451.037659,68.413544,317.523621,98.130943
4509,-448.357788,197.131989,450.934814,68.468109,317.460754,98.093857
4510,-448.405792,196.940323,450.869476,68.552238,317.436920,98.088013
4511,-448.488617,196.740891,450.724060,68.570724,317.421631,98.016800
4512,-448.401306,196.557419,450.539917,68.618927,317.356110,98.030373
4513,-448.416077,196.279526,450.309479,68.632324,317.337524,97.966438
4514,-448.469666,195.957993,450.084351,68.701607,317.263672,97.962173
4515,-448.553741,195.612366,449.798889,68.780220,317.201233,97.920723
4516,-448.696808,195.240677,449.522644,68.857147,317.089325,97.873528
4517,-448.782623,194.971161,449.334473,68.933807,316.958740,97.905617
4518,-449.055084,194.650497,449.126373,68.948433,316.803802,97.945702
4519,-449.264954,194.390564,448.910095,69.038933,316.761139,97.952942
4520,-449.424591,194.118454,448.623779,69.125343,316.552734,97.972832
4521,-449.658173,193.759933,448.318695,69.170052,316.303040,98.038445
4522,-449.754944,193.433411,447.987549,69.186516,316.082977,98.021912
4523,-450.073944,193.172287,447.577789,69.258492,315.844269,97.915672
4524,-450.444519,192.885239,447.245911,69.267960,315.606049,97.760773
4525,-450.910492,192.477890,446.817535,69.224335,315.337219,97.715149
4526,-451.486664,191.954788,446.372437,69.212227,315.105774,97.668709
4527,-451.812744,191.667480,445.986237,69.180840,314.942017,97.595772
4528,-452.231720,191.315430,445.603363,69.278831,314.709595,97.585632
4529,-452.614227,190.887177,445.152985,69.390961,314.300690,97.644073
4530,-452.883148,190.391098,444.399841,69.454872,313.776733,97.783829
4531,-453.543884,189.889862,443.838043,69.445747,313.294281,98.081093
4532,-454.007538,189.524765,443.530518,69.185722,312.725800,98.426964
4533,-454.628448,189.207855,442.724670,68.897369,312.144562,98.716789
4534,-455.309875,188.815735,442.095581,68.760117,311.758759,98.958969
4535,-455.807495,188.536316,441.748657,68.688797,311.226227,99.342445
4536,-456.353027,188.092789,441.463226,68.765022,310.453857,100.120438
4537,-456.857971,187.778595,440.949310,68.815239,309.948486,100.790138
4538,-457.577942,187.340347,440.728455,68.800911,309.414063,101.344238
4539,-458.158691,187.098495,440.847168,68.730659,308.790009,102.220787
4540,-458.633575,186.864182,440.858307,68.574898,307.991547,103.473465
4541,-459.303009,186.303192,440.908813,68.536247,307.197510,104.946259
4542,-459.800720,185.698303,441.287109,68.711891,306.727356,106.535805
4543,-460.509613,185.233505,441.636230,68.687569,306.112885,107.873665
4544,-461.032379,184.868271,441.956604,68.929527,305.428375,109.600967
4545,-461.761932,184.313141,442.489594,69.053047,304.682281,111.761642
4546,-462.177948,183.928375,442.839905,69.070290,303.970642,113.769814
4547,-462.377350,183.645645,443.029266,68.693085,303.009613,116.527504
4548,-462.751801,183.207748,443.453766,68.789879,302.298615,119.030167
4549,-463.300751,182.859131,443.795624,68.757637,301.998779,121.391731
4550,-464.009369,182.399582,444.146515,68.956161,301.469849,123.786758
4551,-464.652374,182.117432,444.296204,68.664108,300.043701,126.785675
4552,-465.183990,181.953369,444.345795,68.556206,299.327759,129.947937
4553,-466.064606,181.780716,444.383881,68.546051,298.648132,132.002884
4554,-467.169708,181.411606,444.513397,68.588219,297.852264,135.249146
4555,-467.955872,181.161270,444.782745,68.564697,297.409546,137.409424
4556,-468.853821,181.020172,445.012390,68.183952,296.747498,140.624451
4557,-469.740143,181.156662,445.083710,68.196785,295.839844,143.184067
4558,-470.652039,181.034790,445.141388,68.057610,295.373169,145.801376
4559,-471.487732,181.041351,445.160522,68.281189,294.818726,147.974792
4560,-472.386353,181.299286,445.060852,68.020065,294.257813,150.589935
4561,-473.335266,181.360931,445.053009,67.986328,293.241821,152.989777
4562,-474.259216,181.420029,445.122711,67.546036,292.545746,155.519135
4563,-475.438110,181.495193,445.362976,67.379074,292.034576,157.265823
4564,-476.198822,181.438995,445.717133,67.263481,291.343292,159.511093
4565,-477.161072,181.574020,445.839233,66.892372,290.385010,161.527237
4566,-478.146332,181.803101,445.843872,66.441544,289.817719,163.254623
4567,-478.999542,181.858673,445.914856,66.494980,289.079681,165.026489
4568,-479.888916,181.974487,445.920898,66.378555,288.552887,166.722595
4569,-480.703491,182.200409,445.906036,66.083954,287.855530,168.283295
4570,-481.109406,182.346909,446.011780,65.828468,286.993103,170.122833
4571,-481.643768,182.601135,446.019897,65.791145,286.430237,171.652115
4572,-482.282379,182.927704,446.006683,65.772339,285.886536,173.013214
4573,-483.039398,183.099426,446.290314,65.843285,285.468628,174.440567
4574,-483.619293,183.270279,446.400085,65.828957,285.165100,175.683701
4575,-483.980804,183.272858,446.526154,65.973701,284.580933,176.694046
4576,-484.531464,183.228516,446.744751,66.030815,283.819611,178.042023
4577,-484.932922,183.361343,446.954834,66.054253,283.044464,179.336044
4578,-485.198090,183.610046,447.044373,66.142220,282.403778,180.478104
4579,-485.440216,184.128647,446.885162,66.242851,281.756561,181.220673
4580,-485.562653,184.567932,446.738708,66.204262,281.229492,181.891556
4581,-485.717010,184.998169,446.651459,66.217949,280.418762,182.794235
4582,-485.829865,185.283081,446.678925,66.167839,279.887421,183.432877
4583,-486.060242,185.567734,446.764771,66.283821,279.349823,183.902359
4584,-486.127899,185.716110,446.842224,66.520050,278.627777,184.513550
4585,-486.298706,185.904541,446.946930,66.727188,277.739319,185.234756
4586,-486.583923,186.195663,447.146515,66.819107,277.118286,185.745667
4587,-486.781860,186.378464,447.344482,67.028946,276.501984,186.099533
4588,-486.797150,186.477509,447.514313,67.230820,275.894165,186.381256
4589,-486.865387,186.674408,447.675598,67.320793,275.594635,186.599396
4590,-486.827545,186.880325,447.836395,67.390739,275.004852,187.049072
4591,-486.813904,187.067917,447.829468,67.555397,274.690155,187.411682
4592,-486.752747,187.205139,448.007202,67.710991,274.524536,187.604126
4593,-486.704285,187.365509,448.202209,67.909973,274.345947,187.799301
4594,-486.674774,187.407928,448.624146,68.195084,274.096619,188.076279
4595,-486.644379,187.490341,448.921722,68.592995,273.911407,188.299957
4596,-486.681671,187.534531,449.167419,68.871155,273.704773,188.613266
4597,-486.523102,187.621613,449.407867,69.134331,273.566711,188.816223
4598,-486.390594,187.628159,449.597992,69.478355,273.471161,189.052322
4599,-486.266907,187.628769,449.839417,69.891693,273.399811,189.279739
4600,-486.049011,187.642273,450.020294,70.298805,273.341095,189.577316
4601,-485.938202,187.638580,450.159821,70.522072,273.417236,189.774170
4602,-485.864166,187.641479,450.249603,70.648727,273.389954,190.032761
4603,-485.842834,187.495880,450.399506,70.750488,273.393768,190.208496
4604,-485.796783,187.403152,450.495026,70.931770,273.459412,190.266617
4605,-485.807953,187.278732,450.559296,71.048531,273.512573,190.392242
4606,-485.800995,187.123886,450.653015,71.138405,273.561920,190.435822
4607,-485.803101,186.938828,450.756195,71.251129,273.640686,190.415802
4608,-485.787811,186.826294,450.757813,71.274071,273.685730,190.443588
4609,-485.668335,186.764191,450.756958,71.315994,273.808197,190.430267
4610,-485.584900,186.749802,450.711548,71.260956,273.851563,190.385208
4611,-485.598694,186.739319,450.687134,71.160782,274.009552,190.360718
4612,-485.486145,186.746368,450.526825,71.064667,274.089294,190.337036
4613,-485.321655,186.817749,450.329407,70.938454,274.233307,190.312576
4614,-485.274750,186.836258,450.198151,70.905739,274.342773,190.194046
4615,-485.316467,186.821274,450.072357,70.820030,274.472931,190.128494
4616,-485.403381,186.793304,449.953949,70.775017,274.531006,190.016357
4617,-485.507446,186.768631,449.701752,70.777870,274.666748,189.861755
4618,-485.667969,186.754776,449.387390,70.738464,274.805878,189.656754
4619,-485.719940,186.930725,448.927734,70.789413,274.947662,189.516281
4620,-485.778076,186.922348,448.622772,70.735176,275.125244,189.406219
4621,-485.794739,186.991867,448.304321,70.771011,275.288788,189.256638
4622,-485.880096,187.043701,448.038788,70.692886,275.478729,189.064148
4623,-486.004120,186.964615,447.897583,70.689590,275.602753,188.931030
4624,-486.176453,186.963318,447.737732,70.653954,275.665649,188.803970
4625,-486.410522,186.974792,447.639526,70.652473,275.783508,188.675522
4626,-486.517181,186.956726,447.550842,70.619659,275.848877,188.550705
4627,-486.606293,186.908310,447.390442,70.620506,275.891022,188.470978
4628,-486.717499,186.879898,447.259064,70.588318,275.870667,188.358597
4629,-486.776703,186.857941,447.031128,70.514977,275.884003,188.193756
4630,-486.820496,186.779251,446.848755,70.469643,275.863190,188.071213
4631,-486.889038,186.671432,446.596588,70.417671,275.873138,187.809372
4632,-487.007111,186.555328,446.378998,70.307144,275.849823,187.640121
4633,-487.130585,186.381210,446.180298,70.259033,275.843781,187.360428
4634,-487.206970,186.262589,446.004761,70.111382,275.969116,186.829086
4635,-487.243866,186.067322,445.846161,69.969521,276.017700,186.477753
4636,-487.157471,185.912216,445.660217,69.868629,276.096924,186.169952
4637,-486.980408,185.740540,445.502625,69.787270,276.104156,185.904434
4638,-486.783508,185.613541,445.352356,69.689827,276.175995,185.467102
4639,-486.614166,185.493027,445.284302,69.592262,276.317780,185.083847
4640,-486.430817,185.345551,445.204163,69.407234,276.468140,184.779739
4641,-486.345978,185.232925,445.191101,69.293045,276.579254,184.459045
4642,-486.233215,185.118622,445.094574,69.267067,276.764496,184.183685
4643,-486.059570,185.006577,444.941589,69.060867,277.069855,183.661118
4644,-485.970306,184.784271,444.758972,68.860466,277.311310,182.834000
4645,-485.824249,184.543442,444.511261,68.724144,277.425964,181.989914
4646,-485.659119,184.342926,444.366089,68.603256,277.567627,181.235474
4647,-485.430969,184.033859,444.208313,68.458244,277.706604,180.719864
4648,-485.280060,183.651382,444.141541,68.444687,277.913483,180.262268
4649,-485.100525,183.284042,444.068604,68.270180,278.354095,179.390121
4650,-484.815643,183.055954,443.858765,68.144142,278.905731,178.231064
4651,-484.542328,182.835373,443.605255,67.970634,279.253235,177.229813
4652,-484.433472,182.729462,443.447144,68.092163,279.732147,176.131683
4653,-484.279572,182.398926,443.335236,68.244873,280.315308,174.882980
4654,-484.160736,181.978867,442.909912,68.150543,280.991272,173.414978
4655,-484.003540,181.440659,442.343781,68.047607,281.745453,172.249008
4656,-483.715485,180.853806,441.925537,67.622520,281.938416,170.714737
4657,-483.328125,180.671921,441.527527,67.300797,282.257782,169.025162
4658,-482.973328,180.401550,440.906403,67.147484,282.826416,167.515594
4659,-482.747314,180.254608,440.028076,66.701126,283.455719,165.211716
4660,-482.498871,179.830963,439.127838,66.674881,284.026093,163.625610
4661,-482.294373,179.752884,438.423981,66.167534,284.418152,161.603775
4662,-482.017487,179.382736,437.458496,65.816376,285.016449,160.033051
4663,-481.730286,178.920059,436.579681,65.539047,285.486176,158.042633
4664,-481.421753,178.624588,435.892609,65.316658,285.591888,156.091232
4665,-481.089844,178.456268,435.161255,64.969551,286.256836,154.533844
4666,-480.915955,178.241730,434.336945,64.938118,287.103302,152.264557
4667,-480.553162,178.100952,433.367249,64.660049,287.376617,150.298477
4668,-480.239014,178.031433,432.544617,64.377663,287.592194,148.687729
4669,-480.221588,177.900574,432.306030,64.089767,288.256195,146.702606
4670,-480.025299,177.786469,431.950562,63.516365,288.809204,145.118744
4671,-479.515167,177.635742,431.476135,63.340652,289.254486,143.635834
4672,-479.037323,177.576157,431.159058,63.206383,289.465485,141.843399
4673,-478.619934,177.469604,431.107483,62.971241,290.122131,140.193344
4674,-478.133942,177.459702,431.030060,62.808853,290.641815,139.239258
4675,-477.811646,177.369690,431.020172,62.488472,291.263641,137.437531
4676,-477.418579,177.146332,431.055115,62.296162,291.389008,135.955261
4677,-476.953949,176.945389,431.034882,62.202553,291.945343,134.896851
4678,-476.389832,176.891312,430.855621,61.897648,292.573975,133.286942
4679,-475.872070,176.824783,430.620605,61.762222,293.022247,131.926010
4680,-475.466461,176.686432,430.553162,61.464191,293.347656,130.734192
4681,-475.208832,176.524231,430.391754,61.103642,293.632690,129.348831
4682,-475.024109,176.348175,430.152435,60.826576,294.279083,128.182510
4683,-474.630280,176.295822,429.820923,60.559013,294.660156,127.025963
4684,-474.393066,176.189560,429.645599,60.386848,295.020782,125.613869
4685,-473.993103,176.168762,429.404266,60.408104,295.417755,124.390137
4686,-473.279327,176.221039,429.074860,60.294514,295.730530,123.274551
4687,-472.836365,176.273483,428.679688,60.059757,296.163879,122.529419
4688,-472.228973,176.299881,428.722290,59.886887,296.523865,121.288971
4689,-472.110016,176.491928,428.328003,59.607883,296.819458,119.980095
4690,-471.926727,176.393311,428.372772,59.439743,297.166809,118.940903
4691,-471.737915,176.362762,428.369141,59.205193,297.536987,118.240082
4692,-471.503571,176.315598,428.360992,58.995266,297.873627,117.059013
4693,-471.342102,176.245911,428.356934,58.708447,298.184937,115.811943
4694,-471.134827,176.116348,428.363434,58.657154,298.312317,114.786064
4695,-470.914978,176.062271,428.306213,58.741615,298.784698,113.620270
4696,-470.499603,175.970444,428.158569,58.667248,299.214630,112.584480
4697,-470.259521,176.106903,427.977844,58.494572,299.354309,111.959213
4698,-470.000244,176.124863,427.927979,58.329098,299.458313,111.224007
