x,y,z,p1_x,p1_y,p1_z,p2_x,p2_y,p2_z,p3_x,p3_y,p3_z
-95.612732,575.397766,1593.345703,13.578862,458.045258,1131.972778,,,,,,
-85.990753,585.105957,1601.641357,13.560021,457.878693,1132.011108,,,,,,
-76.366127,594.860657,1609.901001,13.52,457.742554,1132.093262,,,,,,
-65.475838,604.208008,1617.647095,13.413759,457.577454,1132.119385,,,,,,
-54.05331,613.610901,1625.753052,13.462884,457.572876,1132.433228,,,,,,
-41.665596,622.171204,1633.308105,13.316621,457.466614,1132.518188,,,,,,
-28.84951,630.57135,1640.772461,13.026328,457.234955,1132.392212,,,,,,
-15.44525,637.988525,1648.23291,12.891181,457.125824,1132.448242,,,,,,
-1.49104,644.708191,1655.7771,12.760536,457.052795,1132.52002,,,,,,
13.154458,650.090454,1662.409546,12.604998,456.972015,1132.541138,,,,,,
27.052549,654.111755,1669.166992,12.409163,456.893433,1132.541626,,,,,,
40.666012,656.743896,1675.446167,12.195221,456.816528,1132.521362,,,,,,
54.021622,657.950623,1681.789917,11.979681,456.74826,1132.482056,97.40744,378.111328,1392.651489,,,
66.812408,657.851746,1688.237793,11.736611,456.708374,1132.448242,99.107483,377.097809,1390.870239,,,
79.035172,656.310547,1694.360962,11.476826,456.72113,1132.416382,98.259109,377.43869,1391.872925,,,
90.908577,653.465454,1700.297852,11.210136,456.775024,1132.378906,98.053757,377.351532,1391.903076,,,
102.458359,649.300171,1706.026733,10.957143,456.852203,1132.326294,96.149925,378.41272,1393.10791,,,
113.060036,644.147156,1711.431885,10.699194,456.935211,1132.286743,95.69603,378.561646,1393.15625,,,
122.951576,637.90625,1716.313843,10.471607,457.065826,1132.28479,95.162941,378.857391,1393.415527,,,
132.220062,630.683594,1721.099854,10.185104,457.191742,1132.221313,94.508331,379.088501,1393.557251,,,
141.166153,622.36554,1725.439087,9.936509,457.307922,1132.185181,94.332085,379.155731,1393.845947,,,
148.563461,613.299011,1729.163574,9.683455,457.403198,1132.151245,93.790298,379.441559,1394.049927,,,
155.241608,603.553589,1732.841431,9.429673,457.509583,1132.128906,93.055206,379.966003,1393.922363,,,
161.413803,593.065063,1736.111206,9.191865,457.646149,1132.116943,92.849884,379.964355,1394.14917,,,
166.178543,582.073425,1739.28125,8.93628,457.786011,1132.075684,92.608154,380.183228,1394.213013,,,
170.535919,570.550781,1742.27417,8.714208,457.911865,1132.052856,92.450798,380.408203,1393.963135,,,
173.532196,558.870667,1744.768677,8.498491,458.025513,1131.997681,92.255447,380.639404,1394.041626,,,
176.151779,546.722046,1747.215332,8.296824,458.167175,1131.951538,91.716057,380.78717,1394.418335,,,
178.064957,534.653198,1749.006104,8.150995,458.355469,1131.939941,91.410591,380.878235,1394.274902,,,
178.930161,522.274536,1750.251953,8.014318,458.536346,1131.935059,91.588799,381.160156,1394.27356,,,
178.841568,509.95343,1751.148071,7.895289,458.742767,1131.945923,90.896706,381.12851,1394.593384,,,
178.123688,497.565582,1751.75,7.787944,458.898041,1131.935181,90.955139,381.12265,1394.329224,,,
176.737457,485.281982,1752.366333,7.696263,459.064972,1131.940308,90.503151,381.346893,1394.8302,,,
174.85379,473.117462,1752.556763,7.628102,459.220825,1131.929443,90.415367,381.447845,1394.825684,,,
172.352386,461.289001,1752.365112,7.688138,459.483215,1132.060791,90.47892,381.540314,1394.882813,,,
169.419128,449.657135,1751.567383,7.64645,459.640137,1132.02832,90.298004,381.701996,1395.189087,,,
166.135956,438.570099,1750.265747,7.605708,459.770111,1131.97876,90.064529,381.72464,1395.220581,-92.027931,371.132935,1379.613647
162.472763,428.040741,1748.713135,7.574752,459.899261,1131.945679,89.973106,381.775299,1395.412476,-92.426224,370.918579,1379.437378
159.200836,418.142914,1746.864868,7.527878,460.036469,1131.924316,89.797852,381.861755,1395.84375,-92.724449,371.101135,1379.503296
155.823761,408.759674,1745.122192,7.391579,460.087708,1131.743164,89.657753,381.845428,1395.931885,-92.89212,371.321228,1379.447388
152.229599,400.212524,1742.473389,7.277167,460.168488,1131.608643,89.546196,381.532166,1395.615723,-93.0569,371.48761,1379.363647
148.685898,392.025024,1740.05896,7.350425,460.307037,1131.725952,89.301949,381.728088,1396.328125,-93.201035,371.612976,1379.251709
145.735107,384.477875,1737.586426,7.365418,460.446228,1131.730591,89.187599,381.750946,1396.469482,-93.382027,371.702972,1379.100708
142.545334,377.565369,1734.895508,7.332379,460.521332,1131.689697,89.122398,381.776672,1396.856934,-93.468788,371.878082,1379.001587
139.287781,371.327942,1732.174194,7.2861,460.644531,1131.613159,88.959534,381.754303,1397.070313,-93.596344,371.958344,1378.858032
136.426178,365.809784,1729.598633,7.288857,460.724701,1131.613892,88.816742,381.698334,1397.231201,-93.722267,372.016937,1378.743408
