BLOC303
Date:,2023/12/07
Time:,15:41:20
Type:,ShareSpace
Description:,""
Notes:,""

TRAJECTORIES
100.000000,Hz
,SHO1,,,ELB1,,,HAN1,,,SHO2,,,ELB2,,,HAN2,,,SHO3,,,ELB3,,,HAN3,,,SHO4,,,ELB4,,,HAN4,,,SHO5,,,ELB5,,,HAN5
Field #,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
2601,-831.643250,1023.251465,1443.760986,-669.828796,779.449280,1300.395508,-384.188568,675.094910,1500.573242,183.457367,1201.532227,1254.622192,63.478504,978.547607,1190.869019,69.101318,718.748352,1335.609863,1055.597412,450.378662,1321.177246,777.603760,499.275787,1216.117432,481.348846,374.689880,1411.545776,756.425842,-682.845459,1352.381226,617.896851,-425.895050,1321.058228,371.730255,-184.634293,1410.986450,-672.718750,-338.475861,1343.871704,-412.178253,-185.174210,1228.918579,-294.685791,90.791885,1371.573242
2602,-831.389954,1023.376587,1443.820435,-669.098633,779.267334,1301.642700,-382.565308,672.698608,1499.563599,183.366699,1201.541626,1254.533691,63.330269,978.621765,1190.437622,68.747360,718.713013,1335.168701,1055.123901,450.411896,1321.321045,777.208740,499.170380,1215.915527,481.543640,374.431366,1411.891968,755.900818,-682.584717,1352.626465,617.290710,-425.398499,1321.616821,372.526367,-182.113388,1410.713745,-672.640076,-338.170654,1344.073853,-412.337158,-183.201050,1230.643799,-289.945465,92.526291,1369.906494
2603,-831.170349,1023.450439,1443.879517,-668.671265,779.033081,1302.260132,-381.255676,670.541748,1498.726074,183.209869,1201.593994,1254.527954,63.197289,978.841614,1189.934937,68.561302,718.707947,1334.763428,1054.759399,450.409851,1321.377808,776.899841,499.104980,1215.555054,482.053925,374.286987,1412.324463,755.543030,-682.397766,1352.675415,616.955444,-424.952118,1321.772583,372.987183,-180.417465,1410.802246,-672.375061,-337.794769,1344.371582,-412.444183,-181.376816,1231.853516,-285.260559,93.761078,1368.454834
2604,-831.022461,1023.442932,1443.959839,-668.293945,778.912842,1302.544556,-380.428040,668.561829,1497.808105,183.043198,1201.625854,1254.421875,62.934235,978.966736,1189.243286,68.470268,718.801331,1334.227051,1054.430786,450.374298,1321.385498,776.805664,499.148102,1214.952881,482.831268,373.989807,1412.789063,755.291809,-682.259644,1352.660645,616.681702,-424.664764,1321.707275,373.139679,-179.886993,1410.931763,-672.073914,-337.425934,1344.652710,-412.394104,-180.056915,1232.960083,-280.919312,94.312180,1367.489746
2605,-830.890564,1023.423157,1444.038940,-668.091980,778.748413,1302.752563,-379.879333,666.987549,1496.970703,182.823715,1201.668091,1254.237915,62.544243,979.243530,1188.352295,68.491104,719.112732,1333.646729,1054.197876,450.475830,1321.232056,776.706543,499.170959,1214.027954,483.819550,373.694794,1413.233521,754.973999,-682.081543,1352.457275,616.524536,-424.519379,1321.542603,372.996338,-179.998291,1411.112061,-671.701538,-337.057678,1344.871948,-412.255493,-178.655838,1233.899780,-277.282440,94.697899,1366.978027
2606,-830.771912,1023.381775,1444.123291,-668.050720,778.559143,1302.698730,-379.752716,665.709717,1496.335327,182.627762,1201.715698,1254.081543,62.251717,979.474548,1187.554810,68.708534,719.608643,1333.248169,1053.993652,450.591156,1321.034424,776.583435,499.135193,1213.213989,485.372925,373.460541,1413.857056,754.786804,-681.913452,1352.293701,616.429871,-424.404907,1321.205078,372.441254,-180.581604,1411.250488,-671.612183,-336.691589,1344.830933,-411.994263,-177.831360,1234.290161,-274.814148,94.815147,1366.743896
2607,-830.622620,1023.309814,1444.194824,-668.193665,778.461853,1302.306641,-379.930756,664.988281,1495.885742,182.460068,1201.769287,1253.980835,61.878242,979.926514,1186.709229,69.103859,720.217407,1332.885864,1053.761108,450.736267,1320.809570,776.583679,499.303986,1212.210083,486.778503,373.167725,1414.363281,754.627014,-681.748352,1352.089722,616.470398,-424.263428,1320.701050,371.567566,-181.342255,1411.165039,-671.287476,-336.245087,1344.834961,-411.802826,-177.251251,1234.598022,-273.052979,94.786629,1367.119995
2608,-830.476807,1023.173828,1444.204468,-668.467468,778.375977,1301.834839,-380.302765,664.566284,1495.430542,182.220596,1201.860718,1253.834351,61.344509,980.294800,1185.821777,69.529106,721.048279,1332.560303,1053.606079,450.946442,1320.631348,776.828857,499.670990,1211.169189,488.497742,372.790894,1414.878174,754.558350,-681.588135,1351.841797,616.771606,-424.053589,1319.986206,370.594482,-182.347565,1410.758667,-670.819275,-336.023102,1345.003540,-411.491058,-176.910843,1234.502563,-272.607269,94.888359,1367.698608
2609,-830.349854,1023.073669,1444.170410,-668.886597,778.214661,1301.010498,-381.083954,664.518860,1494.994385,182.041229,1201.992065,1253.626465,60.661858,980.791992,1184.959961,70.102859,722.067505,1332.215454,1053.417725,451.176422,1320.447754,776.949524,500.100342,1210.000854,490.262390,372.354309,1415.559814,754.531738,-681.441223,1351.592407,617.328918,-423.728912,1318.961670,369.995667,-182.985031,1410.256226,-670.597290,-335.626221,1344.844604,-411.102753,-176.882874,1234.303711,-272.829193,94.795341,1368.453613
2610,-830.234802,1022.894958,1444.162598,-669.298584,778.379578,1299.819824,-382.021454,664.784119,1494.695313,181.837723,1202.068359,1253.379028,59.996746,981.407288,1183.875854,70.832069,723.257996,1332.013672,1053.268433,451.440338,1320.242310,777.240723,500.453278,1208.628662,492.373291,371.946259,1416.170532,754.558777,-681.386597,1351.370239,618.045837,-423.196716,1317.688599,368.929382,-183.842957,1409.519653,-670.221436,-335.488892,1344.821899,-410.596405,-176.944305,1233.939575,-273.409363,94.788170,1369.237305
2611,-830.139893,1022.615906,1444.140015,-670.024719,778.241089,1298.386230,-383.380554,665.580811,1494.587280,181.526123,1202.194092,1253.261108,59.413338,981.997070,1182.817261,71.754402,724.533081,1331.953979,1053.115234,451.726105,1320.060547,777.576111,500.907379,1207.485596,494.688080,371.662567,1416.731323,754.665771,-681.262451,1351.162720,619.054688,-422.691620,1316.101929,368.291229,-184.776398,1408.834717,-670.000305,-335.338806,1344.805054,-410.053528,-177.206284,1233.575195,-274.821198,94.657516,1370.151001
2612,-830.015198,1022.312439,1444.026489,-670.815186,778.277954,1296.618652,-384.830200,666.712097,1494.515869,181.251495,1202.346558,1253.107178,58.681870,982.718201,1181.841431,72.785271,725.883545,1331.882080,1052.990356,451.980469,1319.881958,777.929016,501.324158,1206.193970,497.038208,371.271149,1417.296997,754.917847,-681.109619,1350.923950,620.354065,-422.094452,1314.273926,367.612885,-186.303162,1408.386963,-670.090759,-334.805298,1344.276733,-409.679871,-177.625076,1233.235718,-276.379974,94.503143,1371.164673
2613,-829.948059,1021.962463,1443.858887,-671.765564,778.269104,1294.836548,-386.529938,668.237122,1494.520508,180.994400,1202.541992,1252.862671,57.767956,983.502686,1180.595459,73.875763,727.598083,1331.944092,1053.062256,452.295349,1319.740845,778.481140,501.987183,1204.665161,499.609192,370.707703,1418.071411,755.285583,-680.944336,1350.553833,621.715942,-421.558960,1312.311035,367.584686,-187.810532,1408.037598,-669.958618,-334.816711,1344.172363,-409.324341,-178.359070,1232.873657,-278.325867,94.174965,1372.197632
2614,-829.899536,1021.620911,1443.701904,-672.733704,778.291809,1292.749023,-388.321808,670.290771,1494.610718,180.800476,1202.769043,1252.562866,57.052296,984.323669,1179.121460,75.184509,729.444214,1332.090576,1053.137207,452.553253,1319.544434,779.109741,502.514282,1203.290161,502.484100,370.344025,1418.967285,755.640869,-680.783264,1350.212036,623.031799,-421.030396,1310.108032,367.256073,-189.973450,1407.640869,-669.855408,-334.921722,1344.071289,-409.090118,-179.280991,1232.260132,-280.472443,93.841591,1372.979126
2615,-829.825317,1021.295227,1443.504272,-673.989929,778.398804,1290.741455,-390.207245,672.457092,1494.823853,180.624268,1203.002930,1252.361694,56.063709,985.322571,1177.647705,76.526398,731.578064,1332.330322,1053.166870,452.742340,1319.375000,779.695496,503.186310,1201.545654,506.055115,370.442871,1419.911865,755.812622,-680.658020,1349.928101,624.513000,-420.494324,1307.906128,367.447815,-191.699905,1407.345459,-669.808960,-335.094421,1343.951050,-408.831818,-180.079651,1231.630005,-282.667053,93.283424,1374.028687
2616,-829.815491,1020.984802,1443.303711,-675.206238,778.604797,1288.707275,-392.260834,675.135925,1494.919800,180.350647,1203.229980,1252.058472,55.175522,986.331604,1176.059814,77.701347,733.970398,1332.686890,1053.187378,452.916473,1319.279907,780.453369,503.640778,1199.635986,509.806976,370.212280,1420.893433,756.067444,-680.550720,1349.654297,626.013123,-420.143280,1305.328491,367.423340,-193.940918,1406.979980,-669.653870,-335.620209,1344.078369,-408.777649,-180.927231,1230.645264,-284.546265,92.372971,1374.892700
2617,-829.877258,1020.677673,1443.141724,-676.393677,779.033813,1286.525635,-394.650635,678.113342,1495.281982,180.098328,1203.510254,1251.708008,54.157894,987.431030,1174.160645,78.708374,736.581177,1332.922974,1053.171265,453.153229,1319.181763,781.401550,504.409149,1197.483398,513.673645,370.236450,1421.926270,756.436890,-680.447449,1349.321777,627.697815,-419.794891,1302.634766,367.794708,-195.614487,1406.543579,-669.624207,-335.920502,1344.054565,-408.678619,-181.839508,1229.790405,-286.487183,91.491699,1375.808350
2618,-829.970459,1020.417114,1443.008301,-677.775635,779.454895,1284.096069,-397.251251,681.385864,1495.545044,179.795914,1203.735840,1251.348633,53.011707,988.631531,1172.359497,79.858063,739.482605,1333.225708,1053.130005,453.493408,1318.972290,782.496887,505.417114,1195.097290,518.469727,370.528168,1422.982178,756.951233,-680.294006,1348.829224,629.566772,-419.432343,1299.649658,368.174072,-197.162277,1405.983154,-669.612854,-336.196930,1344.017090,-408.530975,-182.863800,1228.693115,-287.960480,89.967857,1376.681763
2619,-830.034973,1020.072632,1442.837891,-679.158264,780.005005,1281.533691,-400.302917,684.984497,1496.040894,179.383560,1204.019287,1251.008545,52.234104,989.763977,1170.297119,80.958519,742.697327,1333.644165,1053.040894,453.826447,1318.662720,783.616638,506.476685,1192.473755,523.445679,370.891937,1424.225830,757.383850,-680.187378,1348.371582,631.641724,-418.957001,1296.219727,368.482330,-198.762436,1405.508301,-669.648254,-336.387024,1343.839966,-408.514191,-183.867355,1227.363647,-289.614746,88.481583,1377.758911
2620,-830.095459,1019.670044,1442.604492,-681.175049,780.083557,1279.198242,-403.550598,688.728943,1496.604126,179.079742,1204.354004,1250.703735,51.012993,991.231506,1168.091675,82.076523,746.118958,1333.915527,1052.776489,454.212494,1318.325195,784.658020,507.301941,1189.759766,529.281372,371.356232,1425.775269,757.718811,-680.046265,1348.122803,634.013306,-418.414368,1292.476074,369.163513,-200.605408,1405.177246,-669.608154,-336.689362,1343.773193,-408.413849,-185.089645,1226.203735,-290.826996,86.516006,1378.593384
2621,-830.172852,1019.157959,1442.326172,-682.429565,780.939941,1276.347412,-406.914764,692.618347,1497.211304,178.743011,1204.665527,1250.230103,49.979248,992.621643,1165.415405,83.299469,750.225830,1334.113281,1052.645752,454.538239,1317.913452,786.045776,508.635101,1186.939087,535.491028,371.847839,1427.150269,758.277100,-679.798828,1347.909302,636.585754,-417.862549,1288.420166,370.380707,-203.264893,1405.287231,-669.500732,-336.882080,1343.654297,-408.253601,-186.492508,1224.916260,-292.204376,84.595764,1379.554932
2622,-830.258240,1018.781860,1442.000122,-684.140686,781.665588,1273.733765,-410.424377,696.658997,1497.818237,178.456772,1204.919800,1249.689819,48.843063,994.177612,1162.657471,84.735970,754.607361,1334.478760,1052.530518,454.896851,1317.474854,787.309265,509.727844,1183.919800,541.510559,371.816589,1428.214233,758.902344,-679.479736,1347.391846,639.611145,-417.505066,1283.864502,371.544220,-206.972061,1405.765991,-669.426941,-337.019318,1343.468750,-408.142059,-187.635788,1223.159790,-293.557190,82.502594,1380.392334
2623,-830.411682,1018.475830,1441.695435,-685.996948,782.149658,1271.275024,-414.069427,700.773254,1498.322021,178.120239,1205.167725,1249.215820,47.851799,996.052246,1159.914673,86.183723,759.283569,1334.854370,1052.411499,455.212158,1317.047607,788.834045,510.872467,1180.923950,548.498474,371.965576,1429.572021,759.358459,-679.281494,1346.773926,642.534546,-417.232697,1279.295044,373.127594,-211.075943,1406.495483,-669.372925,-337.319946,1343.283813,-408.101135,-188.852112,1221.224976,-294.969330,80.039261,1381.530518
2624,-830.626465,1018.146729,1441.398071,-687.390625,783.237000,1268.463501,-417.734314,705.084656,1498.941895,177.559296,1205.347290,1248.664429,46.866669,997.984314,1156.770020,87.738480,764.617188,1335.141113,1052.206177,455.589050,1316.640015,790.428284,512.347290,1177.723022,553.984619,371.146912,1430.111938,759.983826,-678.949890,1346.264893,645.502258,-417.152618,1274.760010,374.627838,-215.494766,1406.986328,-669.439880,-337.450073,1343.014893,-408.129913,-190.490341,1219.284790,-296.855652,77.367241,1382.553223
2625,-830.800476,1017.888245,1441.113281,-689.221741,784.099121,1265.980713,-421.403107,709.483459,1499.393799,177.007263,1205.563110,1248.129639,45.861858,999.886536,1153.605957,89.270332,770.099243,1335.332031,1051.981689,455.967377,1316.156006,792.103210,513.246399,1174.340820,561.054077,371.460205,1430.873291,760.655457,-678.586426,1345.381470,648.303650,-417.457550,1270.222046,376.430664,-219.794022,1407.102417,-669.734436,-337.132172,1342.242188,-408.049561,-192.146744,1217.013916,-299.197113,74.546791,1383.769897
2626,-830.958557,1017.602844,1440.896240,-691.052124,784.865234,1263.124634,-425.376312,714.026367,1499.991699,176.361511,1205.714355,1247.505493,44.843826,1002.219543,1150.615234,90.901917,775.771240,1335.378052,1051.745117,456.434448,1315.672852,794.001587,514.452698,1170.863037,568.921692,372.278992,1431.781494,761.353882,-678.406860,1344.637085,651.084045,-417.995453,1265.499146,378.508514,-224.680801,1407.389038,-669.599976,-337.317841,1342.007202,-408.103943,-193.909668,1214.841309,-301.690033,71.626373,1385.134766
2627,-831.038818,1017.089478,1440.610107,-693.005005,785.857544,1260.164795,-429.649261,718.755981,1500.665771,175.681351,1205.941772,1247.041992,43.418480,1005.076904,1147.925171,92.421539,781.815857,1335.218384,1051.548096,456.920685,1315.297852,795.913696,515.739685,1167.271851,576.876282,373.031128,1432.562134,762.102356,-678.110962,1343.824097,653.897888,-418.608032,1260.611572,380.910400,-229.790771,1407.776733,-669.248474,-338.026367,1342.179077,-408.078857,-195.458832,1212.576904,-304.572906,68.566032,1386.268799
2628,-831.058044,1016.480835,1440.229858,-694.968506,786.848145,1257.198120,-434.255035,723.480469,1501.415527,175.057526,1206.134399,1246.509644,42.997749,1006.745239,1143.420776,93.815804,788.070313,1334.926025,1051.375854,457.269867,1314.959717,797.889038,516.867676,1163.546753,585.019043,373.766205,1433.129150,762.770630,-677.924927,1342.942261,656.888123,-419.333649,1255.267700,383.349304,-235.482376,1408.118774,-668.938232,-338.463043,1342.051025,-408.411011,-197.412552,1210.148071,-307.662170,65.471786,1387.611816
2629,-831.076965,1015.993408,1439.752808,-697.023132,787.803040,1254.332397,-439.064514,728.434387,1502.270142,174.411667,1206.292603,1245.737793,41.893490,1009.179138,1139.619873,95.495956,794.642883,1334.356567,1051.163208,457.609131,1314.632324,800.026001,518.111084,1159.785278,593.460510,374.627563,1433.691895,763.566895,-677.522949,1342.178711,660.116760,-420.203369,1249.558960,385.987122,-241.611374,1408.319824,-668.735291,-338.743134,1341.925903,-408.487732,-199.281326,1208.057495,-311.230377,62.205791,1388.912354
2630,-831.226807,1015.588196,1439.393433,-699.109253,788.790161,1251.619995,-444.108185,733.645996,1503.068115,173.842346,1206.459961,1244.852051,40.972343,1011.944336,1135.407959,97.114136,801.590881,1333.651001,1050.831421,457.877655,1314.258545,802.316345,519.618958,1156.041626,602.543884,375.403046,1434.250488,764.257263,-677.100891,1341.114136,663.599487,-421.186279,1243.601440,388.611328,-248.299530,1408.649170,-668.634583,-338.977509,1341.745728,-408.896576,-201.454330,1205.555908,-315.036285,58.778397,1390.496338
2631,-831.487976,1015.195129,1439.063599,-701.314575,789.658386,1248.974365,-449.069153,738.717896,1503.840454,173.247787,1206.597778,1244.170288,39.850842,1014.615051,1131.573364,98.876907,808.840576,1332.796021,1050.625244,458.243378,1314.071167,804.467041,520.570435,1152.148560,612.205933,376.513153,1434.851440,764.981995,-676.455750,1340.269287,666.963196,-422.423981,1237.312988,391.706482,-255.050491,1408.722534,-668.541016,-339.136017,1341.629639,-408.959381,-203.342987,1203.208496,-319.566406,55.292717,1391.822754
2632,-831.622314,1014.864136,1438.650513,-703.303955,790.768555,1246.291870,-454.106628,743.901062,1504.531616,172.481293,1206.854492,1243.500244,38.936275,1017.564636,1127.362305,100.547775,816.322327,1331.860229,1050.366333,458.535004,1313.906250,806.605835,521.835510,1148.101929,621.742249,377.232758,1434.783447,765.676819,-675.723572,1339.238525,670.396912,-423.764526,1230.838013,395.101105,-262.493286,1409.125732,-668.429382,-339.250244,1341.525024,-409.486908,-205.653122,1200.313721,-324.231232,51.430576,1393.051025
2633,-831.729248,1014.437378,1438.085938,-705.412231,792.014526,1243.676025,-459.268127,749.398132,1505.036865,171.662308,1207.049561,1242.775146,38.198097,1020.516296,1122.952148,102.479576,824.082581,1330.546265,1050.032959,458.797180,1313.547241,809.187134,523.235352,1144.149780,632.161560,378.327789,1435.232544,766.487427,-675.039856,1338.190796,674.094910,-425.479523,1224.195923,399.461700,-270.414032,1409.443237,-668.180542,-339.374542,1341.391846,-409.904449,-207.812347,1197.548828,-328.712494,47.056305,1394.346313
2634,-831.922485,1014.002197,1437.531372,-707.395264,793.202576,1240.838013,-464.087402,755.328674,1505.263428,170.887482,1207.118652,1241.975342,37.244038,1023.613220,1118.638062,104.773773,832.022095,1329.185791,1049.672974,459.108734,1313.007080,812.037720,524.607788,1140.248535,642.559753,379.347015,1435.120605,767.326782,-674.417603,1337.208252,677.751709,-427.198853,1217.230225,404.870911,-278.775116,1409.940552,-668.013367,-339.469177,1341.214478,-410.353241,-210.435730,1194.825439,-333.692230,42.546417,1395.637085
2635,-831.997986,1013.672791,1436.967407,-709.327087,794.528259,1238.190674,-469.010284,761.034302,1505.840820,170.026443,1207.178345,1241.209229,36.262310,1026.854370,1114.212769,107.162514,839.996216,1327.739136,1049.208130,459.536865,1312.540039,815.242371,526.202148,1136.514282,653.168274,380.782623,1435.118652,767.845764,-673.923462,1336.419678,681.592834,-429.282074,1210.004639,411.436707,-287.690186,1410.802246,-667.683838,-339.646881,1341.048462,-410.928375,-212.492020,1191.553345,-338.759949,38.135887,1396.629150
2636,-832.103394,1013.226563,1436.507935,-711.382690,795.837280,1235.664551,-474.201630,766.548035,1506.473877,169.150635,1207.273682,1240.537231,35.606163,1030.172363,1109.592896,109.767410,848.205688,1326.067139,1048.817871,459.970184,1312.146484,818.012207,527.536682,1132.673584,663.685913,382.420593,1435.204224,768.551208,-673.356323,1335.305298,685.627869,-431.776276,1203.122437,418.771118,-297.105042,1411.609497,-667.353088,-339.979584,1340.844971,-411.667206,-215.204941,1188.588745,-343.650696,33.351761,1397.506226
2637,-832.255310,1012.809509,1435.976440,-713.552124,797.121094,1232.895752,-479.547516,772.261536,1507.059082,168.271057,1207.312256,1239.765747,34.879951,1033.622192,1104.972168,112.542603,856.571594,1324.172607,1048.487427,460.292206,1311.747070,820.280457,528.536194,1128.715820,674.324463,384.034393,1434.867676,769.063965,-672.790222,1334.521362,689.552917,-434.298981,1196.036255,426.672119,-306.568939,1412.081909,-667.068359,-340.223083,1340.523071,-412.398376,-217.727753,1185.631958,-349.039795,28.808880,1398.134399
2638,-832.371155,1012.454956,1435.357178,-715.555420,798.647034,1230.269165,-485.082184,778.011169,1507.472900,167.372574,1207.402222,1238.946655,34.053539,1037.299561,1100.251099,114.983963,865.087891,1322.087646,1048.228638,460.640076,1311.456421,822.892029,529.849426,1125.172974,685.009033,385.521393,1434.549927,769.896057,-672.043701,1333.474854,693.509521,-437.191956,1189.080933,434.968689,-316.260040,1412.504883,-666.959290,-340.377960,1340.317383,-413.142822,-220.080521,1182.314941,-354.938934,24.045557,1398.960815
2639,-832.473328,1012.114868,1434.821289,-717.429565,800.285156,1227.432739,-490.941803,783.449829,1508.053467,166.421249,1207.576050,1238.097534,33.264736,1041.174927,1095.864868,117.320198,873.863403,1319.856934,1047.992920,461.012756,1311.213257,825.612671,531.111938,1121.700439,695.740967,386.687744,1434.020386,770.615784,-671.369873,1332.644653,697.429443,-440.397766,1182.332153,443.391083,-326.000366,1412.521118,-666.773682,-340.555389,1340.169434,-414.029846,-222.696304,1179.304321,-361.151031,19.000742,1399.771606
2640,-832.653442,1011.749329,1434.389160,-719.458313,801.799133,1224.943726,-496.659882,789.019897,1508.493286,165.542511,1207.678833,1237.160522,32.474457,1044.992554,1091.357178,119.649651,882.340515,1317.705200,1047.610229,461.368683,1311.026001,828.498291,532.422668,1118.548828,706.703369,387.397461,1433.438354,771.698425,-670.621643,1331.621826,701.719666,-443.773468,1175.504028,451.966248,-336.082855,1412.387817,-666.590210,-340.642700,1340.031738,-415.235077,-225.081650,1176.068115,-368.139923,14.053664,1400.151978
2641,-832.783691,1011.393250,1433.864014,-721.504639,803.304077,1222.286621,-502.655884,794.614258,1508.713135,164.695114,1207.950562,1236.244873,31.833338,1048.949585,1086.973511,122.123886,891.263367,1314.720337,1046.728882,461.596191,1310.028198,831.480835,534.002441,1115.359253,718.291260,388.537872,1432.921631,772.803894,-670.033936,1330.725342,705.781555,-447.315369,1168.775879,460.736542,-346.288696,1412.021973,-666.304932,-340.772400,1339.794922,-416.304199,-227.827255,1172.709595,-375.072937,8.424379,1400.699951
2642,-832.800232,1011.022583,1433.377808,-723.387512,805.266541,1219.589722,-508.598785,800.174072,1508.993530,163.885864,1208.317139,1235.269409,31.579063,1052.997192,1082.629517,124.479469,899.900208,1311.808350,1046.662109,461.849274,1309.994995,834.304810,535.119507,1111.849243,730.105896,389.100800,1432.028687,773.725098,-669.411560,1329.589722,709.708069,-450.858276,1161.947021,469.590149,-356.686279,1411.269165,-665.941956,-340.897644,1339.455566,-417.312988,-230.640503,1169.435791,-381.809296,2.902569,1400.949951
2643,-832.842896,1010.748169,1432.865845,-725.547058,807.025757,1217.251831,-514.678894,805.592102,1509.231689,163.143097,1208.609741,1234.320190,31.178457,1056.877563,1078.125122,127.080978,908.748352,1308.685669,1046.961182,462.138092,1310.225952,837.103516,535.941650,1108.199219,742.150085,390.212372,1431.062988,774.607727,-668.877869,1328.562378,713.599915,-454.857147,1155.105835,478.572815,-367.243591,1410.325806,-665.639465,-341.148987,1339.041138,-418.251434,-233.307648,1166.152100,-388.756012,-3.091568,1401.132690
2644,-832.870178,1010.494446,1432.320435,-727.693176,808.808350,1214.780762,-520.742004,810.963501,1509.288940,162.447968,1208.810547,1233.576660,30.824535,1061.097046,1074.146973,129.646515,917.478638,1305.918335,1047.160767,462.624939,1310.234863,839.898926,536.609436,1104.572876,754.028625,391.576141,1429.919189,775.388306,-668.541687,1327.444336,717.728882,-458.910217,1148.420288,487.858795,-377.863342,1409.103516,-665.460754,-341.521820,1338.570190,-419.480865,-235.937515,1162.981812,-395.482910,-8.701740,1401.049316
2645,-832.904419,1010.189087,1431.618774,-729.704895,810.597412,1212.150391,-526.594604,816.156372,1509.411743,161.707474,1209.089233,1232.756958,30.921789,1065.306030,1069.672729,132.249802,926.391418,1302.733154,1046.698853,463.146149,1309.499023,843.199768,537.715637,1101.727051,765.399597,392.924988,1428.164429,776.051758,-668.047424,1326.352417,721.644531,-463.002411,1141.913574,497.546051,-388.925323,1407.492920,-665.233337,-341.771332,1338.252319,-420.625732,-238.829346,1159.902710,-402.940063,-14.493506,1401.285400
2646,-832.806641,1009.770447,1430.955933,-731.783752,812.177063,1209.791138,-532.530823,821.286194,1509.242554,160.987167,1209.304932,1231.882202,30.820374,1069.411377,1064.978394,134.643295,935.156982,1299.419556,1046.382935,463.389496,1308.942017,845.981934,538.755798,1098.735229,777.618958,394.370605,1427.454834,776.759949,-667.678406,1325.349365,725.484619,-467.360229,1135.615356,507.263306,-399.865387,1405.437500,-665.003662,-342.034637,1338.017944,-422.127014,-241.424911,1157.007935,-410.786957,-20.193712,1401.424805
2647,-832.820862,1009.306213,1430.486450,-733.910156,813.693604,1207.537109,-538.581299,826.437439,1509.080688,160.328354,1209.591187,1231.023682,30.849457,1074.001099,1060.469849,136.697693,943.664185,1295.912598,1046.266479,463.609131,1308.444946,848.844421,540.193970,1096.126953,788.980896,395.366028,1425.907959,777.632385,-667.288757,1324.506104,729.510925,-471.872284,1129.423706,517.235535,-411.160431,1403.226563,-664.799194,-342.307037,1337.821655,-423.476898,-244.204346,1154.333618,-418.984070,-25.882006,1401.521973
2648,-832.817139,1008.829163,1429.987305,-735.891235,815.377991,1204.920654,-544.597473,831.552307,1508.947144,159.732864,1209.841309,1229.982910,30.860466,1078.754150,1056.157837,138.591751,951.967896,1292.374146,1046.035034,463.892242,1307.948608,851.249878,541.439148,1093.678955,800.274231,396.295349,1424.265625,778.613770,-667.094421,1323.733643,733.539795,-476.586945,1123.256714,526.953308,-422.365265,1400.364868,-664.602112,-342.568237,1337.682983,-424.938171,-246.535751,1151.403687,-427.375214,-31.818718,1401.391968
2649,-832.791382,1008.414795,1429.398071,-738.126587,816.921753,1202.740967,-550.408508,836.906921,1508.597290,159.270508,1210.067627,1228.985718,31.405886,1082.354126,1051.531860,140.241898,960.208801,1288.812744,1045.939697,464.287354,1307.541992,853.811279,542.682129,1091.300903,811.561462,397.186768,1422.563721,779.698425,-666.707520,1322.903442,737.324463,-481.425018,1117.013062,536.680542,-433.522644,1397.247925,-664.422485,-342.772888,1337.519409,-426.349274,-249.211166,1148.733765,-435.663605,-38.033844,1401.308960
2650,-832.816223,1008.019775,1428.694458,-740.419495,818.552551,1200.368042,-556.214172,842.322449,1508.139771,158.849152,1210.359741,1227.879150,31.249468,1087.248169,1047.847656,141.853195,968.149109,1285.191650,1045.840820,464.678040,1307.098755,856.350769,544.145752,1088.828369,822.675842,398.240204,1420.509644,780.848083,-666.339111,1322.067627,740.756592,-486.363922,1110.954102,546.573975,-444.577789,1393.835205,-664.269958,-342.839020,1337.322876,-428.109955,-251.579514,1145.780640,-443.892273,-44.432388,1401.090332
2651,-832.861023,1007.751953,1428.169312,-742.677124,820.010193,1198.137085,-561.762695,847.821777,1507.580200,158.344910,1210.773071,1226.717896,31.469515,1091.918945,1043.926392,143.642044,975.760620,1281.432495,1045.810303,465.043701,1306.589966,858.819153,545.177429,1086.151978,833.650391,399.164368,1418.449585,781.914612,-666.096924,1321.118286,744.329468,-491.316040,1105.258057,556.104431,-455.767670,1389.868774,-664.083740,-342.934998,1337.082031,-429.756226,-254.236908,1142.997681,-451.698700,-51.378113,1400.702271
2652,-832.775757,1007.453796,1427.724731,-744.899902,821.592957,1196.072144,-567.393738,853.106384,1506.921265,157.857407,1211.169434,1225.761108,31.888393,1096.463745,1040.466064,145.768555,983.013977,1278.079712,1045.905151,465.488892,1306.164917,861.688354,546.496582,1083.774170,844.376404,400.259521,1416.275024,783.037659,-665.814331,1320.415771,747.088379,-495.797272,1098.962280,565.881653,-467.332458,1385.460938,-663.961121,-342.927277,1336.817383,-431.276978,-256.873566,1140.048096,-459.469208,-58.308678,1400.043213
2653,-832.650513,1007.178589,1427.345947,-746.988831,823.272522,1193.944214,-572.990784,858.148865,1506.400391,157.342422,1211.557495,1224.824829,32.294502,1100.495117,1036.690552,148.176743,990.247742,1274.498291,1046.000732,465.981812,1305.748291,864.203308,547.233276,1081.411743,854.179810,400.879700,1413.762939,784.101501,-665.834656,1319.693970,750.510681,-500.658325,1093.520752,575.905090,-478.687225,1380.566284,-663.845093,-342.970245,1336.556519,-433.025543,-259.478821,1137.146606,-467.059418,-65.199371,1399.361938
