Trial02
Date:,2023/10/25
Time:,15:49:06
Type:,Francesco
Description:,""
Notes:,""

TRAJECTORIES
100.000000,Hz
,SHO1,,,ELB1,,,HAN1,,,SHO2,,,ELB2,,,HAN2,,,SHO3,,,ELB3,,,HAN3,,,SHO4,,,ELB4,,,HAN4,,,SHO5,,,ELB5,,,HAN5
Field #,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
2931,-597.297791,574.242737,1457.823486,-515.775024,435.522827,1160.825806,-369.440552,460.619171,1434.501709,50.718449,1172.088501,1433.425903,-57.808598,1011.230713,1165.490845,80.094139,1023.005310,1450.891968,958.536804,426.308228,1354.094604,790.349060,511.433075,1068.013428,771.305481,422.135712,1334.638672,687.768066,-526.306152,1313.637329,635.380493,-328.601135,1059.293579,544.577393,-324.757416,1334.743164,-477.688477,-382.670258,1347.527222,-306.056824,-295.475739,1073.870972,-325.009705,-176.388458,1297.961426
2932,-597.219910,574.104919,1457.681641,-516.364563,436.417328,1159.770874,-375.825775,464.794434,1435.450684,50.761826,1172.451904,1433.108643,-57.240284,1012.096741,1163.859375,81.222305,1029.141113,1448.607910,957.688843,426.235077,1353.547852,793.194092,511.221832,1064.818726,777.234192,423.646515,1331.991211,687.819214,-525.859619,1312.923096,636.911743,-331.093353,1055.567505,549.414795,-329.888580,1331.826172,-477.152344,-382.389130,1347.118652,-309.134949,-300.237823,1069.526855,-331.436554,-184.367310,1294.623535
2933,-597.057983,574.058411,1457.582397,-516.763611,437.296539,1158.901367,-382.095062,468.909393,1436.304199,50.859734,1172.974609,1432.910767,-56.328453,1013.617493,1162.934204,82.255936,1034.685913,1446.655396,956.689575,426.175354,1352.783813,795.897156,511.113312,1061.967651,782.575867,424.886719,1329.433716,687.906738,-525.445129,1312.156006,638.584961,-333.567932,1052.669067,553.412781,-335.077240,1328.781250,-476.660187,-382.250061,1346.770996,-312.001556,-305.333008,1065.799072,-337.769531,-191.906464,1291.300903
2934,-596.996643,573.937195,1457.557739,-517.327148,437.802338,1158.120972,-388.278595,473.075531,1437.066406,50.982979,1173.430786,1432.556763,-55.494476,1014.749451,1162.071289,83.186783,1039.264648,1444.808105,955.938110,426.086548,1352.343384,798.332275,510.894043,1059.246948,787.262878,426.006470,1326.979858,688.031982,-525.083740,1311.423706,640.386475,-335.880524,1049.436035,558.153687,-339.861359,1326.336792,-476.116699,-382.097046,1346.325073,-314.875885,-310.602264,1062.438232,-343.790375,-199.055969,1287.827515
2935,-596.792053,573.816589,1457.466553,-518.000916,438.689667,1157.309814,-394.101044,477.152618,1437.523804,51.205383,1173.628540,1432.241455,-54.732090,1015.176392,1160.953003,83.916290,1042.826172,1443.394775,955.169006,426.107880,1351.856323,800.469360,511.047119,1057.063721,791.589661,426.983856,1324.940308,688.155396,-524.562317,1310.710815,641.686890,-338.046051,1046.761963,561.887024,-344.151489,1323.493408,-475.694855,-381.952332,1345.952759,-317.829407,-315.546265,1059.070435,-349.272308,-206.051514,1284.312256
2936,-596.533264,573.748108,1457.326538,-518.426514,439.276367,1156.825317,-399.704315,481.141479,1437.864746,51.540039,1173.748535,1432.025146,-53.872925,1016.077515,1160.333740,84.510307,1044.928589,1442.159180,954.334900,426.049164,1351.327637,802.329285,511.014923,1054.948242,795.225952,427.633881,1323.025024,688.018005,-524.128540,1310.192749,643.387634,-339.941925,1043.893921,565.265991,-347.646454,1320.475342,-475.188538,-381.730347,1345.481079,-320.031616,-320.084961,1055.386108,-354.639954,-212.544937,1280.924072
2937,-596.244263,573.692261,1457.211792,-518.624023,439.643738,1156.462402,-404.945648,484.939331,1438.131958,51.821804,1173.939941,1431.885254,-53.162899,1016.330078,1159.687988,85.074692,1045.498291,1441.312622,953.696350,426.074310,1350.855103,803.698364,511.113007,1053.166016,798.370483,428.250214,1321.319336,688.027161,-523.636658,1309.504150,644.700439,-341.952026,1041.388916,567.950562,-350.780975,1317.542847,-474.732819,-381.457031,1344.939087,-323.121582,-325.363373,1053.196289,-360.270874,-218.863266,1278.133057
2938,-596.038086,573.597168,1457.150513,-518.871826,440.253052,1155.880615,-409.929688,488.393524,1438.223389,52.012363,1174.541748,1431.695923,-52.782894,1016.551208,1159.133301,85.540184,1044.485840,1440.971069,952.981995,425.997833,1350.327637,804.755310,511.126251,1051.712158,801.010254,428.719055,1319.955566,688.247803,-523.459473,1308.958252,645.708191,-343.986572,1038.636841,570.785217,-353.151215,1315.152466,-474.278931,-381.052948,1344.391235,-325.384491,-330.502533,1051.001953,-365.169342,-224.382446,1274.994263
2939,-595.829956,573.575012,1457.076172,-519.115173,440.807404,1155.482300,-414.043091,491.619934,1438.136475,52.032677,1175.177002,1431.436768,-52.177521,1017.042175,1158.970703,85.929230,1042.198730,1441.034546,952.438171,426.048279,1349.965454,805.461731,511.134827,1050.401978,803.215698,429.189178,1318.856934,688.369202,-523.243652,1308.515991,647.102966,-345.930664,1037.164551,572.852112,-355.075073,1312.909058,-473.625153,-380.601105,1344.007568,-327.685455,-334.974060,1048.305298,-369.913086,-229.825348,1272.253784
2940,-595.677246,573.536804,1457.051636,-519.141113,440.856506,1155.115723,-417.916779,494.526276,1437.966675,51.930744,1175.726807,1431.269043,-51.659996,1017.186768,1159.024780,86.253098,1039.122070,1441.643311,951.923279,426.162018,1349.674561,805.767273,511.116180,1049.548584,804.926575,429.411957,1318.071045,688.643188,-523.086243,1308.161865,648.300964,-347.514343,1035.119263,575.346130,-356.869385,1311.376709,-473.088074,-380.358398,1343.741577,-330.050232,-339.097443,1046.251831,-374.866791,-234.664551,1269.418579
2941,-595.495667,573.559631,1456.993652,-519.159851,440.994690,1154.925659,-421.005157,496.983429,1437.659180,51.959747,1175.875000,1431.170776,-51.429291,1016.714050,1158.996582,86.392326,1035.450562,1442.465210,951.473267,426.289948,1349.284546,805.854614,510.938293,1048.815430,806.085632,429.623627,1317.492432,688.907227,-523.029846,1307.970093,649.717651,-348.778107,1034.047119,576.440552,-358.043457,1309.479736,-472.514832,-380.122314,1343.358032,-331.989136,-343.316803,1044.299683,-379.086487,-239.785095,1267.200073
2942,-595.313782,573.503540,1457.007935,-519.114990,440.971680,1154.887573,-423.203033,499.008850,1437.294678,52.137630,1175.942749,1431.324463,-51.273769,1016.140381,1159.639648,86.477783,1030.802734,1443.329224,950.904846,426.220703,1349.124390,805.629517,510.834290,1048.307861,806.586792,429.749329,1317.178711,689.082703,-522.956543,1307.814331,650.672668,-350.092102,1032.734985,577.280457,-358.557129,1307.706543,-471.894257,-379.678741,1342.715698,-334.318451,-346.955200,1042.497681,-383.085083,-244.131607,1265.165771
2943,-595.165344,573.600403,1456.832886,-518.932739,440.819183,1154.949951,-424.942810,500.452545,1437.197876,52.327019,1175.858521,1431.454834,-51.215008,1015.239014,1159.995728,86.472359,1025.863281,1444.477417,950.628784,426.268036,1348.996704,805.172974,510.701752,1048.094604,806.572815,429.785889,1317.101807,689.273621,-522.940063,1307.773438,651.226318,-351.317139,1031.832275,579.094421,-359.539856,1307.313354,-471.404266,-379.291168,1342.357544,-336.101288,-350.507721,1040.915161,-387.004669,-248.328598,1263.298462
2944,-595.034790,573.678528,1456.767578,-518.707703,440.467682,1155.124390,-425.886230,501.671448,1437.060425,52.505779,1175.867432,1431.680176,-51.149719,1014.110840,1160.854736,86.527603,1020.179871,1445.793701,950.350830,426.305695,1348.953247,804.330017,510.407837,1048.240356,806.011169,429.703796,1317.330444,689.333130,-522.986084,1307.711060,652.286804,-352.012634,1031.054199,579.420654,-359.912323,1305.941284,-470.928162,-378.976013,1341.935913,-338.078552,-353.049805,1039.361816,-390.192322,-252.350586,1261.688721
2945,-594.988831,573.666138,1456.795410,-518.223389,439.760864,1155.653931,-425.978546,502.215393,1436.970215,52.626671,1175.712280,1431.799072,-50.935215,1012.240662,1161.367188,86.509796,1014.254272,1447.499878,950.124695,426.325043,1348.948242,803.264587,510.262054,1048.614624,804.678467,429.551788,1317.814087,689.488831,-522.976074,1307.704956,652.600159,-352.360596,1030.755737,579.376831,-360.026855,1305.261475,-470.582123,-378.811890,1341.569336,-339.690094,-355.645233,1038.081543,-392.737000,-256.268250,1260.263062
2946,-594.859924,573.624573,1456.807983,-517.863037,439.213043,1156.263916,-425.480530,502.353088,1436.977295,52.773029,1175.455566,1432.097900,-50.902115,1011.511414,1163.631348,86.445572,1007.846558,1449.407227,949.919128,426.349854,1349.036621,801.764465,509.922760,1049.309814,802.743225,429.193085,1318.424561,689.560974,-523.064636,1307.692993,652.897583,-352.606659,1030.826538,579.369446,-360.040466,1305.112549,-470.312683,-378.624451,1341.238159,-341.291412,-357.979553,1036.947388,-394.988739,-259.146881,1259.106445
2947,-595.103943,573.895996,1456.838867,-517.355896,438.605927,1156.833130,-424.206604,502.140137,1436.961548,53.074127,1175.203735,1432.569092,-51.195835,1009.169189,1165.166504,86.347664,1000.808594,1451.151855,949.782349,426.485474,1349.130371,800.045593,509.470032,1050.200562,800.189636,428.761871,1319.231934,689.708984,-523.139587,1307.759155,653.116150,-352.521942,1031.011719,579.096130,-359.746307,1305.130981,-470.128540,-378.472351,1341.082886,-342.626099,-359.514832,1036.134277,-396.767609,-261.694122,1258.150757
2948,-595.189941,573.950684,1457.099731,-516.836609,437.582031,1157.832520,-422.035492,501.138672,1437.186157,53.275955,1175.104004,1432.978882,-51.209209,1007.633118,1167.136353,86.250031,993.102661,1453.051270,949.638855,426.465515,1349.306152,798.034668,509.267426,1051.525146,796.900940,428.083954,1320.232056,689.753113,-523.191711,1307.809692,653.189636,-352.190491,1031.318604,579.067932,-359.339813,1305.823242,-469.893921,-378.278259,1340.828735,-343.424652,-360.714844,1035.331421,-397.874298,-263.465790,1257.721436
2949,-595.385620,574.165710,1457.316284,-516.103088,436.778351,1158.941040,-419.141998,499.825409,1437.257324,53.599766,1174.979370,1433.518555,-51.202023,1005.571838,1169.315918,85.945190,985.212341,1455.250366,949.611450,426.404419,1349.667725,795.805115,509.253693,1053.023682,793.061340,427.365906,1321.473389,689.831848,-523.292236,1307.914917,652.961365,-351.775391,1031.776367,578.252441,-358.263947,1306.677124,-469.794952,-378.177795,1340.737305,-343.978638,-361.588531,1035.027954,-398.405365,-264.880981,1257.376953
2950,-595.657959,574.351501,1457.629150,-515.279175,435.788513,1159.993652,-415.499603,498.038849,1437.619629,53.952778,1174.906372,1434.199219,-51.210911,1002.682373,1171.017334,85.693840,976.665222,1457.598999,949.512817,426.316833,1349.898682,793.454224,508.937347,1054.708374,788.568481,426.485535,1322.949951,689.885925,-523.391541,1308.135254,652.441040,-350.974121,1032.985352,576.471008,-356.255951,1307.102905,-469.677979,-378.140045,1340.649414,-344.417297,-361.684174,1034.561768,-398.162537,-265.542358,1257.308594
2951,-595.925110,574.601929,1457.947266,-514.621704,434.481689,1161.698853,-411.113312,495.795776,1437.781738,54.291393,1174.814819,1434.794922,-51.174778,1000.033386,1173.305908,85.267319,967.747314,1459.811890,949.626343,426.317749,1350.290161,790.850342,508.548523,1056.402588,783.506775,425.220184,1324.456665,689.968750,-523.611450,1308.433594,652.336609,-349.557648,1034.239380,574.611572,-354.252167,1308.129639,-469.552429,-378.149414,1340.575439,-344.437866,-361.386658,1034.434082,-397.109406,-265.572968,1257.408203
2952,-596.178589,574.782532,1458.173706,-513.934326,433.415955,1163.464111,-405.793823,493.070251,1437.890259,54.487747,1174.612915,1435.417847,-51.080482,997.696838,1175.948730,84.497871,958.092773,1461.778564,949.635315,426.282928,1350.675415,788.238342,508.279663,1058.347412,777.862305,423.835449,1326.058105,690.105042,-523.875916,1308.856323,651.735962,-348.488281,1035.769653,573.059998,-352.400452,1309.800415,-469.501007,-378.183685,1340.557739,-344.074310,-360.778870,1034.560913,-395.819122,-264.565033,1257.668335
2953,-596.604370,575.019104,1458.512817,-512.500671,432.078278,1164.893921,-399.728027,489.669403,1438.144897,54.775421,1174.416382,1436.012085,-50.977142,994.728516,1178.123291,83.968758,948.048340,1463.986084,949.669922,426.241028,1351.096802,785.537415,508.379150,1060.932129,771.654419,422.086273,1327.743042,690.172974,-524.092651,1309.402100,650.596313,-347.139648,1037.653809,570.732056,-349.353241,1311.376587,-469.546631,-378.340271,1340.692505,-343.390350,-359.739899,1034.793213,-393.897614,-263.268494,1257.939819
2954,-596.776550,575.376404,1458.646851,-511.501801,430.964935,1167.021851,-392.899048,485.997955,1438.443970,55.131653,1174.377563,1436.770752,-50.444588,992.504883,1181.047852,83.196449,937.440735,1465.800415,949.763428,426.236328,1351.618774,782.812500,507.896973,1063.227661,765.087769,420.083801,1329.536743,690.157837,-524.363281,1309.831177,649.791443,-345.228119,1039.652100,568.505981,-346.245972,1313.348022,-469.613770,-378.423645,1340.795410,-342.642975,-358.332550,1035.567627,-391.583069,-261.472961,1258.647949
2955,-597.138184,575.744568,1458.859375,-509.809753,429.624084,1169.008057,-385.383331,481.793213,1438.499756,55.541039,1174.102173,1437.431885,-50.027527,989.240784,1183.428101,81.997856,926.214417,1467.555298,949.919861,426.143219,1352.100586,779.898132,507.426758,1065.827515,758.004272,417.817413,1331.322998,690.150635,-524.597107,1310.576416,648.965637,-343.273621,1041.976929,565.956482,-343.081970,1315.580322,-469.661530,-378.456024,1340.931641,-341.589172,-356.934570,1036.514282,-388.869446,-259.075256,1259.599365
2956,-597.504517,576.101990,1459.101196,-508.307465,428.167999,1171.244751,-377.410889,477.282959,1438.267578,55.994869,1174.016968,1438.131104,-49.264275,986.375671,1186.264282,80.936340,914.486816,1469.070557,950.102539,426.077362,1352.546387,776.865784,506.943481,1068.676270,750.434143,415.387329,1333.109375,690.075745,-524.847168,1311.171021,647.648926,-341.430664,1043.987915,562.324646,-338.917969,1317.750366,-469.808228,-378.513458,1341.166992,-340.213043,-354.635864,1037.165527,-385.690338,-255.940674,1260.421143
2957,-597.844177,576.377502,1459.370239,-506.675415,426.705292,1173.752808,-368.961884,472.161713,1438.057739,56.408554,1173.674927,1438.799194,-48.470215,983.720276,1188.786621,79.607613,902.299744,1470.069092,950.377625,425.899963,1352.969727,773.495972,506.929321,1071.960449,742.363281,412.675659,1334.740967,690.043152,-525.274109,1311.785522,646.619995,-339.401306,1046.872559,558.881348,-334.513824,1320.174438,-469.818665,-378.580414,1341.292236,-338.591125,-352.357758,1038.225464,-382.374176,-252.120560,1261.382568
2958,-598.058167,576.630737,1459.703735,-504.248260,425.141479,1175.778076,-360.041870,466.921234,1437.474487,56.711243,1173.414185,1439.178589,-47.854481,981.121155,1191.201294,78.277901,889.777771,1471.014526,950.743896,425.775421,1353.428467,770.201294,506.500427,1075.423950,733.989746,409.791351,1336.398804,690.084534,-525.637695,1312.343872,644.865234,-337.213196,1049.764282,554.640503,-329.803650,1322.955688,-469.951782,-378.733307,1341.589233,-337.020752,-349.570618,1039.423462,-378.848053,-247.957138,1262.192993
2959,-598.511353,576.974548,1460.065674,-502.490479,423.601776,1178.504883,-351.223602,461.302551,1436.905396,57.139179,1173.218628,1439.870361,-46.993866,978.365173,1193.815918,76.793823,876.711853,1471.491699,951.146912,425.647522,1353.777344,766.897461,505.918427,1078.900757,725.181213,406.684967,1338.096313,690.186890,-525.960938,1313.263184,643.194580,-334.898468,1052.616333,550.352600,-324.367004,1325.858521,-470.189484,-378.867371,1342.142944,-334.791382,-347.044281,1041.040649,-374.771118,-243.550735,1263.705078
2960,-598.737732,577.259277,1460.191772,-500.192993,421.895325,1181.074219,-342.129700,455.363831,1436.035889,57.632843,1173.195435,1440.553955,-45.523159,975.468567,1196.110229,75.423927,863.175415,1471.532104,951.531128,425.463135,1354.184326,763.469604,505.350220,1082.426147,715.891541,403.521820,1339.694092,690.130737,-526.415710,1314.071167,641.483765,-332.404755,1055.875977,544.994263,-318.549500,1328.592896,-470.458282,-378.910095,1342.586426,-332.713013,-343.805603,1042.614746,-370.429077,-238.239212,1265.001343
2961,-598.980774,577.588806,1460.314697,-497.915344,420.314301,1184.045288,-333.016876,449.471832,1435.091553,58.014290,1172.890015,1440.986328,-44.988781,972.364685,1198.799683,73.879974,849.663269,1471.001709,952.016357,425.291229,1354.518921,760.142883,504.925629,1086.542603,706.299805,400.309937,1341.135986,690.418030,-526.944824,1314.814575,639.258484,-330.017181,1059.551270,539.986267,-312.161285,1331.784668,-470.665710,-379.008331,1342.978638,-330.338531,-340.650452,1044.516846,-366.272491,-232.545349,1266.217773
2962,-599.166931,577.997864,1460.446899,-495.478882,418.481201,1186.772827,-323.809631,443.315613,1433.714966,58.357544,1172.609375,1441.474731,-44.188557,969.839111,1201.023682,72.255302,835.670959,1469.716309,952.392273,425.106262,1354.881470,756.572754,504.241425,1090.385742,696.348022,396.999878,1342.419922,690.665894,-527.608154,1315.640381,636.785522,-327.773407,1063.122437,534.015076,-305.348938,1334.613770,-470.934418,-379.233185,1343.502075,-327.733459,-337.335297,1046.793213,-361.331726,-226.794067,1267.579468
2963,-599.423950,578.247803,1460.533936,-492.840973,416.747559,1189.815186,-314.929260,436.983612,1432.529175,58.707680,1172.409912,1441.774292,-43.396152,966.995605,1203.188599,70.366264,821.512939,1468.086548,952.821350,424.968475,1355.100098,753.128723,503.639923,1094.388916,686.055237,393.743439,1343.470337,691.015442,-528.473633,1316.479858,634.169983,-325.641724,1067.173706,527.449280,-297.831482,1337.583496,-471.213623,-379.400146,1343.939087,-325.255341,-333.758759,1049.046265,-356.580933,-220.020782,1268.706177
2964,-599.475769,578.644836,1460.697876,-489.697205,414.942230,1192.720825,-305.963654,430.656219,1431.105835,59.183784,1172.399780,1442.153931,-41.684750,965.105774,1205.977905,68.477463,807.413574,1465.606812,953.193665,424.801788,1355.400391,749.545349,502.824371,1098.489014,675.491150,390.524658,1344.481934,691.225159,-529.332764,1317.285034,631.155518,-323.411591,1071.687256,519.809937,-289.185730,1339.606445,-471.641052,-379.462250,1344.372559,-322.319519,-329.701080,1051.365845,-351.017365,-213.212692,1270.077026
2965,-599.547668,579.142029,1460.844604,-486.841248,413.170898,1195.961426,-296.771454,424.168976,1429.260376,59.547062,1172.395386,1442.627808,-40.937084,962.108826,1207.958862,66.333687,792.986572,1462.476196,953.655884,424.717102,1355.676758,746.059631,502.173157,1102.584229,664.787842,387.459686,1345.294678,691.445129,-530.368042,1318.026855,627.996155,-321.186310,1075.907959,513.546936,-280.987549,1342.861328,-472.103333,-379.593811,1344.763184,-319.454071,-326.148682,1054.288818,-345.727905,-206.187027,1271.651367
2966,-599.666565,579.461304,1461.107300,-484.221436,411.359283,1199.263428,-287.803680,417.577209,1427.501709,59.919018,1172.398560,1443.065674,-39.366909,958.943665,1209.757813,63.808414,777.966370,1458.261353,954.102051,424.486725,1355.885620,742.426453,501.198792,1106.676636,654.007324,384.419006,1346.139160,691.534180,-531.389954,1318.798828,624.426270,-318.881927,1080.713013,506.022369,-272.356567,1345.578857,-472.363495,-379.768890,1345.097656,-316.690399,-322.173065,1057.470581,-339.952942,-198.785477,1273.296265
2967,-599.654541,579.772766,1461.304443,-480.505615,409.815002,1202.413208,-279.023346,410.773163,1425.338989,60.296738,1172.377197,1443.343018,-37.404823,956.330200,1211.996094,61.643238,763.561890,1453.779785,954.553772,424.285858,1356.085449,738.664856,500.390381,1110.990723,643.254944,381.543915,1346.693726,691.540710,-532.113770,1319.214111,620.768066,-316.746582,1085.359741,498.515198,-262.986603,1348.043945,-472.847290,-379.872131,1345.505737,-313.574158,-317.515686,1060.388428,-333.939453,-190.912521,1274.725220
2968,-599.730469,580.041138,1461.568604,-477.392487,408.142090,1205.748779,-270.012207,403.923950,1423.074829,60.885071,1172.407837,1443.675903,-35.625088,953.692688,1214.097412,59.206577,748.943481,1448.595703,955.176758,424.115326,1356.243408,735.016541,499.262421,1115.377930,632.202087,378.783844,1347.315186,691.928833,-533.187927,1320.179443,617.131409,-314.363220,1090.792847,490.547760,-253.260239,1350.167358,-473.389801,-380.076843,1346.015991,-310.461639,-313.072723,1063.654663,-327.678558,-183.285263,1276.586304
2969,-599.621826,580.263245,1462.034546,-474.347839,406.511139,1209.011963,-261.211884,397.067871,1420.391479,61.329933,1172.425171,1443.983765,-33.971100,951.026123,1216.235229,56.409748,734.520752,1442.734863,955.745544,423.879333,1356.418335,731.606995,498.451294,1119.901123,621.043945,375.947021,1347.641357,692.034485,-534.068542,1320.866699,613.389709,-312.503571,1095.855713,482.329865,-243.274567,1351.841431,-473.953979,-380.295441,1346.354614,-306.965210,-308.584717,1067.037476,-320.952484,-174.525894,1278.086548
2970,-599.652222,580.538208,1462.122925,-471.130249,405.333069,1212.295776,-252.606674,390.181946,1417.728760,61.698353,1172.226318,1444.196167,-32.231380,948.775513,1218.651733,53.625027,720.024780,1435.858765,956.277222,423.671295,1356.550415,727.990967,497.180389,1124.242920,609.785767,373.530273,1347.784424,692.187927,-534.987610,1321.620117,609.298584,-310.387207,1101.743042,473.881897,-233.036148,1353.289551,-474.528748,-380.553009,1346.824463,-303.633514,-304.318176,1071.320068,-314.250092,-166.260376,1279.911499
2971,-599.388306,580.741638,1462.435059,-468.278839,403.983978,1215.438843,-244.457504,383.477325,1414.491211,62.269154,1172.320313,1444.455322,-30.337610,945.940063,1220.639771,50.667137,705.673340,1427.970581,956.876160,423.536072,1356.745483,724.654907,496.094513,1128.791992,598.372070,371.172424,1347.506226,692.268188,-535.822510,1322.215332,605.222412,-308.455200,1107.217529,465.742859,-222.305450,1354.182983,-474.992798,-380.750946,1347.201660,-300.164032,-299.586243,1075.144409,-307.422699,-156.294250,1281.227661
2972,-599.016724,581.067810,1462.669067,-464.975739,402.667603,1218.170288,-236.689835,376.888336,1411.305908,62.859009,1172.321777,1444.675415,-28.264141,943.615295,1223.051392,47.820076,691.122253,1419.102173,957.519104,423.397675,1356.922241,721.288269,495.974762,1134.121704,586.913086,368.802887,1347.037354,692.434448,-536.582031,1322.751953,601.199768,-306.577515,1112.623047,456.739349,-212.080276,1354.628174,-475.485168,-380.919006,1347.560059,-296.565521,-294.953033,1079.416992,-300.100525,-147.576050,1283.081543
2973,-598.504456,581.343445,1462.958374,-462.093445,401.312378,1221.172852,-229.279068,370.443298,1408.076782,63.243591,1172.228760,1444.757935,-26.023050,940.860779,1225.051392,44.450932,677.370911,1409.160400,958.021729,423.154419,1356.989990,717.958679,494.579926,1138.662842,575.513123,366.484802,1346.390869,692.421814,-537.306519,1323.192627,596.984070,-304.798431,1118.003784,448.060028,-201.628922,1354.651855,-476.059265,-381.142242,1347.973267,-293.114685,-290.307434,1084.055176,-292.652832,-138.443649,1285.158691
2974,-597.948853,581.525879,1463.269287,-459.034821,400.072632,1223.686768,-222.071716,364.340332,1404.734741,63.932674,1172.468140,1445.166138,-24.215210,937.291016,1227.040039,40.941605,664.096985,1398.338013,958.545288,422.964569,1357.175781,714.823486,493.132935,1143.249512,564.421753,364.490997,1345.560303,692.641907,-537.887817,1323.775146,592.546265,-303.019104,1123.364746,439.578247,-190.700180,1354.087769,-476.555725,-381.235962,1348.417847,-289.475220,-285.573486,1088.558594,-284.953918,-129.399002,1286.815430
2975,-597.283325,581.634338,1463.695801,-456.388062,398.812622,1226.193359,-215.507309,358.664581,1401.474976,64.470123,1172.261597,1445.324219,-21.017067,935.717651,1228.961182,37.387878,651.707336,1386.937256,959.157410,422.772430,1357.318115,711.670898,491.258667,1147.614502,553.752930,362.390869,1344.442017,692.499390,-538.532166,1324.351074,588.943909,-301.003906,1129.899292,430.914734,-180.237946,1353.033569,-477.031097,-381.366669,1348.897949,-286.078583,-280.699860,1093.337891,-277.530029,-120.258514,1288.785522
2976,-596.568237,581.725098,1464.120850,-453.693359,397.642761,1228.762817,-209.338943,353.302155,1398.271851,64.952202,1172.134155,1445.742065,-18.511419,934.098022,1230.298950,33.789707,640.704529,1375.379150,959.748474,422.553436,1357.493042,708.658997,489.540741,1152.042358,543.291931,360.418091,1343.070190,692.258850,-538.984436,1324.955078,585.208862,-299.078766,1135.965698,423.039307,-170.009705,1351.669434,-477.401520,-381.431152,1349.235840,-282.446777,-276.253967,1098.353516,-270.003265,-111.353081,1290.531860
2977,-595.959778,581.756104,1464.402832,-451.021240,396.688690,1231.273193,-203.660706,348.179047,1395.135376,65.699501,1171.917114,1446.023071,-16.096191,930.671387,1231.709473,30.267921,630.935181,1364.001587,960.236755,422.288849,1357.564941,705.736267,487.670532,1156.330933,533.037781,358.545837,1341.458496,692.218628,-539.436462,1325.730469,580.589844,-297.717407,1141.131836,414.829895,-159.915451,1349.580933,-478.052612,-381.399750,1349.837158,-279.642578,-271.871552,1103.519409,-262.609344,-102.648102,1292.502319
2978,-595.038574,581.768860,1464.886108,-448.702332,395.642639,1233.326538,-198.024902,343.395721,1392.185547,66.280708,1171.472412,1446.301147,-13.537766,928.471008,1232.760742,26.990129,622.441406,1353.075317,960.901917,422.112396,1357.709106,703.171204,486.094910,1160.854614,523.067505,356.721283,1339.363892,692.103699,-540.021790,1326.144409,577.309204,-296.408264,1147.582886,407.886932,-149.719849,1347.821777,-478.494110,-381.381989,1350.472656,-276.625000,-266.869415,1109.076538,-255.197708,-93.900726,1294.470703
2979,-594.183716,581.792053,1465.400513,-446.336151,394.750122,1235.594971,-192.963455,338.821899,1389.257080,66.960625,1170.770874,1446.530762,-10.811342,926.744629,1233.695190,23.926603,615.376282,1342.466553,961.531860,421.958130,1357.782227,700.628235,484.327118,1165.330322,513.134033,355.037323,1336.933838,691.538086,-540.484009,1326.664795,573.534607,-295.160400,1153.770630,400.682434,-140.281555,1344.517456,-479.150696,-381.330902,1351.140015,-273.873199,-262.413544,1114.272461,-247.870636,-85.471588,1296.233398
2980,-593.342468,581.767456,1465.642700,-443.761597,394.022583,1237.737793,-188.154175,334.233765,1386.210571,67.662376,1169.909302,1446.562256,-8.607433,925.291260,1234.348877,21.408594,609.354797,1332.241577,962.073303,421.735046,1357.845825,698.074890,482.616211,1169.845947,503.692657,353.582733,1334.279907,691.143982,-540.893127,1327.412598,570.187195,-293.752716,1159.962524,393.943115,-130.728912,1341.031494,-479.634674,-381.425049,1351.462524,-270.951904,-257.693756,1119.557739,-240.566666,-77.057167,1297.980957
2981,-592.524414,581.880920,1465.830688,-441.641388,393.186462,1239.815308,-183.678772,330.140289,1383.154297,68.285942,1169.209229,1446.970459,-6.539935,923.340271,1234.190796,18.958492,604.360168,1322.401611,962.542480,421.531677,1357.948730,695.724487,480.842865,1174.147217,494.565308,352.288086,1331.384888,690.881042,-541.129700,1328.188477,566.385193,-292.929749,1166.767334,388.192169,-122.066833,1337.424927,-480.148956,-381.402893,1351.736816,-268.507355,-253.098602,1125.016846,-233.474960,-68.797165,1299.628784
2982,-591.682800,582.102905,1466.049316,-439.311768,392.480682,1241.876465,-179.705338,325.936707,1380.072021,68.863678,1168.268921,1446.978394,-4.430262,922.166260,1234.339844,16.671137,600.178101,1312.928955,963.086426,421.306366,1358.037720,693.588562,479.241913,1178.307617,486.087067,350.990082,1328.307617,690.141724,-541.621338,1328.942993,562.958313,-291.495575,1173.349365,384.434540,-113.011986,1334.036743,-480.631500,-381.386444,1352.108521,-266.473969,-248.739975,1131.156738,-226.135361,-60.700665,1301.175415
2983,-591.086670,582.128479,1466.212891,-437.409515,391.958282,1243.707397,-175.589462,321.970886,1377.026733,69.382423,1167.694580,1447.099609,-2.627214,921.744507,1234.699707,14.657772,596.843323,1303.839844,963.690186,421.154602,1358.207764,691.508118,477.667664,1182.229858,478.507996,350.006348,1325.143677,689.389526,-541.927368,1329.662476,559.538696,-290.601257,1179.883911,378.296295,-106.408463,1329.627808,-481.050537,-381.518341,1352.514648,-264.326996,-244.250107,1136.628906,-219.055588,-52.755974,1302.704956
