Objects
100
,,Global Angle right_hand:right_hand,,,,,,
Frame,Sub Frame,RX,RY,RZ,TX,TY,TZ
,,rad,rad,rad,mm,mm,mm
1511,0,-0.484729,-1.268854,2.754132,-57.601978,-5.495753,671.000305
1512,0,-0.484041,-1.285223,2.746463,-57.785103,-7.269333,671.122437
1513,0,-0.477232,-1.296187,2.744658,-57.840004,-8.883505,671.232727
1514,0,-0.473641,-1.295599,2.746529,-57.758568,-9.680005,671.161011
1515,0,-0.468504,-1.294600,2.749082,-57.682014,-9.644489,671.044617
1516,0,-0.467619,-1.283825,2.755611,-57.585857,-8.602550,670.930725
1517,0,-0.467701,-1.268778,2.762619,-57.450665,-6.796526,670.809570
1518,0,-0.469202,-1.256795,2.765387,-57.352070,-4.997002,670.802551
1519,0,-0.473032,-1.250682,2.762663,-57.308559,-3.407746,670.845581
1520,0,-0.483006,-1.251675,2.754086,-57.307453,-2.355273,670.913818
1521,0,-0.493307,-1.252781,2.748671,-57.447807,-1.828559,670.969055
1522,0,-0.500830,-1.254896,2.746431,-57.517319,-2.311117,671.175537
1523,0,-0.501579,-1.266175,2.740229,-57.635376,-3.965986,671.395569
1524,0,-0.500027,-1.279857,2.736460,-57.645943,-6.126571,671.479919
1525,0,-0.495786,-1.286873,2.740636,-57.542686,-8.132658,671.472961
1526,0,-0.480780,-1.285892,2.746573,-57.362343,-9.669944,671.353516
1527,0,-0.469287,-1.289313,2.745618,-57.127502,-10.444159,671.224426
1528,0,-0.458849,-1.282217,2.749187,-56.860779,-8.767614,671.477722
1529,0,-0.463300,-1.259744,2.757949,-56.698879,-6.320180,671.334351
1530,0,-0.465256,-1.239859,2.758402,-56.610588,-3.363765,671.424561
1531,0,-0.474370,-1.233871,2.747114,-56.525398,-0.731299,671.760315
1532,0,-0.495905,-1.229162,2.739959,-56.660061,1.224821,671.865967
1533,0,-0.509809,-1.228432,2.734709,-56.696121,2.396908,672.000366
1534,0,-0.516123,-1.229176,2.732119,-56.426102,2.294014,672.214661
1535,0,-0.518493,-1.235404,2.731947,-56.039314,0.719413,672.318848
1536,0,-0.512109,-1.249666,2.734860,-55.768284,-2.163116,672.097656
1537,0,-0.498995,-1.269040,2.735730,-55.464272,-5.806793,671.776428
1538,0,-0.475181,-1.280845,2.733281,-54.962029,-8.841091,671.540222
1539,0,-0.465591,-1.286060,2.735122,-54.752232,-10.264844,671.427063
1540,0,-0.463489,-1.282657,2.735250,-54.872250,-9.673228,671.429810
1541,0,-0.464012,-1.263125,2.742421,-55.047379,-7.167611,671.468384
1542,0,-0.463454,-1.246621,2.736735,-55.217983,-4.447557,671.164856
1543,0,-0.473964,-1.232423,2.732807,-55.256592,-1.240806,671.421448
1544,0,-0.484159,-1.228604,2.719885,-55.423729,1.662372,671.639221
1545,0,-0.496015,-1.230928,2.713551,-55.607372,3.833970,671.798340
1546,0,-0.506021,-1.226032,2.708714,-55.475769,4.935267,672.097839
1547,0,-0.503294,-1.225378,2.711468,-55.122280,4.378724,672.487122
1548,0,-0.499601,-1.233996,2.713658,-54.819706,2.145206,672.638245
1549,0,-0.489999,-1.245005,2.721678,-54.634892,-1.153895,672.426880
1550,0,-0.473277,-1.258586,2.728750,-54.469955,-4.821201,671.767090
1551,0,-0.453858,-1.279212,2.722642,-54.361938,-8.032346,671.202148
1552,0,-0.447298,-1.289995,2.714685,-54.383030,-9.259115,671.251404
1553,0,-0.448464,-1.272972,2.724893,-54.606480,-7.534281,671.513611
1554,0,-0.458152,-1.243249,2.731936,-54.620960,-4.120214,671.761597
1555,0,-0.463553,-1.222315,2.727383,-54.519672,-0.317914,672.189575
1556,0,-0.474815,-1.220662,2.713143,-54.469166,2.789973,672.542542
1557,0,-0.491643,-1.222011,2.701882,-54.481770,5.125211,672.859497
1558,0,-0.501580,-1.224486,2.696021,-54.176941,6.416713,673.108826
1559,0,-0.499959,-1.223176,2.698303,-53.636150,6.203070,673.371094
1560,0,-0.496236,-1.226935,2.705175,-53.228687,4.090540,673.339294
1561,0,-0.489583,-1.243965,2.711569,-52.970043,0.530571,672.804932
1562,0,-0.479975,-1.265744,2.716278,-52.883659,-3.591362,671.926025
1563,0,-0.457663,-1.295074,2.707342,-52.845879,-7.220300,671.231262
1564,0,-0.449619,-1.298791,2.707173,-52.918663,-8.172305,671.481567
1565,0,-0.454498,-1.275371,2.717003,-53.290310,-6.093986,671.857300
1566,0,-0.458617,-1.241123,2.727195,-53.466728,-2.414474,672.176453
1567,0,-0.456008,-1.213220,2.726562,-53.414925,1.617079,672.645935
1568,0,-0.467151,-1.208775,2.714211,-53.463699,4.891458,673.142151
1569,0,-0.479671,-1.215865,2.697354,-53.432884,7.545462,673.539917
1570,0,-0.492240,-1.214216,2.690656,-53.226135,9.520410,673.777039
1571,0,-0.491581,-1.209681,2.691103,-52.808445,10.191846,673.977844
1572,0,-0.490338,-1.211993,2.693857,-52.442089,9.161450,673.947815
1573,0,-0.482034,-1.226410,2.695090,-52.253742,6.813685,673.619934
1574,0,-0.477475,-1.235469,2.701629,-52.171646,3.998746,672.896790
1575,0,-0.465441,-1.255245,2.700238,-52.105186,1.768678,672.200378
1576,0,-0.459098,-1.263808,2.696189,-52.078781,1.116439,672.024719
1577,0,-0.454945,-1.239336,2.704843,-52.033661,3.217231,672.407349
1578,0,-0.452594,-1.204029,2.709223,-51.742107,7.145276,673.237000
1579,0,-0.455250,-1.177440,2.705728,-51.280052,11.737029,674.263794
1580,0,-0.463760,-1.161718,2.691597,-50.885262,16.367752,675.275146
1581,0,-0.476165,-1.151137,2.679171,-50.341785,20.694273,675.859497
1582,0,-0.486845,-1.142877,2.675097,-49.576855,23.910400,676.129639
1583,0,-0.487078,-1.135100,2.674540,-48.857265,25.272074,676.246948
1584,0,-0.488723,-1.135936,2.680261,-48.284786,24.342583,676.158081
1585,0,-0.485946,-1.144491,2.686862,-48.048820,21.519073,675.670593
1586,0,-0.475156,-1.159674,2.694740,-48.016342,17.814404,674.852661
1587,0,-0.464704,-1.180849,2.696498,-48.208588,14.196688,673.791565
1588,0,-0.457834,-1.196693,2.695547,-48.459499,11.839275,672.934509
1589,0,-0.453804,-1.201510,2.690763,-48.705894,11.817244,672.719604
1590,0,-0.453334,-1.174343,2.695709,-48.693691,14.732845,673.214050
1591,0,-0.453764,-1.135130,2.696313,-48.221615,19.209667,674.298950
1592,0,-0.456948,-1.105656,2.690213,-47.753010,24.132967,675.441528
1593,0,-0.465428,-1.093091,2.674599,-47.188641,28.624535,676.475830
1594,0,-0.476617,-1.081028,2.664841,-46.608364,32.515987,676.908020
1595,0,-0.478773,-1.070603,2.658894,-45.957516,34.923046,676.975769
1596,0,-0.477752,-1.070287,2.659355,-45.366814,35.079876,676.822510
1597,0,-0.476655,-1.078196,2.665716,-45.084343,32.995335,676.418884
1598,0,-0.474716,-1.093476,2.671655,-45.166679,29.653002,675.636292
1599,0,-0.465230,-1.114274,2.674761,-45.253540,26.137222,674.606140
1600,0,-0.458493,-1.133602,2.673084,-45.413029,23.510532,673.615173
1601,0,-0.454758,-1.147746,2.668192,-45.658485,22.707300,673.244507
1602,0,-0.454222,-1.128747,2.670654,-45.545258,24.600561,673.609924
1603,0,-0.450298,-1.089459,2.676173,-45.054531,28.478224,674.508972
1604,0,-0.452309,-1.053142,2.675879,-44.351101,33.123550,675.653381
1605,0,-0.456677,-1.038685,2.665279,-43.532166,37.614594,676.650391
1606,0,-0.467331,-1.028468,2.651226,-42.777336,41.548420,677.140930
1607,0,-0.474394,-1.018753,2.644256,-42.032326,44.592655,677.155579
1608,0,-0.475780,-1.012910,2.642805,-41.383114,45.921741,676.960510
1609,0,-0.477912,-1.012153,2.647380,-41.108673,44.982689,676.659302
1610,0,-0.475799,-1.027617,2.652240,-41.298054,42.349098,676.189331
1611,0,-0.474121,-1.048106,2.654430,-41.773846,38.966457,675.423157
1612,0,-0.472045,-1.068495,2.654842,-42.133595,35.940594,674.624878
1613,0,-0.462026,-1.084113,2.653705,-42.476353,34.284927,674.182007
1614,0,-0.461772,-1.080525,2.653332,-42.519936,34.860973,674.194885
1615,0,-0.456829,-1.048942,2.658637,-42.166744,37.750351,674.844299
1616,0,-0.451932,-1.004245,2.666571,-41.376354,41.917469,675.825928
1617,0,-0.449445,-0.979381,2.658903,-40.431610,46.206589,676.896423
1618,0,-0.460693,-0.969512,2.646600,-39.571426,49.903671,677.707642
1619,0,-0.466515,-0.965657,2.634183,-38.713524,53.032185,677.872437
1620,0,-0.467483,-0.958381,2.630448,-38.000023,55.024017,677.528625
1621,0,-0.468943,-0.959126,2.623472,-37.332462,55.220947,677.241089
1622,0,-0.468568,-0.968921,2.623093,-37.249214,53.490868,677.015930
1623,0,-0.468207,-0.990956,2.630967,-37.806149,50.673973,676.608398
1624,0,-0.464357,-1.008933,2.633359,-38.208942,47.740509,676.042725
1625,0,-0.457751,-1.023664,2.636145,-38.521709,45.701912,675.574463
1626,0,-0.454201,-1.029191,2.633137,-38.592384,45.322857,675.368042
1627,0,-0.452162,-1.009873,2.636048,-38.343788,46.920837,675.619019
1628,0,-0.445585,-0.980203,2.636160,-37.588108,50.180290,676.324158
1629,0,-0.439316,-0.950181,2.626153,-36.425129,53.909981,677.261963
1630,0,-0.449515,-0.933679,2.621030,-35.360958,57.538170,678.162476
1631,0,-0.459216,-0.927593,2.610946,-34.584953,60.454472,678.266846
1632,0,-0.465475,-0.923798,2.607399,-33.949078,62.445362,677.956299
1633,0,-0.468372,-0.923842,2.608495,-33.603310,62.591328,677.510925
1634,0,-0.469916,-0.933285,2.612409,-33.722588,60.702179,677.135193
1635,0,-0.468082,-0.956863,2.612878,-34.318146,57.568653,676.779114
1636,0,-0.450221,-0.980697,2.609037,-34.986095,54.107395,676.171387
1637,0,-0.447146,-0.993346,2.615883,-35.362301,51.340256,675.738525
1638,0,-0.443882,-0.997744,2.618630,-35.678429,49.933155,675.529541
1639,0,-0.439480,-0.993549,2.619714,-35.644791,50.376701,675.654541
1640,0,-0.428582,-0.969120,2.624004,-35.137585,52.965061,676.133423
1641,0,-0.439671,-0.929839,2.633871,-34.074383,56.614975,676.994324
1642,0,-0.436527,-0.901894,2.632463,-33.134010,60.232147,677.786194
1643,0,-0.446475,-0.895885,2.621222,-32.411304,62.989643,678.324768
1644,0,-0.453848,-0.891210,2.615938,-31.855524,64.885437,678.339172
1645,0,-0.457450,-0.889155,2.617016,-31.439547,65.186623,678.027649
1646,0,-0.457450,-0.899586,2.617648,-31.478565,63.487755,677.689087
1647,0,-0.458592,-0.924419,2.618038,-32.137085,60.220932,677.262695
1648,0,-0.456118,-0.945248,2.621343,-32.845131,56.481411,676.681885
1649,0,-0.444924,-0.962252,2.628276,-33.463928,52.985004,676.108826
1650,0,-0.428887,-0.982506,2.621689,-34.095867,50.692955,675.776855
1651,0,-0.435301,-0.975962,2.632558,-34.173721,50.588890,675.967957
1652,0,-0.429324,-0.950299,2.637151,-33.837513,52.866585,676.327332
1653,0,-0.426276,-0.910706,2.640265,-32.967579,56.801586,677.031128
1654,0,-0.426371,-0.884618,2.633621,-31.993631,61.096817,677.890747
1655,0,-0.436801,-0.873628,2.620591,-31.014692,64.927895,678.608398
1656,0,-0.448071,-0.870505,2.612500,-30.279270,67.942505,678.708374
1657,0,-0.449627,-0.872591,2.601612,-29.415655,69.878349,678.496582
1658,0,-0.451920,-0.871029,2.602531,-29.007162,69.947113,678.148010
1659,0,-0.457345,-0.879884,2.612175,-29.402975,67.771118,677.681702
1660,0,-0.455361,-0.906817,2.611557,-30.143755,64.332169,677.216858
1661,0,-0.449982,-0.928638,2.616163,-30.886354,60.486378,676.628235
1662,0,-0.438417,-0.951123,2.617677,-31.438011,57.183338,676.271301
1663,0,-0.435647,-0.955375,2.622894,-31.944756,55.020031,676.149536
1664,0,-0.428446,-0.945330,2.627360,-32.082977,54.817482,676.402222
1665,0,-0.423324,-0.923239,2.630858,-31.802822,56.445335,676.876160
1666,0,-0.421970,-0.893312,2.632690,-31.194592,59.174259,677.460327
1667,0,-0.424412,-0.866977,2.634998,-30.424397,62.015953,678.126038
1668,0,-0.427374,-0.851097,2.635822,-29.880259,64.091545,678.642029
1669,0,-0.435816,-0.847845,2.634508,-29.633799,64.829178,678.854919
1670,0,-0.437942,-0.854799,2.635494,-29.684473,64.133247,678.742981
1671,0,-0.439794,-0.871464,2.635370,-30.115530,61.801060,678.361633
1672,0,-0.436710,-0.893890,2.635589,-30.846954,58.436333,677.790710
1673,0,-0.427518,-0.913282,2.641210,-31.619408,54.889816,677.235352
1674,0,-0.408994,-0.927846,2.639167,-32.332264,51.974178,676.783081
1675,0,-0.408024,-0.928814,2.644817,-32.843006,50.602139,676.846680
1676,0,-0.405542,-0.918033,2.649748,-33.038639,50.718937,677.113403
1677,0,-0.401138,-0.899853,2.649882,-32.891373,52.204376,677.466248
1678,0,-0.407925,-0.877990,2.655839,-32.387207,54.610435,677.956055
1679,0,-0.411566,-0.857845,2.655955,-31.871244,56.934841,678.398254
1680,0,-0.415916,-0.843996,2.658641,-31.464041,58.438152,678.835144
1681,0,-0.420253,-0.842645,2.658097,-31.285942,58.746513,679.022461
1682,0,-0.420982,-0.848317,2.662054,-31.472750,57.585468,678.854614
1683,0,-0.407956,-0.870726,2.653911,-32.142368,55.090931,678.279968
1684,0,-0.417406,-0.885680,2.666255,-32.569687,52.167236,677.844177
1685,0,-0.407402,-0.904967,2.664717,-33.198700,49.399551,677.437256
1686,0,-0.404559,-0.908008,2.673478,-33.608742,47.575966,677.258240
1687,0,-0.396937,-0.904094,2.677966,-33.872215,47.168636,677.354553
1688,0,-0.393405,-0.889142,2.682390,-33.878952,48.166622,677.561218
1689,0,-0.387839,-0.869291,2.682228,-33.614334,50.216488,677.845642
1690,0,-0.384163,-0.850578,2.680889,-33.208916,52.499527,678.127930
1691,0,-0.381348,-0.838615,2.677959,-32.860992,54.378418,678.506897
1692,0,-0.383079,-0.831771,2.677596,-32.751537,55.137371,678.754944
1693,0,-0.396246,-0.829579,2.688686,-32.774475,54.768791,678.986572
1694,0,-0.392498,-0.842590,2.687172,-33.314571,53.002754,678.757141
1695,0,-0.397220,-0.857635,2.693157,-33.852398,50.507729,678.437744
1696,0,-0.390482,-0.872663,2.705515,-34.484219,47.863258,678.109558
1697,0,-0.387434,-0.882204,2.712495,-34.787434,45.741631,677.905457
1698,0,-0.381861,-0.888037,2.710472,-34.974625,44.928761,677.812012
1699,0,-0.379126,-0.878739,2.713456,-34.890686,45.831554,677.812622
1700,0,-0.373889,-0.858180,2.711714,-34.535950,48.314369,677.985291
1701,0,-0.374662,-0.832099,2.701000,-33.741310,51.687672,678.390198
1702,0,-0.371893,-0.824457,2.684691,-33.151047,55.107407,678.831482
1703,0,-0.376396,-0.821610,2.671253,-32.711308,58.176491,678.945740
1704,0,-0.386923,-0.824940,2.659219,-32.325657,60.444645,678.871643
1705,0,-0.388382,-0.820606,2.659178,-32.005444,61.432308,678.789307
1706,0,-0.389713,-0.822794,2.662308,-32.082516,60.611473,678.831177
1707,0,-0.386709,-0.838283,2.664286,-32.469177,58.211426,678.764954
1708,0,-0.386734,-0.856604,2.669850,-33.099804,55.067551,678.373962
1709,0,-0.387341,-0.868624,2.681299,-33.634045,52.027344,677.869873
1710,0,-0.378908,-0.884097,2.688225,-34.246761,49.876389,677.623962
1711,0,-0.376379,-0.884279,2.691030,-34.508183,49.618034,677.623413
1712,0,-0.373817,-0.860689,2.694345,-34.227249,51.520668,677.857727
1713,0,-0.363802,-0.828786,2.691623,-33.516079,55.086555,678.285583
1714,0,-0.362603,-0.811881,2.676435,-32.389103,59.296284,679.002563
1715,0,-0.381142,-0.793421,2.673277,-31.223349,63.551506,679.558716
1716,0,-0.389209,-0.785613,2.660042,-30.013401,67.877167,679.539246
1717,0,-0.394465,-0.769847,2.651487,-28.733942,71.777031,679.075684
1718,0,-0.391267,-0.755481,2.650676,-27.598188,74.683266,678.731018
1719,0,-0.391771,-0.756558,2.644322,-26.665483,76.483109,678.779602
1720,0,-0.389426,-0.754411,2.644541,-26.102612,77.683350,678.735291
1721,0,-0.382758,-0.756965,2.633393,-25.567142,78.670868,678.728943
1722,0,-0.380057,-0.752037,2.634422,-25.329567,79.733917,678.631531
1723,0,-0.375706,-0.737914,2.631432,-24.991362,81.327690,678.674683
1724,0,-0.374112,-0.712798,2.632558,-24.417530,83.537521,678.784180
1725,0,-0.361140,-0.684716,2.634124,-23.406357,85.974533,679.225952
1726,0,-0.357671,-0.652946,2.639133,-22.702999,88.122711,679.573792
1727,0,-0.355928,-0.644949,2.638789,-22.283207,89.024979,679.826355
1728,0,-0.357076,-0.653559,2.639555,-22.306301,88.466263,679.773193
1729,0,-0.359033,-0.670216,2.642964,-22.704208,86.529419,679.418091
1730,0,-0.357346,-0.696532,2.644344,-23.370522,83.877457,679.122375
1731,0,-0.357122,-0.713468,2.656812,-24.200951,81.471855,678.742493
1732,0,-0.363116,-0.721831,2.659119,-24.700661,80.313675,678.574768
1733,0,-0.359845,-0.710296,2.664584,-24.500862,80.679695,678.750671
1734,0,-0.346036,-0.688994,2.660744,-23.392271,82.628632,679.167358
1735,0,-0.338499,-0.658628,2.658682,-22.277283,85.906982,679.395874
1736,0,-0.334958,-0.631831,2.647535,-21.031246,89.167145,679.764038
1737,0,-0.343393,-0.629876,2.636173,-19.971933,91.911171,679.994751
1738,0,-0.347313,-0.632854,2.622514,-18.768610,94.384262,679.989319
1739,0,-0.348283,-0.621965,2.617673,-17.482649,96.596962,679.675476
1740,0,-0.348525,-0.610077,2.618235,-16.401783,98.079674,679.560181
1741,0,-0.351362,-0.605230,2.619281,-15.733361,98.752563,679.594604
1742,0,-0.349352,-0.603444,2.619763,-15.291948,99.167877,679.545410
1743,0,-0.346732,-0.598692,2.619731,-14.855786,99.788391,679.409485
1744,0,-0.342663,-0.581081,2.622888,-14.460527,100.878059,679.294189
1745,0,-0.339630,-0.562542,2.623359,-14.002495,102.506035,679.306885
1746,0,-0.322925,-0.524464,2.611382,-13.445218,105.067268,679.471680
1747,0,-0.320259,-0.475223,2.626102,-12.907179,108.068245,678.775269
1748,0,-0.321200,-0.454260,2.619521,-11.767016,111.505569,678.692383
1749,0,-0.324115,-0.393402,2.638168,-11.189107,114.729103,678.139282
1750,0,-0.324659,-0.375126,2.634404,-10.141411,117.797325,678.017944
1751,0,-0.307953,-0.339022,2.635174,-8.959060,120.737495,677.846924
1752,0,-0.307757,-0.293029,2.648962,-7.869096,123.677406,677.188660
1753,0,-0.296404,-0.269287,2.638998,-6.333018,126.840057,676.858887
1754,0,-0.292077,-0.235613,2.635826,-4.702478,130.084488,676.475342
1755,0,-0.294784,-0.225081,2.636388,-3.039912,133.077103,675.912842
1756,0,-0.286405,-0.222095,2.615636,-1.127220,135.983124,675.629883
1757,0,-0.291163,-0.194287,2.620924,0.274466,138.661484,675.357666
1758,0,-0.285177,-0.170468,2.615645,1.087033,140.260788,675.287231
1759,0,-0.295427,-0.159027,2.622788,1.816783,140.643692,675.300659
1760,0,-0.296956,-0.165347,2.623300,1.620740,139.803482,675.562561
1761,0,-0.297660,-0.159205,2.640798,0.862630,137.714645,675.368774
1762,0,-0.293148,-0.172683,2.649727,-0.075750,134.999908,675.205200
1763,0,-0.294539,-0.187502,2.656212,-1.028660,132.151077,675.253235
1764,0,-0.297355,-0.201655,2.662448,-1.722425,130.085068,675.405701
1765,0,-0.291506,-0.210590,2.660742,-1.806693,129.409103,675.446045
1766,0,-0.291333,-0.196155,2.660861,-1.175237,130.612946,675.177246
1767,0,-0.280122,-0.159245,2.660491,0.022056,133.495819,674.625854
1768,0,-0.283876,-0.114597,2.650877,1.701383,136.633850,674.231750
1769,0,-0.299355,-0.109053,2.637272,3.290333,139.308899,674.548157
1770,0,-0.291644,-0.152812,2.615793,4.609720,141.532471,675.361877
1771,0,-0.298988,-0.149053,2.609796,5.817536,142.537674,675.490112
1772,0,-0.294184,-0.153017,2.609648,6.430311,142.449387,675.566162
1773,0,-0.293670,-0.158133,2.610779,6.324377,140.827240,675.562683
1774,0,-0.284375,-0.171038,2.621965,5.517457,138.131210,675.248291
1775,0,-0.299139,-0.193567,2.626822,4.566855,135.294052,675.371460
1776,0,-0.296684,-0.218931,2.625925,3.829817,133.392654,675.444214
1777,0,-0.279905,-0.235462,2.615434,3.731079,133.171249,675.297791
1778,0,-0.291875,-0.198201,2.621078,4.506016,135.052536,674.972290
1779,0,-0.282647,-0.170425,2.612669,5.574216,138.175339,674.705139
1780,0,-0.282792,-0.162022,2.597309,6.670489,141.312714,674.898987
1781,0,-0.287913,-0.155422,2.588486,7.779128,143.877686,675.092102
1782,0,-0.282766,-0.161340,2.577591,8.748024,145.713562,675.057922
1783,0,-0.295442,-0.118718,2.585235,9.398643,146.123672,674.637268
1784,0,-0.296872,-0.122152,2.593304,9.134214,145.552734,674.839294
1785,0,-0.291333,-0.150815,2.590476,8.362335,143.453400,675.535461
1786,0,-0.306971,-0.163166,2.597735,7.236851,140.644699,675.215088
1787,0,-0.300982,-0.189618,2.602979,6.072598,137.954391,675.182190
1788,0,-0.306212,-0.219377,2.599501,5.297749,136.497192,675.622498
1789,0,-0.297544,-0.231970,2.596724,5.253010,137.168106,675.554565
1790,0,-0.303649,-0.179134,2.604247,5.810707,138.889236,674.969177
1791,0,-0.287564,-0.196007,2.576379,6.961910,142.122498,675.206482
1792,0,-0.326708,-0.138282,2.594817,7.932245,145.577301,675.250122
1793,0,-0.316468,-0.138193,2.574419,9.242938,148.636353,675.416016
1794,0,-0.279331,-0.167018,2.544739,10.376764,151.147064,675.027588
1795,0,-0.301495,-0.149012,2.548936,11.257461,153.133850,674.833191
1796,0,-0.281079,-0.159435,2.540788,11.641093,153.931564,675.132629
1797,0,-0.290933,-0.167407,2.543793,11.518043,153.658691,675.100281
1798,0,-0.298921,-0.185947,2.544179,11.440475,152.284546,675.382690
1799,0,-0.298025,-0.189585,2.548208,10.647040,150.939774,675.509888
1800,0,-0.296223,-0.199841,2.546814,10.436038,150.692261,675.392639
1801,0,-0.283762,-0.193019,2.548304,10.635254,152.148926,675.157227
1802,0,-0.262948,-0.181503,2.537684,11.611217,154.352356,674.712036
1803,0,-0.271982,-0.151570,2.540404,12.872232,157.362701,674.645691
1804,0,-0.291780,-0.137207,2.541532,14.181293,160.228714,674.273804
1805,0,-0.276046,-0.121199,2.526328,16.081593,163.420731,674.359863
1806,0,-0.272786,-0.126852,2.507197,17.614302,165.662262,674.610535
1807,0,-0.267351,-0.131248,2.496431,18.518467,166.519409,674.821716
1808,0,-0.266210,-0.144586,2.492075,18.675173,165.982742,674.919495
1809,0,-0.296192,-0.161426,2.506225,18.360685,164.405472,675.421448
1810,0,-0.307667,-0.140198,2.522786,17.298496,161.005203,675.190247
1811,0,-0.301698,-0.168565,2.535452,15.908640,158.210037,675.244385
1812,0,-0.297666,-0.206732,2.522413,15.348492,155.950531,675.663025
1813,0,-0.311983,-0.216770,2.525889,15.066544,155.132904,675.721680
1814,0,-0.295578,-0.197586,2.518749,15.704684,156.572693,675.430176
1815,0,-0.274997,-0.149709,2.528370,16.790586,159.558472,674.715332
1816,0,-0.286726,-0.134915,2.507548,18.802370,163.071732,674.747742
1817,0,-0.261948,-0.128885,2.478590,20.223066,165.820206,674.330933
1818,0,-0.284613,-0.159661,2.475089,22.192652,168.978180,675.108704
1819,0,-0.288766,-0.134731,2.477523,23.397945,171.352432,674.937439
1820,0,-0.288566,-0.107222,2.475494,24.555487,171.465729,674.684692
1821,0,-0.299579,-0.114958,2.472464,24.470806,170.588806,675.179993
1822,0,-0.301122,-0.143027,2.473644,23.548325,168.263596,675.616516
1823,0,-0.306901,-0.164421,2.481147,22.171299,165.083008,675.711548
1824,0,-0.310693,-0.185003,2.488405,20.590244,161.665863,675.778320
1825,0,-0.314089,-0.197423,2.504854,18.925100,158.435364,675.874634
1826,0,-0.319229,-0.209735,2.510026,17.966509,156.586075,675.876282
1827,0,-0.313389,-0.216616,2.497806,17.581652,156.544266,675.901245
1828,0,-0.300987,-0.187903,2.507385,18.020443,157.191345,675.602051
1829,0,-0.301525,-0.176443,2.494186,19.435371,159.473633,675.401245
1830,0,-0.295423,-0.157296,2.489797,20.752237,162.120728,675.176392
1831,0,-0.289594,-0.146530,2.486008,22.029705,164.210388,674.799622
1832,0,-0.295576,-0.141784,2.478688,22.664675,165.518631,675.143433
1833,0,-0.296223,-0.133475,2.476758,23.004496,165.631348,675.004028
1834,0,-0.306854,-0.160059,2.479755,22.398607,164.546036,675.569153
1835,0,-0.314438,-0.183335,2.482717,20.917517,161.933838,676.026550
1836,0,-0.319630,-0.210195,2.492825,19.063297,158.660217,676.233093
1837,0,-0.315041,-0.224209,2.497453,17.048458,155.721985,676.096680
1838,0,-0.319203,-0.233239,2.503589,15.453016,152.506409,676.366455
1839,0,-0.317330,-0.233876,2.519196,14.083029,150.119751,676.427551
1840,0,-0.311949,-0.246207,2.515161,13.274394,149.021683,676.544861
1841,0,-0.311361,-0.240404,2.516448,13.311167,149.659866,676.530029
1842,0,-0.306046,-0.225013,2.510765,14.252423,151.936874,676.236084
1843,0,-0.299339,-0.217565,2.513362,15.743435,155.132294,675.969055
1844,0,-0.302071,-0.192918,2.504962,17.243895,157.873199,675.914490
1845,0,-0.321931,-0.212187,2.489687,18.783630,160.165466,676.283875
1846,0,-0.312276,-0.205780,2.479106,19.857037,161.543747,676.301880
1847,0,-0.315947,-0.205106,2.480856,20.034979,161.189255,676.350525
1848,0,-0.327895,-0.222460,2.488797,18.826412,158.656876,676.687927
1849,0,-0.334436,-0.275502,2.491235,16.886681,155.054169,677.010864
1850,0,-0.336849,-0.269259,2.512815,14.405979,150.237244,676.714844
1851,0,-0.340251,-0.292243,2.522475,12.031698,145.836578,676.831970
1852,0,-0.323285,-0.311079,2.530269,9.673439,142.698792,676.677734
1853,0,-0.336623,-0.323889,2.530534,8.678888,140.757843,677.026367
1854,0,-0.335516,-0.322196,2.531594,8.087318,140.611618,676.980957
1855,0,-0.332298,-0.309780,2.529809,8.422514,142.115601,676.908752
1856,0,-0.325364,-0.277952,2.528883,9.577630,144.846161,676.595459
1857,0,-0.321814,-0.249786,2.526734,11.070282,147.830322,676.471619
1858,0,-0.323240,-0.273494,2.515668,12.234303,150.266464,677.003296
1859,0,-0.325550,-0.289572,2.505818,12.967953,151.097168,677.346741
1860,0,-0.332499,-0.282556,2.515224,12.954460,150.698517,677.043274
1861,0,-0.329634,-0.312638,2.507828,12.346992,148.788254,677.316833
1862,0,-0.356775,-0.302468,2.535657,10.644021,145.601532,677.171204
1863,0,-0.349682,-0.335982,2.532706,9.087401,142.451553,677.344910
1864,0,-0.346881,-0.348729,2.541294,7.580994,139.735321,677.256653
1865,0,-0.345333,-0.361022,2.542873,6.480901,138.046661,677.274902
1866,0,-0.338597,-0.343440,2.545190,5.834236,137.414551,677.047974
1867,0,-0.324309,-0.341456,2.534015,5.997250,138.982269,676.918396
1868,0,-0.326913,-0.305784,2.540707,7.246657,141.756882,676.693115
1869,0,-0.325955,-0.282747,2.532783,8.824347,145.184662,676.672302
1870,0,-0.325509,-0.280015,2.516798,10.384408,148.181931,676.935242
1871,0,-0.332033,-0.283077,2.505939,11.850948,150.506897,677.233948
1872,0,-0.331829,-0.272855,2.501714,13.186170,152.030029,677.140625
1873,0,-0.334408,-0.266635,2.504830,13.846427,152.364410,676.947876
1874,0,-0.337451,-0.271320,2.508739,13.430192,150.966156,677.093567
1875,0,-0.344204,-0.294327,2.514065,12.240699,148.397781,677.250366
1876,0,-0.351261,-0.306817,2.524234,10.639894,145.404678,677.130310
1877,0,-0.344742,-0.329271,2.524601,9.214941,142.711792,677.153320
1878,0,-0.336956,-0.338808,2.525164,7.813944,140.941071,676.967957
