Objects
100
,,Global Angle right_hand:right_hand,,,,,,
Frame,Sub Frame,RX,RY,RZ,TX,TY,TZ
,,rad,rad,rad,mm,mm,mm
1505,0,-0.325511,-0.136597,2.333325,102.654213,191.531891,675.339661
1506,0,-0.337355,-0.143534,2.335935,101.964821,190.450760,675.546082
1507,0,-0.336731,-0.151454,2.340938,100.941177,189.371201,675.699890
1508,0,-0.348301,-0.166215,2.342765,100.257622,188.288681,675.894409
1509,0,-0.346204,-0.168206,2.345774,99.830147,187.700729,675.820618
1510,0,-0.345241,-0.170399,2.344623,99.790100,187.507401,675.812683
1511,0,-0.344392,-0.166100,2.343873,100.064674,187.736115,675.783264
1512,0,-0.337060,-0.152961,2.340266,100.654396,188.307175,675.681274
1513,0,-0.332232,-0.150025,2.338895,101.436966,189.300125,675.643127
1514,0,-0.329848,-0.135462,2.337610,102.034088,189.899765,675.542297
1515,0,-0.328805,-0.132914,2.336752,102.402809,190.423599,675.583557
1516,0,-0.330203,-0.133346,2.337665,102.349640,190.475861,675.627563
1517,0,-0.333609,-0.135899,2.339170,101.947708,190.081329,675.669006
1518,0,-0.335743,-0.147105,2.341497,101.366539,189.527527,675.747742
1519,0,-0.341228,-0.151109,2.341937,100.701820,188.578827,675.812256
1520,0,-0.342853,-0.155852,2.347066,100.138641,187.934891,675.713684
1521,0,-0.342461,-0.159976,2.348425,99.968323,187.634781,675.705444
1522,0,-0.340648,-0.157720,2.347378,100.173470,187.699692,675.667480
1523,0,-0.335669,-0.149363,2.344238,100.864441,188.273743,675.629578
1524,0,-0.317643,-0.128372,2.342440,101.764313,189.232666,675.272644
1525,0,-0.315312,-0.126021,2.334959,103.138542,190.332748,675.334351
1526,0,-0.305112,-0.120418,2.330232,104.070854,191.355347,675.278381
1527,0,-0.304587,-0.117720,2.327114,104.635933,191.926071,675.290527
1528,0,-0.307498,-0.120544,2.326169,104.755409,192.114578,675.324280
1529,0,-0.313037,-0.120020,2.327302,104.554245,191.740662,675.258789
1530,0,-0.319267,-0.127385,2.328251,103.944328,191.141129,675.266235
1531,0,-0.330358,-0.141949,2.331003,103.045425,190.345108,675.459656
1532,0,-0.333807,-0.150453,2.338878,101.948486,189.524597,675.573914
1533,0,-0.334781,-0.155241,2.341843,101.243538,188.803879,675.533752
1534,0,-0.340082,-0.159774,2.341465,101.148117,188.462204,675.562195
1535,0,-0.336001,-0.159389,2.342788,101.397224,188.836426,675.411011
1536,0,-0.329597,-0.151347,2.343153,102.223114,189.761032,675.261597
1537,0,-0.315293,-0.135632,2.332599,103.534866,190.755661,675.042053
1538,0,-0.304406,-0.116461,2.330127,104.801170,191.994781,674.913757
1539,0,-0.302649,-0.112835,2.326487,105.729454,193.333755,674.779663
1540,0,-0.305203,-0.105200,2.325945,106.253563,193.959549,674.648315
1541,0,-0.306468,-0.103866,2.326726,106.321175,194.162445,674.591309
1542,0,-0.306811,-0.107207,2.326823,105.991966,193.973343,674.638306
1543,0,-0.308515,-0.119908,2.324895,105.319641,193.323135,674.929016
1544,0,-0.313640,-0.128087,2.329141,104.324379,192.331299,675.146606
1545,0,-0.325162,-0.134736,2.329316,103.453987,191.277054,675.252930
1546,0,-0.329722,-0.142342,2.332030,102.928352,190.759583,675.306946
1547,0,-0.331641,-0.144720,2.332277,102.910698,190.550446,675.283020
1548,0,-0.325356,-0.140631,2.328226,103.334183,190.775909,675.260925
1549,0,-0.316819,-0.127688,2.327522,104.094360,191.314270,675.168457
1550,0,-0.306518,-0.122456,2.325795,104.921829,192.259140,675.129639
1551,0,-0.307518,-0.116075,2.323261,105.619545,192.997910,675.021057
1552,0,-0.310173,-0.110680,2.323972,105.898865,193.414581,674.952209
1553,0,-0.311839,-0.112192,2.324912,105.730553,193.427933,675.043030
1554,0,-0.312141,-0.117427,2.325482,105.193077,192.989838,675.166565
1555,0,-0.319120,-0.121341,2.327170,104.391869,192.065125,675.270081
1556,0,-0.329165,-0.131496,2.328060,103.389297,191.148514,675.347778
1557,0,-0.339284,-0.142330,2.334077,102.552292,190.410370,675.468445
1558,0,-0.343404,-0.154022,2.332381,102.178192,189.854523,675.609131
1559,0,-0.337876,-0.148955,2.332452,102.075493,189.672607,675.548279
1560,0,-0.335708,-0.143656,2.332346,102.608223,190.160355,675.480835
1561,0,-0.321505,-0.130446,2.325372,103.588486,190.938278,675.372131
1562,0,-0.306925,-0.123554,2.325562,104.853958,192.330368,675.215393
1563,0,-0.309889,-0.110935,2.319284,105.925453,193.338058,675.082947
1564,0,-0.309426,-0.100254,2.318003,106.718773,194.072418,674.907288
1565,0,-0.309013,-0.101010,2.316913,107.005051,194.478882,674.898010
1566,0,-0.311827,-0.104211,2.318617,106.856964,194.460632,674.850830
1567,0,-0.315372,-0.109085,2.321302,106.302429,194.027344,674.881592
1568,0,-0.322347,-0.127747,2.320787,105.621819,193.377121,675.235413
1569,0,-0.324260,-0.137411,2.324940,104.667534,192.547424,675.328003
1570,0,-0.328457,-0.135853,2.326615,103.938637,191.723221,675.225403
1571,0,-0.328220,-0.138609,2.327031,103.790581,191.542511,675.164551
1572,0,-0.323083,-0.134175,2.326885,104.291100,191.930344,675.127686
1573,0,-0.313185,-0.132223,2.323615,105.248238,193.063889,675.146729
1574,0,-0.309938,-0.108964,2.324383,106.462875,194.167480,674.777161
1575,0,-0.297900,-0.098321,2.317484,107.836151,195.504623,674.731445
1576,0,-0.296215,-0.093232,2.313064,108.867676,196.456512,674.750244
1577,0,-0.297486,-0.092109,2.307724,109.461197,196.994293,674.700562
1578,0,-0.298780,-0.094949,2.307434,109.554848,197.105774,674.655457
1579,0,-0.302421,-0.099306,2.311266,109.116188,196.706955,674.679688
1580,0,-0.321257,-0.123440,2.318524,108.361992,196.012665,675.011597
1581,0,-0.331794,-0.135533,2.320138,107.179863,194.534500,675.204895
1582,0,-0.329582,-0.146748,2.326526,105.802391,193.425674,675.436646
1583,0,-0.321493,-0.128655,2.333529,104.945282,192.076889,675.034058
1584,0,-0.325744,-0.145887,2.325090,104.966179,191.767990,675.165100
1585,0,-0.321620,-0.143455,2.321891,105.515625,192.138458,675.144043
1586,0,-0.309622,-0.120255,2.321163,106.489929,193.320663,674.704041
1587,0,-0.293953,-0.104387,2.316499,108.216965,194.945602,674.558533
1588,0,-0.283688,-0.087629,2.305707,110.045181,196.554230,674.391663
1589,0,-0.286868,-0.099656,2.295277,111.465385,198.335785,674.412109
1590,0,-0.284294,-0.090037,2.289570,112.217758,199.160980,674.270142
1591,0,-0.286159,-0.091121,2.288073,112.467422,199.535522,674.232727
1592,0,-0.289842,-0.094260,2.291081,112.069412,199.276978,674.175842
1593,0,-0.297355,-0.104892,2.295791,111.029091,198.368027,674.466003
1594,0,-0.312565,-0.116207,2.306149,109.745865,196.930450,674.891296
1595,0,-0.324544,-0.134002,2.313989,108.346657,195.667130,675.058594
1596,0,-0.326715,-0.134818,2.312159,107.570816,194.380692,674.952271
1597,0,-0.326384,-0.136369,2.312124,107.516655,194.155167,674.885437
1598,0,-0.318798,-0.133781,2.310725,108.294762,195.024170,674.787781
1599,0,-0.304648,-0.114619,2.305963,109.769981,196.281296,674.712769
1600,0,-0.290253,-0.094948,2.297946,111.490654,197.974976,674.535767
1601,0,-0.284974,-0.081651,2.278124,113.346764,199.678802,674.378540
1602,0,-0.285867,-0.078349,2.267772,115.086784,201.232346,674.428040
1603,0,-0.283758,-0.068338,2.265153,116.437347,202.505157,674.164734
1604,0,-0.280728,-0.062068,2.263565,117.483559,203.349060,673.857300
1605,0,-0.278504,-0.061914,2.263116,117.969513,203.703445,673.713135
1606,0,-0.279955,-0.061159,2.266493,117.701981,203.355392,673.770813
1607,0,-0.292399,-0.077839,2.269256,116.911987,202.526062,674.168518
1608,0,-0.296005,-0.093101,2.270959,115.768768,201.503799,674.398865
1609,0,-0.298766,-0.106633,2.283272,115.089676,200.729507,674.434082
1610,0,-0.299605,-0.110503,2.284242,114.910896,200.350037,674.285889
1611,0,-0.293213,-0.109512,2.281380,115.412842,200.671158,674.155823
1612,0,-0.282134,-0.098402,2.275301,116.490044,201.611679,674.016663
1613,0,-0.279229,-0.076538,2.265025,117.909943,202.697220,673.858215
1614,0,-0.269252,-0.065739,2.256663,119.282135,204.049561,673.764648
1615,0,-0.265453,-0.056466,2.250482,120.380608,205.106613,673.650330
1616,0,-0.268524,-0.059332,2.244279,121.220963,205.911133,673.628906
1617,0,-0.270123,-0.061099,2.243378,121.633919,206.351105,673.628418
1618,0,-0.273468,-0.072973,2.247692,121.587082,206.571228,673.790222
1619,0,-0.277609,-0.076427,2.250699,121.088623,206.136200,673.955139
1620,0,-0.280685,-0.083341,2.253686,120.615509,205.697845,674.112610
1621,0,-0.283101,-0.088339,2.259988,120.265839,205.508865,674.302795
1622,0,-0.279611,-0.089439,2.257448,120.875153,205.925507,674.110901
1623,0,-0.274176,-0.079225,2.254694,122.201462,206.945007,673.970093
1624,0,-0.263124,-0.086687,2.233258,124.425186,208.461899,674.072876
1625,0,-0.261277,-0.082505,2.218358,127.194984,210.371964,674.067993
1626,0,-0.255799,-0.081117,2.200478,130.515656,212.653091,674.111267
1627,0,-0.259113,-0.080102,2.176998,134.510132,215.125992,673.659119
1628,0,-0.247498,-0.060692,2.161344,139.095901,217.878189,673.203674
1629,0,-0.211627,-0.028245,2.135302,144.271851,220.599625,672.938599
1630,0,-0.198114,-0.013257,2.118522,149.688889,223.190704,672.555054
1631,0,-0.207892,0.003373,2.105043,155.263779,225.313324,671.979858
1632,0,-0.201156,0.011425,2.087722,160.899017,227.381577,671.563171
1633,0,-0.182076,0.023223,2.058035,166.757584,229.423706,671.328674
1634,0,-0.171029,0.037389,2.038690,172.167664,230.991943,670.972717
1635,0,-0.174993,0.039469,2.024732,177.231018,232.392517,670.864929
1636,0,-0.173422,0.045440,2.014698,181.890610,233.583252,670.750183
1637,0,-0.165195,0.056197,2.003701,186.004028,234.535660,670.386169
1638,0,-0.161315,0.069937,2.001855,189.469223,235.228027,669.937317
1639,0,-0.150047,0.088270,2.003289,191.681107,235.546860,669.470642
1640,0,-0.151006,0.089265,2.010101,192.655807,235.405075,669.493103
1641,0,-0.157750,0.076480,2.014434,192.276489,234.746033,670.002075
1642,0,-0.174412,0.054266,2.024063,190.855377,233.721039,670.578857
1643,0,-0.187746,0.027877,2.031917,189.071976,232.612473,671.227905
1644,0,-0.195678,0.002630,2.037744,187.447617,231.632492,671.791565
1645,0,-0.222400,-0.009934,2.053333,186.296280,230.942093,671.996582
1646,0,-0.210049,-0.009032,2.048629,186.122498,230.817123,672.266418
1647,0,-0.201910,-0.004711,2.049110,186.714630,231.284088,672.291016
1648,0,-0.195486,0.026722,2.043288,188.239029,231.797409,671.750244
1649,0,-0.181671,0.042348,2.031889,190.241150,232.875916,671.083862
1650,0,-0.169502,0.063086,2.024311,192.576523,233.958099,670.656860
1651,0,-0.161032,0.075741,2.015335,194.691635,234.882874,670.191345
1652,0,-0.157282,0.083355,2.006648,196.503693,235.675827,669.810852
1653,0,-0.152029,0.090239,2.002805,197.619644,236.356400,669.565002
1654,0,-0.149337,0.094904,2.004457,197.894806,236.699829,669.369507
1655,0,-0.157477,0.085747,2.006228,197.107895,236.560364,669.577881
1656,0,-0.178657,0.072848,2.014983,195.430099,236.088394,670.179932
1657,0,-0.191273,0.038574,2.013894,193.351700,235.370911,670.978027
1658,0,-0.205061,0.006731,2.021667,191.482742,234.869125,671.699097
1659,0,-0.215366,0.005553,2.029891,190.367020,234.750839,672.048584
1660,0,-0.210821,-0.005713,2.026819,190.584854,234.628311,672.074646
1661,0,-0.204103,0.010095,2.025746,192.131195,235.286484,671.982056
1662,0,-0.188743,0.035405,2.017466,194.367203,236.137131,671.290344
1663,0,-0.174559,0.056560,2.005421,197.222717,237.182480,670.877258
1664,0,-0.168407,0.066145,1.990251,200.288895,238.278397,670.531921
1665,0,-0.159762,0.064671,1.969929,203.487122,239.269302,670.308655
1666,0,-0.154488,0.119577,1.986007,205.722656,240.164200,669.145752
1667,0,-0.142975,0.108212,1.970542,207.889267,240.897446,668.918579
1668,0,-0.140994,0.111809,1.973991,208.534866,241.150772,668.784302
1669,0,-0.126018,0.102794,1.972188,208.042343,240.852081,669.257507
1670,0,-0.167190,0.086682,1.983244,206.111893,240.138962,669.682190
1671,0,-0.179732,0.050578,1.984698,203.822769,239.140366,670.511353
1672,0,-0.195605,0.041367,2.008449,201.153229,238.125854,670.927979
1673,0,-0.199067,0.008040,2.000185,199.800247,237.365677,671.488831
1674,0,-0.207008,0.009792,2.005814,199.138306,237.078812,671.717163
1675,0,-0.199842,0.022023,2.007144,199.622055,237.014343,671.575684
1676,0,-0.188842,0.032574,2.000749,201.162796,237.190109,671.110840
1677,0,-0.171726,0.080428,2.008437,203.190659,238.060684,670.077271
1678,0,-0.151647,0.088283,1.990810,205.991867,239.046280,669.655518
1679,0,-0.135962,0.111731,1.986613,208.442169,240.009415,669.058411
1680,0,-0.134735,0.120828,1.978091,210.417419,240.697372,668.738403
1681,0,-0.128718,0.147319,1.984665,211.519531,241.179810,668.198059
1682,0,-0.143516,0.154441,1.985460,211.990845,241.581009,667.781311
1683,0,-0.143166,0.152860,1.987187,211.878067,241.634857,667.774658
1684,0,-0.135791,0.139169,1.990576,211.197342,241.317749,668.350037
1685,0,-0.145931,0.119521,1.993637,210.125946,240.893784,668.947388
1686,0,-0.150949,0.087304,1.984072,209.684082,240.608261,669.601746
1687,0,-0.150181,0.083968,1.983796,209.679749,240.436646,669.683716
1688,0,-0.143554,0.092795,1.982629,210.373428,240.475372,669.444336
1689,0,-0.133596,0.109163,1.978201,211.683929,240.671783,669.091797
1690,0,-0.108992,0.111557,1.968308,213.276550,241.000183,669.152222
1691,0,-0.124522,0.121128,1.966596,214.566132,241.433380,668.695984
1692,0,-0.119527,0.150864,1.973764,215.482513,241.812729,668.121155
1693,0,-0.118099,0.150163,1.971001,216.152817,242.204926,667.925354
1694,0,-0.119807,0.154426,1.976495,215.970032,242.419159,667.822144
1695,0,-0.127562,0.143088,1.977073,215.190292,242.355408,668.214050
1696,0,-0.138798,0.109362,1.969988,214.273300,242.203629,669.007019
1697,0,-0.146442,0.093623,1.970624,213.383743,241.987259,669.483582
1698,0,-0.148644,0.087111,1.970270,213.046890,241.844574,669.691528
1699,0,-0.124179,0.090830,1.966205,213.604797,241.842728,669.728821
1700,0,-0.134565,0.129680,1.981535,214.337982,242.101318,668.773499
1701,0,-0.124307,0.138716,1.972163,215.917999,242.528809,668.388000
1702,0,-0.116098,0.153423,1.965534,217.568756,242.818481,668.023682
1703,0,-0.122672,0.165887,1.954258,218.919571,243.000549,667.707947
1704,0,-0.128448,0.173949,1.957273,219.793182,243.384293,667.325623
1705,0,-0.127060,0.175126,1.957723,219.941376,243.529694,667.200073
1706,0,-0.120840,0.157731,1.961424,219.354172,243.513092,667.669067
1707,0,-0.131953,0.115276,1.947472,218.149384,243.204391,668.582703
1708,0,-0.142622,0.114377,1.963173,216.057388,242.742844,668.938843
1709,0,-0.149902,0.101685,1.967776,214.524704,242.230240,669.377991
1710,0,-0.154052,0.072510,1.956260,214.007248,241.900375,669.908630
1711,0,-0.151267,0.072584,1.953790,214.183777,241.854065,669.837463
1712,0,-0.143566,0.089836,1.953912,215.209290,242.052063,669.425049
1713,0,-0.134799,0.111812,1.954852,216.910004,242.751114,668.798218
1714,0,-0.119147,0.136159,1.951844,218.886154,243.360519,668.229797
1715,0,-0.105297,0.137523,1.933413,220.960297,243.973648,668.022217
1716,0,-0.113232,0.157604,1.929433,222.369797,244.278824,667.679077
1717,0,-0.112574,0.152808,1.921110,223.222763,244.575012,667.691345
1718,0,-0.114091,0.151482,1.922672,223.229141,244.791061,667.670349
1719,0,-0.119389,0.141824,1.924347,222.458496,244.712524,667.993958
1720,0,-0.119696,0.117870,1.931097,221.186569,244.725845,668.604858
1721,0,-0.139033,0.107395,1.945956,219.811554,244.185028,669.220520
1722,0,-0.144468,0.087913,1.937227,218.905945,243.951462,669.594116
1723,0,-0.142870,0.096891,1.943648,218.700317,243.902008,669.350342
1724,0,-0.136265,0.094957,1.935560,219.489914,243.901321,669.274109
1725,0,-0.122524,0.101401,1.926395,220.863052,244.325195,669.010437
1726,0,-0.121016,0.131459,1.922330,222.270813,244.507813,668.496155
1727,0,-0.113562,0.131598,1.906552,223.991013,244.862961,668.257141
1728,0,-0.108295,0.140061,1.897881,225.587540,245.335480,667.996155
1729,0,-0.103977,0.150128,1.895339,226.652756,245.737778,667.749146
1730,0,-0.103454,0.153463,1.895553,227.028275,245.940079,667.651550
1731,0,-0.106347,0.148893,1.895966,226.715775,245.968842,667.865845
1732,0,-0.113122,0.138713,1.897135,225.952087,245.825165,668.236694
1733,0,-0.110855,0.136252,1.910773,224.996994,245.849319,668.445129
1734,0,-0.115600,0.115679,1.903141,224.613739,245.818130,668.955505
1735,0,-0.116096,0.128725,1.911545,224.505035,245.809418,668.848572
1736,0,-0.111816,0.131631,1.909261,225.176178,245.966003,668.786194
1737,0,-0.114662,0.125126,1.888950,226.589554,246.106415,668.906250
1738,0,-0.116834,0.138028,1.891370,228.332932,246.413956,668.769043
1739,0,-0.110384,0.140220,1.882211,230.230286,246.845978,668.558838
1740,0,-0.100665,0.149809,1.874954,231.916824,247.384277,668.057617
1741,0,-0.099197,0.161065,1.877520,233.432220,247.561203,668.051880
1742,0,-0.098756,0.158831,1.874381,233.987198,247.752563,667.837463
1743,0,-0.100834,0.164868,1.882858,233.902130,247.808853,667.757568
1744,0,-0.104055,0.146268,1.877271,233.392319,247.533142,668.305908
1745,0,-0.111599,0.134230,1.879491,232.549973,247.259827,668.741699
1746,0,-0.117217,0.131498,1.884641,231.967316,247.002213,668.983032
1747,0,-0.117338,0.127773,1.882450,232.099716,246.715942,669.177307
1748,0,-0.114439,0.135966,1.881208,232.989975,246.570038,669.099915
1749,0,-0.113947,0.155706,1.888911,234.436203,246.628128,668.798462
1750,0,-0.105305,0.156888,1.873803,236.476120,246.673431,668.745422
1751,0,-0.095639,0.134563,1.837659,238.408676,246.898163,668.394470
1752,0,-0.092655,0.155830,1.845355,240.352386,247.176849,668.123535
1753,0,-0.091625,0.168015,1.848886,241.783737,247.579346,667.872192
1754,0,-0.099039,0.185522,1.861087,242.389282,247.866165,667.911316
1755,0,-0.101802,0.190854,1.869120,242.097733,247.966721,667.830872
1756,0,-0.099844,0.159975,1.857351,241.264954,247.645920,668.160645
1757,0,-0.109981,0.147002,1.862706,240.232971,247.432663,668.600159
1758,0,-0.115254,0.140423,1.863951,239.594788,247.214920,668.921631
1759,0,-0.114956,0.138250,1.862465,239.639603,247.046570,669.012024
1760,0,-0.110071,0.140737,1.858003,240.410721,246.992981,668.883545
1761,0,-0.101118,0.148691,1.849702,241.663849,247.071915,668.611267
1762,0,-0.092374,0.148779,1.834907,242.931091,247.133865,668.352295
1763,0,-0.089782,0.157057,1.829726,244.534409,247.272232,668.042725
1764,0,-0.071707,0.169098,1.818273,246.045822,247.565186,667.819275
1765,0,-0.060480,0.190407,1.823850,246.454407,247.590744,667.071533
1766,0,-0.064114,0.175263,1.823332,246.778366,247.748917,667.128601
1767,0,-0.059041,0.183011,1.821242,246.178345,247.631622,667.386841
1768,0,-0.095888,0.148622,1.827140,245.294220,247.313232,668.072571
1769,0,-0.104997,0.137621,1.833619,243.957825,247.024506,668.584167
1770,0,-0.109322,0.133871,1.836710,243.169968,246.791763,668.942139
1771,0,-0.108984,0.128502,1.835468,242.806015,246.457397,669.051758
1772,0,-0.105213,0.138105,1.838843,243.059998,246.247360,668.865234
1773,0,-0.098295,0.129957,1.822573,243.870193,245.893814,668.888855
1774,0,-0.080966,0.156181,1.819543,244.954971,245.778503,668.514709
1775,0,-0.081397,0.140569,1.796315,246.559509,245.853455,668.646973
1776,0,-0.038477,0.169885,1.800574,247.192947,246.019806,667.728577
1777,0,-0.053200,0.168063,1.798394,248.119415,246.041412,667.702393
1778,0,-0.055570,0.166279,1.800262,248.050781,246.140244,667.646912
1779,0,-0.051283,0.173330,1.810102,246.972580,246.297546,667.754883
1780,0,-0.088800,0.133078,1.800838,246.242661,246.018082,668.774536
1781,0,-0.101175,0.135524,1.820786,244.666077,245.959595,668.587830
1782,0,-0.105791,0.146500,1.840394,243.551910,246.086060,668.727234
1783,0,-0.108064,0.131328,1.833139,243.055908,245.812592,669.061523
1784,0,-0.106872,0.132721,1.831196,243.278992,245.693710,669.073120
1785,0,-0.099888,0.132880,1.825780,244.147385,245.654037,668.816589
1786,0,-0.089972,0.127957,1.798634,245.671585,245.670059,669.055725
1787,0,-0.076443,0.154057,1.804018,247.134247,246.115845,668.174805
1788,0,-0.056903,0.165733,1.792121,248.576523,246.201508,667.672363
1789,0,-0.042141,0.175661,1.788090,249.481461,246.296707,667.263489
1790,0,-0.043833,0.177011,1.789118,249.807617,246.520203,667.071167
1791,0,-0.048418,0.176244,1.791153,249.484161,246.648468,667.197205
1792,0,-0.060567,0.162062,1.802882,248.544128,246.822083,667.560608
1793,0,-0.079964,0.155682,1.814041,247.076828,246.735092,668.030090
1794,0,-0.098482,0.126784,1.799587,246.188171,246.408234,669.096375
1795,0,-0.100204,0.125688,1.808811,245.266922,246.317566,668.979797
1796,0,-0.096343,0.128781,1.807521,245.141113,246.183197,669.050842
1797,0,-0.104375,0.121808,1.801025,245.521225,245.953964,669.177734
1798,0,-0.090545,0.136144,1.801403,246.448685,246.193848,668.655090
1799,0,-0.080501,0.151038,1.804134,247.644745,246.577591,668.146912
1800,0,-0.063313,0.178532,1.802461,248.576508,246.632294,667.447937
1801,0,-0.049352,0.179212,1.790874,249.376602,246.577301,667.304504
1802,0,-0.053344,0.183458,1.792717,249.695557,246.771545,667.088135
1803,0,-0.059734,0.173577,1.795162,249.476395,247.024414,667.290466
1804,0,-0.070243,0.168299,1.804653,248.486221,247.188553,667.590210
1805,0,-0.084151,0.164054,1.808964,247.245712,247.502197,667.891174
1806,0,-0.101138,0.147675,1.816103,246.123749,247.365738,668.457214
1807,0,-0.104005,0.136493,1.814184,245.299545,247.225494,668.756409
1808,0,-0.102717,0.133830,1.812355,245.101425,247.050064,668.931885
1809,0,-0.100605,0.134318,1.808621,245.501541,246.862045,668.803833
1810,0,-0.095023,0.139371,1.803088,246.447495,246.665817,668.572754
1811,0,-0.085429,0.151800,1.801085,247.682373,246.889130,668.161621
1812,0,-0.083994,0.163861,1.798553,248.805740,246.812439,667.748718
1813,0,-0.067642,0.187161,1.782900,249.393570,246.692398,667.184692
1814,0,-0.067713,0.189280,1.782301,249.724365,246.586838,667.105896
1815,0,-0.065368,0.186084,1.783513,249.542786,246.641708,667.109436
1816,0,-0.078767,0.175830,1.786089,248.878967,246.638290,667.533508
1817,0,-0.080382,0.155272,1.791933,247.758606,246.635986,668.007446
1818,0,-0.099900,0.145567,1.796811,246.562836,246.389252,668.512146
1819,0,-0.108101,0.127413,1.794941,245.587341,246.000458,668.968811
1820,0,-0.126624,0.119341,1.792675,245.192871,245.607574,669.551819
1821,0,-0.135084,0.118171,1.793952,245.110092,245.332260,669.399780
1822,0,-0.116926,0.126966,1.791446,245.526978,245.408646,669.155396
1823,0,-0.112529,0.135808,1.788073,246.117508,245.424576,669.050293
1824,0,-0.106780,0.137602,1.783568,246.727737,245.388916,669.015015
1825,0,-0.105371,0.134218,1.778576,247.149704,245.381805,669.054749
1826,0,-0.104625,0.136369,1.781072,247.195786,245.269684,669.231934
1827,0,-0.079198,0.152584,1.778500,246.474823,245.032837,669.026001
1828,0,-0.092181,0.134080,1.783950,245.963364,244.760239,669.601257
1829,0,-0.093447,0.133111,1.792941,244.831390,244.292999,669.896484
1830,0,-0.098585,0.115070,1.787995,243.396271,243.624756,670.870239
1831,0,-0.108256,0.137523,1.825212,241.439819,243.150986,670.764954
1832,0,-0.121325,0.108680,1.822803,239.130768,242.196335,671.931396
1833,0,-0.123686,0.107422,1.841147,236.129715,241.234100,672.731934
1834,0,-0.118457,0.091614,1.844639,232.635239,240.071014,673.700989
1835,0,-0.128300,0.071932,1.863343,228.548737,239.090179,674.718628
1836,0,-0.126645,0.046278,1.878923,224.141861,237.630493,676.588135
1837,0,-0.113399,0.021805,1.884746,219.075943,236.075623,678.117981
1838,0,-0.124885,0.008802,1.915716,213.701187,234.545380,680.000732
1839,0,-0.134548,-0.020995,1.930287,207.710190,232.766235,681.677002
1840,0,-0.142767,-0.037747,1.952646,201.315567,230.686691,683.415466
1841,0,-0.169930,-0.053244,1.981968,194.346588,228.211731,684.808899
1842,0,-0.157665,-0.067750,2.010290,187.118851,225.326187,686.509705
1843,0,-0.192480,-0.103910,2.040221,179.495026,222.234161,688.081482
1844,0,-0.207303,-0.119146,2.072949,171.666672,218.611511,689.602356
1845,0,-0.223222,-0.142450,2.099019,163.472656,214.644287,691.037292
1846,0,-0.233009,-0.150005,2.125421,154.938736,210.112335,692.285522
1847,0,-0.254658,-0.148244,2.172430,146.050003,205.415283,693.160706
1848,0,-0.273484,-0.155401,2.215906,137.396927,199.968933,694.573853
1849,0,-0.285266,-0.182649,2.244744,128.413101,194.329834,695.419495
1850,0,-0.296741,-0.207596,2.274148,119.571381,188.274704,696.104370
1851,0,-0.314841,-0.247562,2.297748,110.948784,181.879929,697.002014
1852,0,-0.322648,-0.271513,2.321697,102.113480,175.068634,697.401672
1853,0,-0.329437,-0.322659,2.337469,94.034843,167.950699,698.245728
1854,0,-0.340463,-0.356936,2.361748,85.784737,160.920166,698.580933
1855,0,-0.351826,-0.391935,2.385160,77.779442,153.728836,698.777771
1856,0,-0.358842,-0.415299,2.413492,69.754654,146.354279,698.698608
1857,0,-0.366347,-0.446115,2.438973,62.001419,138.934998,698.660461
1858,0,-0.361683,-0.461300,2.472536,54.023106,131.456528,698.086487
1859,0,-0.366535,-0.494209,2.494313,46.748070,123.611061,697.948059
1860,0,-0.369563,-0.529065,2.513786,39.698013,115.593491,697.633850
1861,0,-0.374969,-0.563586,2.533024,32.865505,107.472588,697.196533
1862,0,-0.369196,-0.604216,2.545970,26.451580,99.272331,696.943420
1863,0,-0.380261,-0.647183,2.565565,20.243851,90.912888,696.721375
1864,0,-0.374856,-0.688379,2.582333,14.114210,82.507431,696.196472
1865,0,-0.398142,-0.734830,2.589074,8.823645,74.341118,696.125671
1866,0,-0.391834,-0.759039,2.627600,3.228834,66.249573,695.578735
1867,0,-0.398842,-0.801800,2.636948,-1.405313,58.199196,695.306335
1868,0,-0.403149,-0.828025,2.662840,-5.755233,50.198257,694.899048
1869,0,-0.395385,-0.866623,2.675551,-9.667053,42.476070,694.659546
1870,0,-0.392506,-0.895343,2.694005,-13.214618,34.774700,694.294678
1871,0,-0.391768,-0.923569,2.712016,-16.409626,27.322495,694.057068
1872,0,-0.386802,-0.950992,2.730726,-19.279001,20.047775,693.745911
1873,0,-0.383945,-0.984508,2.746614,-21.796577,13.296580,693.690613
1874,0,-0.369281,-0.994602,2.762012,-24.081369,6.341906,693.374817
1875,0,-0.359363,-1.014477,2.779264,-25.936455,-0.184202,693.213196
1876,0,-0.348162,-1.036844,2.788253,-27.518547,-6.297422,693.030090
1877,0,-0.337929,-1.060858,2.801719,-28.809298,-11.925237,692.969543
1878,0,-0.320264,-1.073021,2.813884,-29.872534,-17.469051,692.729980
1879,0,-0.307110,-1.082433,2.827568,-30.612810,-22.394182,692.474792
1880,0,-0.288319,-1.083834,2.846929,-31.156771,-26.813419,692.129333
1881,0,-0.275640,-1.083069,2.862969,-31.481031,-30.675777,691.653992
1882,0,-0.259591,-1.074296,2.882200,-31.584322,-34.040039,690.984680
1883,0,-0.253206,-1.075059,2.887377,-31.306416,-37.172199,690.307800
1884,0,-0.249006,-1.069905,2.898914,-31.220804,-39.904079,689.410828
