Objects
100
,,Global Angle belly:belly,,,,,,Global Angle left_chest:left_chest,,,,,,Global Angle right_chest:right_chest,,,,,,Global Angle right_hand:right_hand,,,,,,
Frame,Sub Frame,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ
,,rad,rad,rad,mm,mm,mm,rad,rad,rad,mm,mm,mm,rad,rad,rad,mm,mm,mm,rad,rad,rad,mm,mm,mm
38,0,-0.148201,-0.043114,0.174340,-35.239006,-920.655334,1151.476440,0.285024,-0.161252,0.167356,-157.545013,-1005.932312,1350.267212,-0.137218,0.033911,0.446854,51.092754,-947.471252,1381.417236,0.143328,0.182164,1.637209,205.530243,-401.956543,1462.666260
39,0,-0.147862,-0.042703,0.169086,-35.079910,-920.468872,1151.458130,0.286433,-0.161965,0.163143,-157.298920,-1005.268555,1350.338501,-0.156241,0.035130,0.427427,51.202446,-947.441406,1381.609619,0.153861,0.170894,1.643923,205.685562,-403.962646,1464.785889
40,0,-0.148751,-0.042050,0.161806,-34.870846,-920.280701,1151.426880,0.282672,-0.160823,0.157338,-157.024307,-1004.507690,1350.429688,-0.153765,0.041872,0.422174,51.939938,-947.758240,1381.227539,0.163865,0.161202,1.654164,205.828369,-406.269135,1467.029053
41,0,-0.148565,-0.041359,0.160851,-34.586327,-920.155151,1151.380859,0.282836,-0.158399,0.150723,-156.701111,-1003.608582,1350.485718,-0.155951,0.048671,0.414097,52.831020,-948.156860,1380.896729,0.168076,0.146276,1.666930,205.892441,-408.916229,1469.414307
42,0,-0.149676,-0.040396,0.156904,-34.288799,-920.000732,1151.355835,0.281175,-0.160723,0.145455,-156.392914,-1002.735107,1350.490356,-0.137433,0.051774,0.419048,53.996567,-948.754822,1380.506714,0.190034,0.132840,1.670724,206.211700,-411.814209,1471.996704
43,0,-0.146507,-0.075521,0.236550,-32.067726,-921.462952,1149.370850,0.277928,-0.159555,0.142482,-156.054855,-1001.757263,1350.618652,-0.133315,0.055769,0.411592,54.906395,-949.181824,1380.219604,0.196479,0.118294,1.681435,206.317902,-415.278320,1474.685913
44,0,-0.143758,-0.078306,0.236523,-31.724892,-921.325012,1149.280396,0.280594,-0.158157,0.143011,-155.581116,-1000.790710,1350.731934,-0.132725,0.059812,0.403529,55.774231,-949.515015,1379.988770,0.209082,0.108376,1.692449,206.565384,-419.021118,1477.342896
45,0,-0.139496,-0.083760,0.241731,-31.308010,-921.235596,1149.116211,0.285099,-0.157303,0.137380,-154.999146,-999.668396,1350.767700,-0.134419,0.062047,0.395915,56.678417,-949.884827,1379.768677,0.221532,0.092487,1.697248,206.908417,-423.282867,1480.064331
46,0,-0.123357,-0.057333,0.218116,-31.446163,-920.577698,1149.532715,0.286870,-0.149819,0.125326,-154.520584,-998.503052,1350.956787,-0.126389,0.061608,0.391844,57.512630,-950.170288,1379.641724,0.233262,0.076591,1.703694,207.249802,-427.964783,1482.810425
47,0,-0.123128,-0.055625,0.210608,-31.056414,-920.392517,1149.492554,0.285273,-0.147158,0.115896,-154.034592,-997.338623,1351.175903,-0.148600,0.060019,0.377510,58.399918,-950.793396,1379.477661,0.244063,0.063755,1.709531,207.529053,-433.101898,1485.529663
48,0,-0.123317,-0.053347,0.202725,-30.694050,-920.227173,1149.474731,0.291283,-0.147371,0.109808,-153.597885,-996.164490,1351.350952,-0.155440,0.069930,0.362536,59.455730,-951.395325,1379.154663,0.255197,0.043594,1.712756,207.874802,-438.702301,1488.171509
49,0,-0.124736,-0.051202,0.195434,-30.322378,-920.032471,1149.449707,0.285602,-0.146670,0.112879,-153.042053,-994.899292,1351.534790,-0.154491,0.079053,0.352742,60.519802,-951.872253,1378.879883,0.259160,0.027806,1.718643,207.970535,-444.862701,1490.650269
50,0,-0.129477,-0.048257,0.182609,-29.904045,-919.785217,1149.441162,0.271807,-0.155042,0.072127,-153.081772,-993.089172,1352.049805,-0.152763,0.084498,0.341841,61.566750,-952.350830,1378.618896,0.271400,0.007932,1.722707,208.124252,-451.479309,1493.242065
51,0,-0.129948,-0.048647,0.180475,-29.456137,-919.597290,1149.417236,0.272852,-0.151407,0.065296,-152.569626,-991.759460,1352.276733,-0.154233,0.088538,0.333593,62.548264,-952.748291,1378.354492,0.288643,-0.005908,1.726329,208.036880,-458.582092,1495.525391
52,0,-0.128733,-0.051506,0.181014,-28.972565,-919.457031,1149.354492,0.271517,-0.151298,0.055978,-152.086243,-990.396729,1352.523804,-0.139245,0.087573,0.327333,63.275562,-953.536011,1378.062378,0.299263,-0.029692,1.726203,208.021088,-466.291626,1498.070557
